indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
196	208	8	8	quarkonium	NN
197	209	9	8	production	NN
198	210	10	8	in	OO
199	211	11	8	NRQCD	NN
200	212	12	8	color	NN
201	213	13	8	octet	NN
202	214	14	8	mechanism	NN
203	215	15	8	is	VB
204	216	16	8	given	VB
205	217	17	8	at	OO
206	218	18	8	nexttonext	JJ
207	219	19	8	to	OO
208	220	20	8	leading	VB
209	221	21	8	order	NN
210	223	23	8	NLLO	NN
211	225	25	8	in	OO
212	226	26	8	coupling	VB
213	227	27	8	constant	JJ
214	228	28	8	by	OO
215	229	29	8	using	VB
216	230	30	8	diagrammatic	JJ
217	231	31	8	method	NN
218	232	32	8	of	OO
219	233	33	8	QCD	NN
220	234	34	8	4	NN
221	236	1	9	However	RB
222	238	3	9	the	OO
223	239	4	9	proof	NN
224	240	5	9	of	OO
225	241	6	9	factorization	NN
226	242	7	9	in	OO
227	243	8	9	heavy	JJ
228	244	9	9	quarkonium	NN
229	245	10	9	production	NN
230	246	11	9	in	OO
231	247	12	9	NRQCD	NN
232	248	13	9	color	NN
233	249	14	9	octet	NN
234	250	15	9	mechanism	NN
235	251	16	9	at	OO
236	252	17	9	all	OO
237	253	18	9	order	NN
238	254	19	9	in	OO
239	255	20	9	coupling	VB
240	256	21	9	constant	JJ
241	257	22	9	is	VB
242	258	23	9	still	RB
243	259	24	9	missing	VB
244	261	1	10	In	OO
245	262	2	10	this	OO
246	263	3	10	paper	NN
247	264	4	10	we	NN
248	265	5	10	will	VB
249	266	6	10	prove	VB
250	267	7	10	factorization	NN
251	268	8	10	in	OO
252	269	9	10	heavy	JJ
253	270	10	10	quarkonium	NN
254	271	11	10	production	NN
255	272	12	10	in	OO
256	273	13	10	NRQCD	NN
257	274	14	10	color	NN
258	275	15	10	octet	NN
259	276	16	10	mechanism	NN
260	277	17	10	at	OO
261	278	18	10	all	OO
262	279	19	10	order	NN
263	280	20	10	in	OO
264	281	21	10	coupling	VB
265	282	22	10	constant	JJ
266	283	23	10	by	OO
267	284	24	10	using	VB
268	285	25	10	path	NN
269	286	26	10	integral	JJ
270	287	27	10	method	NN
271	288	28	10	of	OO
272	289	29	10	QCD	NN
273	290	1	11	The	OO
274	291	2	11	typical	JJ
275	292	3	11	nonperturbative	JJ
276	293	4	11	NRQCD	NN
277	294	5	11	matrix	NN
278	295	6	11	element	NN
279	296	7	11	in	OO
280	297	8	11	heavy	JJ
281	298	9	11	quarkonium	NN
282	299	10	11	production	NN
283	300	11	11	is	VB
284	301	12	11	given	VB
285	302	13	11	by	OO
286	303	14	11	1	OO
287	306	17	11	On	OO
288	313	24	11	0	OO
289	315	26	11	a	OO
290	317	28	11	HaH	NN
291	323	34	11	0	OO
292	327	38	11	1	OO
293	329	40	11	where	RB
294	331	42	11	is	VB
295	332	43	11	the	OO
296	333	44	11	two	OO
297	334	45	11	component	NN
298	335	46	11	Dirac	NN
299	336	47	11	spinor	JJ
300	337	48	11	field	NN
301	338	49	11	that	OO
302	339	50	11	annihilates	NN
303	340	51	11	a	OO
304	341	52	11	heavy	JJ
305	342	53	11	quark	NN
306	345	56	11	is	VB
307	346	57	11	the	OO
308	347	58	11	two	OO
309	348	59	11	component	NN
310	349	60	11	Dirac	NN
311	350	61	11	spinor	JJ
312	351	62	11	field	NN
313	352	63	11	that	OO
314	353	64	11	creates	VB
315	354	65	11	a	OO
316	355	66	11	heavy	JJ
317	356	67	11	quark	NN
318	358	69	11	a	OO
319	360	71	11	H	NN
320	361	72	11	is	VB
321	362	73	11	the	OO
322	363	74	11	operator	NN
323	364	75	11	that	OO
324	365	76	11	creates	VB
325	366	77	11	the	OO
326	367	78	11	heavy	JJ
327	368	79	11	quarkonium	NN
328	369	80	11	H	NN
329	370	81	11	in	OO
330	371	82	11	the	OO
331	372	83	11	out	JJ
332	373	84	11	state	NN
333	375	1	12	The	OO
334	376	2	12	factors	NN
335	377	3	12	Kn	VB
336	378	4	12	and	OO
337	379	5	12	K	VB
338	380	6	12	n	RB
339	381	7	12	are	VB
340	382	8	12	products	NN
341	383	9	12	of	OO
342	384	10	12	a	OO
343	385	11	12	color	NN
344	386	12	12	matrix	NN
345	387	13	12	either	OO
346	388	14	12	a	OO
347	389	15	12	unit	NN
348	390	16	12	matrix	NN
349	391	17	12	or	OO
350	392	18	12	T	NN
351	393	19	12	a	OO
352	396	22	12	a	OO
353	397	23	12	spin	NN
354	398	24	12	matrix	NN
355	399	25	12	either	OO
356	400	26	12	a	OO
357	401	27	12	unit	NN
358	402	28	12	matrix	NN
359	403	29	12	or	OO
360	405	31	12	i	NN
361	407	33	12	and	OO
362	408	34	12	a	OO
363	409	35	12	polynomial	NN
364	410	36	12	of	OO
365	411	37	12	covariant	JJ
366	412	38	12	derivative	JJ
367	413	39	12	D	NN
368	414	40	12	The	OO
369	415	41	12	color	NN
370	416	42	12	and	OO
371	417	43	12	spin	NN
372	418	44	12	indices	NN
373	419	45	12	on	OO
374	420	46	12	the	OO
375	421	47	12	fields	NN
376	423	49	12	and	OO
377	425	51	12	have	VB
378	426	52	12	been	VB
379	427	53	12	suppressed	VB
380	429	1	13	The	OO
381	430	2	13	production	NN
382	431	3	13	cross	NN
383	432	4	13	section	NN
384	433	5	13	for	OO
385	434	6	13	heavy	JJ
386	435	7	13	quarkonium	NN
387	436	8	13	H	NN
388	437	9	13	at	OO
389	438	10	13	transverse	JJ
390	439	11	13	momentum	NN
391	440	12	13	PT	NN
392	441	13	13	in	OO
393	442	14	13	NRQCD	NN
394	443	15	13	factorizes	VB
395	444	16	13	into	OO
396	445	17	13	a	OO
397	446	18	13	sum	NN
398	447	19	13	of	OO
399	448	20	13	perturbative	JJ
400	449	21	13	functions	NN
401	450	22	13	times	NN
402	451	23	13	universal	JJ
403	452	24	13	matrix	NN
404	453	25	13	elements	NN
405	458	30	13	X	NN
406	459	31	13	n	RB
407	464	36	13	On	OO
408	467	39	13	2	OO
409	469	41	13	where	RB
410	470	42	13	each	OO
411	471	43	13	NRQCD	NN
412	472	44	13	nonperturbative	JJ
413	473	45	13	matrix	NN
414	474	46	13	element	NN
415	476	48	13	On	OO
416	478	50	13	represents	VB
417	479	51	13	the	OO
418	480	52	13	probability	NN
419	481	53	13	of	OO
420	482	54	13	a	OO
421	483	55	13	heavy	JJ
422	484	56	13	quarkantiquark	NN
423	485	57	13	pair	NN
424	486	58	13	in	OO
425	487	59	13	state	NN
426	488	60	13	n	NN
427	490	62	13	such	JJ
428	491	63	13	as	OO
429	492	64	13	color	NN
430	493	65	13	singlet	VB
431	494	66	13	or	OO
432	495	67	13	color	NN
433	496	68	13	octet	NN
434	497	69	13	etc	NN
435	499	71	13	to	OO
436	500	72	13	produce	VB
437	501	73	13	heavy	JJ
438	502	74	13	quarkonium	NN
439	503	75	13	state	NN
440	504	76	13	H	NN
441	505	77	13	2	OO
442	506	78	13	The	OO
443	507	79	13	fragmentation	NN
444	508	80	13	function	NN
445	509	81	13	for	OO
446	510	82	13	parton	NN
447	511	83	13	i	NN
448	512	84	13	to	OO
449	513	85	13	evolve	VB
450	514	86	13	into	OO
451	515	87	13	a	OO
452	516	88	13	heavy	JJ
453	517	89	13	quarkonium	NN
454	518	90	13	at	OO
455	519	91	13	large	JJ
456	520	92	13	PT	NN
457	521	93	13	is	VB
458	522	94	13	factorized	VB
459	523	95	13	according	VB
460	524	96	13	to	OO
461	525	97	13	5	VB
462	529	101	13	mc	NN
463	534	106	13	X	NN
464	535	107	13	n	RB
465	538	110	13	z	NN
466	540	112	13	mc	NN
467	545	117	13	On	OO
468	548	120	13	3	OO
469	550	122	13	in	OO
470	551	123	13	terms	NN
471	552	124	13	of	OO
472	553	125	13	same	JJ
473	554	126	13	NRQCD	NN
474	555	127	13	nonperturbative	JJ
475	556	128	13	matrix	NN
476	557	129	13	elements	NN
477	559	131	13	along	OO
478	560	132	13	with	OO
479	561	133	13	perturbative	JJ
480	562	134	13	functions	NN
481	565	137	13	z	NN
482	567	139	13	mc	NN
483	571	143	13	that	OO
484	572	144	13	describe	VB
485	573	145	13	the	OO
486	574	146	13	evolution	NN
487	575	147	13	of	OO
488	576	148	13	an	OO
489	577	149	13	offshell	JJ
490	578	150	13	parton	NN
491	579	151	13	into	OO
492	580	152	13	a	OO
493	581	153	13	heavy	JJ
494	582	154	13	quarkantiquark	NN
495	583	155	13	pair	NN
496	584	156	13	in	OO
497	585	157	13	state	NN
498	586	158	13	n	NN
499	588	160	13	such	JJ
500	589	161	13	as	OO
501	590	162	13	color	NN
502	591	163	13	singlet	VB
503	592	164	13	or	OO
504	593	165	13	color	NN
505	594	166	13	octet	NN
506	595	167	13	etc	NN
507	597	1	14	At	OO
508	598	2	14	a	OO
509	599	3	14	first	JJ
510	600	4	14	glance	NN
511	601	5	14	it	NN
512	602	6	14	can	VB
513	603	7	14	be	VB
514	604	8	14	easily	RB
515	605	9	14	seen	VB
516	606	10	14	that	OO
517	607	11	14	the	OO
518	608	12	14	nonperturbative	JJ
519	609	13	14	NRQCD	NN
520	610	14	14	matrix	NN
521	611	15	14	element	NN
522	612	16	14	in	OO
523	613	17	14	eq	NN
524	616	2	15	1	OO
525	618	4	15	is	VB
526	619	5	15	not	RB
527	620	6	15	gauge	VB
528	621	7	15	invariant	NN
529	622	8	15	unless	OO
530	623	9	15	it	NN
531	624	10	15	is	VB
532	625	11	15	a	OO
533	626	12	15	color	NN
534	627	13	15	singlet	NN
535	628	14	15	Swave	NN
536	629	15	15	nonperturbative	JJ
537	630	16	15	matrix	NN
538	631	17	15	element	NN
539	633	1	16	Hence	RB
540	634	2	16	one	OO
541	635	3	16	expects	VB
542	636	4	16	that	OO
543	637	5	16	any	OO
544	638	6	16	noncanceling	JJ
545	639	7	16	infrared	JJ
546	640	8	16	divergences	NN
547	641	9	16	in	OO
548	642	10	16	the	OO
549	643	11	16	perturbative	JJ
550	644	12	16	Feynman	NN
551	645	13	16	diagrams	NN
552	646	14	16	of	OO
553	647	15	16	heavy	JJ
554	648	16	16	quarkantiquark	NN
555	649	17	16	production	NN
556	650	18	16	shortdistance	NN
557	651	19	16	coefficient	NN
558	652	20	16	can	VB
559	653	21	16	not	RB
560	654	22	16	be	VB
561	655	23	16	factorized	VB
562	656	24	16	in	OO
563	657	25	16	to	OO
564	658	26	16	the	OO
565	659	27	16	definition	NN
566	660	28	16	of	OO
567	661	29	16	the	OO
568	662	30	16	nonperturbative	JJ
569	663	31	16	NRQCD	NN
570	664	32	16	matrix	NN
571	665	33	16	element	NN
572	666	34	16	in	OO
573	667	35	16	eq	NN
574	670	2	17	1	OO
575	672	4	17	to	OO
576	673	5	17	study	VB
577	674	6	17	heavy	JJ
578	675	7	17	quarkonium	NN
579	676	8	17	production	NN
580	677	9	17	at	OO
581	678	10	17	high	JJ
582	679	11	17	energy	NN
583	680	12	17	colliders	NN
584	681	13	17	in	OO
585	682	14	17	the	OO
586	683	15	17	NRQCD	NN
587	684	16	17	color	NN
588	685	17	17	octet	NN
589	686	18	17	mechanism	NN
590	688	1	18	This	OO
591	689	2	18	is	VB
592	690	3	18	explicitly	RB
593	691	4	18	shown	VB
594	692	5	18	in	OO
595	693	6	18	4	OO
596	695	8	18	where	RB
597	696	9	18	the	OO
598	697	10	18	NNLO	NN
599	698	11	18	coupling	NN
600	699	12	18	constant	JJ
601	700	13	18	calculation	NN
602	701	14	18	shows	VB
603	702	15	18	that	OO
604	703	16	18	the	OO
605	704	17	18	above	JJ
606	705	18	18	nonperturbative	JJ
607	706	19	18	NRQCD	NN
608	707	20	18	matrix	NN
609	708	21	18	element	NN
610	709	22	18	in	OO
611	710	23	18	eq	NN
612	713	2	19	1	OO
613	715	4	19	is	VB
614	716	5	19	not	RB
615	717	6	19	consistent	JJ
616	718	7	19	with	OO
617	719	8	19	factorization	NN
618	720	9	19	of	OO
619	721	10	19	infrared	JJ
620	722	11	19	divergences	NN
621	723	12	19	unless	OO
622	724	13	19	it	NN
623	725	14	19	is	VB
624	726	15	19	a	OO
625	727	16	19	color	NN
626	728	17	19	singlet	NN
627	729	18	19	Swave	NN
628	730	19	19	nonperturbative	JJ
629	731	20	19	matrix	NN
630	732	21	19	element	NN
631	734	1	20	By	OO
632	735	2	20	using	VB
633	736	3	20	the	OO
634	737	4	20	calculation	NN
635	738	5	20	at	OO
636	739	6	20	NNLO	NN
637	740	7	20	in	OO
638	741	8	20	coupling	VB
639	742	9	20	constant	JJ
640	743	10	20	and	OO
641	744	11	20	to	OO
642	745	12	20	all	OO
643	746	13	20	powers	NN
644	747	14	20	in	OO
645	748	15	20	the	OO
646	749	16	20	heavy	JJ
647	750	17	20	quark	NN
648	751	18	20	relative	JJ
649	752	19	20	velocity	NN
650	753	20	20	it	NN
651	754	21	20	was	VB
652	755	22	20	shown	VB
653	756	23	20	in	OO
654	757	24	20	4	OO
655	759	26	20	that	OO
656	760	27	20	the	OO
657	761	28	20	octet	NN
658	762	29	20	Swave	NN
659	763	30	20	nonperturbative	JJ
660	764	31	20	NRQCD	NN
661	765	32	20	matrix	NN
662	766	33	20	element	NN
663	767	34	20	which	OO
664	768	35	20	is	VB
665	769	36	20	gauge	NN
666	770	37	20	invariant	NN
667	771	38	20	and	OO
668	772	39	20	is	VB
669	773	40	20	consistent	JJ
670	774	41	20	with	OO
671	775	42	20	the	OO
672	776	43	20	factorization	NN
673	777	44	20	of	OO
674	778	45	20	infrared	JJ
675	779	46	20	divergences	NN
676	780	47	20	is	VB
677	781	48	20	given	VB
678	782	49	20	by	OO
