indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
413	454	20	16	thought	VB
414	455	21	16	the	OO
415	456	22	16	revolution	NN
416	457	23	16	had	VB
417	458	24	16	achieved	VB
418	459	25	16	its	JJ
419	460	26	16	goal	NN
420	461	27	16	but	OO
421	462	28	16	Mubarak	NN
422	463	29	16	appeared	VB
423	464	30	16	on	OO
424	465	31	16	state	NN
425	466	32	16	television	NN
426	467	33	16	in	OO
427	468	34	16	the	OO
428	469	35	16	early	JJ
429	470	36	16	evening	NN
430	471	37	16	to	OO
431	472	38	16	say	VB
432	473	39	16	he	NN
433	474	40	16	had	VB
434	475	41	16	fired	VB
435	476	42	16	the	OO
436	477	43	16	rest	NN
437	478	44	16	of	OO
438	479	45	16	the	OO
439	480	46	16	government	NN
440	481	47	16	but	OO
441	482	48	16	intended	VB
442	483	49	16	to	OO
443	484	50	16	stay	VB
444	485	51	16	in	OO
445	486	52	16	power	NN
446	488	1	17	Smaller	JJ
447	489	2	17	protests	NN
448	490	3	17	continued	VB
449	491	4	17	on	OO
450	492	5	17	the	OO
451	493	6	17	29th	JJ
452	495	8	17	30th	JJ
453	496	9	17	and	OO
454	497	10	17	31st	JJ
455	499	1	18	On	OO
456	500	2	18	February	NN
457	501	3	18	1st	OO
458	503	5	18	millions	NN
459	504	6	18	took	VB
460	505	7	18	to	OO
461	506	8	18	the	OO
462	507	9	18	streets	NN
463	508	10	18	of	OO
464	509	11	18	Cairo	NN
465	511	13	18	Alexandria	NN
466	512	14	18	and	OO
467	513	15	18	other	JJ
468	514	16	18	Egyptian	JJ
469	515	17	18	cities	NN
470	516	18	18	to	OO
471	517	19	18	demand	VB
472	518	20	18	an	OO
473	519	21	18	end	NN
474	520	22	18	to	OO
475	521	23	18	the	OO
476	522	24	18	Mubarak	NN
477	523	25	18	regime	NN
478	525	1	19	The	OO
479	526	2	19	protests	NN
480	527	3	19	were	VB
481	528	4	19	the	OO
482	529	5	19	largest	JJ
483	530	6	19	ones	NN
484	531	7	19	in	OO
485	532	8	19	Egypt	NN
486	533	9	19	in	OO
487	534	10	19	recorded	JJ
488	535	11	19	history	NN
489	537	1	20	Mubarak	NN
490	538	2	20	responded	VB
491	539	3	20	that	OO
492	540	4	20	he	NN
493	541	5	20	will	VB
494	542	6	20	not	RB
495	543	7	20	run	VB
496	544	8	20	for	OO
497	545	9	20	reelection	NN
498	546	10	20	in	OO
499	547	11	20	September	NN
500	548	12	20	but	OO
501	549	13	20	demonstrators	NN
502	550	14	20	will	VB
503	551	15	20	not	RB
504	552	16	20	let	VB
505	553	17	20	him	NN
506	554	18	20	steal	VB
507	555	19	20	another	OO
508	556	20	20	rigged	VB
509	557	21	20	election	NN
510	558	22	20	for	OO
511	559	23	20	his	JJ
512	560	24	20	military	JJ
513	561	25	20	junta	NN
514	563	27	20	a	OO
515	564	28	20	protest	NN
516	565	29	20	is	VB
517	566	30	20	scheduled	VB
518	567	31	20	for	OO
519	568	32	20	Friday	NN
520	569	33	20	February	NN
521	570	34	20	4th	JJ
522	571	35	20	to	OO
523	572	36	20	march	VB
524	573	37	20	on	OO
525	574	38	20	the	OO
526	575	39	20	Presidential	NN
527	576	40	20	Palace	NN
528	577	41	20	in	OO
529	578	42	20	Heliopolis	NN
530	579	43	20	and	OO
531	580	44	20	force	VB
532	581	45	20	a	OO
533	582	46	20	change	NN
534	583	47	20	in	OO
535	584	48	20	regime	NN
536	586	50	20	although	OO
537	587	51	20	it	NN
538	588	52	20	is	VB
539	589	53	20	rumored	VB
540	590	54	20	that	OO
541	591	55	20	Mubarak	NN
542	592	56	20	is	VB
543	593	57	20	operating	VB
544	594	58	20	out	OO
545	595	59	20	of	OO
546	596	60	20	Sharm	OO
547	597	61	20	elSheikh	OO
548	598	62	20	now	RB
549	601	1	21	On	OO
550	602	2	21	Wednesday	NN
551	604	4	21	January	NN
552	605	5	21	the	OO
553	606	6	21	26th	JJ
554	608	8	21	there	OO
555	609	9	21	was	VB
556	610	10	21	a	OO
557	611	11	21	demonstration	NN
558	612	12	21	of	OO
559	613	13	21	solidarity	NN
560	614	14	21	with	OO
561	615	15	21	the	OO
562	616	16	21	Egyptian	JJ
563	617	17	21	protests	NN
564	618	18	21	at	OO
565	619	19	21	Market	NN
566	620	20	21	and	OO
567	621	21	21	Montgomery	NN
568	622	22	21	in	OO
569	623	23	21	San	NN
570	624	24	21	Francisco	NN
571	626	26	21	starting	VB
572	627	27	21	at	OO
573	628	28	21	5pm	NN
574	630	1	22	On	OO
575	631	2	22	January	NN
576	632	3	22	29th	JJ
577	634	5	22	hundreds	NN
578	635	6	22	again	RB
579	636	7	22	took	VB
580	637	8	22	to	OO
581	638	9	22	the	OO
582	639	10	22	streets	NN
583	640	11	22	in	OO
584	641	12	22	San	NN
585	642	13	22	Francisco	NN
586	643	14	22	to	OO
587	644	15	22	demand	VB
588	645	16	22	an	OO
589	646	17	22	end	NN
590	647	18	22	to	OO
591	648	19	22	the	OO
592	649	20	22	Mubarak	NN
593	650	21	22	regime	NN
594	651	22	22	in	OO
595	652	23	22	Egypt	NN
596	654	1	23	Protesters	NN
597	655	2	23	gathered	VB
598	656	3	23	at	OO
599	657	4	23	noon	NN
600	658	5	23	near	OO
601	659	6	23	the	OO
602	660	7	23	Montgomery	NN
603	661	8	23	St	NN
604	662	9	23	BART	NN
605	663	10	23	station	NN
606	664	11	23	and	OO
607	665	12	23	rallied	VB
608	666	13	23	for	OO
609	667	14	23	an	OO
610	668	15	23	hour	NN
611	669	16	23	before	OO
612	670	17	23	marching	VB
613	671	18	23	to	OO
614	672	19	23	UN	NN
615	673	20	23	Plaza	NN
