indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
413	450	20	15	thought	VB
414	451	21	15	the	OO
415	452	22	15	revolution	NN
416	453	23	15	had	VB
417	454	24	15	achieved	VB
418	455	25	15	its	JJ
419	456	26	15	goal	NN
420	457	27	15	but	OO
421	458	28	15	Mubarak	NN
422	459	29	15	appeared	VB
423	460	30	15	on	OO
424	461	31	15	state	NN
425	462	32	15	television	NN
426	463	33	15	in	OO
427	464	34	15	the	OO
428	465	35	15	early	JJ
429	466	36	15	evening	NN
430	467	37	15	to	OO
431	468	38	15	say	VB
432	469	39	15	he	NN
433	470	40	15	had	VB
434	471	41	15	fired	VB
435	472	42	15	the	OO
436	473	43	15	rest	NN
437	474	44	15	of	OO
438	475	45	15	the	OO
439	476	46	15	government	NN
440	477	47	15	but	OO
441	478	48	15	intended	VB
442	479	49	15	to	OO
443	480	50	15	stay	VB
444	481	51	15	in	OO
445	482	52	15	power	NN
446	484	1	16	Smaller	JJ
447	485	2	16	protests	NN
448	486	3	16	continued	VB
449	487	4	16	on	OO
450	488	5	16	the	OO
451	489	6	16	29th	JJ
452	491	8	16	30th	JJ
453	492	9	16	and	OO
454	493	10	16	31st	JJ
455	495	1	17	On	OO
456	496	2	17	February	NN
457	497	3	17	1st	JJ
458	499	5	17	millions	NN
459	500	6	17	took	VB
460	501	7	17	to	OO
461	502	8	17	the	OO
462	503	9	17	streets	NN
463	504	10	17	of	OO
464	505	11	17	Cairo	NN
465	507	13	17	Alexandria	NN
466	508	14	17	and	OO
467	509	15	17	other	JJ
468	510	16	17	Egyptian	JJ
469	511	17	17	cities	NN
470	512	18	17	to	OO
471	513	19	17	demand	VB
472	514	20	17	an	OO
473	515	21	17	end	NN
474	516	22	17	to	OO
475	517	23	17	the	OO
476	518	24	17	Mubarak	NN
477	519	25	17	regime	NN
478	521	1	18	The	OO
479	522	2	18	protests	NN
480	523	3	18	were	VB
481	524	4	18	the	OO
482	525	5	18	largest	JJ
483	526	6	18	ones	NN
484	527	7	18	in	OO
485	528	8	18	Egypt	NN
486	529	9	18	in	OO
487	530	10	18	recorded	JJ
488	531	11	18	history	NN
489	533	1	19	Mubarak	NN
490	534	2	19	responded	VB
491	535	3	19	that	OO
492	536	4	19	he	NN
493	537	5	19	will	VB
494	538	6	19	not	RB
495	539	7	19	run	VB
496	540	8	19	for	OO
497	541	9	19	reelection	NN
498	542	10	19	in	OO
499	543	11	19	September	NN
500	544	12	19	but	OO
501	545	13	19	demonstrators	NN
502	546	14	19	will	VB
503	547	15	19	not	RB
504	548	16	19	let	VB
505	549	17	19	him	NN
506	550	18	19	steal	VB
507	551	19	19	another	OO
508	552	20	19	rigged	JJ
509	553	21	19	election	NN
510	554	22	19	for	OO
511	555	23	19	his	JJ
512	556	24	19	military	JJ
513	557	25	19	junta	NN
514	559	27	19	a	OO
515	560	28	19	protest	NN
516	561	29	19	is	VB
517	562	30	19	scheduled	VB
518	563	31	19	for	OO
519	564	32	19	Friday	NN
520	565	33	19	February	NN
521	566	34	19	4th	JJ
522	567	35	19	to	OO
523	568	36	19	march	VB
524	569	37	19	on	OO
525	570	38	19	the	OO
526	571	39	19	Presidential	JJ
527	572	40	19	Palace	NN
528	573	41	19	in	OO
529	574	42	19	Heliopolis	NN
530	575	43	19	and	OO
531	576	44	19	force	VB
532	577	45	19	a	OO
533	578	46	19	change	NN
534	579	47	19	in	OO
535	580	48	19	regime	NN
536	582	50	19	although	OO
537	583	51	19	it	NN
538	584	52	19	is	VB
539	585	53	19	rumored	VB
540	586	54	19	that	OO
541	587	55	19	Mubarak	NN
542	588	56	19	is	VB
543	589	57	19	operating	VB
544	590	58	19	out	OO
545	591	59	19	of	OO
546	592	60	19	Sharm	NN
547	593	61	19	elSheikh	JJ
548	594	62	19	now	RB
549	597	1	20	On	OO
550	598	2	20	Wednesday	NN
551	600	4	20	January	NN
552	601	5	20	the	OO
553	602	6	20	26th	JJ
554	604	8	20	there	OO
555	605	9	20	was	VB
556	606	10	20	a	OO
557	607	11	20	demonstration	NN
558	608	12	20	of	OO
559	609	13	20	solidarity	NN
560	610	14	20	with	OO
561	611	15	20	the	OO
562	612	16	20	Egyptian	JJ
563	613	17	20	protests	NN
564	614	18	20	at	OO
565	615	19	20	Market	NN
566	616	20	20	and	OO
567	617	21	20	Montgomery	NN
568	618	22	20	in	OO
569	619	23	20	San	NN
570	620	24	20	Francisco	NN
571	622	26	20	starting	VB
572	623	27	20	at	OO
573	624	28	20	5pm	JJ
574	626	1	21	On	OO
575	627	2	21	January	NN
576	628	3	21	29th	JJ
577	630	5	21	hundreds	NN
578	631	6	21	again	RB
579	632	7	21	took	VB
580	633	8	21	to	OO
581	634	9	21	the	OO
582	635	10	21	streets	NN
583	636	11	21	in	OO
584	637	12	21	San	NN
585	638	13	21	Francisco	NN
586	639	14	21	to	OO
587	640	15	21	demand	VB
588	641	16	21	an	OO
589	642	17	21	end	NN
590	643	18	21	to	OO
591	644	19	21	the	OO
592	645	20	21	Mubarak	NN
593	646	21	21	regime	NN
594	647	22	21	in	OO
595	648	23	21	Egypt	NN
596	650	1	22	Protesters	NN
597	651	2	22	gathered	VB
598	652	3	22	at	OO
599	653	4	22	noon	NN
600	654	5	22	near	OO
601	655	6	22	the	OO
602	656	7	22	Montgomery	NN
603	657	8	22	St	NN
604	658	9	22	BART	NN
605	659	10	22	station	NN
606	660	11	22	and	OO
607	661	12	22	rallied	VB
608	662	13	22	for	OO
609	663	14	22	an	OO
610	664	15	22	hour	NN
611	665	16	22	before	OO
612	666	17	22	marching	NN
613	667	18	22	to	OO
614	668	19	22	UN	NN
615	669	20	22	Plaza	NN
