indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
482	572	9	32	and	OO
483	573	10	32	escaped	VB
484	574	11	32	down	OO
485	575	12	32	a	OO
486	576	13	32	fourwheeler	JJ
487	577	14	32	trail	NN
488	580	2	33	That	OO
489	581	3	33	was	VB
490	582	4	33	cutting	VB
491	583	5	33	it	NN
492	584	6	33	really	RB
493	585	7	33	close	RB
494	588	10	33	he	NN
495	589	11	33	said	VB
496	591	1	34	The	OO
497	592	2	34	house	NN
498	593	3	34	still	RB
499	594	4	34	stood	VB
500	595	5	34	unscathed	JJ
501	596	6	34	as	OO
502	597	7	34	of	OO
503	598	8	34	Tuesday	NN
504	600	1	35	Chickens	NN
505	601	2	35	clucked	VB
506	602	3	35	and	OO
507	603	4	35	pecked	VB
508	604	5	35	at	OO
509	605	6	35	some	OO
510	606	7	35	weeds	NN
511	608	1	36	One	OO
512	609	2	36	had	VB
513	610	3	36	char	OO
514	611	4	36	marks	NN
515	612	5	36	on	OO
516	613	6	36	its	JJ
517	614	7	36	tail	NN
518	616	1	37	The	OO
519	617	2	37	day	NN
520	618	3	37	the	OO
521	619	4	37	fire	NN
522	620	5	37	started	VB
523	622	7	37	officials	NN
524	623	8	37	say	VB
525	625	10	37	it	NN
526	626	11	37	torched	VB
527	627	12	37	through	OO
528	628	13	37	beetlekilled	JJ
529	629	14	37	black	JJ
530	630	15	37	spruce	VB
531	631	16	37	like	OO
532	632	17	37	a	OO
533	633	18	37	freight	NN
534	634	19	37	train	NN
535	635	20	37	running	VB
536	636	21	37	20	OO
537	637	22	37	to	OO
538	638	23	37	30	OO
539	639	24	37	mph	NN
540	641	1	38	Flames	NN
541	642	2	38	took	VB
542	643	3	38	off	OO
543	644	4	38	again	RB
544	645	5	38	during	OO
545	646	6	38	Monday	NN
546	648	8	38	wind	NN
547	649	9	38	shift	NN
548	651	1	39	Fire	NN
549	652	2	39	burned	VB
550	653	3	39	so	RB
551	654	4	39	hot	JJ
552	655	5	39	in	OO
553	656	6	39	places	NN
554	657	7	39	that	OO
555	658	8	39	metal	NN
556	659	9	39	turned	VB
557	660	10	39	molten	JJ
558	661	11	39	and	OO
559	662	12	39	houses	NN
560	663	13	39	nearly	RB
561	664	14	39	crumbled	VB
562	665	15	39	into	OO
563	666	16	39	ash	JJ
564	668	1	40	Superheated	JJ
565	669	2	40	rocks	NN
566	670	3	40	stuck	VB
567	671	4	40	to	OO
568	672	5	40	tires	NN
569	673	6	40	on	OO
570	674	7	40	back	JJ
571	675	8	40	roads	NN
572	677	1	41	But	OO
573	678	2	41	other	JJ
574	679	3	41	homes	NN
575	680	4	41	survived	VB
576	681	5	41	unscathed	JJ
577	683	1	42	The	OO
578	684	2	42	lawn	NN
579	685	3	42	looked	VB
580	686	4	42	freshly	RB
581	687	5	42	mowed	VB
582	688	6	42	at	OO
583	689	7	42	one	OO
584	690	8	42	neat	JJ
585	691	9	42	green	JJ
586	692	10	42	home	NN
587	693	11	42	with	OO
588	694	12	42	17	OO
589	695	13	42	gas	NN
590	696	14	42	cans	NN
591	698	16	42	several	JJ
592	699	17	42	propane	NN
593	700	18	42	canisters	NN
594	701	19	42	and	OO
595	702	20	42	a	OO
596	703	21	42	generator	NN
597	704	22	42	left	VB
598	705	23	42	a	OO
599	706	24	42	distance	NN
600	707	25	42	away	RB
601	709	1	43	Municipal	JJ
602	710	2	43	fire	NN
603	711	3	43	crews	NN
604	712	4	43	spent	VB
605	713	5	43	long	JJ
606	714	6	43	hours	NN
607	715	7	43	protecting	VB
608	716	8	43	many	JJ
609	717	9	43	homes	NN
610	719	11	43	officials	NN
611	720	12	43	say	VB
612	725	4	44	weird	JJ
613	728	7	44	Akelkok	NN
614	729	8	44	said	VB
615	734	4	45	see	VB
616	735	5	45	a	OO
617	736	6	45	house	NN
618	737	7	45	burned	VB
619	738	8	45	down	RB
620	739	9	45	and	OO
621	740	10	45	right	RB
622	741	11	45	next	JJ
623	742	12	45	to	OO
624	743	13	45	it	NN
625	744	14	45	is	VB
626	745	15	45	one	OO
627	746	16	45	still	RB
628	747	17	45	standing	NN
629	750	1	46	People	NN
630	751	2	46	who	NN
631	752	3	46	did	VB
632	753	4	46	evacuate	VB
633	754	5	46	post	NN
634	755	6	46	desperate	JJ
635	756	7	46	messages	NN
636	757	8	46	on	OO
637	758	9	46	social	JJ
638	759	10	46	media	NN
639	760	11	46	asking	VB
640	761	12	46	if	OO
641	762	13	46	their	JJ
642	763	14	46	houses	NN
643	764	15	46	are	VB
644	765	16	46	still	RB
645	766	17	46	standing	VB
646	768	19	46	or	OO
647	769	20	46	ask	VB
648	770	21	46	neighbors	NN
649	771	22	46	making	VB
650	772	23	46	trips	NN
651	773	24	46	inside	OO
652	774	25	46	the	OO
653	775	26	46	evacuation	NN
654	776	27	46	zone	NN
655	777	28	46	to	OO
656	778	29	46	check	VB
657	779	30	46	for	OO
658	780	31	46	them	NN
659	782	1	47	Akelkok	NN
660	783	2	47	snaps	VB
661	784	3	47	photos	NN
662	785	4	47	for	OO
663	786	5	47	evacuees	NN
664	788	1	48	Sometimes	RB
665	789	2	48	the	OO
666	790	3	48	snapshots	NN
667	791	4	48	show	VB
668	792	5	48	only	RB
669	793	6	48	wreckage	NN
670	795	1	49	Back	RB
671	796	2	49	at	OO
672	797	3	49	West	NN
673	798	4	49	Sheep	NN
674	799	5	49	Creek	NN
675	800	6	49	Drive	NN
676	802	8	49	Elizabeth	NN
677	803	9	49	Walraven	NN
678	804	10	49	and	OO
679	805	11	49	her	JJ
680	806	12	49	grandfather	NN
681	807	13	49	pulled	VB
682	808	14	49	up	OO
683	809	15	49	on	OO
684	810	16	49	fourwheelers	NN
685	812	1	50	Neighbor	NN
686	813	2	50	Robert	NN
687	814	3	50	Byrd	NN
688	815	4	50	followed	VB
689	816	5	50	a	OO
690	817	6	50	few	JJ
691	818	7	50	minutes	NN
692	819	8	50	later	RB
693	821	1	51	All	OO
694	822	2	51	three	OO
695	823	3	51	are	VB
696	824	4	51	waiting	VB
697	825	5	51	out	OO
698	826	6	51	the	OO
699	827	7	51	fire	NN
700	829	9	51	or	OO
701	830	10	51	hope	VB
702	831	11	51	to	OO
703	833	1	52	Byrd	NN
704	834	2	52	built	VB
705	835	3	52	a	OO
706	836	4	52	fire	NN
707	837	5	52	break	NN
708	838	6	52	at	OO
709	839	7	52	his	JJ
710	840	8	52	property	NN
711	841	9	52	years	NN
712	842	10	52	ago	RB
713	844	1	53	Walraven	NN
714	845	2	53	said	VB
715	846	3	53	her	JJ
716	847	4	53	family	NN
717	848	5	53	cleared	VB
718	849	6	53	an	OO
719	850	7	53	escape	NN
720	851	8	53	route	NN
721	852	9	53	toward	OO
722	853	10	53	the	OO
723	854	11	53	north	NN
724	855	12	53	in	OO
725	856	13	53	case	NN
726	857	14	53	they	NN
727	858	15	53	need	VB
728	859	16	53	to	OO
729	860	17	53	get	VB
730	861	18	53	out	OO
731	862	19	53	fast	RB
732	864	1	54	Monday	NN
733	865	2	54	night	NN
734	867	4	54	she	NN
735	868	5	54	said	VB
736	870	7	54	heavy	JJ
737	871	8	54	smoke	NN
738	872	9	54	made	VB
739	873	10	54	it	NN
740	874	11	54	hard	JJ
741	875	12	54	to	OO
742	876	13	54	sleep	VB
743	878	1	55	The	OO
744	879	2	55	truck	NN
745	880	3	55	is	VB
746	881	4	55	loaded	VB
747	883	6	55	she	NN
748	884	7	55	said	VB
749	889	4	56	ready	JJ
