indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
358	397	39	12	contractor	NN
359	398	40	12	for	OO
360	399	41	12	the	OO
361	400	42	12	National	NN
362	401	43	12	Security	NN
363	402	44	12	Agency	NN
364	404	1	13	The	OO
365	405	2	13	expiration	NN
366	406	3	13	of	OO
367	407	4	13	three	OO
368	408	5	13	key	JJ
369	409	6	13	provisions	NN
370	410	7	13	of	OO
371	411	8	13	the	OO
372	412	9	13	Patriot	NN
373	413	10	13	Act	NN
374	414	11	13	means	VB
375	415	12	13	that	OO
376	417	14	13	for	OO
377	418	15	13	now	RB
378	420	17	13	the	OO
379	421	18	13	NSA	NN
380	422	19	13	will	VB
381	423	20	13	no	RB
382	424	21	13	longer	RB
383	425	22	13	collect	VB
384	426	23	13	newly	RB
385	427	24	13	created	VB
386	428	25	13	logs	NN
387	429	26	13	of	OO
388	430	27	13	Americans	NN
389	432	29	13	phone	NN
390	433	30	13	calls	NN
391	434	31	13	in	OO
392	435	32	13	bulk	NN
393	437	1	14	It	NN
394	438	2	14	also	RB
395	439	3	14	means	VB
396	440	4	14	that	OO
397	441	5	14	the	OO
398	442	6	14	FBI	NN
399	444	8	14	invoke	VB
400	445	9	14	the	OO
401	446	10	14	Patriot	NN
402	447	11	14	Act	NN
403	448	12	14	to	OO
404	449	13	14	obtain	VB
405	451	15	14	for	OO
406	452	16	14	new	JJ
407	453	17	14	investigations	NN
408	455	19	14	wiretap	NN
409	456	20	14	orders	NN
410	457	21	14	that	OO
411	458	22	14	follow	VB
412	459	23	14	a	OO
413	460	24	14	suspect	NN
414	461	25	14	who	NN
415	462	26	14	changes	VB
416	463	27	14	phones	NN
417	465	29	14	wiretap	NN
418	466	30	14	orders	NN
419	467	31	14	for	OO
420	468	32	14	a	OO
421	469	33	14	lone	NN
422	470	34	14	wolf	NN
423	472	36	14	terrorism	NN
424	473	37	14	suspect	VB
425	474	38	14	not	RB
426	475	39	14	linked	VB
427	476	40	14	to	OO
428	477	41	14	a	OO
429	478	42	14	group	NN
430	480	44	14	or	OO
431	481	45	14	court	NN
432	482	46	14	orders	NN
433	483	47	14	to	OO
434	484	48	14	obtain	VB
435	485	49	14	business	NN
436	486	50	14	records	NN
437	487	51	14	relevant	JJ
438	488	52	14	to	OO
439	489	53	14	an	OO
440	490	54	14	investigation	NN
441	492	1	15	However	RB
442	494	3	15	the	OO
443	495	4	15	Justice	NN
444	496	5	15	Department	NN
445	497	6	15	may	VB
446	498	7	15	invoke	VB
447	499	8	15	a	OO
448	500	9	15	socalled	JJ
449	501	10	15	grandfather	NN
450	502	11	15	clause	NN
451	503	12	15	to	OO
452	504	13	15	keep	VB
453	505	14	15	using	VB
454	506	15	15	those	OO
455	507	16	15	powers	NN
456	508	17	15	for	OO
457	509	18	15	investigations	NN
458	510	19	15	that	OO
459	511	20	15	had	VB
460	512	21	15	started	VB
461	513	22	15	before	OO
462	514	23	15	June	NN
463	515	24	15	1	OO
464	517	26	15	and	OO
465	518	27	15	there	OO
466	519	28	15	are	VB
467	520	29	15	additional	JJ
468	521	30	15	workarounds	NN
469	522	31	15	investigators	NN
470	523	32	15	may	VB
471	524	33	15	use	VB
472	525	34	15	to	OO
473	526	35	15	overcome	VB
474	527	36	15	the	OO
475	528	37	15	lapse	NN
476	529	38	15	in	OO
477	530	39	15	the	OO
478	531	40	15	authorizations	NN
479	533	1	16	Mr	NN
480	534	2	16	McConnell	NN
481	535	3	16	and	OO
482	536	4	16	other	JJ
483	537	5	16	national	JJ
484	538	6	16	security	NN
485	539	7	16	hawks	NN
486	540	8	16	who	NN
487	541	9	16	did	VB
488	542	10	16	not	RB
489	543	11	16	continue	VB
490	544	12	16	the	OO
491	545	13	16	program	NN
492	546	14	16	may	VB
493	547	15	16	have	VB
494	548	16	16	badly	RB
495	549	17	16	underestimated	VB
496	550	18	16	the	OO
497	551	19	16	shift	NN
498	552	20	16	in	OO
499	553	21	16	the	OO
500	554	22	16	national	JJ
501	555	23	16	mood	NN
502	557	25	16	which	OO
503	558	26	16	has	VB
504	559	27	16	found	VB
505	560	28	16	its	JJ
506	561	29	16	voice	NN
507	562	30	16	with	OO
508	563	31	16	Democrats	NN
509	564	32	16	and	OO
510	565	33	16	the	OO
511	566	34	16	libertarian	JJ
512	567	35	16	wing	NN
513	568	36	16	of	OO
514	569	37	16	the	OO
515	570	38	16	Republican	NN
516	571	39	16	Party	NN
517	573	1	17	The	OO
518	574	2	17	moment	NN
519	575	3	17	also	RB
520	576	4	17	put	VB
521	577	5	17	Mr	NN
522	578	6	17	McConnell	NN
523	579	7	17	at	OO
524	580	8	17	odds	NN
525	581	9	17	with	OO
526	582	10	17	Mr	NN
527	583	11	17	Paul	NN
528	585	13	17	whom	NN
529	586	14	17	he	NN
530	587	15	17	has	VB
531	588	16	17	endorsed	VB
532	589	17	17	for	OO
533	590	18	17	president	NN
534	593	2	18	I	NN
535	594	3	18	remain	VB
536	595	4	18	determined	VB
537	596	5	18	to	OO
538	597	6	18	work	VB
539	598	7	18	toward	OO
540	599	8	18	the	OO
541	600	9	18	best	JJ
542	601	10	18	outcome	NN
543	602	11	18	for	OO
544	603	12	18	the	OO
545	604	13	18	American	JJ
546	605	14	18	people	NN
547	606	15	18	possible	JJ
548	607	16	18	under	OO
549	608	17	18	the	OO
550	609	18	18	circumstances	NN
551	612	21	18	Mr	NN
552	613	22	18	McConnell	NN
553	614	23	18	said	VB
554	616	1	19	This	OO
555	617	2	19	is	VB
556	618	3	19	where	RB
557	619	4	19	we	NN
558	620	5	19	are	VB
559	622	7	19	colleagues	NN
560	624	9	19	a	OO
561	625	10	19	Housepassed	JJ
562	626	11	19	bill	NN
563	627	12	19	with	OO
564	628	13	19	some	OO
565	629	14	19	serious	JJ
566	630	15	19	flaws	NN
567	632	17	19	and	OO
568	633	18	19	an	OO
569	634	19	19	inability	NN
570	635	20	19	to	OO
571	636	21	19	get	VB
572	637	22	19	a	OO
573	638	23	19	shortterm	JJ
574	639	24	19	extension	NN
575	640	25	19	to	OO
576	641	26	19	improve	VB
577	642	27	19	the	OO
578	643	28	19	House	NN
579	644	29	19	bill	NN
580	647	1	20	Mr	NN
581	649	3	20	effort	NN
582	650	4	20	clearly	RB
583	651	5	20	angered	VB
584	652	6	20	many	JJ
585	653	7	20	of	OO
586	654	8	20	his	JJ
587	655	9	20	Republican	JJ
588	656	10	20	colleagues	NN
589	658	12	20	who	NN
590	659	13	20	met	VB
591	660	14	20	without	OO
592	661	15	20	him	NN
593	662	16	20	an	OO
594	663	17	20	hour	NN
595	664	18	20	before	OO
596	665	19	20	the	OO
597	666	20	20	Senate	NN
598	667	21	20	began	VB
599	668	22	20	to	OO
600	669	23	20	vote	VB
601	670	24	20	Sunday	NN
602	671	25	20	night	NN
603	673	1	21	Senator	NN
604	674	2	21	John	NN
605	675	3	21	McCain	NN
606	677	5	21	Republican	NN
607	678	6	21	of	OO
608	679	7	21	Arizona	NN
609	681	9	21	who	NN
610	682	10	21	sparred	VB
611	683	11	21	with	OO
612	684	12	21	Mr	NN
613	685	13	21	Paul	NN
614	686	14	21	on	OO
615	687	15	21	the	OO
616	688	16	21	floor	NN
617	689	17	21	over	OO
618	690	18	21	procedure	NN
619	692	20	21	said	VB
620	693	21	21	later	RB
621	694	22	21	that	OO
622	695	23	21	Mr	NN
623	696	24	21	Paul	NN
624	697	25	21	was	VB
625	698	26	21	not	RB
626	699	27	21	fit	VB
627	700	28	21	for	OO
628	701	29	21	the	OO
629	702	30	21	White	NN
630	703	31	21	House	NN
631	704	32	21	job	NN
632	705	33	21	he	NN
633	706	34	21	seeks	VB
634	709	2	22	said	VB
635	710	3	22	on	OO
636	711	4	22	many	JJ
637	712	5	22	occasions	NN
638	713	6	22	that	OO
639	714	7	22	I	NN
640	715	8	22	believe	VB
641	716	9	22	he	NN
642	717	10	22	would	VB
643	718	11	22	be	VB
644	719	12	22	the	OO
645	720	13	22	worst	JJ
646	721	14	22	candidate	NN
647	722	15	22	we	NN
648	723	16	22	could	VB
649	724	17	22	put	VB
650	725	18	22	forward	RB
651	728	21	22	he	NN
652	729	22	22	said	VB
653	731	1	23	Even	RB
654	732	2	23	as	OO
655	733	3	23	senators	NN
656	734	4	23	were	VB
657	735	5	23	trickling	VB
658	736	6	23	into	OO
659	737	7	23	the	OO
660	738	8	23	Capitol	NN
661	739	9	23	from	OO
662	740	10	23	the	OO
663	741	11	23	airport	NN
664	743	13	23	Mr	NN
665	744	14	23	McConnell	NN
666	745	15	23	attempted	VB
667	746	16	23	to	OO
668	747	17	23	extend	VB
669	748	18	23	some	OO
670	749	19	23	aspects	NN
671	750	20	23	of	OO
672	751	21	23	the	OO
673	752	22	23	law	NN
674	754	1	24	He	NN
675	755	2	24	asked	VB
676	756	3	24	senators	NN
677	757	4	24	to	OO
678	758	5	24	consider	VB
679	759	6	24	a	OO
680	760	7	24	twoweek	JJ
681	761	8	24	continuation	NN
682	762	9	24	of	OO
683	763	10	24	the	OO
684	764	11	24	federal	JJ
685	765	12	24	authority	NN
686	766	13	24	to	OO
687	767	14	24	track	VB
688	768	15	24	a	OO
689	769	16	24	lone	NN
690	770	17	24	wolf	NN
691	772	19	24	terrorism	NN
692	773	20	24	suspect	VB
693	774	21	24	not	RB
694	775	22	24	connected	VB
695	776	23	24	to	OO
696	777	24	24	a	OO
697	778	25	24	state	NN
698	779	26	24	sponsor	NN
699	780	27	24	and	OO
700	781	28	24	to	OO
701	782	29	24	conduct	VB
702	783	30	24	roving	VB
703	785	32	24	surveillance	NN
704	786	33	24	of	OO
705	787	34	24	a	OO
706	788	35	24	suspect	NN
707	790	37	24	rather	RB
708	791	38	24	than	OO
709	792	39	24	of	OO
710	793	40	24	a	OO
711	794	41	24	phone	NN
712	795	42	24	number	NN
713	796	43	24	alone	RB
714	798	45	24	to	OO
715	799	46	24	combat	VB
716	800	47	24	terrorists	NN
717	801	48	24	who	NN
718	802	49	24	frequently	RB
719	803	50	24	discard	NN
720	804	51	24	cellphones	NN
721	806	1	25	But	OO
722	807	2	25	Mr	NN
723	808	3	25	Paul	NN
724	809	4	25	objected	VB
725	811	6	25	and	OO
726	812	7	25	Mr	NN
727	813	8	25	McConnell	NN
728	814	9	25	denounced	VB
729	815	10	25	from	OO
730	816	11	25	the	OO
731	817	12	25	Senate	NN
732	818	13	25	floor	NN
733	819	14	25	what	NN
734	820	15	25	he	NN
735	821	16	25	called	VB
736	822	17	25	a	OO
737	823	18	25	campaign	NN
738	824	19	25	of	OO
739	825	20	25	demagoguery	NN
740	826	21	25	and	OO
741	827	22	25	disinformation	NN
742	829	24	25	about	OO
743	830	25	25	the	OO
744	831	26	25	program	NN
745	833	1	26	Mr	NN
746	834	2	26	McConnell	NN
747	835	3	26	then	RB
748	836	4	26	moved	VB
749	837	5	26	to	OO
750	838	6	26	a	OO
751	839	7	26	second	JJ
752	840	8	26	option	NN
753	842	10	26	a	OO
754	843	11	26	procedural	JJ
755	844	12	26	move	NN
756	845	13	26	to	OO
757	846	14	26	take	VB
758	847	15	26	up	OO
759	848	16	26	the	OO
760	849	17	26	bill	NN
761	850	18	26	passed	VB
762	851	19	26	by	OO
763	852	20	26	the	OO
764	853	21	26	House	NN
765	855	23	26	which	OO
766	856	24	26	he	NN
767	857	25	26	said	VB
768	858	26	26	the	OO
769	859	27	26	Senate	NN
770	860	28	26	would	VB
771	861	29	26	amend	VB
772	862	30	26	this	OO
773	863	31	26	week	NN
774	865	1	27	It	NN
775	866	2	27	was	VB
776	867	3	27	unclear	JJ
777	868	4	27	on	OO
778	869	5	27	Sunday	NN
779	870	6	27	how	RB
780	871	7	27	many	JJ
781	872	8	27	amendments	NN
782	874	10	27	including	VB
783	875	11	27	any	OO
784	876	12	27	from	OO
785	877	13	27	Mr	NN
786	878	14	27	Paul	NN
787	880	16	27	would	VB
788	881	17	27	be	VB
789	882	18	27	considered	VB
790	883	19	27	and	OO
791	884	20	27	whether	OO
792	885	21	27	any	OO
793	886	22	27	could	VB
794	887	23	27	pass	VB
795	888	24	27	the	OO
796	889	25	27	Senate	NN
797	890	26	27	or	OO
798	891	27	27	be	VB
799	892	28	27	adopted	VB
800	893	29	27	by	OO
801	894	30	27	the	OO
802	895	31	27	House	NN
803	897	1	28	The	OO
804	898	2	28	House	NN
805	899	3	28	bill	NN
806	900	4	28	would	VB
807	901	5	28	overhaul	VB
808	902	6	28	the	OO
809	903	7	28	Patriot	NN
810	904	8	28	Act	NN
811	905	9	28	and	OO
812	906	10	28	scale	NN
813	907	11	28	back	RB
814	908	12	28	the	OO
815	909	13	28	bulk	NN
816	910	14	28	collection	NN
817	911	15	28	of	OO
818	912	16	28	phone	NN
819	913	17	28	records	NN
820	914	18	28	revealed	VB
821	915	19	28	by	OO
822	916	20	28	Mr	NN
823	917	21	28	Snowden	NN
824	919	1	29	Under	OO
825	920	2	29	the	OO
826	921	3	29	provisions	NN
827	922	4	29	of	OO
828	923	5	29	the	OO
829	924	6	29	House	NN
830	925	7	29	bill	NN
831	927	9	29	sweeps	NN
832	928	10	29	that	OO
833	929	11	29	had	VB
834	930	12	29	operated	VB
835	931	13	29	under	OO
836	932	14	29	the	OO
837	933	15	29	guise	NN
838	934	16	29	of	OO
839	935	17	29	socalled	JJ
840	936	18	29	national	JJ
841	937	19	29	security	NN
842	938	20	29	letters	NN
843	939	21	29	issued	VB
844	940	22	29	by	OO
845	941	23	29	the	OO
846	942	24	29	FBI	NN
847	943	25	29	would	VB
848	944	26	29	end	VB
849	946	1	30	The	OO
850	947	2	30	data	NN
851	948	3	30	would	VB
852	949	4	30	instead	RB
853	950	5	30	be	VB
854	951	6	30	stored	VB
855	952	7	30	by	OO
856	953	8	30	the	OO
857	954	9	30	phone	NN
858	955	10	30	companies	NN
859	956	11	30	and	OO
860	957	12	30	could	VB
861	958	13	30	be	VB
862	959	14	30	retrieved	VB
863	960	15	30	by	OO
864	961	16	30	intelligence	NN
865	962	17	30	agencies	NN
866	963	18	30	only	RB
867	964	19	30	after	OO
868	965	20	30	approval	NN
869	966	21	30	of	OO
870	967	22	30	the	OO
871	968	23	30	Foreign	NN
872	969	24	30	Intelligence	NN
873	970	25	30	Surveillance	NN
874	971	26	30	Act	NN
875	972	27	30	court	NN
876	974	1	31	President	NN
877	975	2	31	Obama	NN
878	976	3	31	and	OO
879	977	4	31	his	JJ
880	978	5	31	director	NN
881	979	6	31	of	OO
882	980	7	31	national	JJ
883	981	8	31	intelligence	NN
884	983	10	31	James	NN
885	984	11	31	R	NN
886	985	12	31	Clapper	NN
887	986	13	31	Jr	NN
888	988	15	31	have	VB
889	989	16	31	made	VB
890	990	17	31	dire	JJ
891	991	18	31	warnings	NN
892	992	19	31	in	OO
893	993	20	31	recent	JJ
894	994	21	31	days	NN
895	995	22	31	about	OO
896	996	23	31	the	OO
897	997	24	31	perils	NN
898	998	25	31	of	OO
899	999	26	31	letting	VB
900	1000	27	31	the	OO
901	1001	28	31	law	NN
902	1002	29	31	expire	VB
903	1003	30	31	and	OO
904	1004	31	31	called	VB
905	1005	32	31	for	OO
906	1006	33	31	immediate	JJ
907	1007	34	31	approval	NN
908	1008	35	31	of	OO
909	1009	36	31	a	OO
910	1010	37	31	surveillance	NN
911	1011	38	31	bill	NN
912	1012	39	31	passed	VB
913	1013	40	31	by	OO
914	1014	41	31	the	OO
915	1015	42	31	House	NN
916	1017	1	32	The	OO
917	1018	2	32	CIA	NN
918	1019	3	32	director	NN
919	1021	5	32	John	NN
920	1022	6	32	O	NN
921	1023	7	32	Brennan	NN
922	1025	9	32	echoed	VB
923	1026	10	32	the	OO
924	1027	11	32	president	NN
925	1028	12	32	on	OO
926	1029	13	32	Sunday	NN
927	1030	14	32	during	OO
928	1031	15	32	an	OO
929	1032	16	32	interview	NN
930	1033	17	32	on	OO
931	1034	18	32	the	OO
932	1035	19	32	CBS	NN
933	1036	20	32	show	NN
934	1037	21	32	Face	NN
935	1038	22	32	the	OO
936	1039	23	32	Nation	NN
937	1042	26	32	saying	VB
938	1043	27	32	there	RB
939	1044	28	32	had	VB
940	1045	29	32	been	VB
941	1046	30	32	a	OO
942	1047	31	32	little	RB
943	1048	32	32	too	RB
944	1049	33	32	much	JJ
945	1050	34	32	political	JJ
946	1051	35	32	grandstanding	NN
947	1054	1	33	In	OO
948	1055	2	33	a	OO
949	1056	3	33	statement	NN
950	1057	4	33	issued	VB
951	1058	5	33	Sunday	NN
952	1059	6	33	night	NN
953	1061	8	33	the	OO
954	1062	9	33	White	NN
955	1063	10	33	House	NN
956	1064	11	33	said	VB
957	1066	13	33	We	NN
958	1067	14	33	call	NN
959	1068	15	33	on	OO
960	1069	16	33	the	OO
961	1070	17	33	Senate	NN
962	1071	18	33	to	OO
963	1072	19	33	ensure	VB
964	1073	20	33	this	OO
965	1074	21	33	irresponsible	JJ
966	1075	22	33	lapse	NN
967	1076	23	33	in	OO
968	1077	24	33	authorities	NN
969	1078	25	33	is	VB
970	1079	26	33	as	RB
971	1080	27	33	shortlived	JJ
972	1081	28	33	as	OO
973	1082	29	33	possible	JJ
974	1084	1	34	On	OO
975	1085	2	34	a	OO
976	1086	3	34	matter	NN
977	1087	4	34	as	RB
978	1088	5	34	critical	JJ
979	1089	6	34	as	OO
980	1090	7	34	our	JJ
981	1091	8	34	national	JJ
982	1092	9	34	security	NN
983	1094	11	34	individual	JJ
984	1095	12	34	senators	NN
985	1096	13	34	must	VB
986	1097	14	34	put	VB
987	1098	15	34	aside	OO
988	1099	16	34	their	JJ
989	1100	17	34	partisan	JJ
990	1101	18	34	motivations	NN
991	1102	19	34	and	OO
992	1103	20	34	act	VB
993	1104	21	34	swiftly	RB
994	1106	1	35	The	OO
995	1107	2	35	American	JJ
996	1108	3	35	people	NN
997	1109	4	35	deserve	VB
998	1110	5	35	nothing	NN
999	1111	6	35	less	JJ
