indexInText	indexInSentence	sentenceNumber	token	posTag
318	16	16	between	OO
319	17	16	the	OO
320	18	16	various	JJ
321	19	16	risky	JJ
322	20	16	activities	NN
323	21	16	which	OO
324	22	16	may	VB
325	23	16	generate	VB
326	24	16	a	OO
327	25	16	diversification	NN
328	26	16	effect	NN
329	27	16	.	OO
330	1	17	Several	JJ
331	2	17	allocation	NN
332	3	17	methods	NN
333	4	17	in	OO
334	5	17	the	OO
335	6	17	literature	NN
336	7	17	are	VB
337	8	17	based	VB
338	9	17	on	OO
339	10	17	a	OO
340	11	17	choice	NN
341	12	17	of	OO
342	13	17	a	OO
343	14	17	univariate	JJ
344	15	17	risk	NN
345	16	17	measure	NN
346	17	17	and	OO
347	18	17	an	OO
348	19	17	allocation	NN
349	20	17	principle	NN
350	21	17	.	OO
351	1	18	Others	NN
352	2	18	are	VB
353	3	18	based	VB
354	4	18	on	OO
355	5	18	optimizing	VB
356	6	18	a	OO
357	7	18	multivariate	JJ
358	8	18	ruin	NN
359	9	18	probability	NN
360	10	18	or	OO
361	11	18	some	OO
362	12	18	multivariate	JJ
363	13	18	risk	NN
364	14	18	indicators	NN
365	15	18	.	OO
366	1	19	In	OO
367	2	19	this	OO
368	3	19	paper	NN
369	4	19	,	OO
370	5	19	we	NN
371	6	19	focus	VB
372	7	19	on	OO
373	8	19	the	OO
374	9	19	allocation	NN
375	10	19	technique	NN
376	11	19	by	OO
377	12	19	minimizing	VB
378	13	19	some	OO
379	14	19	risk	NN
380	15	19	indicators	NN
381	16	19	.	OO
382	1	20	The	OO
383	2	20	literature	NN
384	3	20	on	OO
385	4	20	the	OO
386	5	20	subject	NN
387	6	20	of	OO
388	7	20	capital	NN
389	8	20	allocation	NN
390	9	20	methods	NN
391	10	20	is	VB
392	11	20	very	RB
393	12	20	rich	JJ
394	13	20	.	OO
395	1	21	Several	JJ
396	2	21	principles	NN
397	3	21	have	VB
398	4	21	been	VB
399	5	21	proposed	VB
400	6	21	over	OO
401	7	21	the	OO
402	8	21	last	JJ
403	9	21	twenty	OO
404	10	21	years	NN
405	11	21	.	OO
406	1	22	The	OO
407	2	22	most	RB
408	3	22	important	JJ
409	4	22	and	OO
410	5	22	most	RB
411	6	22	studied	VB
412	7	22	are	VB
413	8	22	the	OO
414	9	22	Shapley	NN
415	10	22	method	NN
416	11	22	,	OO
417	12	22	the	OO
418	13	22	Aumann-Shapley	NN
419	14	22	method	NN
420	15	22	and	OO
421	16	22	the	OO
422	17	22	Euler’s	NN
423	18	22	method	NN
424	19	22	.	OO
425	1	23	The	OO
426	2	23	Shapley	NN
427	3	23	method	NN
428	4	23	is	VB
429	5	23	based	VB
430	6	23	on	OO
431	7	23	cooperative	JJ
432	8	23	game	NN
433	9	23	theory	NN
434	10	23	.	OO
435	1	24	It	NN
436	2	24	is	VB
437	3	24	described	VB
438	4	24	in	OO
439	5	24	detail	NN
440	6	24	in	OO
441	7	24	Denault’s	NN
442	8	24	paper	NN
443	9	24	(	OO
444	10	24	2001	OO
445	11	24	)	OO
446	12	24	[10]	NN
447	13	24	.	OO
448	1	25	Denault	NN
449	2	25	proved	VB
450	3	25	that	OO
451	4	25	this	OO
452	5	25	method	NN
453	6	25	,	OO
454	7	25	originally	RB
455	8	25	used	VB
456	9	25	to	OO
457	10	25	allocate	VB
458	11	25	the	OO
459	12	25	total	JJ
460	13	25	cost	NN
461	14	25	between	OO
462	15	25	players	NN
463	16	25	in	OO
464	17	25	coalitional	JJ
465	18	25	games	NN
466	19	25	context	NN
467	20	25	,	OO
468	21	25	can	VB
469	22	25	be	VB
470	23	25	easily	RB
471	24	25	adapted	VB
472	25	25	to	OO
473	26	25	solve	VB
474	27	25	the	OO
475	28	25	problem	NN
476	29	25	of	OO
477	30	25	the	OO
478	31	25	overall	JJ
479	32	25	risk	NN
480	33	25	allocation	NN
481	34	25	between	OO
482	35	25	segments	NN
483	36	25	.	OO
484	1	26	Tasche	NN
485	2	26	devoted	VB
486	3	26	two	OO
487	4	26	papers	NN
488	5	26	[21]	JJ
489	6	26	and	OO
490	7	26	[22]	JJ
491	8	26	to	OO
492	9	26	describe	VB
493	10	26	Euler’s	NN
494	11	26	method	NN
495	12	26	.	OO
496	1	27	Euler’s	JJ
497	2	27	method	NN
498	3	27	is	VB
499	4	27	also	RB
500	5	27	found	VB
501	6	27	Date	NN
502	7	27	:	OO
503	8	27	June	NN
504	9	27	15	OO
505	10	27	,	OO
506	11	27	2015	OO
507	12	27	.	OO
508	1	28	2010	OO
509	2	28	Mathematics	NN
510	3	28	Subject	NN
511	4	28	Classification	NN
512	5	28	.	OO
513	1	29	62H00	OO
514	2	29	,	OO
515	3	29	62P05	OO
516	4	29	,	OO
517	5	29	91B30	OO
518	6	29	.	OO
519	1	30	Key	JJ
520	2	30	words	NN
521	3	30	and	OO
522	4	30	phrases	NN
523	5	30	.	OO
524	1	31	Multivariate	VB
525	2	31	risk	NN
526	3	31	indicators	NN
527	4	31	,	OO
528	5	31	Solvency	NN
529	6	31	2	OO
530	7	31	,	OO
531	8	31	Solvency	NN
532	9	31	Capital	NN
533	10	31	Requirement	NN
534	11	31	SCR	NN
535	12	31	,	OO
536	13	31	Own	JJ
537	14	31	Risk	NN
538	15	31	and	OO
539	16	31	Solvency	NN
540	17	31	Assessment	NN
541	18	31	ORSA	NN
542	19	31	,	OO
543	20	31	dependence	NN
544	21	31	modeling	NN
545	22	31	,	OO
546	23	31	coherence	NN
547	24	31	properties	NN
548	25	31	,	OO
549	26	31	risk	NN
550	27	31	theory	NN
551	28	31	,	OO
552	29	31	optimal	JJ
553	30	31	capital	NN
554	31	31	allocation	NN
555	32	31	.	OO
556	33	31	1	OO
557	34	31	in	OO
558	35	31	the	OO
559	36	31	literature	NN
560	37	31	under	OO
561	38	31	the	OO
562	39	31	name	NN
563	40	31	of	OO
564	41	31	gradient	JJ
565	42	31	method	NN
566	43	31	.	OO
567	1	32	It	NN
568	2	32	is	VB
569	3	32	based	VB
570	4	32	on	OO
571	5	32	the	OO
572	6	32	idea	NN
573	7	32	of	OO
574	8	32	allocating	VB
575	9	32	capital	NN
576	10	32	according	VB
577	11	32	to	OO
578	12	32	the	OO
579	13	32	infinitesimal	JJ
580	14	32	marginal	JJ
581	15	32	impact	NN
582	16	32	of	OO
583	17	32	each	OO
584	18	32	risk	NN
585	19	32	.	OO
586	1	33	This	OO
587	2	33	impact	NN
588	3	33	corresponds	VB
589	4	33	to	OO
590	5	33	the	OO
591	6	33	increase	NN
592	7	33	obtained	VB
593	8	33	on	OO
594	9	33	the	OO
595	10	33	overall	JJ
596	11	33	risk	NN
597	12	33	,	OO
598	13	33	yielding	VB
599	14	33	an	OO
600	15	33	infinitely	RB
601	16	33	small	JJ
602	17	33	increment	NN
603	18	33	in	OO
604	19	33	a	OO
605	20	33	marginal	JJ
606	21	33	risk	NN
607	22	33	.	OO
608	1	34	Euler’s	JJ
609	2	34	method	NN
610	3	34	is	VB
611	4	34	very	RB
612	5	34	present	JJ
613	6	34	in	OO
614	7	34	the	OO
615	8	34	literature	NN
616	9	34	.	OO
617	1	35	Several	JJ
618	2	35	papers	NN
619	3	35	analyze	VB
620	4	35	its	JJ
621	5	35	properties	NN
622	6	35	(	OO
623	7	35	RORAC	NN
624	8	35	compatibility	NN
625	9	35	[6]	NN
626	10	35	,	OO
627	11	35	[23]	NN
628	12	35	,	OO
629	13	35	Coherence	NN
630	14	35	[5]	NN
631	15	35	,	OO
632	16	35	...	OO
633	17	35	)	OO
634	18	35	under	OO
635	19	35	different	JJ
636	20	35	assumptions	NN
637	21	35	(	OO
638	22	35	Tasche	NN
639	23	35	(	OO
640	24	35	2004	OO
641	25	35	)	OO
642	26	35	[20]	OO
643	27	35	,	OO
644	28	35	Balog	NN
645	29	35	(	OO
646	30	35	2011	OO
647	31	35	)	OO
648	32	35	[2]	NN
649	33	35	)	OO
650	34	35	.	OO
651	1	36	Its	JJ
652	2	36	fame	NN
653	3	36	is	VB
654	4	36	due	JJ
655	5	36	to	OO
656	6	36	the	OO
657	7	36	existence	NN
658	8	36	of	OO
659	9	36	economic	JJ
660	10	36	arguments	NN
661	11	36	that	OO
662	12	36	can	VB
663	13	36	justify	VB
664	14	36	its	JJ
665	15	36	use	NN
666	16	36	to	OO
667	17	36	develop	VB
668	18	36	allocation	NN
669	19	36	rules	NN
670	20	36	.	OO
671	1	37	Finally	RB
672	2	37	,	OO
673	3	37	Aumann-Shapley	NN
674	4	37	method	NN
675	5	37	is	VB
676	6	37	a	OO
677	7	37	continuous	JJ
678	8	37	generalization	NN
679	9	37	of	OO
680	10	37	Shapley	NN
681	11	37	method	NN
682	12	37	.	OO
683	1	38	Its	JJ
684	2	38	principle	NN
685	3	38	is	VB
686	4	38	based	VB
687	5	38	on	OO
688	6	38	the	OO
689	7	38	value	NN
690	8	38	introduced	VB
691	9	38	by	OO
692	10	38	Aumann	NN
693	11	38	and	OO
694	12	38	Shaplay	NN
695	13	38	in	OO
696	14	38	game	NN
697	15	38	theory	NN
698	16	38	.	OO
699	1	39	Denault	NN
700	2	39	[10]	VB
701	3	39	analyzes	NN
702	4	39	this	OO
703	5	39	method	NN
704	6	39	and	OO
705	7	39	its	JJ
706	8	39	application	NN
707	9	39	to	OO
708	10	39	capital	NN
709	11	39	allocation	NN
710	12	39	.	OO
711	1	40	These	OO
712	2	40	three	OO
713	3	40	capital	NN
714	4	40	allocation	NN
715	5	40	principles	NN
716	6	40	rely	VB
717	7	40	on	OO
718	8	40	different	JJ
719	9	40	risk	NN
720	10	40	measures	NN
721	11	40	.	OO
722	1	41	The	OO
723	2	41	coherence	NN
724	3	41	of	OO
725	4	41	the	OO
726	5	41	allocation	NN
727	6	41	method	NN
728	7	41	depends	VB
729	8	41	on	OO
730	9	41	the	OO
731	10	41	properties	NN
732	11	41	of	OO
733	12	41	the	OO
734	13	41	selected	VB
735	14	41	risk	NN
736	15	41	measure	NN
737	16	41	.	OO
738	1	42	Several	JJ
739	2	42	papers	NN
740	3	42	deal	VB
741	4	42	with	OO
742	5	42	capital	NN
743	6	42	allocation	NN
744	7	42	coherence	NN
745	8	42	based	VB
746	9	42	on	OO
747	10	42	the	OO
748	11	42	properties	NN
749	12	42	of	OO
750	13	42	the	OO
751	14	42	risk	NN
752	15	42	measure	NN
753	16	42	used	VB
754	17	42	.	OO
755	1	43	We	NN
756	2	43	quote	VB
757	3	43	as	OO
758	4	43	examples	NN
759	5	43	,	OO
760	6	43	Fischer	NN
761	7	43	(	OO
762	8	43	2003	OO
763	9	43	)	OO
764	10	43	[12]	VB
765	11	43	,	OO
766	12	43	Bush	NN
767	13	43	and	OO
768	14	43	Dorfleitner	NN
769	15	43	(	OO
770	16	43	2008	OO
771	17	43	)	OO
772	18	43	[5]	OO
773	19	43	,	OO
774	20	43	and	OO
775	21	43	Kalkbrener	NN
776	22	43	(	OO
777	23	43	2009	OO
778	24	43	)	OO
779	25	43	[16]	OO
780	26	43	.	OO
781	1	44	Other	JJ
782	2	44	techniques	NN
783	3	44	have	VB
784	4	44	been	VB
785	5	44	proposed	VB
786	6	44	more	RB
787	7	44	recently	RB
788	8	44	for	OO
789	9	44	building	NN
790	10	44	optimal	NN
791	11	44	allocation	NN
792	12	44	methods	NN
793	13	44	,	OO
794	14	44	by	OO
795	15	44	minimizing	VB
796	16	44	some	OO
797	17	44	multivariate	JJ
798	18	44	ruin	NN
799	19	44	probabilities	NN
800	20	44	,	OO
801	21	44	especially	RB
802	22	44	those	OO
803	23	44	defined	VB
804	24	44	by	OO
805	25	44	Cai	NN
806	26	44	and	OO
807	27	44	Li	NN
808	28	44	(	OO
809	29	44	2007	OO
810	30	44	)	OO
811	31	44	[7]	OO
812	32	44	,	OO
813	33	44	or	OO
814	34	44	by	OO
815	35	44	minimizing	VB
816	36	44	some	OO
817	37	44	new	JJ
818	38	44	multivariate	JJ
819	39	44	risk	NN
820	40	44	indicators	NN
821	41	44	.	OO
