indexInText	indexInSentence	sentenceNumber	token	posTag
550	7	21	position	NN
551	8	21	.	OO
552	1	22	``	OO
553	2	22	Getting	VB
554	3	22	up	RB
555	4	22	early	RB
556	5	22	all	OO
557	6	22	the	OO
558	7	22	time	NN
559	8	22	''	OO
560	9	22	,	OO
561	10	22	he	NN
562	11	22	thought	VB
563	12	22	,	OO
564	13	22	``	OO
565	14	22	it	NN
566	15	22	makes	VB
567	16	22	you	NN
568	17	22	stupid	JJ
569	18	22	.	OO
570	1	23	You	NN
571	2	23	've	VB
572	3	23	got	VB
573	4	23	to	OO
574	5	23	get	VB
575	6	23	enough	JJ
576	7	23	sleep	NN
577	8	23	.	OO
578	1	24	Other	JJ
579	2	24	travelling	VB
580	3	24	salesmen	NN
581	4	24	live	VB
582	5	24	a	OO
583	6	24	life	NN
584	7	24	of	OO
585	8	24	luxury	NN
586	9	24	.	OO
587	1	25	For	OO
588	2	25	instance	NN
589	3	25	,	OO
590	4	25	whenever	RB
591	5	25	I	NN
592	6	25	go	VB
593	7	25	back	RB
594	8	25	to	OO
595	9	25	the	OO
596	10	25	guest	NN
597	11	25	house	NN
598	12	25	during	OO
599	13	25	the	OO
600	14	25	morning	NN
601	15	25	to	OO
602	16	25	copy	VB
603	17	25	out	OO
604	18	25	the	OO
605	19	25	contract	NN
606	20	25	,	OO
607	21	25	these	OO
608	22	25	gentlemen	NN
609	23	25	are	VB
610	24	25	always	RB
611	25	25	still	RB
612	26	25	sitting	VB
613	27	25	there	RB
614	28	25	eating	VB
615	29	25	their	JJ
616	30	25	breakfasts	NN
617	31	25	.	OO
618	1	26	I	NN
619	2	26	ought	VB
620	3	26	to	OO
621	4	26	just	RB
622	5	26	try	VB
623	6	26	that	OO
624	7	26	with	OO
625	8	26	my	JJ
626	9	26	boss	NN
627	10	26	;	OO
628	11	26	I	NN
629	12	26	'd	VB
630	13	26	get	VB
631	14	26	kicked	VB
632	15	26	out	OO
633	16	26	on	OO
634	17	26	the	OO
635	18	26	spot	NN
636	19	26	.	OO
637	1	27	But	OO
638	2	27	who	NN
639	3	27	knows	VB
640	4	27	,	OO
641	5	27	maybe	RB
642	6	27	that	OO
643	7	27	would	VB
644	8	27	be	VB
645	9	27	the	OO
646	10	27	best	JJ
647	11	27	thing	NN
648	12	27	for	OO
649	13	27	me	NN
650	14	27	.	OO
651	1	28	If	OO
652	2	28	I	NN
653	3	28	did	VB
654	4	28	n't	RB
655	5	28	have	VB
656	6	28	my	JJ
657	7	28	parents	NN
658	8	28	to	OO
659	9	28	think	VB
660	10	28	about	OO
661	11	28	I	NN
662	12	28	'd	VB
663	13	28	have	VB
664	14	28	given	VB
665	15	28	in	OO
666	16	28	my	JJ
667	17	28	notice	NN
668	18	28	a	OO
669	19	28	long	JJ
670	20	28	time	NN
671	21	28	ago	RB
672	22	28	,	OO
673	23	28	I	NN
674	24	28	'd	VB
675	25	28	have	VB
676	26	28	gone	VB
677	27	28	up	OO
678	28	28	to	OO
679	29	28	the	OO
680	30	28	boss	NN
681	31	28	and	OO
682	32	28	told	VB
683	33	28	him	NN
684	34	28	just	RB
685	35	28	what	NN
686	36	28	I	NN
687	37	28	think	VB
688	38	28	,	OO
689	39	28	tell	VB
690	40	28	him	NN
691	41	28	everything	NN
692	42	28	I	NN
693	43	28	would	VB
694	44	28	,	OO
695	45	28	let	VB
696	46	28	him	NN
697	47	28	know	VB
698	48	28	just	RB
699	49	28	what	NN
700	50	28	I	NN
701	51	28	feel	VB
702	52	28	.	OO
703	1	29	He	NN
704	2	29	'd	VB
705	3	29	fall	VB
706	4	29	right	RB
707	5	29	off	OO
708	6	29	his	JJ
709	7	29	desk	NN
710	8	29	!	OO
711	1	30	And	OO
712	2	30	it	NN
713	3	30	's	VB
714	4	30	a	OO
715	5	30	funny	JJ
716	6	30	sort	NN
717	7	30	of	OO
718	8	30	business	NN
719	9	30	to	OO
720	10	30	be	VB
721	11	30	sitting	VB
722	12	30	up	OO
723	13	30	there	OO
724	14	30	at	OO
725	15	30	your	JJ
726	16	30	desk	NN
727	17	30	,	OO
728	18	30	talking	VB
729	19	30	down	OO
730	20	30	at	OO
731	21	30	your	JJ
732	22	30	subordinates	NN
733	23	30	from	OO
734	24	30	up	RB
735	25	30	there	RB
736	26	30	,	OO
737	27	30	especially	RB
738	28	30	when	RB
739	29	30	you	NN
740	30	30	have	VB
741	31	30	to	OO
742	32	30	go	VB
743	33	30	right	RB
744	34	30	up	OO
745	35	30	close	RB
746	36	30	because	OO
747	37	30	the	OO
748	38	30	boss	NN
749	39	30	is	VB
750	40	30	hard	JJ
751	41	30	of	OO
752	42	30	hearing	NN
753	43	30	.	OO
754	1	31	Well	RB
755	2	31	,	OO
756	3	31	there	OO
757	4	31	's	VB
758	5	31	still	RB
759	6	31	some	OO
760	7	31	hope	NN
761	8	31	;	OO
762	9	31	once	RB
763	10	31	I	NN
764	11	31	've	VB
765	12	31	got	VB
766	13	31	the	OO
767	14	31	money	NN
768	15	31	together	RB
769	16	31	to	OO
770	17	31	pay	VB
771	18	31	off	OO
772	19	31	my	JJ
773	20	31	parents	NN
774	21	31	'	OO
775	22	31	debt	NN
776	23	31	to	OO
777	24	31	him	NN
778	25	31	-	OO
779	26	31	another	OO
780	27	31	five	OO
781	28	31	or	OO
782	29	31	six	OO
783	30	31	years	NN
784	31	31	I	NN
785	32	31	suppose	VB
786	33	31	-	OO
787	34	31	that	OO
788	35	31	's	VB
789	36	31	definitely	RB
790	37	31	what	NN
791	38	31	I	NN
792	39	31	'll	VB
793	40	31	do	VB
794	41	31	.	OO
795	1	32	That	OO
796	2	32	's	VB
797	3	32	when	RB
798	4	32	I	NN
799	5	32	'll	VB
800	6	32	make	VB
801	7	32	the	OO
802	8	32	big	JJ
803	9	32	change	NN
804	10	32	.	OO
805	1	33	First	NN
806	2	33	of	OO
807	3	33	all	OO
808	4	33	though	RB
809	5	33	,	OO
810	6	33	I	NN
811	7	33	've	VB
812	8	33	got	VB
813	9	33	to	OO
814	10	33	get	VB
815	11	33	up	OO
816	12	33	,	OO
817	13	33	my	JJ
818	14	33	train	NN
819	15	33	leaves	VB
820	16	33	at	OO
821	17	33	five	OO
822	18	33	.	OO
823	19	33	''	OO
