indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
126	126	11	7	risk	NN
127	127	12	7	management	NN
128	128	13	7	practices	NN
129	129	14	7	in	OO
130	130	15	7	the	OO
131	131	16	7	actuarial	JJ
132	132	17	7	sector	NN
133	133	18	7	.	OO
134	134	1	8	They	NN
135	135	2	8	are	VB
136	136	3	8	based	VB
137	137	4	8	on	OO
138	138	5	8	a	OO
139	139	6	8	strengthening	NN
140	140	7	8	of	OO
141	141	8	8	risk	NN
142	142	9	8	control	NN
143	143	10	8	and	OO
144	144	11	8	minimization	NN
145	145	12	8	of	OO
146	146	13	8	a	OO
147	147	14	8	ruin	NN
148	148	15	8	probability	NN
149	149	16	8	.	OO
150	150	1	9	The	OO
151	151	2	9	determination	NN
152	152	3	9	of	OO
153	153	4	9	the	OO
154	154	5	9	economic	JJ
155	155	6	9	regulatory	JJ
156	156	7	9	capital	NN
157	157	8	9	will	VB
158	158	9	9	be	VB
159	159	10	9	faced	VB
160	160	11	9	under	OO
161	161	12	9	this	OO
162	162	13	9	prudential	JJ
163	163	14	9	mechanism	NN
164	164	15	9	with	OO
165	165	16	9	a	OO
166	166	17	9	kind	NN
167	167	18	9	of	OO
168	168	19	9	methodological	JJ
169	169	20	9	revolution	NN
170	170	21	9	.	OO
171	171	1	10	A	OO
172	172	2	10	choices	NN
173	173	3	10	of	OO
174	174	4	10	a	OO
175	175	5	10	dependence	NN
176	176	6	10	model	NN
177	177	7	10	between	OO
178	178	8	10	different	JJ
179	179	9	10	risks	NN
180	180	10	10	and	OO
181	181	11	10	of	OO
182	182	12	10	an	OO
183	183	13	10	aggregation	NN
184	184	14	10	methodology	NN
185	185	15	10	are	VB
186	186	16	10	both	OO
187	187	17	10	required	VB
188	188	18	10	.	OO
189	189	1	11	In	OO
190	190	2	11	the	OO
191	191	3	11	prescribed	VB
192	192	4	11	Standard	NN
193	193	5	11	Formula	NN
194	194	6	11	,	OO
195	195	7	11	risks	NN
196	196	8	11	aggregation	NN
197	197	9	11	is	VB
198	198	10	11	done	VB
199	199	11	11	using	VB
200	200	12	11	correlation	NN
201	201	13	11	matrices	NN
202	202	14	11	that	OO
203	203	15	11	connect	VB
204	204	16	11	families	NN
205	205	17	11	and	OO
206	206	18	11	subfamilies	NN
207	207	19	11	of	OO
208	208	20	11	risks	NN
209	209	21	11	.	OO
210	210	1	12	﻿Recently	RB
211	211	2	12	the	OO
212	212	3	12	proof	NN
213	213	4	12	of	OO
214	214	5	12	factorization	NN
215	215	6	12	in	OO
216	216	7	12	heavy	JJ
217	217	8	12	quarkonium	NN
218	218	9	12	production	NN
219	219	10	12	in	OO
220	220	11	12	NRQCD	NN
221	221	12	12	color	NN
222	222	13	12	octet	NN
223	223	14	12	mechanism	NN
224	224	15	12	is	VB
225	225	16	12	given	VB
226	226	17	12	at	OO
227	227	18	12	next-to-next-to-leading	JJ
228	228	19	12	order	NN
229	229	20	12	(	OO
230	230	21	12	NNLO	NN
231	231	22	12	)	OO
232	232	23	12	in	OO
233	233	24	12	coupling	VB
234	234	25	12	constant	JJ
235	235	26	12	by	OO
236	236	27	12	using	VB
237	237	28	12	diagrammatic	JJ
238	238	29	12	method	NN
239	239	30	12	of	OO
240	240	31	12	QCD.	NN
241	241	1	13	In	OO
242	242	2	13	this	OO
243	243	3	13	paper	NN
244	244	4	13	we	NN
245	245	5	13	prove	VB
246	246	6	13	factorization	NN
247	247	7	13	in	OO
248	248	8	13	heavy	JJ
249	249	9	13	quarkonium	NN
250	250	10	13	production	NN
251	251	11	13	in	OO
252	252	12	13	NRQCD	NN
253	253	13	13	color	NN
254	254	14	13	octet	NN
255	255	15	13	mechanism	NN
256	256	16	13	at	OO
257	257	17	13	all	OO
258	258	18	13	order	NN
259	259	19	13	in	OO
260	260	20	13	coupling	VB
261	261	21	13	constant	JJ
262	262	22	13	by	OO
263	263	23	13	using	VB
264	264	24	13	path	NN
265	265	25	13	integral	JJ
266	266	26	13	method	NN
267	267	27	13	of	OO
268	268	28	13	QCD.	NN
269	269	1	14	Our	JJ
270	270	2	14	proof	NN
271	271	3	14	is	VB
272	272	4	14	valid	JJ
273	273	5	14	to	OO
274	274	6	14	all	OO
275	275	7	14	powers	NN
276	276	8	14	in	OO
277	277	9	14	the	OO
278	278	10	14	heavy	JJ
279	279	11	14	quark	NN
280	280	12	14	relative	JJ
281	281	13	14	velocity	NN
282	282	14	14	.	OO
283	283	1	15	We	NN
284	284	2	15	find	VB
285	285	3	15	that	OO
286	286	4	15	the	OO
287	287	5	15	gauge	NN
288	288	6	15	invariance	NN
289	289	7	15	and	OO
290	290	8	15	the	OO
291	291	9	15	factorization	NN
292	292	10	15	at	OO
293	293	11	15	all	OO
294	294	12	15	order	NN
295	295	13	15	in	OO
296	296	14	15	coupling	NN
297	297	15	15	constant	JJ
298	298	16	15	require	VB
299	299	17	15	gauge-completed	JJ
300	300	18	15	non-perturbative	JJ
301	301	19	15	NRQCD	NN
302	302	20	15	matrix	NN
303	303	21	15	elements	NN
304	304	22	15	that	OO
305	305	23	15	were	VB
306	306	24	15	introduced	VB
307	307	25	15	previously	RB
308	308	26	15	to	OO
309	309	27	15	prove	VB
310	310	28	15	factorization	NN
311	311	29	15	at	OO
312	312	30	15	NNLO	NN
313	313	31	15	.	OO
314	314	32	15	INTRODUCTION	NN
315	315	33	15	In	OO
316	316	34	15	the	OO
317	317	35	15	last	JJ
318	318	36	15	two	OO
319	319	37	15	decades	NN
320	320	38	15	,	OO
321	321	39	15	the	OO
322	322	40	15	NRQCD	NN
323	323	41	15	color	NN
324	324	42	15	octet	NN
325	325	43	15	mechanism	NN
326	326	44	15	[1	OO
327	327	45	15	]	NN
328	328	46	15	for	OO
329	329	47	15	heavy	JJ
330	330	48	15	quarkonium	NN
331	331	49	15	production	NN
332	332	50	15	has	VB
333	333	51	15	been	VB
334	334	52	15	very	RB
335	335	53	15	successful	JJ
336	336	54	15	in	OO
337	337	55	15	explaining	VB
338	338	56	15	experimental	JJ
339	339	57	15	data	NN
340	340	58	15	at	OO
341	341	59	15	high	JJ
342	342	60	15	energy	NN
343	343	61	15	colliders	NN
344	344	62	15	such	JJ
345	345	63	15	as	OO
346	346	64	15	at	OO
347	347	65	15	Tevatron	NN
348	348	66	15	[2	OO
349	349	67	15	]	OO
350	350	68	15	and	OO
351	351	69	15	at	OO
352	352	70	15	LHC	NN
353	353	71	15	[3]	NN
354	354	72	15	.	OO
355	355	1	16	In	OO
356	356	2	16	its	JJ
357	357	3	16	original	JJ
358	358	4	16	formulation	NN
359	359	5	16	[1	OO
360	360	6	16	]	OO
361	361	7	16	the	OO
362	362	8	16	proof	NN
363	363	9	16	of	OO
364	364	10	16	factorization	NN
365	365	11	16	in	OO
366	366	12	16	heavy	JJ
367	367	13	16	quarkonium	NN
368	368	14	16	production	NN
369	369	15	16	in	OO
370	370	16	16	NRQCD	NN
371	371	17	16	color	NN
372	372	18	16	octet	NN
373	373	19	16	mechanism	NN
374	374	20	16	was	VB
375	375	21	16	lacking	VB
376	376	22	16	.	OO
377	377	1	17	The	OO
378	378	2	17	proof	NN
379	379	3	17	of	OO
380	380	4	17	factorization	NN
381	381	5	17	is	VB
382	382	6	17	an	OO
383	383	7	17	essential	JJ
384	384	8	17	requirement	NN
385	385	9	17	to	OO
386	386	10	17	study	VB
387	387	11	17	heavy	JJ
388	388	12	17	quarkonium	NN
389	389	13	17	production	NN
390	390	14	17	at	OO
391	391	15	17	high	JJ
392	392	16	17	energy	NN
393	393	17	17	colliders	NN
394	394	18	17	.	OO
395	395	1	18	Factorization	NN
396	396	2	18	refers	VB
397	397	3	18	to	OO
398	398	4	18	separation	NN
399	399	5	18	of	OO
400	400	6	18	short-distance	JJ
401	401	7	18	effects	NN
402	402	8	18	from	OO
403	403	9	18	long-distance	JJ
404	404	10	18	effects	NN
405	405	11	18	in	OO
406	406	12	18	quantum	NN
407	407	13	18	field	NN
408	408	14	18	theory	NN
409	409	15	18	.	OO
410	410	1	19	﻿We	NN
411	411	2	19	propose	VB
412	412	3	19	algorithms	NN
413	413	4	19	to	OO
414	414	5	19	approximate	JJ
415	415	6	19	directed	VB
416	416	7	19	information	NN
417	417	8	19	graphs	NN
418	418	9	19	.	OO
419	419	1	20	Directed	VB
420	420	2	20	information	NN
421	421	3	20	graphs	NN
422	422	4	20	are	VB
423	423	5	20	probabilistic	JJ
424	424	6	20	graphical	JJ
425	425	7	20	models	NN
426	426	8	20	that	OO
427	427	9	20	depict	VB
428	428	10	20	causal	JJ
429	429	11	20	dependencies	NN
430	430	12	20	between	OO
431	431	13	20	stochastic	JJ
432	432	14	20	processes	NN
433	433	15	20	in	OO
434	434	16	20	a	OO
435	435	17	20	network	NN
436	436	18	20	.	OO
437	437	1	21	The	OO
438	438	2	21	proposed	VB
439	439	3	21	algorithms	NN
440	440	4	21	identify	VB
441	441	5	21	optimal	JJ
442	442	6	21	and	OO
443	443	7	21	near-optimal	JJ
444	444	8	21	approximations	NN
445	445	9	21	in	OO
446	446	10	21	terms	NN
447	447	11	21	of	OO
448	448	12	21	Kullback-Leibler	NN
449	449	13	21	divergence	NN
450	450	14	21	.	OO
451	451	1	22	The	OO
452	452	2	22	user-chosen	NN
453	453	3	22	sparsity	NN
454	454	4	22	trades	NN
455	455	5	22	off	OO
456	456	6	22	the	OO
457	457	7	22	quality	NN
458	458	8	22	of	OO
459	459	9	22	the	OO
460	460	10	22	approximation	NN
461	461	11	22	against	OO
462	462	12	22	visual	JJ
463	463	13	22	conciseness	NN
464	464	14	22	and	OO
465	465	15	22	computational	JJ
466	466	16	22	tractability	NN
467	467	17	22	.	OO
468	468	1	23	One	OO
469	469	2	23	class	NN
470	470	3	23	of	OO
471	471	4	23	approximations	NN
472	472	5	23	contains	VB
473	473	6	23	graphs	NN
474	474	7	23	with	OO
475	475	8	23	specified	VB
476	476	9	23	in-degrees	NN
477	477	10	23	.	OO
478	478	1	24	Another	OO
479	479	2	24	class	NN
480	480	3	24	additionally	RB
481	481	4	24	requires	VB
482	482	5	24	that	OO
483	483	6	24	the	OO
484	484	7	24	graph	NN
485	485	8	24	is	VB
486	486	9	24	connected	VB
487	487	10	24	.	OO
488	488	1	25	For	OO
489	489	2	25	both	OO
490	490	3	25	classes	NN
491	491	4	25	,	OO
492	492	5	25	we	NN
493	493	6	25	propose	VB
494	494	7	25	algorithms	NN
495	495	8	25	to	OO
496	496	9	25	identify	VB
497	497	10	25	the	OO
498	498	11	25	optimal	JJ
499	499	12	25	approximations	NN
500	500	13	25	and	OO
501	501	14	25	also	RB
502	502	15	25	near-optimal	JJ
503	503	16	25	approximations	NN
504	504	17	25	,	OO
505	505	18	25	using	VB
506	506	19	25	a	OO
507	507	20	25	novel	NN
508	508	21	25	relaxation	NN
509	509	22	25	of	OO
510	510	23	25	submodularity	NN
511	511	24	25	.	OO
512	512	1	26	We	NN
513	513	2	26	also	RB
514	514	3	26	propose	VB
515	515	4	26	algorithms	NN
516	516	5	26	to	OO
517	517	6	26	identify	VB
518	518	7	26	the	OO
519	519	8	26	r-best	JJ
520	520	9	26	approximations	NN
521	521	10	26	among	OO
522	522	11	26	these	OO
523	523	12	26	classes	NN
524	524	13	26	,	OO
525	525	14	26	enabling	VB
526	526	15	26	robust	JJ
527	527	16	26	decision	NN
528	528	17	26	making	NN
529	529	18	26	.	OO
530	530	1	27	Keywords	NN
531	531	2	27	:	OO
532	532	3	27	probabilistic	JJ
533	533	4	27	graphical	JJ
534	534	5	27	models	NN
535	535	6	27	,	OO
536	536	7	27	network	NN
537	537	8	27	inference	NN
538	538	9	27	,	OO
539	539	10	27	causality	NN
540	540	11	27	,	OO
541	541	12	27	submodularity	NN
542	542	13	27	,	OO
543	543	14	27	approximation	NN
544	544	15	27	algorithms	NN
545	545	16	27	1	OO
546	546	17	27	.	OO
547	547	18	27	Introduction	NN
548	548	19	27	Many	JJ
549	549	20	27	fields	NN
550	550	21	27	of	OO
551	551	22	27	the	OO
552	552	23	27	sciences	NN
553	553	24	27	and	OO
554	554	25	27	engineering	NN
555	555	26	27	require	VB
556	556	27	27	analysis	NN
557	557	28	27	,	OO
558	558	29	27	modeling	VB
559	559	30	27	,	OO
560	560	31	27	and	OO
561	561	32	27	decision	NN
562	562	33	27	making	VB
563	563	34	27	using	VB
564	564	35	27	networks	NN
565	565	36	27	,	OO
566	566	37	27	typically	RB
567	567	38	27	represented	VB
568	568	39	27	by	OO
569	569	40	27	graphs	NN
570	570	41	27	.	OO
571	571	1	28	Social	NN
572	572	2	28	networks	NN
573	573	3	28	,	OO
574	574	4	28	financial	JJ
575	575	5	28	networks	NN
576	576	6	28	,	OO
577	577	7	28	and	OO
578	578	8	28	biological	JJ
579	579	9	28	networks	NN
580	580	10	28	are	VB
581	581	11	28	a	OO
582	582	12	28	few	JJ
583	583	13	28	categories	NN
584	584	14	28	that	OO
585	585	15	28	are	VB
586	586	16	28	relevant	JJ
587	587	17	28	not	RB
588	588	18	28	only	RB
589	589	19	28	academically	RB
590	590	20	28	but	OO
591	591	21	28	also	RB
592	592	22	28	in	OO
593	593	23	28	daily	JJ
594	594	24	28	life	NN
595	595	25	28	.	OO
596	596	1	29	A	OO
597	597	2	29	major	JJ
598	598	3	29	challenge	NN
599	599	4	29	for	OO
600	600	5	29	studying	VB
601	601	6	29	networks	NN
602	602	7	29	is	VB
603	603	8	29	identifying	VB
604	604	9	29	a	OO
605	605	10	29	concise	NN
606	606	11	29	topology	NN
607	607	12	29	,	OO
608	608	13	29	such	JJ
609	609	14	29	as	OO
610	610	15	29	who	NN
611	611	16	29	strongly	RB
612	612	17	29	influences	VB
613	613	18	29	whom	NN
614	614	19	29	in	OO
615	615	20	29	a	OO
616	616	21	29	social	JJ
617	617	22	29	network	NN
618	618	23	29	.	OO
619	619	1	30	Real	JJ
620	620	2	30	world	NN
621	621	3	30	networks	NN
622	622	4	30	are	VB
623	623	5	30	often	RB
624	624	6	30	large	JJ
625	625	7	30	—	NN
626	626	8	30	there	RB
627	627	9	30	are	VB
628	628	10	30	tens	NN
629	629	11	30	of	OO
630	630	12	30	thousands	NN
631	631	13	30	of	OO
632	632	14	30	human	JJ
633	633	15	30	genes	NN
634	634	16	30	and	OO
635	635	17	30	trillions	NN
636	636	18	30	of	OO
637	637	19	30	connections	NN
638	638	20	30	in	OO
639	639	21	30	the	OO
640	640	22	30	human	JJ
641	641	23	30	brain	NN
642	642	24	30	.	OO
643	643	1	31	﻿Based	VB
644	644	2	31	on	OO
645	645	3	31	the	OO
646	646	4	31	concept	NN
647	647	5	31	of	OO
648	648	6	31	DNA	NN
649	649	7	31	strand	NN
650	650	8	31	displacement	NN
651	651	9	31	and	OO
652	652	10	31	DNA	NN
653	653	11	31	strand	NN
654	654	12	31	algebra	NN
655	655	13	31	we	NN
656	656	14	31	have	VB
657	657	15	31	developed	VB
658	658	16	31	a	OO
659	659	17	31	method	NN
660	660	18	31	for	OO
661	661	19	31	logical	JJ
662	662	20	31	inference	NN
663	663	21	31	which	OO
664	664	22	31	is	VB
665	665	23	31	not	RB
666	666	24	31	based	VB
667	667	25	31	on	OO
668	668	26	31	silicon	NN
669	669	27	31	based	VB
670	670	28	31	computing	NN
671	671	29	31	.	OO
672	672	1	32	Essentially	RB
673	673	2	32	,	OO
674	674	3	32	it	NN
675	675	4	32	is	VB
676	676	5	32	a	OO
677	677	6	32	paradigm	NN
678	678	7	32	shift	NN
679	679	8	32	from	OO
680	680	9	32	silicon	NN
681	681	10	32	to	OO
682	682	11	32	carbon	NN
683	683	12	32	.	OO
684	684	1	33	In	OO
685	685	2	33	this	OO
686	686	3	33	paper	NN
687	687	4	33	we	NN
688	688	5	33	have	VB
689	689	6	33	considered	VB
690	690	7	33	the	OO
691	691	8	33	inference	NN
692	692	9	33	mechanism	NN
693	693	10	33	,	OO
694	694	11	33	viz	NN
695	695	12	33	.	OO
696	696	1	34	modus	NN
697	697	2	34	ponens	NN
698	698	3	34	,	OO
699	699	4	34	to	OO
700	700	5	34	draw	VB
701	701	6	34	conclusion	NN
702	702	7	34	from	OO
703	703	8	34	any	OO
704	704	9	34	observed	VB
705	705	10	34	fact	NN
706	706	11	34	.	OO
707	707	1	35	Thus	RB
708	708	2	35	,	OO
709	709	3	35	the	OO
710	710	4	35	present	JJ
711	711	5	35	approach	NN
712	712	6	35	to	OO
713	713	7	35	logical	JJ
714	714	8	35	inference	NN
715	715	9	35	based	VB
716	716	10	35	on	OO
717	717	11	35	DNA	NN
718	718	12	35	strand	NN
719	719	13	35	algebra	NN
720	720	14	35	is	VB
721	721	15	35	basically	RB
722	722	16	35	an	OO
723	723	17	35	attempt	NN
724	724	18	35	to	OO
725	725	19	35	develop	VB
726	726	20	35	expert	JJ
727	727	21	35	system	NN
728	728	22	35	design	NN
729	729	23	35	in	OO
730	730	24	35	the	OO
731	731	25	35	domain	NN
732	732	26	35	of	OO
733	733	27	35	DNA	NN
734	734	28	35	computing	NN
735	735	29	35	.	OO
736	736	1	36	We	NN
737	737	2	36	have	VB
738	738	3	36	illustrated	VB
739	739	4	36	our	JJ
740	740	5	36	methodology	NN
741	741	6	36	with	OO
742	742	7	36	respect	NN
743	743	8	36	to	OO
744	744	9	36	worked	VB
745	745	10	36	out	OO
746	746	11	36	example	NN
747	747	12	36	.	OO
748	748	1	37	Our	JJ
749	749	2	37	methodology	NN
750	750	3	37	is	VB
751	751	4	37	very	RB
752	752	5	37	flexible	JJ
753	753	6	37	for	OO
754	754	7	37	implementation	NN
755	755	8	37	of	OO
756	756	9	37	different	JJ
757	757	10	37	expert	NN
758	758	11	37	system	NN
759	759	12	37	applications	NN
760	760	13	37	.	OO
761	761	1	38	Keywords	NN
762	762	2	38	:	OO
763	763	3	38	logical	JJ
764	764	4	38	inference	NN
765	765	5	38	,	OO
766	766	6	38	DNA	NN
767	767	7	38	strand	NN
768	768	8	38	algebra	NN
769	769	9	38	;	OO
770	770	10	38	DNA	NN
771	771	11	38	gate	NN
772	772	12	38	;	OO
773	773	13	38	DNA	NN
774	774	14	38	signal	NN
775	775	15	38	;	OO
776	776	16	38	process	NN
777	777	17	38	algebra	NN
778	778	18	38	;	OO
779	779	19	38	DNA	NN
780	780	20	38	computing	NN
781	781	21	38	;	OO
782	782	22	38	modus	NN
783	783	23	38	ponens	NN
784	784	24	38	;	OO
785	785	25	38	strand	JJ
786	786	26	38	displacement	NN
787	787	27	38	;	OO
788	788	28	38	molecular	JJ
789	789	29	38	computing	NN
790	790	30	38	;	OO
791	791	31	38	expert	JJ
792	792	32	38	system	NN
793	793	33	38	approach	NN
794	794	34	38	.	OO
795	795	1	39	1	OO
796	796	2	39	.	OO
797	797	3	39	Introduction	NN
798	798	4	39	Conventional	NN
799	799	5	39	silicon	NN
800	800	6	39	based	VB
801	801	7	39	computing	NN
802	802	8	39	has	VB
803	803	9	39	been	VB
804	804	10	39	successful	JJ
805	805	11	39	over	OO
806	806	12	39	the	OO
807	807	13	39	past	JJ
808	808	14	39	several	JJ
809	809	15	39	decades	NN
810	810	16	39	.	OO
811	811	1	40	It	NN
812	812	2	40	is	VB
813	813	3	40	fast	RB
814	814	4	40	,	OO
815	815	5	40	flexible	JJ
816	816	6	40	,	OO
817	817	7	40	and	OO
818	818	8	40	well	RB
819	819	9	40	understood	VB
820	820	10	40	.	OO
821	821	1	41	But	OO
822	822	2	41	it	NN
823	823	3	41	has	VB
824	824	4	41	reached	VB
825	825	5	41	its	JJ
826	826	6	41	limitations	NN
827	827	7	41	of	OO
828	828	8	41	design	NN
829	829	9	41	complexity	NN
830	830	10	41	,	OO
831	831	11	41	processing	VB
832	832	12	41	power	NN
833	833	13	41	,	OO
834	834	14	41	memory	NN
835	835	15	41	,	OO
836	836	16	41	energy	NN
837	837	17	41	consumption	NN
838	838	18	41	,	OO
839	839	19	41	density	NN
840	840	20	41	and	OO
841	841	21	41	heat	NN
842	842	22	41	dissipation	NN
843	843	23	41	.	OO
844	844	1	42	Alternatives	NN
845	845	2	42	to	OO
846	846	3	42	these	OO
847	847	4	42	traditional	JJ
848	848	5	42	methods	NN
849	849	6	42	of	OO
850	850	7	42	building	VB
851	851	8	42	computers	NN
852	852	9	42	have	VB
853	853	10	42	been	VB
854	854	11	42	proposed	VB
855	855	12	42	and	OO
856	856	13	42	in	OO
857	857	14	42	recent	JJ
858	858	15	42	past	JJ
859	859	16	42	molecular	JJ
860	860	17	42	computing	NN
861	861	18	42	has	VB
862	862	19	42	gained	VB
863	863	20	42	considerable	JJ
864	864	21	42	attention	NN
865	865	22	42	for	OO
866	866	23	42	non-silicon	JJ
867	867	24	42	based	VB
868	868	25	42	computing	NN
869	869	26	42	which	OO
870	870	27	42	can	VB
871	871	28	42	overcome	VB
872	872	29	42	conventional	JJ
873	873	30	42	computation	NN
874	874	31	42	problems	NN
875	875	32	42	.	OO
876	876	1	43	The	OO
877	877	2	43	Watson-Crick	NN
878	878	3	43	base	NN
879	879	4	43	pairing	NN
880	880	5	43	makes	VB
881	881	6	43	DNA	NN
882	882	7	43	a	OO
883	883	8	43	powerful	JJ
884	884	9	43	tool	NN
885	885	10	43	for	OO
886	886	11	43	engineering	NN
887	887	12	43	at	OO
888	888	13	43	nano-scale	JJ
889	889	14	43	.	OO
890	890	1	44	﻿Trip	NN
891	891	2	44	distribution	NN
892	892	3	44	laws	NN
893	893	4	44	are	VB
894	894	5	44	basic	JJ
895	895	6	44	for	OO
896	896	7	44	the	OO
897	897	8	44	travel	NN
898	898	9	44	demand	NN
899	899	10	44	characterization	NN
900	900	11	44	needed	VB
901	901	12	44	in	OO
902	902	13	44	transport	NN
903	903	14	44	and	OO
904	904	15	44	urban	JJ
905	905	16	44	planning	NN
906	906	17	44	.	OO
907	907	1	45	Several	JJ
908	908	2	45	approaches	NN
909	909	3	45	have	VB
910	910	4	45	been	VB
911	911	5	45	considered	VB
912	912	6	45	in	OO
913	913	7	45	the	OO
914	914	8	45	last	JJ
915	915	9	45	years	NN
916	916	10	45	.	OO
917	917	1	46	One	OO
918	918	2	46	of	OO
919	919	3	46	them	NN
920	920	4	46	is	VB
921	921	5	46	the	OO
922	922	6	46	so-called	JJ
923	923	7	46	gravity	NN
924	924	8	46	law	NN
925	925	9	46	,	OO
926	926	10	46	in	OO
927	927	11	46	which	OO
928	928	12	46	the	OO
929	929	13	46	number	NN
930	930	14	46	of	OO
931	931	15	46	trips	NN
932	932	16	46	is	VB
933	933	17	46	assumed	VB
934	934	18	46	to	OO
935	935	19	46	be	VB
936	936	20	46	related	VB
937	937	21	46	to	OO
938	938	22	46	the	OO
939	939	23	46	population	NN
940	940	24	46	at	OO
941	941	25	46	origin	NN
942	942	26	46	and	OO
943	943	27	46	destination	NN
944	944	28	46	and	OO
945	945	29	46	to	OO
946	946	30	46	decrease	VB
947	947	31	46	with	OO
948	948	32	46	the	OO
949	949	33	46	distance	NN
950	950	34	46	.	OO
951	951	1	47	The	OO
952	952	2	47	mathematical	JJ
953	953	3	47	expression	NN
954	954	4	47	of	OO
955	955	5	47	this	OO
956	956	6	47	law	NN
957	957	7	47	resembles	VB
958	958	8	47	Newton’s	JJ
959	959	9	47	law	NN
960	960	10	47	of	OO
961	961	11	47	gravity	NN
962	962	12	47	,	OO
963	963	13	47	which	OO
964	964	14	47	explains	VB
965	965	15	47	its	JJ
966	966	16	47	name	NN
967	967	17	47	.	OO
968	968	1	48	Another	OO
969	969	2	48	popular	JJ
970	970	3	48	approach	NN
971	971	4	48	is	VB
972	972	5	48	inspired	VB
973	973	6	48	by	OO
974	974	7	48	the	OO
975	975	8	48	theory	NN
976	976	9	48	of	OO
977	977	10	48	intervening	JJ
978	978	11	48	opportunities	NN
979	979	12	48	and	OO
980	980	13	48	it	NN
981	981	14	48	has	VB
982	982	15	48	been	VB
983	983	16	48	concreted	VB
984	984	17	48	into	OO
985	985	18	48	the	OO
986	986	19	48	so-called	JJ
987	987	20	48	radiation	NN
988	988	21	48	models	NN
989	989	22	48	.	OO
990	990	1	49	Individuals	NN
991	991	2	49	are	VB
992	992	3	49	supposed	VB
993	993	4	49	to	OO
994	994	5	49	travel	VB
995	995	6	49	until	OO
996	996	7	49	they	NN
997	997	8	49	find	VB
998	998	9	49	a	OO
999	999	10	49	job	NN
1000	1000	11	49	opportunity	NN
