indexInText	indexInSentence	sentenceNumber	token	posTag
167	25	7	rural	JJ
168	26	7	West	NN
169	27	7	Sheep	NN
170	28	7	Creek	NN
171	29	7	Drive	NN
172	30	7	neighborhood	NN
173	31	7	where	RB
174	32	7	Walz	NN
175	33	7	lives	VB
176	34	7	,	OO
177	35	7	amid	OO
178	36	7	a	OO
179	37	7	thick	JJ
180	38	7	canopy	NN
181	39	7	of	OO
182	40	7	the	OO
183	41	7	same	JJ
184	42	7	black	JJ
185	43	7	spruce	NN
186	44	7	that	OO
187	45	7	this	OO
188	46	7	fire	NN
189	47	7	blows	VB
190	48	7	through	OO
191	49	7	like	OO
192	50	7	standing	VB
193	51	7	tinder	NN
194	52	7	.	OO
195	1	8	Alaska	NN
196	2	8	State	NN
197	3	8	Troopers	NN
198	4	8	told	VB
199	5	8	the	OO
200	6	8	scattered	JJ
201	7	8	residents	NN
202	8	8	along	OO
203	9	8	the	OO
204	10	8	gravel	NN
205	11	8	road	NN
206	12	8	to	OO
207	13	8	evacuate	VB
208	14	8	.	OO
209	1	9	Walz	NN
210	2	9	lost	VB
211	3	9	her	JJ
212	4	9	home	NN
213	5	9	in	OO
214	6	9	the	OO
215	7	9	1996	OO
216	8	9	Miller	NN
217	9	9	's	OO
218	10	9	Reach	JJ
219	11	9	fire	NN
220	12	9	that	OO
221	13	9	destroyed	VB
222	14	9	more	JJ
223	15	9	than	OO
224	16	9	400	OO
225	17	9	.	OO
226	1	10	“	NN
227	2	10	I	NN
228	3	10	told	VB
229	4	10	him	NN
230	5	10	I	NN
231	6	10	was	VB
232	7	10	n’t	RB
233	8	10	leaving	VB
234	9	10	,	OO
235	10	10	”	OO
236	11	10	she	NN
237	12	10	said	VB
238	13	10	.	OO
239	1	11	“They	NN
240	2	11	said	VB
241	3	11	it	NN
242	4	11	was	VB
243	5	11	voluntary	JJ
244	6	11	anyway	RB
245	7	11	.	OO
246	8	11	”	OO
247	1	12	This	OO
248	2	12	fire	NN
249	3	12	,	OO
250	4	12	however	RB
251	5	12	,	OO
252	6	12	is	VB
253	7	12	expected	VB
254	8	12	to	OO
255	9	12	turn	VB
256	10	12	ugly	JJ
257	11	12	again	RB
258	12	12	.	OO
259	1	13	Forecasts	NN
260	2	13	called	VB
261	3	13	for	OO
262	4	13	extreme	JJ
263	5	13	behavior	NN
264	6	13	Tuesday	NN
265	7	13	night	NN
266	8	13	due	JJ
267	9	13	to	OO
268	10	13	thunderstorms	NN
269	11	13	and	OO
270	12	13	erratic	JJ
271	13	13	winds	NN
272	14	13	.	OO
273	1	14	The	OO
274	2	14	crews	NN
275	3	14	fighting	VB
276	4	14	the	OO
277	5	14	fire	NN
278	6	14	acknowledge	VB
279	7	14	the	OO
280	8	14	state	NN
281	9	14	's	OO
282	10	14	general	JJ
283	11	14	policy	NN
284	12	14	against	OO
285	13	14	mandatory	JJ
286	14	14	evacuations	NN
287	15	14	.	OO
288	1	15	But	OO
289	2	15	they	NN
290	3	15	do	VB
291	4	15	n't	RB
292	5	15	like	VB
293	6	15	it	NN
294	7	15	,	OO
295	8	15	officials	NN
296	9	15	say	VB
297	10	15	,	OO
298	11	15	because	OO
299	12	15	homeowners	NN
300	13	15	may	VB
301	14	15	misjudge	VB
302	15	15	the	OO
303	16	15	danger	NN
304	17	15	.	OO
305	1	16	“The	OO
306	2	16	troopers	NN
307	3	16	are	VB
308	4	16	very	RB
309	5	16	cautious	JJ
310	6	16	in	OO
311	7	16	advising	VB
312	8	16	us	NN
313	9	16	that	OO
314	10	16	evacuations	NN
315	11	16	are	VB
316	12	16	voluntary	JJ
317	13	16	,	OO
318	14	16	”	JJ
319	15	16	Tom	NN
320	16	16	Kurth	NN
321	17	16	,	OO
322	18	16	incident	NN
323	19	16	commander	NN
324	20	16	on	OO
325	21	16	the	OO
326	22	16	fire	NN
327	23	16	,	OO
328	24	16	said	VB
329	25	16	during	OO
330	26	16	a	OO
331	27	16	press	NN
332	28	16	conference	NN
333	29	16	Tuesday	NN
334	30	16	.	OO
335	1	17	“Now	NN
336	2	17	,	OO
337	3	17	that	OO
338	4	17	’s	VB
339	5	17	not	RB
340	6	17	our	JJ
341	7	17	advice	NN
342	8	17	.	OO
343	9	17	”	OO
344	1	18	Approaching	VB
345	2	18	fires	NN
346	3	18	throw	VB
347	4	18	off	OO
348	5	18	voluminous	JJ
349	6	18	smoke	NN
350	7	18	,	OO
351	8	18	and	OO
352	9	18	then	RB
353	10	18	turbulence	NN
354	11	18	starts	VB
355	12	18	,	OO
356	13	18	Kurth	NN
357	14	18	said	VB
358	15	18	.	OO
359	1	19	That’s	NN
360	2	19	when	RB
361	3	19	some	OO
362	4	19	holdouts	NN
363	5	19	decide	VB
364	6	19	to	OO
365	7	19	leave	VB
366	8	19	home	NN
367	9	19	,	OO
368	10	19	“Out	OO
369	11	19	they	NN
370	12	19	come	VB
371	13	19	,	OO
372	14	19	"	OO
373	15	19	he	NN
374	16	19	said	VB
375	17	19	.	OO
376	1	20	"	OO
377	2	20	They’re	NN
378	3	20	in	OO
379	4	20	the	OO
380	5	20	smoke	NN
381	6	20	.	OO
382	1	21	We’re	NN
383	2	21	in	OO
384	3	21	the	OO
385	4	21	smoke	NN
386	5	21	.	OO
387	1	22	It’s	OO
388	2	22	a	OO
389	3	22	very	RB
390	4	22	dangerous	JJ
391	5	22	environment	NN
392	6	22	to	OO
393	7	22	operate	VB
394	8	22	in	OO
395	9	22	.	OO
396	10	22	”	OO
397	1	23	Alaska	NN
398	2	23	Wildlife	NN
399	3	23	Trooper	NN
400	4	23	Thomas	NN
401	5	23	Akelkok	NN
402	6	23	spent	VB
403	7	23	Tuesday	NN
404	8	23	guarding	VB
405	9	23	against	OO
406	10	23	looters	NN
407	11	23	and	OO
408	12	23	checking	VB
409	13	23	on	OO
410	14	23	people	NN
411	15	23	who	NN
412	16	23	stayed	VB
413	17	23	behind	OO
414	18	23	despite	OO
415	19	23	an	OO
416	20	23	evacuation	NN
417	21	23	advisory	NN
418	22	23	that	OO
419	23	23	now	RB
420	24	23	covers	VB
421	25	23	a	OO
422	26	23	15-mile	JJ
423	27	23	corridor	NN
424	28	23	along	OO
425	29	23	the	OO
426	30	23	Parks	NN
427	31	23	Highway	NN
428	32	23	.	OO
429	1	24	Akelkok	NN
430	2	24	,	OO
431	3	24	a	OO
432	4	24	Ekwok	NN
433	5	24	native	NN
434	6	24	who	NN
435	7	24	brings	VB
436	8	24	a	OO
437	9	24	good-natured	JJ
438	10	24	personality	NN
439	11	24	to	OO
440	12	24	the	OO
441	13	24	job	NN
442	14	24	,	OO
443	15	24	drove	VB
444	16	24	down	OO
445	17	24	a	OO
446	18	24	long	JJ
447	19	24	driveway	NN
448	20	24	near	OO
449	21	24	Capitol	NN
450	22	24	Speedway	NN
451	23	24	to	OO
452	24	24	check	VB
453	25	24	on	OO
454	26	24	a	OO
455	27	24	home	NN
456	28	24	.	OO
457	1	25	Skeletal	NN
458	2	25	charred	VB
459	3	25	spruce	NN
460	4	25	trees	NN
461	5	25	stood	VB
462	6	25	like	OO
463	7	25	spikes	NN
464	8	25	in	OO
465	9	25	a	OO
466	10	25	moonscape	NN
467	11	25	of	OO
468	12	25	gray	JJ
469	13	25	.	OO
470	1	26	Occasional	JJ
471	2	26	whiffs	NN
472	3	26	of	OO
473	4	26	smoke	NN
474	5	26	emerged	VB
475	6	26	from	OO
476	7	26	the	OO
477	8	26	incinerated	JJ
478	9	26	duff	NN
479	10	26	.	OO
480	1	27	The	OO
481	2	27	trooper	NN
482	3	27	came	VB
483	4	27	to	OO
484	5	27	the	OO
485	6	27	house	NN
486	7	27	Sunday	NN
487	8	27	as	OO
488	9	27	the	OO
489	10	27	fire	NN
490	11	27	bore	VB
491	12	27	down	RB
492	13	27	to	OO
493	14	27	warn	VB
494	15	27	the	OO
495	16	27	family	NN
496	17	27	inside	RB
497	18	27	.	OO
498	1	28	“Behind	NN
499	2	28	me	NN
500	3	28	,	OO
501	4	28	I	NN
502	5	28	could	VB
503	6	28	see	VB
504	7	28	it	NN
505	8	28	in	OO
506	9	28	the	OO
507	10	28	rearview	NN
508	11	28	mirror	NN
509	12	28	,	OO
510	13	28	”	NN
511	14	28	Akelkok	NN
512	15	28	said	VB
513	16	28	as	OO
514	17	28	his	JJ
515	18	28	pickup	NN
516	19	28	bounced	VB
517	20	28	down	OO
518	21	28	the	OO
519	22	28	driveway	NN
520	23	28	.	OO
521	1	29	“It	NN
522	2	29	looked	VB
523	3	29	like	OO
524	4	29	the	OO
525	5	29	road	NN
526	6	29	was	VB
527	7	29	catching	VB
528	8	29	on	OO
529	9	29	fire	NN
530	10	29	.	OO
531	11	29	”	OO
532	1	30	He	NN
533	2	30	drove	VB
534	3	30	through	OO
535	4	30	flames	NN
536	5	30	to	OO
537	6	30	get	VB
538	7	30	back	RB
539	8	30	out	RB
540	9	30	,	OO
541	10	30	then	RB
542	11	30	learned	VB
543	12	30	that	OO
544	13	30	a	OO
545	14	30	woman	NN
546	15	30	remained	VB
547	16	30	at	OO
548	17	30	the	OO
549	18	30	house	NN
550	19	30	.	OO
551	1	31	Akelkok	NN
552	2	31	turned	VB
553	3	31	around	RB
554	4	31	,	OO
555	5	31	got	VB
556	6	31	the	OO
557	7	31	woman	NN
558	8	31	out	RB
559	9	31	and	OO
560	10	31	escaped	VB
561	11	31	down	OO
562	12	31	a	OO
563	13	31	four-wheeler	JJ
564	14	31	trail	NN
565	15	31	.	OO
566	1	32	“That	NN
567	2	32	was	VB
568	3	32	cutting	VB
569	4	32	it	NN
570	5	32	really	RB
571	6	32	close	RB
572	7	32	,	OO
573	8	32	”	OO
574	9	32	he	NN
575	10	32	said	VB
576	11	32	.	OO
577	1	33	The	OO
578	2	33	house	NN
579	3	33	still	RB
580	4	33	stood	VB
581	5	33	unscathed	JJ
582	6	33	as	OO
583	7	33	of	OO
584	8	33	Tuesday	NN
585	9	33	.	OO
586	1	34	Chickens	NN
587	2	34	clucked	VB
588	3	34	and	OO
589	4	34	pecked	VB
590	5	34	at	OO
591	6	34	some	OO
592	7	34	weeds	NN
593	8	34	.	OO
594	1	35	One	OO
595	2	35	had	VB
596	3	35	char	NN
597	4	35	marks	NN
598	5	35	on	OO
599	6	35	its	JJ
600	7	35	tail	NN
601	8	35	.	OO
602	1	36	The	OO
603	2	36	day	NN
604	3	36	the	OO
605	4	36	fire	NN
606	5	36	started	VB
607	6	36	,	OO
608	7	36	officials	NN
609	8	36	say	VB
610	9	36	,	OO
611	10	36	it	NN
612	11	36	torched	VB
613	12	36	through	OO
614	13	36	beetle-killed	JJ
615	14	36	black	JJ
616	15	36	spruce	NN
617	16	36	like	OO
618	17	36	a	OO
619	18	36	freight	NN
620	19	36	train	NN
621	20	36	running	VB
622	21	36	20	OO
623	22	36	to	OO
624	23	36	30	OO
625	24	36	mph	NN
626	25	36	.	OO
627	1	37	Flames	NN
628	2	37	took	VB
629	3	37	off	OO
630	4	37	again	RB
631	5	37	during	OO
632	6	37	Monday’s	NN
633	7	37	wind	NN
634	8	37	shift	NN
635	9	37	.	OO
636	1	38	Fire	NN
637	2	38	burned	VB
638	3	38	so	RB
639	4	38	hot	JJ
640	5	38	in	OO
641	6	38	places	NN
642	7	38	that	OO
643	8	38	metal	NN
644	9	38	turned	VB
645	10	38	molten	VB
646	11	38	and	OO
647	12	38	houses	NN
648	13	38	nearly	RB
649	14	38	crumbled	VB
650	15	38	into	OO
651	16	38	ash	NN
652	17	38	.	OO
653	1	39	Super-heated	NN
654	2	39	rocks	NN
655	3	39	stuck	VB
656	4	39	to	OO
657	5	39	tires	NN
658	6	39	on	OO
659	7	39	back	JJ
660	8	39	roads	NN
661	9	39	.	OO
662	1	40	But	OO
663	2	40	other	JJ
664	3	40	homes	NN
665	4	40	survived	VB
666	5	40	unscathed	JJ
667	6	40	.	OO
668	1	41	The	OO
669	2	41	lawn	NN
670	3	41	looked	VB
671	4	41	freshly	RB
672	5	41	mowed	VB
673	6	41	at	OO
674	7	41	one	OO
675	8	41	neat	JJ
676	9	41	green	JJ
677	10	41	home	NN
678	11	41	with	OO
679	12	41	17	OO
680	13	41	gas	NN
681	14	41	cans	NN
682	15	41	,	OO
683	16	41	several	JJ
684	17	41	propane	NN
685	18	41	canisters	NN
686	19	41	and	OO
687	20	41	a	OO
688	21	41	generator	NN
689	22	41	left	VB
690	23	41	a	OO
691	24	41	distance	NN
692	25	41	away	RB
693	26	41	.	OO
694	1	42	Municipal	JJ
695	2	42	fire	NN
696	3	42	crews	NN
697	4	42	spent	VB
698	5	42	long	JJ
699	6	42	hours	NN
700	7	42	protecting	VB
701	8	42	many	JJ
702	9	42	homes	NN
703	10	42	,	OO
704	11	42	officials	NN
705	12	42	say	VB
706	13	42	.	OO
707	1	43	“It’s	OO
708	2	43	weird	JJ
709	3	43	,	OO
710	4	43	”	JJ
711	5	43	Akelkok	NN
712	6	43	said	VB
713	7	43	.	OO
714	1	44	“You’ll	RB
715	2	44	see	VB
716	3	44	a	OO
717	4	44	house	NN
718	5	44	burned	VB
719	6	44	down	RB
720	7	44	and	OO
721	8	44	right	RB
722	9	44	next	JJ
723	10	44	to	OO
724	11	44	it	NN
725	12	44	is	VB
726	13	44	one	OO
727	14	44	still	RB
728	15	44	standing	VB
729	16	44	.	OO
730	17	44	”	OO
731	1	45	People	NN
732	2	45	who	NN
733	3	45	did	VB
734	4	45	evacuate	JJ
735	5	45	post	NN
736	6	45	desperate	JJ
737	7	45	messages	NN
738	8	45	on	OO
739	9	45	social	JJ
740	10	45	media	NN
741	11	45	asking	VB
742	12	45	if	OO
743	13	45	their	JJ
744	14	45	houses	NN
745	15	45	are	VB
746	16	45	still	RB
747	17	45	standing	VB
748	18	45	,	OO
749	19	45	or	OO
750	20	45	ask	VB
751	21	45	neighbors	NN
752	22	45	making	VB
753	23	45	trips	NN
754	24	45	inside	OO
755	25	45	the	OO
756	26	45	evacuation	NN
757	27	45	zone	NN
758	28	45	to	OO
759	29	45	check	VB
760	30	45	for	OO
761	31	45	them	NN
762	32	45	.	OO
763	1	46	Akelkok	NN
764	2	46	snaps	VB
765	3	46	photos	NN
766	4	46	for	OO
767	5	46	evacuees	NN
768	6	46	.	OO
769	1	47	Sometimes	RB
770	2	47	the	OO
771	3	47	snapshots	NN
772	4	47	show	VB
773	5	47	only	JJ
774	6	47	wreckage	NN
775	7	47	.	OO
776	1	48	Back	RB
777	2	48	at	OO
778	3	48	West	NN
779	4	48	Sheep	NN
780	5	48	Creek	NN
781	6	48	Drive	NN
782	7	48	,	OO
783	8	48	Elizabeth	NN
784	9	48	Walraven	NN
785	10	48	and	OO
786	11	48	her	JJ
787	12	48	grandfather	NN
788	13	48	pulled	VB
789	14	48	up	OO
790	15	48	on	OO
791	16	48	four-wheelers	NN
792	17	48	.	OO
793	1	49	Neighbor	NN
794	2	49	Robert	NN
795	3	49	Byrd	NN
796	4	49	followed	VB
797	5	49	a	OO
798	6	49	few	JJ
799	7	49	minutes	NN
800	8	49	later	RB
801	9	49	.	OO
802	1	50	All	OO
803	2	50	three	OO
804	3	50	are	VB
805	4	50	waiting	VB
806	5	50	out	OO
807	6	50	the	OO
808	7	50	fire	NN
809	8	50	--	OO
810	9	50	or	OO
811	10	50	hope	VB
812	11	50	to	OO
813	12	50	.	OO
814	1	51	Byrd	NN
815	2	51	built	VB
816	3	51	a	OO
817	4	51	fire	NN
818	5	51	break	NN
819	6	51	at	OO
820	7	51	his	JJ
821	8	51	property	NN
822	9	51	years	NN
823	10	51	ago	RB
824	11	51	.	OO
825	1	52	Walraven	NN
826	2	52	said	VB
827	3	52	her	JJ
828	4	52	family	NN
829	5	52	cleared	VB
830	6	52	an	OO
831	7	52	escape	NN
832	8	52	route	NN
833	9	52	toward	OO
834	10	52	the	OO
835	11	52	north	NN
836	12	52	in	OO
837	13	52	case	NN
838	14	52	they	NN
839	15	52	need	VB
840	16	52	to	OO
841	17	52	get	VB
842	18	52	out	OO
843	19	52	fast	RB
844	20	52	.	OO
845	1	53	Monday	NN
846	2	53	night	NN
847	3	53	,	OO
848	4	53	she	NN
849	5	53	said	VB
850	6	53	,	OO
851	7	53	heavy	JJ
852	8	53	smoke	NN
853	9	53	made	VB
854	10	53	it	NN
855	11	53	hard	JJ
856	12	53	to	OO
857	13	53	sleep.	VB
858	1	54	The	OO
859	2	54	truck	NN
860	3	54	is	VB
861	4	54	loaded	VB
862	5	54	,	OO
863	6	54	she	NN
864	7	54	said	VB
865	8	54	.	OO
866	1	55	“I’m	NN
867	2	55	ready	JJ
868	3	55	.	OO
869	4	55	”	OO
