indexInText	indexInSentence	sentenceNumber	token	posTag
114	19	4	and	OO
115	20	4	many	JJ
116	21	4	phone	NN
117	22	4	lines	NN
118	23	4	have	VB
119	24	4	had	VB
120	25	4	data	NN
121	26	4	services	NN
122	27	4	disabled	JJ
123	28	4	.	OO
124	1	5	At	OO
125	2	5	least	JJ
126	3	5	six	OO
127	4	5	protesters	NN
128	5	5	were	VB
129	6	5	killed	VB
130	7	5	with	OO
131	8	5	some	OO
132	9	5	reports	NN
133	10	5	that	OO
134	11	5	police	NN
135	12	5	in	OO
136	13	5	some	OO
137	14	5	cities	NN
138	15	5	used	VB
139	16	5	live	JJ
140	17	5	ammunition	NN
141	18	5	on	OO
142	19	5	crowds	NN
143	20	5	.	OO
144	1	6	Over	OO
145	2	6	1000	OO
146	3	6	protesters	NN
147	4	6	have	VB
148	5	6	been	VB
149	6	6	arrested	VB
150	7	6	and	OO
151	8	6	Egyptian	JJ
152	9	6	telecoms	NN
153	10	6	are	VB
154	11	6	attempting	VB
155	12	6	to	OO
156	13	6	block	VB
157	14	6	access	NN
158	15	6	to	OO
159	16	6	sites	NN
160	17	6	where	RB
161	18	6	protesters	NN
162	19	6	can	VB
163	20	6	post	VB
164	21	6	coverage	NN
165	22	6	.	OO
166	1	7	While	OO
167	2	7	few	JJ
168	3	7	people	NN
169	4	7	will	VB
170	5	7	openly	RB
171	6	7	admit	VB
172	7	7	to	OO
173	8	7	liking	VB
174	9	7	the	OO
175	10	7	dictatorship	NN
176	11	7	of	OO
177	12	7	Mubarak	NN
178	13	7	,	OO
179	14	7	he	NN
180	15	7	is	VB
181	16	7	one	OO
182	17	7	of	OO
183	18	7	the	OO
184	19	7	largest	JJ
185	20	7	recipients	NN
186	21	7	of	OO
187	22	7	US	NN
188	23	7	aid	NN
189	24	7	and	OO
190	25	7	maintains	VB
191	26	7	his	JJ
192	27	7	power	NN
193	28	7	largely	RB
194	29	7	because	OO
195	30	7	of	OO
196	31	7	the	OO
197	32	7	US	NN
198	33	7	backing	NN
199	34	7	.	OO
200	35	7	.	OO
201	1	8	In	OO
202	2	8	a	OO
203	3	8	January	NN
204	4	8	27th	JJ
205	5	8	PBS	NN
206	6	8	interview	NN
207	7	8	,	OO
208	8	8	Vice	NN
209	9	8	President	NN
210	10	8	Biden	NN
211	11	8	said	VB
212	12	8	he	NN
213	13	8	would	VB
214	14	8	not	RB
215	15	8	refer	VB
216	16	8	to	OO
217	17	8	Egyptian	JJ
218	18	8	President	NN
219	19	8	Mubarak	NN
220	20	8	as	OO
221	21	8	a	OO
222	22	8	dictator	NN
223	23	8	and	OO
224	24	8	instead	RB
225	25	8	called	VB
226	26	8	him	NN
227	27	8	an	OO
228	28	8	“ally	RB
229	29	8	”	VB
230	30	8	on	OO
231	31	8	a	OO
232	32	8	number	NN
233	33	8	of	OO
234	34	8	key	JJ
235	35	8	foreign	JJ
236	36	8	policy	NN
237	37	8	issues	NN
238	38	8	.	OO
239	1	9	Comments	NN
240	2	9	by	OO
241	3	9	Hillary	NN
242	4	9	Clinton	NN
243	5	9	on	OO
244	6	9	January	NN
245	7	9	25th	JJ
246	8	9	made	VB
247	9	9	clear	JJ
248	10	9	that	OO
249	11	9	the	OO
250	12	9	Obama	NN
251	13	9	administration	NN
252	14	9	was	VB
253	15	9	reluctant	JJ
254	16	9	to	OO
255	17	9	change	VB
256	18	9	its	JJ
257	19	9	foreign	JJ
258	20	9	policy	NN
259	21	9	stance	NN
260	22	9	.	OO
261	1	10	A	OO
262	2	10	writer	NN
263	3	10	on	OO
264	4	10	Bikyamasr	NN
265	5	10	notes	NN
266	6	10	:	OO
267	7	10	For	OO
268	8	10	almost	RB
269	9	10	all	OO
270	10	10	observers	NN
271	11	10	,	OO
272	12	10	activists	NN
273	13	10	and	OO
274	14	10	on-the-ground	JJ
275	15	10	demonstrators	NN
276	16	10	on	OO
277	17	10	Egypt’s	NN
278	18	10	streets	NN
279	19	10	on	OO
280	20	10	Tuesday	NN
281	21	10	,	OO
282	22	10	American	NN
283	23	10	Secretary	NN
284	24	10	of	OO
285	25	10	State	NN
286	26	10	Hillary	NN
287	27	10	Clinton’s	NN
288	28	10	comments	NN
289	29	10	showed	VB
290	30	10	where	RB
291	31	10	Washington	NN
292	32	10	stands	VB
293	33	10	.	OO
294	1	11	With	OO
295	2	11	the	OO
296	3	11	government	NN
297	4	11	,	OO
298	5	11	not	RB
299	6	11	those	OO
300	7	11	demanding	VB
301	8	11	an	OO
302	9	11	end	NN
303	10	11	to	OO
304	11	11	decades	NN
305	12	11	of	OO
306	13	11	oppression	NN
307	14	11	and	OO
308	15	11	injustice	NN
309	16	11	.	OO
310	1	12	She	NN
311	2	12	said	VB
312	3	12	in	OO
313	4	12	a	OO
314	5	12	statement	NN
315	6	12	issued	VB
316	7	12	by	OO
317	8	12	the	OO
318	9	12	State	NN
319	10	12	Department	NN
320	11	12	early	RB
321	12	12	Tuesday	NN
322	13	12	afternoon	NN
323	14	12	Washington	NN
324	15	12	time	NN
325	16	12	–	OO
326	17	12	as	OO
327	18	12	police	NN
328	19	12	in	OO
329	20	12	Egypt	NN
330	21	12	were	VB
331	22	12	beginning	VB
332	23	12	a	OO
333	24	12	final	JJ
334	25	12	push	NN
335	26	12	of	OO
336	27	12	tear	VB
337	28	12	bombs	NN
338	29	12	,	OO
339	30	12	water	NN
340	31	12	cannons	NN
341	32	12	and	OO
342	33	12	rubber	NN
343	34	12	bullets	NN
344	35	12	to	OO
345	36	12	disperse	VB
346	37	12	thousands	NN
347	38	12	of	OO
348	39	12	protesters	NN
349	40	12	–	VB
350	41	12	that	OO
351	42	12	“our	JJ
352	43	12	assessment	NN
353	44	12	is	VB
354	45	12	that	OO
355	46	12	the	OO
356	47	12	Egyptian	JJ
357	48	12	government	NN
358	49	12	is	VB
359	50	12	stable	JJ
360	51	12	and	OO
361	52	12	is	VB
362	53	12	looking	VB
363	54	12	for	OO
364	55	12	ways	NN
365	56	12	to	OO
366	57	12	respond	VB
367	58	12	to	OO
368	59	12	the	OO
369	60	12	legitimate	JJ
370	61	12	needs	NN
371	62	12	and	OO
372	63	12	interests	NN
373	64	12	of	OO
374	65	12	the	OO
375	66	12	Egyptian	JJ
376	67	12	people	NN
377	68	12	.	OO
378	69	12	”	NN
379	1	13	On	OO
380	2	13	January	NN
381	3	13	28th	JJ
382	4	13	hundreds	NN
383	5	13	of	OO
384	6	13	thousands	NN
385	7	13	of	OO
386	8	13	protesters	NN
387	9	13	took	VB
388	10	13	to	OO
389	11	13	the	OO
390	12	13	streets	NN
391	13	13	again	RB
392	14	13	as	OO
393	15	13	the	OO
394	16	13	government	NN
395	17	13	cut	VB
396	18	13	access	NN
397	19	13	to	OO
398	20	13	internet	NN
399	21	13	and	OO
400	22	13	phone	NN
401	23	13	service	NN
402	24	13	for	OO
403	25	13	much	JJ
404	26	13	of	OO
405	27	13	the	OO
406	28	13	country	NN
407	29	13	.	OO
408	1	14	By	OO
409	2	14	the	OO
410	3	14	evening	NN
411	4	14	many	JJ
412	5	14	government	NN
413	6	14	buildings	NN
414	7	14	were	VB
415	8	14	on	OO
416	9	14	fire	NN
417	10	14	with	OO
418	11	14	many	JJ
419	12	14	protesters	NN
420	13	14	dead	JJ
421	14	14	and	OO
422	15	14	wounded	VB
423	16	14	from	OO
424	17	14	tear	VB
425	18	14	gas	NN
426	19	14	canisters	NN
427	20	14	and	OO
428	21	14	live	JJ
429	22	14	ammunition	NN
430	23	14	.	OO
431	1	15	As	OO
432	2	15	the	OO
433	3	15	army	NN
434	4	15	took	VB
435	5	15	to	OO
436	6	15	the	OO
437	7	15	street	NN
438	8	15	,	OO
439	9	15	replacing	VB
440	10	15	the	OO
441	11	15	police	NN
442	12	15	,	OO
443	13	15	and	OO
444	14	15	initially	RB
445	15	15	not	RB
446	16	15	attacking	VB
447	17	15	protesters	NN
448	18	15	,	OO
449	19	15	many	JJ
450	20	15	thought	VB
451	21	15	the	OO
452	22	15	revolution	NN
453	23	15	had	VB
454	24	15	achieved	VB
455	25	15	its	JJ
456	26	15	goal	NN
457	27	15	but	OO
458	28	15	Mubarak	NN
459	29	15	appeared	VB
460	30	15	on	OO
461	31	15	state	NN
462	32	15	television	NN
463	33	15	in	OO
464	34	15	the	OO
465	35	15	early	JJ
466	36	15	evening	NN
467	37	15	to	OO
468	38	15	say	VB
469	39	15	he	NN
470	40	15	had	VB
471	41	15	fired	VB
472	42	15	the	OO
473	43	15	rest	NN
474	44	15	of	OO
475	45	15	the	OO
476	46	15	government	NN
477	47	15	but	OO
478	48	15	intended	VB
479	49	15	to	OO
480	50	15	stay	VB
481	51	15	in	OO
482	52	15	power	NN
483	53	15	.	OO
484	1	16	Smaller	JJ
485	2	16	protests	NN
486	3	16	continued	VB
487	4	16	on	OO
488	5	16	the	OO
489	6	16	29th	JJ
490	7	16	,	OO
491	8	16	30th	JJ
492	9	16	and	OO
493	10	16	31st	JJ
494	11	16	.	OO
495	1	17	On	OO
496	2	17	February	NN
497	3	17	1st	JJ
498	4	17	,	OO
499	5	17	millions	NN
500	6	17	took	VB
501	7	17	to	OO
502	8	17	the	OO
503	9	17	streets	NN
504	10	17	of	OO
505	11	17	Cairo	NN
506	12	17	,	OO
507	13	17	Alexandria	NN
508	14	17	and	OO
509	15	17	other	JJ
510	16	17	Egyptian	JJ
511	17	17	cities	NN
512	18	17	to	OO
513	19	17	demand	VB
514	20	17	an	OO
515	21	17	end	NN
516	22	17	to	OO
517	23	17	the	OO
518	24	17	Mubarak	NN
519	25	17	regime	NN
520	26	17	.	OO
521	1	18	The	OO
522	2	18	protests	NN
523	3	18	were	VB
524	4	18	the	OO
525	5	18	largest	JJ
526	6	18	ones	NN
527	7	18	in	OO
528	8	18	Egypt	NN
529	9	18	in	OO
530	10	18	recorded	JJ
531	11	18	history	NN
532	12	18	.	OO
533	1	19	Mubarak	NN
534	2	19	responded	VB
535	3	19	that	OO
536	4	19	he	NN
537	5	19	will	VB
538	6	19	not	RB
539	7	19	run	VB
540	8	19	for	OO
541	9	19	re-election	NN
542	10	19	in	OO
543	11	19	September	NN
544	12	19	but	OO
545	13	19	demonstrators	NN
546	14	19	will	VB
547	15	19	not	RB
548	16	19	let	VB
549	17	19	him	NN
550	18	19	steal	VB
551	19	19	another	OO
552	20	19	rigged	JJ
553	21	19	election	NN
554	22	19	for	OO
555	23	19	his	JJ
556	24	19	military	JJ
557	25	19	junta	NN
558	26	19	;	OO
559	27	19	a	OO
560	28	19	protest	NN
561	29	19	is	VB
562	30	19	scheduled	VB
563	31	19	for	OO
564	32	19	Friday	NN
565	33	19	February	NN
566	34	19	4th	JJ
567	35	19	to	OO
568	36	19	march	VB
569	37	19	on	OO
570	38	19	the	OO
571	39	19	Presidential	JJ
572	40	19	Palace	NN
573	41	19	in	OO
574	42	19	Heliopolis	NN
575	43	19	and	OO
576	44	19	force	VB
577	45	19	a	OO
578	46	19	change	NN
579	47	19	in	OO
580	48	19	regime	NN
581	49	19	(	OO
582	50	19	although	OO
583	51	19	it	NN
584	52	19	is	VB
585	53	19	rumored	VB
586	54	19	that	OO
587	55	19	Mubarak	NN
588	56	19	is	VB
589	57	19	operating	VB
590	58	19	out	OO
591	59	19	of	OO
592	60	19	Sharm	NN
593	61	19	el-Sheikh	JJ
594	62	19	now	RB
595	63	19	)	OO
596	64	19	.	OO
597	1	20	On	OO
598	2	20	Wednesday	NN
599	3	20	,	OO
600	4	20	January	NN
601	5	20	the	OO
602	6	20	26th	JJ
603	7	20	,	OO
604	8	20	there	OO
605	9	20	was	VB
606	10	20	a	OO
607	11	20	demonstration	NN
608	12	20	of	OO
609	13	20	solidarity	NN
610	14	20	with	OO
611	15	20	the	OO
612	16	20	Egyptian	JJ
613	17	20	protests	NN
614	18	20	at	OO
615	19	20	Market	NN
616	20	20	and	OO
617	21	20	Montgomery	NN
618	22	20	in	OO
619	23	20	San	NN
620	24	20	Francisco	NN
621	25	20	,	OO
622	26	20	starting	VB
623	27	20	at	OO
624	28	20	5pm	JJ
625	29	20	.	OO
626	1	21	On	OO
627	2	21	January	NN
628	3	21	29th	JJ
629	4	21	,	OO
630	5	21	hundreds	NN
631	6	21	again	RB
632	7	21	took	VB
633	8	21	to	OO
634	9	21	the	OO
635	10	21	streets	NN
636	11	21	in	OO
637	12	21	San	NN
638	13	21	Francisco	NN
639	14	21	to	OO
640	15	21	demand	VB
641	16	21	an	OO
642	17	21	end	NN
643	18	21	to	OO
644	19	21	the	OO
645	20	21	Mubarak	NN
646	21	21	regime	NN
647	22	21	in	OO
648	23	21	Egypt	NN
649	24	21	.	OO
650	1	22	Protesters	NN
651	2	22	gathered	VB
652	3	22	at	OO
653	4	22	noon	NN
654	5	22	near	OO
655	6	22	the	OO
656	7	22	Montgomery	NN
657	8	22	St	NN
658	9	22	BART	NN
659	10	22	station	NN
660	11	22	and	OO
661	12	22	rallied	VB
662	13	22	for	OO
663	14	22	an	OO
664	15	22	hour	NN
665	16	22	before	OO
666	17	22	marching	NN
667	18	22	to	OO
668	19	22	UN	NN
669	20	22	Plaza	NN
670	21	22	.	OO
