indexInText	indexInSentence	sentenceNumber	token	posTag
277	17	10	at	OO
278	18	10	all	OO
279	19	10	order	NN
280	20	10	in	OO
281	21	10	coupling	VB
282	22	10	constant	JJ
283	23	10	by	OO
284	24	10	using	VB
285	25	10	path	NN
286	26	10	integral	JJ
287	27	10	method	NN
288	28	10	of	OO
289	29	10	QCD.	NN
290	1	11	The	OO
291	2	11	typical	JJ
292	3	11	non-perturbative	JJ
293	4	11	NRQCD	NN
294	5	11	matrix	NN
295	6	11	element	NN
296	7	11	in	OO
297	8	11	heavy	JJ
298	9	11	quarkonium	NN
299	10	11	production	NN
300	11	11	is	VB
301	12	11	given	VB
302	13	11	by	OO
303	14	11	[1	OO
304	15	11	]	NN
305	16	11	<	NN
306	17	11	On	OO
307	18	11	>=	NN
308	19	11	<	NN
309	20	11	χ	NN
310	21	11	†	NN
311	22	11	(	OO
312	23	11	0)Knξ(	JJ
313	24	11	0	OO
314	25	11	)(	NN
315	26	11	a	OO
316	27	11	†	NN
317	28	11	HaH	NN
318	29	11	)ξ	OO
319	30	11	†	NN
320	31	11	(	OO
321	32	11	0)K′	JJ
322	33	11	nχ(	NN
323	34	11	0	OO
324	35	11	)	OO
325	36	11	>	OO
326	37	11	(	OO
327	38	11	1	OO
328	39	11	)	OO
329	40	11	where	RB
330	41	11	ξ	NN
331	42	11	is	VB
332	43	11	the	OO
333	44	11	two	OO
334	45	11	component	NN
335	46	11	Dirac	NN
336	47	11	spinor	JJ
337	48	11	field	NN
338	49	11	that	OO
339	50	11	annihilates	NN
340	51	11	a	OO
341	52	11	heavy	JJ
342	53	11	quark	NN
343	54	11	,	OO
344	55	11	χ	NN
345	56	11	is	VB
346	57	11	the	OO
347	58	11	two	OO
348	59	11	component	NN
349	60	11	Dirac	NN
350	61	11	spinor	JJ
351	62	11	field	NN
352	63	11	that	OO
353	64	11	creates	VB
354	65	11	a	OO
355	66	11	heavy	JJ
356	67	11	quark	NN
357	68	11	,	OO
358	69	11	a	OO
359	70	11	†	NN
360	71	11	H	NN
361	72	11	is	VB
362	73	11	the	OO
363	74	11	operator	NN
364	75	11	that	OO
365	76	11	creates	VB
366	77	11	the	OO
367	78	11	heavy	JJ
368	79	11	quarkonium	NN
369	80	11	H	NN
370	81	11	in	OO
371	82	11	the	OO
372	83	11	out	JJ
373	84	11	state	NN
374	85	11	.	OO
375	1	12	The	OO
376	2	12	factors	NN
377	3	12	Kn	VB
378	4	12	and	OO
379	5	12	K′	VB
380	6	12	n	RB
381	7	12	are	VB
382	8	12	products	NN
383	9	12	of	OO
384	10	12	a	OO
385	11	12	color	NN
386	12	12	matrix	NN
387	13	12	(either	OO
388	14	12	a	OO
389	15	12	unit	NN
390	16	12	matrix	NN
391	17	12	or	OO
392	18	12	T	NN
393	19	12	a	OO
394	20	12	)	OO
395	21	12	,	OO
396	22	12	a	OO
397	23	12	spin	NN
398	24	12	matrix	NN
399	25	12	(either	OO
400	26	12	a	OO
401	27	12	unit	NN
402	28	12	matrix	NN
403	29	12	or	OO
404	30	12	σ	JJ
405	31	12	i	NN
406	32	12	)	OO
407	33	12	and	OO
408	34	12	a	OO
409	35	12	polynomial	NN
410	36	12	of	OO
411	37	12	covariant	JJ
412	38	12	derivative	JJ
413	39	12	D.	NN
414	40	12	The	OO
415	41	12	color	NN
416	42	12	and	OO
417	43	12	spin	NN
418	44	12	indices	NN
419	45	12	on	OO
420	46	12	the	OO
421	47	12	fields	NN
422	48	12	χ	OO
423	49	12	and	OO
424	50	12	ξ	NN
425	51	12	have	VB
426	52	12	been	VB
427	53	12	suppressed	VB
428	54	12	.	OO
429	1	13	The	OO
430	2	13	production	NN
431	3	13	cross	NN
432	4	13	section	NN
433	5	13	for	OO
434	6	13	heavy	JJ
435	7	13	quarkonium	NN
436	8	13	H	NN
437	9	13	at	OO
438	10	13	transverse	JJ
439	11	13	momentum	NN
440	12	13	PT	NN
441	13	13	in	OO
442	14	13	NRQCD	NN
443	15	13	factorizes	VB
444	16	13	into	OO
445	17	13	a	OO
446	18	13	sum	NN
447	19	13	of	OO
448	20	13	perturbative	JJ
449	21	13	functions	NN
450	22	13	times	NN
451	23	13	universal	JJ
452	24	13	matrix	NN
453	25	13	elements	NN
454	26	13	,	OO
455	27	13	dσA+B→H+X(PT	NN
456	28	13	)	OO
457	29	13	=	OO
458	30	13	X	NN
459	31	13	n	RB
460	32	13	dσˆA+B→QQ¯[n	JJ
461	33	13	]+X(PT	NN
462	34	13	)	OO
463	35	13	<	NN
464	36	13	On	OO
465	37	13	>	NN
466	38	13	(	OO
467	39	13	2	OO
468	40	13	)	OO
469	41	13	where	RB
470	42	13	each	OO
471	43	13	NRQCD	NN
472	44	13	non-perturbative	JJ
473	45	13	matrix	NN
474	46	13	element	NN
475	47	13	<	NN
476	48	13	On	OO
477	49	13	>	NN
478	50	13	represents	VB
479	51	13	the	OO
480	52	13	probability	NN
481	53	13	of	OO
482	54	13	a	OO
483	55	13	heavy	JJ
484	56	13	quark-antiquark	NN
485	57	13	pair	NN
486	58	13	in	OO
487	59	13	state	NN
488	60	13	[n]	NN
489	61	13	,	OO
490	62	13	such	JJ
491	63	13	as	OO
492	64	13	color	NN
493	65	13	singlet	VB
494	66	13	or	OO
495	67	13	color	NN
496	68	13	octet	NN
497	69	13	etc.	NN
498	70	13	,	OO
499	71	13	to	OO
500	72	13	produce	VB
501	73	13	heavy	JJ
502	74	13	quarkonium	NN
503	75	13	state	NN
504	76	13	H.	NN
505	77	13	2	OO
506	78	13	The	OO
507	79	13	fragmentation	NN
508	80	13	function	NN
509	81	13	for	OO
510	82	13	parton	NN
511	83	13	i	NN
512	84	13	to	OO
513	85	13	evolve	VB
514	86	13	into	OO
515	87	13	a	OO
516	88	13	heavy	JJ
517	89	13	quarkonium	NN
518	90	13	at	OO
519	91	13	large	JJ
520	92	13	PT	NN
521	93	13	is	VB
522	94	13	factorized	VB
523	95	13	according	VB
524	96	13	to	OO
525	97	13	[5	VB
526	98	13	]	JJ
527	99	13	DH/i(z	NN
528	100	13	,	OO
529	101	13	mc	NN
530	102	13	,	OO
531	103	13	µ	NN
532	104	13	)	OO
533	105	13	=	OO
534	106	13	X	NN
535	107	13	n	RB
536	108	13	di→QQ¯[n	VB
537	109	13	]	OO
538	110	13	(z	NN
539	111	13	,	OO
540	112	13	mc	NN
541	113	13	,	OO
542	114	13	µ	NN
543	115	13	)	OO
544	116	13	<	OO
545	117	13	On	OO
546	118	13	>	NN
547	119	13	(	OO
548	120	13	3	OO
549	121	13	)	OO
550	122	13	in	OO
551	123	13	terms	NN
552	124	13	of	OO
553	125	13	same	JJ
554	126	13	NRQCD	NN
555	127	13	non-perturbative	JJ
556	128	13	matrix	NN
557	129	13	elements	NN
558	130	13	,	OO
559	131	13	along	OO
560	132	13	with	OO
561	133	13	perturbative	JJ
562	134	13	functions	NN
563	135	13	di→QQ¯[n	OO
564	136	13	]	NN
565	137	13	(z	NN
566	138	13	,	OO
567	139	13	mc	NN
568	140	13	,	OO
569	141	13	µ	NN
570	142	13	)	OO
571	143	13	that	OO
572	144	13	describe	VB
573	145	13	the	OO
574	146	13	evolution	NN
575	147	13	of	OO
576	148	13	an	OO
577	149	13	off-shell	JJ
578	150	13	parton	NN
579	151	13	into	OO
580	152	13	a	OO
581	153	13	heavy	JJ
582	154	13	quarkantiquark	NN
583	155	13	pair	NN
584	156	13	in	OO
585	157	13	state	NN
586	158	13	[n]	NN
587	159	13	,	OO
588	160	13	such	JJ
589	161	13	as	OO
590	162	13	color	NN
591	163	13	singlet	VB
592	164	13	or	OO
593	165	13	color	NN
594	166	13	octet	NN
595	167	13	etc.	NN
596	168	13	.	OO
597	1	14	At	OO
598	2	14	a	OO
599	3	14	first	JJ
600	4	14	glance	NN
601	5	14	it	NN
602	6	14	can	VB
603	7	14	be	VB
604	8	14	easily	RB
605	9	14	seen	VB
606	10	14	that	OO
607	11	14	the	OO
608	12	14	non-perturbative	JJ
609	13	14	NRQCD	NN
610	14	14	matrix	NN
611	15	14	element	NN
612	16	14	in	OO
613	17	14	eq	NN
614	18	14	.	OO
615	1	15	(	OO
616	2	15	1	OO
617	3	15	)	OO
618	4	15	is	VB
619	5	15	not	RB
620	6	15	gauge	VB
621	7	15	invariant	NN
622	8	15	unless	OO
623	9	15	it	NN
624	10	15	is	VB
625	11	15	a	OO
626	12	15	color	NN
627	13	15	singlet	NN
628	14	15	S-wave	NN
629	15	15	non-perturbative	JJ
630	16	15	matrix	NN
631	17	15	element	NN
632	18	15	.	OO
633	1	16	Hence	RB
634	2	16	one	OO
635	3	16	expects	VB
636	4	16	that	OO
637	5	16	any	OO
638	6	16	non-canceling	JJ
639	7	16	infrared	JJ
640	8	16	divergences	NN
641	9	16	in	OO
642	10	16	the	OO
643	11	16	perturbative	JJ
644	12	16	Feynman	NN
645	13	16	diagrams	NN
646	14	16	of	OO
647	15	16	heavy	JJ
648	16	16	quark-antiquark	NN
649	17	16	production	NN
650	18	16	short-distance	NN
651	19	16	coefficient	NN
652	20	16	can	VB
653	21	16	not	RB
654	22	16	be	VB
655	23	16	factorized	VB
656	24	16	in	OO
657	25	16	to	OO
658	26	16	the	OO
659	27	16	definition	NN
660	28	16	of	OO
661	29	16	the	OO
662	30	16	non-perturbative	JJ
663	31	16	NRQCD	NN
664	32	16	matrix	NN
665	33	16	element	NN
666	34	16	in	OO
667	35	16	eq	NN
668	36	16	.	OO
669	1	17	(	OO
670	2	17	1	OO
671	3	17	)	OO
672	4	17	to	OO
673	5	17	study	VB
674	6	17	heavy	JJ
675	7	17	quarkonium	NN
676	8	17	production	NN
677	9	17	at	OO
678	10	17	high	JJ
679	11	17	energy	NN
680	12	17	colliders	NN
681	13	17	in	OO
682	14	17	the	OO
683	15	17	NRQCD	NN
684	16	17	color	NN
685	17	17	octet	NN
686	18	17	mechanism	NN
687	19	17	.	OO
688	1	18	This	OO
689	2	18	is	VB
690	3	18	explicitly	RB
691	4	18	shown	VB
692	5	18	in	OO
693	6	18	[4	OO
694	7	18	]	NN
695	8	18	where	RB
696	9	18	the	OO
697	10	18	NNLO	NN
698	11	18	coupling	NN
699	12	18	constant	JJ
700	13	18	calculation	NN
701	14	18	shows	VB
702	15	18	that	OO
703	16	18	the	OO
704	17	18	above	JJ
705	18	18	non-perturbative	JJ
706	19	18	NRQCD	NN
707	20	18	matrix	NN
708	21	18	element	NN
709	22	18	in	OO
710	23	18	eq	NN
711	24	18	.	OO
712	1	19	(	OO
713	2	19	1	OO
714	3	19	)	OO
715	4	19	is	VB
716	5	19	not	RB
717	6	19	consistent	JJ
718	7	19	with	OO
719	8	19	factorization	NN
720	9	19	of	OO
721	10	19	infrared	JJ
722	11	19	divergences	NN
723	12	19	unless	OO
724	13	19	it	NN
725	14	19	is	VB
726	15	19	a	OO
727	16	19	color	NN
728	17	19	singlet	NN
729	18	19	S-wave	NN
730	19	19	non-perturbative	JJ
731	20	19	matrix	NN
732	21	19	element	NN
733	22	19	.	OO
734	1	20	By	OO
735	2	20	using	VB
736	3	20	the	OO
737	4	20	calculation	NN
738	5	20	at	OO
739	6	20	NNLO	NN
740	7	20	in	OO
741	8	20	coupling	VB
742	9	20	constant	JJ
743	10	20	and	OO
744	11	20	to	OO
745	12	20	all	OO
746	13	20	powers	NN
747	14	20	in	OO
748	15	20	the	OO
749	16	20	heavy	JJ
750	17	20	quark	NN
751	18	20	relative	JJ
752	19	20	velocity	NN
753	20	20	it	NN
754	21	20	was	VB
755	22	20	shown	VB
756	23	20	in	OO
757	24	20	[4	OO
758	25	20	]	NN
759	26	20	that	OO
760	27	20	the	OO
761	28	20	octet	NN
762	29	20	S-wave	NN
763	30	20	non-perturbative	JJ
764	31	20	NRQCD	NN
765	32	20	matrix	NN
766	33	20	element	NN
767	34	20	which	OO
768	35	20	is	VB
769	36	20	gauge	NN
770	37	20	invariant	NN
771	38	20	and	OO
772	39	20	is	VB
773	40	20	consistent	JJ
774	41	20	with	OO
775	42	20	the	OO
776	43	20	factorization	NN
777	44	20	of	OO
778	45	20	infrared	JJ
779	46	20	divergences	NN
780	47	20	is	VB
781	48	20	given	VB
782	49	20	by	OO
