indexInText	indexInSentence	sentenceNumber	token	posTag
215	44	6	together	RB
216	45	6	as	OO
217	46	6	friend	NN
218	47	6	and	OO
219	48	6	friend	NN
220	49	6	very	RB
221	50	6	mutually	RB
222	51	6	attached	VB
223	52	6	,	OO
224	53	6	and	OO
225	54	6	Emma	NN
226	55	6	doing	VB
227	56	6	just	RB
228	57	6	what	NN
229	58	6	she	NN
230	59	6	liked	VB
231	60	6	;	OO
232	61	6	highly	RB
233	62	6	esteeming	VB
234	63	6	Miss	NN
235	64	6	Taylor	NN
236	65	6	's	OO
237	66	6	judgment	NN
238	67	6	,	OO
239	68	6	but	OO
240	69	6	directed	VB
241	70	6	chiefly	RB
242	71	6	by	OO
243	72	6	her	JJ
244	73	6	own	JJ
245	74	6	.	OO
246	1	7	The	OO
247	2	7	real	JJ
248	3	7	evils	NN
249	4	7	,	OO
250	5	7	indeed	RB
251	6	7	,	OO
252	7	7	of	OO
253	8	7	Emma	NN
254	9	7	's	OO
255	10	7	situation	NN
256	11	7	were	VB
257	12	7	the	OO
258	13	7	power	NN
259	14	7	of	OO
260	15	7	having	VB
261	16	7	rather	RB
262	17	7	too	RB
263	18	7	much	RB
264	19	7	her	JJ
265	20	7	own	JJ
266	21	7	way	NN
267	22	7	,	OO
268	23	7	and	OO
269	24	7	a	OO
270	25	7	disposition	NN
271	26	7	to	OO
272	27	7	think	VB
273	28	7	a	OO
274	29	7	little	RB
275	30	7	too	RB
276	31	7	well	RB
277	32	7	of	OO
278	33	7	herself	NN
279	34	7	;	OO
280	35	7	these	OO
281	36	7	were	VB
282	37	7	the	OO
283	38	7	disadvantages	NN
284	39	7	which	OO
285	40	7	threatened	VB
286	41	7	alloy	NN
287	42	7	to	OO
288	43	7	her	JJ
289	44	7	many	JJ
290	45	7	enjoyments	NN
291	46	7	.	OO
292	1	8	The	OO
293	2	8	danger	NN
294	3	8	,	OO
295	4	8	however	RB
296	5	8	,	OO
297	6	8	was	VB
298	7	8	at	OO
299	8	8	present	JJ
300	9	8	so	OO
301	10	8	unperceived	JJ
302	11	8	,	OO
303	12	8	that	OO
304	13	8	they	NN
305	14	8	did	VB
306	15	8	not	RB
307	16	8	by	OO
308	17	8	any	OO
309	18	8	means	NN
310	19	8	rank	NN
311	20	8	as	OO
312	21	8	misfortunes	NN
313	22	8	with	OO
314	23	8	her	NN
315	24	8	.	OO
316	1	9	Sorrow	VB
317	2	9	came--a	OO
318	3	9	gentle	JJ
319	4	9	sorrow--but	NN
320	5	9	not	RB
321	6	9	at	OO
322	7	9	all	OO
323	8	9	in	OO
324	9	9	the	OO
325	10	9	shape	NN
326	11	9	of	OO
327	12	9	any	OO
328	13	9	disagreeable	JJ
329	14	9	consciousness.--Miss	NN
330	1	10	Taylor	NN
331	2	10	married	VB
332	3	10	.	OO
333	1	11	It	NN
334	2	11	was	VB
335	3	11	Miss	NN
336	4	11	Taylor	NN
337	5	11	's	OO
338	6	11	loss	NN
339	7	11	which	OO
340	8	11	first	RB
341	9	11	brought	VB
342	10	11	grief	NN
343	11	11	.	OO
344	1	12	It	NN
345	2	12	was	VB
346	3	12	on	OO
347	4	12	the	OO
348	5	12	wedding-day	NN
349	6	12	of	OO
350	7	12	this	OO
351	8	12	beloved	JJ
352	9	12	friend	NN
353	10	12	that	OO
354	11	12	Emma	NN
355	12	12	first	RB
356	13	12	sat	VB
357	14	12	in	OO
358	15	12	mournful	JJ
359	16	12	thought	NN
360	17	12	of	OO
361	18	12	any	OO
362	19	12	continuance	NN
363	20	12	.	OO
364	1	13	The	OO
365	2	13	wedding	NN
366	3	13	over	OO
367	4	13	,	OO
368	5	13	and	OO
369	6	13	the	OO
370	7	13	bride-people	JJ
371	8	13	gone	VB
372	9	13	,	OO
373	10	13	her	JJ
374	11	13	father	NN
375	12	13	and	OO
376	13	13	herself	NN
377	14	13	were	VB
378	15	13	left	VB
379	16	13	to	OO
380	17	13	dine	VB
381	18	13	together	RB
382	19	13	,	OO
383	20	13	with	OO
384	21	13	no	OO
385	22	13	prospect	NN
386	23	13	of	OO
387	24	13	a	OO
388	25	13	third	JJ
389	26	13	to	OO
390	27	13	cheer	VB
391	28	13	a	OO
392	29	13	long	JJ
393	30	13	evening	NN
394	31	13	.	OO
395	1	14	Her	JJ
396	2	14	father	NN
397	3	14	composed	VB
398	4	14	himself	NN
399	5	14	to	OO
400	6	14	sleep	VB
401	7	14	after	OO
402	8	14	dinner	NN
403	9	14	,	OO
404	10	14	as	OO
405	11	14	usual	JJ
406	12	14	,	OO
407	13	14	and	OO
408	14	14	she	NN
409	15	14	had	VB
410	16	14	then	RB
411	17	14	only	RB
412	18	14	to	OO
413	19	14	sit	VB
414	20	14	and	OO
415	21	14	think	VB
416	22	14	of	OO
417	23	14	what	NN
418	24	14	she	NN
419	25	14	had	VB
420	26	14	lost	VB
421	27	14	.	OO
422	1	15	The	OO
423	2	15	event	NN
424	3	15	had	VB
425	4	15	every	OO
426	5	15	promise	NN
427	6	15	of	OO
428	7	15	happiness	NN
429	8	15	for	OO
430	9	15	her	JJ
431	10	15	friend	NN
432	11	15	.	OO
433	1	16	Mr.	NN
434	2	16	Weston	NN
435	3	16	was	VB
436	4	16	a	OO
437	5	16	man	NN
438	6	16	of	OO
439	7	16	unexceptionable	JJ
440	8	16	character	NN
441	9	16	,	OO
442	10	16	easy	JJ
443	11	16	fortune	NN
444	12	16	,	OO
445	13	16	suitable	JJ
446	14	16	age	NN
447	15	16	,	OO
448	16	16	and	OO
449	17	16	pleasant	JJ
450	18	16	manners	NN
451	19	16	;	OO
452	20	16	and	OO
453	21	16	there	OO
454	22	16	was	VB
455	23	16	some	OO
456	24	16	satisfaction	NN
457	25	16	in	OO
458	26	16	considering	VB
459	27	16	with	OO
460	28	16	what	NN
461	29	16	self-denying	JJ
462	30	16	,	OO
463	31	16	generous	JJ
464	32	16	friendship	NN
465	33	16	she	NN
466	34	16	had	VB
467	35	16	always	RB
468	36	16	wished	VB
469	37	16	and	OO
470	38	16	promoted	VB
471	39	16	the	OO
472	40	16	match	NN
473	41	16	;	OO
474	42	16	but	OO
475	43	16	it	NN
476	44	16	was	VB
477	45	16	a	OO
478	46	16	black	JJ
479	47	16	morning	NN
480	48	16	's	OO
481	49	16	work	NN
482	50	16	for	OO
483	51	16	her	NN
484	52	16	.	OO
485	1	17	The	OO
486	2	17	want	NN
487	3	17	of	OO
488	4	17	Miss	NN
489	5	17	Taylor	NN
490	6	17	would	VB
491	7	17	be	VB
492	8	17	felt	VB
493	9	17	every	OO
494	10	17	hour	NN
495	11	17	of	OO
496	12	17	every	OO
497	13	17	day	NN
498	14	17	.	OO
499	1	18	She	NN
500	2	18	recalled	VB
501	3	18	her	JJ
502	4	18	past	JJ
503	5	18	kindness--the	JJ
504	6	18	kindness	NN
505	7	18	,	OO
506	8	18	the	OO
507	9	18	affection	NN
508	10	18	of	OO
509	11	18	sixteen	OO
510	12	18	years--how	NN
511	13	18	she	NN
512	14	18	had	VB
513	15	18	taught	VB
514	16	18	and	OO
515	17	18	how	RB
516	18	18	she	NN
517	19	18	had	VB
518	20	18	played	VB
519	21	18	with	OO
520	22	18	her	NN
521	23	18	from	OO
522	24	18	five	OO
523	25	18	years	NN
524	26	18	old--how	JJ
525	27	18	she	NN
526	28	18	had	VB
527	29	18	devoted	VB
528	30	18	all	OO
529	31	18	her	JJ
530	32	18	powers	NN
531	33	18	to	OO
532	34	18	attach	VB
533	35	18	and	OO
534	36	18	amuse	VB
535	37	18	her	JJ
536	38	18	in	OO
537	39	18	health--and	NN
538	40	18	how	RB
539	41	18	nursed	VB
540	42	18	her	NN
541	43	18	through	OO
542	44	18	the	OO
543	45	18	various	JJ
544	46	18	illnesses	NN
545	47	18	of	OO
546	48	18	childhood	NN
547	49	18	.	OO
548	1	19	A	OO
549	2	19	large	JJ
550	3	19	debt	NN
551	4	19	of	OO
552	5	19	gratitude	NN
553	6	19	was	VB
554	7	19	owing	VB
555	8	19	here	RB
556	9	19	;	OO
557	10	19	but	OO
558	11	19	the	OO
559	12	19	intercourse	NN
560	13	19	of	OO
561	14	19	the	OO
562	15	19	last	JJ
563	16	19	seven	OO
564	17	19	years	NN
565	18	19	,	OO
566	19	19	the	OO
567	20	19	equal	JJ
568	21	19	footing	NN
569	22	19	and	OO
570	23	19	perfect	JJ
571	24	19	unreserve	NN
572	25	19	which	OO
573	26	19	had	VB
574	27	19	soon	RB
575	28	19	followed	VB
576	29	19	Isabella	NN
577	30	19	's	OO
578	31	19	marriage	NN
579	32	19	,	OO
580	33	19	on	OO
581	34	19	their	JJ
582	35	19	being	VB
583	36	19	left	VB
584	37	19	to	OO
585	38	19	each	OO
586	39	19	other	JJ
587	40	19	,	OO
588	41	19	was	VB
589	42	19	yet	RB
590	43	19	a	OO
591	44	19	dearer	NN
592	45	19	,	OO
593	46	19	tenderer	NN
594	47	19	recollection	NN
595	48	19	.	OO
596	1	20	She	NN
597	2	20	had	VB
598	3	20	been	VB
599	4	20	a	OO
600	5	20	friend	NN
601	6	20	and	OO
602	7	20	companion	NN
603	8	20	such	JJ
604	9	20	as	OO
605	10	20	few	JJ
606	11	20	possessed	VB
607	12	20	:	OO
608	13	20	intelligent	JJ
609	14	20	,	OO
610	15	20	well-informed	JJ
611	16	20	,	OO
612	17	20	useful	JJ
613	18	20	,	OO
614	19	20	gentle	JJ
615	20	20	,	OO
616	21	20	knowing	VB
617	22	20	all	OO
618	23	20	the	OO
619	24	20	ways	NN
620	25	20	of	OO
621	26	20	the	OO
622	27	20	family	NN
623	28	20	,	OO
624	29	20	interested	JJ
625	30	20	in	OO
626	31	20	all	OO
627	32	20	its	JJ
628	33	20	concerns	NN
629	34	20	,	OO
630	35	20	and	OO
631	36	20	peculiarly	RB
632	37	20	interested	JJ
633	38	20	in	OO
634	39	20	herself	NN
635	40	20	,	OO
636	41	20	in	OO
637	42	20	every	OO
638	43	20	pleasure	NN
639	44	20	,	OO
640	45	20	every	OO
641	46	20	scheme	NN
642	47	20	of	OO
643	48	20	hers--one	OO
644	49	20	to	OO
645	50	20	whom	NN
646	51	20	she	NN
647	52	20	could	VB
648	53	20	speak	VB
649	54	20	every	OO
650	55	20	thought	NN
651	56	20	as	OO
652	57	20	it	NN
653	58	20	arose	VB
654	59	20	,	OO
655	60	20	and	OO
656	61	20	who	NN
657	62	20	had	VB
658	63	20	such	JJ
659	64	20	an	OO
660	65	20	affection	NN
661	66	20	for	OO
662	67	20	her	JJ
663	68	20	as	RB
664	69	20	could	VB
665	70	20	never	RB
666	71	20	find	VB
667	72	20	fault	NN
668	73	20	.	OO
669	1	21	How	RB
670	2	21	was	VB
671	3	21	she	NN
672	4	21	to	OO
673	5	21	bear	VB
674	6	21	the	OO
675	7	21	change?--It	NN
676	8	21	was	VB
677	9	21	true	JJ
678	10	21	that	OO
679	11	21	her	JJ
680	12	21	friend	NN
681	13	21	was	VB
682	14	21	going	VB
683	15	21	only	RB
684	16	21	half	OO
685	17	21	a	OO
686	18	21	mile	NN
687	19	21	from	OO
688	20	21	them	NN
689	21	21	;	OO
690	22	21	but	OO
691	23	21	Emma	NN
692	24	21	was	VB
693	25	21	aware	JJ
694	26	21	that	OO
695	27	21	great	JJ
696	28	21	must	VB
697	29	21	be	VB
698	30	21	the	OO
699	31	21	difference	NN
700	32	21	between	OO
701	33	21	a	OO
702	34	21	Mrs.	NN
703	35	21	Weston	NN
704	36	21	,	OO
705	37	21	only	RB
706	38	21	half	OO
707	39	21	a	OO
708	40	21	mile	NN
709	41	21	from	OO
710	42	21	them	NN
711	43	21	,	OO
712	44	21	and	OO
713	45	21	a	OO
714	46	21	Miss	NN
715	47	21	Taylor	NN
716	48	21	in	OO
717	49	21	the	OO
718	50	21	house	NN
719	51	21	;	OO
720	52	21	and	OO
721	53	21	with	OO
722	54	21	all	OO
723	55	21	her	JJ
724	56	21	advantages	NN
725	57	21	,	OO
726	58	21	natural	JJ
727	59	21	and	OO
728	60	21	domestic	JJ
729	61	21	,	OO
730	62	21	she	NN
731	63	21	was	VB
732	64	21	now	RB
733	65	21	in	OO
734	66	21	great	JJ
735	67	21	danger	NN
736	68	21	of	OO
737	69	21	suffering	VB
738	70	21	from	OO
739	71	21	intellectual	JJ
740	72	21	solitude	NN
741	73	21	.	OO
742	1	22	She	NN
743	2	22	dearly	RB
744	3	22	loved	VB
745	4	22	her	JJ
746	5	22	father	NN
747	6	22	,	OO
748	7	22	but	OO
749	8	22	he	NN
750	9	22	was	VB
751	10	22	no	OO
752	11	22	companion	NN
753	12	22	for	OO
754	13	22	her	NN
755	14	22	.	OO
756	1	23	He	NN
757	2	23	could	VB
758	3	23	not	RB
759	4	23	meet	VB
760	5	23	her	JJ
761	6	23	in	OO
762	7	23	conversation	NN
763	8	23	,	OO
764	9	23	rational	JJ
765	10	23	or	OO
766	11	23	playful	NN
767	12	23	.	OO
768	1	24	The	OO
769	2	24	evil	NN
770	3	24	of	OO
771	4	24	the	OO
772	5	24	actual	JJ
773	6	24	disparity	NN
774	7	24	in	OO
775	8	24	their	JJ
776	9	24	ages	NN
777	10	24	(	OO
778	11	24	and	OO
779	12	24	Mr.	NN
780	13	24	Woodhouse	NN
781	14	24	had	VB
782	15	24	not	RB
783	16	24	married	JJ
784	17	24	early	RB
785	18	24	)	OO
786	19	24	was	VB
787	20	24	much	RB
788	21	24	increased	VB
789	22	24	by	OO
790	23	24	his	JJ
791	24	24	constitution	NN
792	25	24	and	OO
793	26	24	habits	NN
794	27	24	;	OO
795	28	24	for	OO
796	29	24	having	VB
797	30	24	been	VB
798	31	24	a	OO
799	32	24	valetudinarian	NN
800	33	24	all	OO
801	34	24	his	JJ
802	35	24	life	NN
803	36	24	,	OO
804	37	24	without	OO
805	38	24	activity	NN
806	39	24	of	OO
807	40	24	mind	NN
808	41	24	or	OO
809	42	24	body	NN
810	43	24	,	OO
811	44	24	he	NN
812	45	24	was	VB
813	46	24	a	OO
814	47	24	much	RB
815	48	24	older	JJ
816	49	24	man	NN
817	50	24	in	OO
818	51	24	ways	NN
819	52	24	than	OO
820	53	24	in	OO
821	54	24	years	NN
822	55	24	;	OO
823	56	24	and	OO
824	57	24	though	RB
825	58	24	everywhere	RB
826	59	24	beloved	JJ
827	60	24	for	OO
828	61	24	the	OO
829	62	24	friendliness	NN
830	63	24	of	OO
831	64	24	his	JJ
832	65	24	heart	NN
833	66	24	and	OO
834	67	24	his	JJ
835	68	24	amiable	JJ
836	69	24	temper	NN
837	70	24	,	OO
838	71	24	his	JJ
839	72	24	talents	NN
840	73	24	could	VB
841	74	24	not	RB
842	75	24	have	VB
843	76	24	recommended	VB
844	77	24	him	NN
845	78	24	at	OO
846	79	24	any	OO
847	80	24	time	NN
848	81	24	.	OO
