indexInText	indexInSentence	sentenceNumber	token	posTag
325	16	14	would	VB
326	17	14	n't	RB
327	18	14	have	VB
328	19	14	to	OO
329	20	14	look	VB
330	21	14	at	OO
331	22	14	the	OO
332	23	14	floundering	VB
333	24	14	legs	NN
334	25	14	,	OO
335	26	14	and	OO
336	27	14	only	RB
337	28	14	stopped	VB
338	29	14	when	RB
339	30	14	he	NN
340	31	14	began	VB
341	32	14	to	OO
342	33	14	feel	VB
343	34	14	a	OO
344	35	14	mild	JJ
345	36	14	,	OO
346	37	14	dull	JJ
347	38	14	pain	NN
348	39	14	there	RB
349	40	14	that	OO
350	41	14	he	NN
351	42	14	had	VB
352	43	14	never	RB
353	44	14	felt	VB
354	45	14	before	RB
355	46	14	.	OO
356	1	15	"	OO
357	2	15	Oh	OO
358	3	15	,	OO
359	4	15	God"	NN
360	5	15	,	OO
361	6	15	he	NN
362	7	15	thought	VB
363	8	15	,	OO
364	9	15	"what	OO
365	10	15	a	OO
366	11	15	strenuous	JJ
367	12	15	career	NN
368	13	15	it	NN
369	14	15	is	VB
370	15	15	that	OO
371	16	15	I	NN
372	17	15	've	VB
373	18	15	chosen	VB
374	19	15	!	OO
375	1	16	Travelling	VB
376	2	16	day	NN
377	3	16	in	OO
378	4	16	and	OO
379	5	16	day	NN
380	6	16	out	RB
381	7	16	.	OO
382	1	17	Doing	VB
383	2	17	business	NN
384	3	17	like	OO
385	4	17	this	OO
386	5	17	takes	VB
387	6	17	much	RB
388	7	17	more	JJ
389	8	17	effort	NN
390	9	17	than	OO
391	10	17	doing	VB
392	11	17	your	JJ
393	12	17	own	JJ
394	13	17	business	NN
395	14	17	at	OO
396	15	17	home	NN
397	16	17	,	OO
398	17	17	and	OO
399	18	17	on	OO
400	19	17	top	NN
401	20	17	of	OO
402	21	17	that	OO
403	22	17	there	OO
404	23	17	's	VB
405	24	17	the	OO
406	25	17	curse	NN
407	26	17	of	OO
408	27	17	travelling	NN
409	28	17	,	OO
410	29	17	worries	NN
411	30	17	about	OO
412	31	17	making	VB
413	32	17	train	NN
414	33	17	connections	NN
415	34	17	,	OO
416	35	17	bad	JJ
417	36	17	and	OO
418	37	17	irregular	JJ
419	38	17	food	NN
420	39	17	,	OO
421	40	17	contact	NN
422	41	17	with	OO
423	42	17	different	JJ
424	43	17	people	NN
425	44	17	all	OO
426	45	17	the	OO
427	46	17	time	NN
428	47	17	so	RB
429	48	17	that	OO
430	49	17	you	NN
431	50	17	can	VB
432	51	17	never	RB
433	52	17	get	VB
434	53	17	to	OO
435	54	17	know	VB
436	55	17	anyone	NN
437	56	17	or	OO
438	57	17	become	VB
439	58	17	friendly	JJ
440	59	17	with	OO
441	60	17	them	NN
442	61	17	.	OO
443	1	18	It	NN
444	2	18	can	VB
445	3	18	all	OO
446	4	18	go	VB
447	5	18	to	OO
448	6	18	Hell	OO
449	7	18	!	OO
450	8	18	"	OO
451	1	19	He	NN
452	2	19	felt	VB
453	3	19	a	OO
454	4	19	slight	JJ
455	5	19	itch	NN
456	6	19	up	RB
457	7	19	on	OO
458	8	19	his	JJ
459	9	19	belly	NN
460	10	19	;	OO
461	11	19	pushed	VB
462	12	19	himself	NN
463	13	19	slowly	RB
464	14	19	up	RB
465	15	19	on	OO
466	16	19	his	JJ
467	17	19	back	NN
468	18	19	towards	OO
469	19	19	the	OO
470	20	19	headboard	NN
471	21	19	so	RB
472	22	19	that	OO
473	23	19	he	NN
474	24	19	could	VB
475	25	19	lift	VB
476	26	19	his	JJ
477	27	19	head	NN
478	28	19	better	RB
479	29	19	;	OO
480	30	19	found	VB
481	31	19	where	RB
482	32	19	the	OO
483	33	19	itch	NN
484	34	19	was	VB
485	35	19	,	OO
486	36	19	and	OO
487	37	19	saw	VB
488	38	19	that	OO
489	39	19	it	NN
490	40	19	was	VB
491	41	19	covered	VB
492	42	19	with	OO
493	43	19	lots	NN
494	44	19	of	OO
495	45	19	little	JJ
496	46	19	white	JJ
497	47	19	spots	NN
498	48	19	which	OO
499	49	19	he	NN
500	50	19	did	VB
501	51	19	n't	RB
502	52	19	know	VB
503	53	19	what	NN
504	54	19	to	OO
505	55	19	make	VB
506	56	19	of	OO
507	57	19	;	OO
508	58	19	and	OO
509	59	19	when	RB
510	60	19	he	NN
511	61	19	tried	VB
512	62	19	to	OO
513	63	19	feel	VB
514	64	19	the	OO
515	65	19	place	NN
516	66	19	with	OO
517	67	19	one	OO
518	68	19	of	OO
519	69	19	his	JJ
520	70	19	legs	NN
521	71	19	he	NN
522	72	19	drew	VB
523	73	19	it	NN
524	74	19	quickly	RB
525	75	19	back	RB
526	76	19	because	OO
527	77	19	as	RB
528	78	19	soon	RB
529	79	19	as	OO
530	80	19	he	NN
531	81	19	touched	VB
532	82	19	it	NN
533	83	19	he	NN
534	84	19	was	VB
535	85	19	overcome	VB
536	86	19	by	OO
537	87	19	a	OO
538	88	19	cold	JJ
539	89	19	shudder	VB
540	90	19	.	OO
541	1	20	He	NN
542	2	20	slid	VB
543	3	20	back	RB
544	4	20	into	OO
545	5	20	his	JJ
546	6	20	former	JJ
547	7	20	position	NN
548	8	20	.	OO
549	1	21	"	OO
550	2	21	Getting	VB
551	3	21	up	RB
552	4	21	early	RB
553	5	21	all	OO
554	6	21	the	OO
555	7	21	time	NN
556	8	21	"	OO
557	9	21	,	OO
558	10	21	he	NN
559	11	21	thought	VB
560	12	21	,	OO
561	13	21	"it	NN
562	14	21	makes	VB
563	15	21	you	NN
564	16	21	stupid	JJ
565	17	21	.	OO
566	1	22	You	NN
567	2	22	've	VB
568	3	22	got	VB
569	4	22	to	OO
570	5	22	get	VB
571	6	22	enough	RB
572	7	22	sleep.	OO
573	1	23	Other	JJ
574	2	23	travelling	VB
575	3	23	salesmen	NN
576	4	23	live	VB
577	5	23	a	OO
578	6	23	life	NN
579	7	23	of	OO
580	8	23	luxury	NN
581	9	23	.	OO
582	1	24	For	OO
583	2	24	instance	NN
584	3	24	,	OO
585	4	24	whenever	RB
586	5	24	I	NN
587	6	24	go	VB
588	7	24	back	RB
589	8	24	to	OO
590	9	24	the	OO
591	10	24	guest	NN
592	11	24	house	NN
593	12	24	during	OO
594	13	24	the	OO
595	14	24	morning	NN
596	15	24	to	OO
597	16	24	copy	VB
598	17	24	out	OO
599	18	24	the	OO
600	19	24	contract	NN
601	20	24	,	OO
602	21	24	these	OO
603	22	24	gentlemen	NN
604	23	24	are	VB
605	24	24	always	RB
606	25	24	still	RB
607	26	24	sitting	VB
608	27	24	there	RB
609	28	24	eating	VB
610	29	24	their	JJ
611	30	24	breakfasts	NN
612	31	24	.	OO
613	1	25	I	NN
614	2	25	ought	VB
615	3	25	to	OO
616	4	25	just	RB
617	5	25	try	VB
618	6	25	that	OO
619	7	25	with	OO
620	8	25	my	JJ
621	9	25	boss	NN
622	10	25	;	OO
623	11	25	I	NN
624	12	25	'd	VB
625	13	25	get	VB
626	14	25	kicked	VB
627	15	25	out	OO
628	16	25	on	OO
629	17	25	the	OO
630	18	25	spot	NN
631	19	25	.	OO
632	1	26	But	OO
633	2	26	who	NN
634	3	26	knows	VB
635	4	26	,	OO
636	5	26	maybe	RB
637	6	26	that	OO
638	7	26	would	VB
639	8	26	be	VB
640	9	26	the	OO
641	10	26	best	JJ
642	11	26	thing	NN
643	12	26	for	OO
644	13	26	me	NN
645	14	26	.	OO
646	1	27	If	OO
647	2	27	I	NN
648	3	27	did	VB
649	4	27	n't	RB
650	5	27	have	VB
651	6	27	my	JJ
652	7	27	parents	NN
653	8	27	to	OO
654	9	27	think	VB
655	10	27	about	OO
656	11	27	I	NN
657	12	27	'd	VB
658	13	27	have	VB
659	14	27	given	VB
660	15	27	in	OO
661	16	27	my	JJ
662	17	27	notice	NN
663	18	27	a	OO
664	19	27	long	JJ
665	20	27	time	NN
666	21	27	ago	RB
667	22	27	,	OO
668	23	27	I	NN
669	24	27	'd	VB
670	25	27	have	VB
671	26	27	gone	VB
672	27	27	up	RB
673	28	27	to	OO
674	29	27	the	OO
675	30	27	boss	NN
676	31	27	and	OO
677	32	27	told	VB
678	33	27	him	NN
679	34	27	just	RB
680	35	27	what	NN
681	36	27	I	NN
682	37	27	think	VB
683	38	27	,	OO
684	39	27	tell	VB
685	40	27	him	NN
686	41	27	everything	NN
687	42	27	I	NN
688	43	27	would	VB
689	44	27	,	OO
690	45	27	let	VB
691	46	27	him	NN
692	47	27	know	VB
693	48	27	just	RB
694	49	27	what	NN
695	50	27	I	NN
696	51	27	feel	VB
697	52	27	.	OO
698	1	28	He	NN
699	2	28	'd	VB
700	3	28	fall	VB
701	4	28	right	RB
702	5	28	off	OO
703	6	28	his	JJ
704	7	28	desk	NN
705	8	28	!	OO
706	1	29	And	OO
707	2	29	it	NN
708	3	29	's	VB
709	4	29	a	OO
710	5	29	funny	JJ
711	6	29	sort	NN
712	7	29	of	OO
713	8	29	business	NN
714	9	29	to	OO
715	10	29	be	VB
716	11	29	sitting	VB
717	12	29	up	OO
718	13	29	there	RB
719	14	29	at	OO
720	15	29	your	JJ
721	16	29	desk	NN
722	17	29	,	OO
723	18	29	talking	VB
724	19	29	down	OO
725	20	29	at	OO
726	21	29	your	JJ
727	22	29	subordinates	NN
728	23	29	from	OO
729	24	29	up	RB
730	25	29	there	RB
731	26	29	,	OO
732	27	29	especially	RB
733	28	29	when	RB
734	29	29	you	NN
735	30	29	have	VB
736	31	29	to	OO
737	32	29	go	VB
738	33	29	right	RB
739	34	29	up	OO
740	35	29	close	RB
741	36	29	because	OO
742	37	29	the	OO
743	38	29	boss	NN
744	39	29	is	VB
745	40	29	hard	JJ
746	41	29	of	OO
747	42	29	hearing	NN
748	43	29	.	OO
749	1	30	Well	RB
750	2	30	,	OO
751	3	30	there	OO
752	4	30	's	VB
753	5	30	still	RB
754	6	30	some	OO
755	7	30	hope	NN
756	8	30	;	OO
757	9	30	once	RB
758	10	30	I	NN
759	11	30	've	VB
760	12	30	got	VB
761	13	30	the	OO
762	14	30	money	NN
763	15	30	together	RB
764	16	30	to	OO
765	17	30	pay	VB
766	18	30	off	OO
767	19	30	my	JJ
768	20	30	parents	NN
769	21	30	'	OO
770	22	30	debt	NN
771	23	30	to	OO
772	24	30	him	NN
773	25	30	-	OO
774	26	30	another	OO
775	27	30	five	OO
776	28	30	or	OO
777	29	30	six	OO
778	30	30	years	NN
779	31	30	I	NN
780	32	30	suppose	VB
781	33	30	-	OO
782	34	30	that	OO
783	35	30	's	VB
784	36	30	definitely	RB
785	37	30	what	NN
786	38	30	I	NN
787	39	30	'll	VB
788	40	30	do	VB
789	41	30	.	OO
790	1	31	That	OO
791	2	31	's	VB
792	3	31	when	RB
793	4	31	I	NN
794	5	31	'll	VB
795	6	31	make	VB
796	7	31	the	OO
797	8	31	big	JJ
798	9	31	change	NN
799	10	31	.	OO
800	1	32	First	RB
801	2	32	of	OO
802	3	32	all	OO
803	4	32	though	OO
804	5	32	,	OO
805	6	32	I	NN
806	7	32	've	VB
807	8	32	got	VB
808	9	32	to	OO
809	10	32	get	VB
810	11	32	up	OO
811	12	32	,	OO
812	13	32	my	JJ
813	14	32	train	NN
814	15	32	leaves	VB
815	16	32	at	OO
816	17	32	five	OO
817	18	32	.	OO
818	19	32	"	OO
