indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
125	136	3	8	based	VB
126	137	4	8	on	OO
127	138	5	8	a	OO
128	139	6	8	strengthening	NN
129	140	7	8	of	OO
130	141	8	8	risk	NN
131	142	9	8	control	NN
132	143	10	8	and	OO
133	144	11	8	minimization	NN
134	145	12	8	of	OO
135	146	13	8	a	OO
136	147	14	8	ruin	VB
137	148	15	8	probability	NN
138	150	1	9	The	OO
139	151	2	9	determination	NN
140	152	3	9	of	OO
141	153	4	9	the	OO
142	154	5	9	economic	JJ
143	155	6	9	regulatory	JJ
144	156	7	9	capital	NN
145	157	8	9	will	VB
146	158	9	9	be	VB
147	159	10	9	faced	VB
148	160	11	9	under	OO
149	161	12	9	this	OO
150	162	13	9	prudential	JJ
151	163	14	9	mechanism	NN
152	164	15	9	with	OO
153	165	16	9	a	OO
154	166	17	9	kind	NN
155	167	18	9	of	OO
156	168	19	9	methodological	JJ
157	169	20	9	revolution	NN
158	171	1	10	A	OO
159	172	2	10	choices	NN
160	173	3	10	of	OO
161	174	4	10	a	OO
162	175	5	10	dependence	NN
163	176	6	10	model	NN
164	177	7	10	between	OO
165	178	8	10	different	JJ
166	179	9	10	risks	NN
167	180	10	10	and	OO
168	181	11	10	of	OO
169	182	12	10	an	OO
170	183	13	10	aggregation	NN
171	184	14	10	methodology	NN
172	185	15	10	are	VB
173	186	16	10	both	OO
174	187	17	10	required	VB
175	189	1	11	In	OO
176	190	2	11	the	OO
177	191	3	11	prescribed	VB
178	192	4	11	Standard	NN
179	193	5	11	Formula	NN
180	195	7	11	risks	VB
181	196	8	11	aggregation	NN
182	197	9	11	is	VB
183	198	10	11	done	VB
184	199	11	11	using	VB
185	200	12	11	correlation	NN
186	201	13	11	matrices	NN
187	202	14	11	that	OO
188	203	15	11	connect	VB
189	204	16	11	families	NN
190	205	17	11	and	OO
191	206	18	11	subfamilies	NN
192	207	19	11	of	OO
193	208	20	11	risks	NN
194	210	1	12	Once	RB
195	211	2	12	the	OO
196	212	3	12	Solvency	NN
197	213	4	12	Capital	NN
198	214	5	12	Requirement	NN
199	216	7	12	SCR	NN
200	218	9	12	is	VB
201	219	10	12	calculated	VB
202	221	12	12	its	JJ
203	222	13	12	allocation	NN
204	223	14	12	between	OO
205	224	15	12	the	OO
206	225	16	12	different	JJ
207	226	17	12	risky	JJ
208	227	18	12	activity	NN
209	228	19	12	branches	NN
210	229	20	12	becomes	VB
211	230	21	12	the	OO
212	231	22	12	new	JJ
213	232	23	12	operational	JJ
214	233	24	12	challenge	NN
215	235	1	13	Capital	NN
216	236	2	13	allocation	NN
217	237	3	13	is	VB
218	238	4	13	an	OO
219	239	5	13	internal	JJ
220	240	6	13	exercise	NN
221	242	8	13	certainly	RB
222	243	9	13	not	RB
223	244	10	13	controlled	VB
224	245	11	13	by	OO
225	246	12	13	the	OO
226	247	13	13	first	JJ
227	248	14	13	pillar	NN
228	249	15	13	of	OO
229	250	16	13	Solvency	NN
230	251	17	13	2	OO
231	253	19	13	but	OO
232	254	20	13	it	NN
233	255	21	13	plays	VB
234	256	22	13	a	OO
235	257	23	13	crucial	JJ
236	258	24	13	role	NN
237	259	25	13	in	OO
238	260	26	13	determining	VB
239	261	27	13	performance	NN
240	262	28	13	of	OO
241	263	29	13	all	OO
242	264	30	13	the	OO
243	265	31	13	insurer	NN
244	266	32	13	activity	NN
245	268	1	14	The	OO
246	269	2	14	case	NN
247	270	3	14	of	OO
248	271	4	14	insurance	NN
249	272	5	14	groups	NN
250	273	6	14	requires	VB
251	274	7	14	special	JJ
252	275	8	14	treatment	NN
253	276	9	14	in	OO
254	277	10	14	the	OO
255	278	11	14	context	NN
256	279	12	14	of	OO
257	280	13	14	the	OO
258	281	14	14	Own	NN
259	282	15	14	Risk	NN
260	283	16	14	and	OO
261	284	17	14	Solvency	NN
262	285	18	14	Assessment	NN
263	287	20	14	ORSA	NN
264	289	22	14	approach	NN
265	291	1	15	In	OO
266	292	2	15	this	OO
267	293	3	15	context	NN
268	295	5	15	a	OO
269	296	6	15	multivariate	JJ
270	297	7	15	analysis	NN
271	298	8	15	of	OO
272	299	9	15	risk	NN
273	300	10	15	seems	VB
274	301	11	15	relevant	JJ
275	303	1	16	The	OO
276	304	2	16	issue	NN
277	305	3	16	of	OO
278	306	4	16	capital	NN
279	307	5	16	allocation	NN
280	308	6	16	in	OO
281	309	7	16	a	OO
282	310	8	16	multivariate	JJ
283	311	9	16	context	NN
284	312	10	16	arises	VB
285	313	11	16	from	OO
286	314	12	16	the	OO
287	315	13	16	presence	NN
288	316	14	16	of	OO
289	317	15	16	dependence	NN
290	318	16	16	between	OO
291	319	17	16	the	OO
292	320	18	16	various	JJ
293	321	19	16	risky	JJ
294	322	20	16	activities	NN
295	323	21	16	which	OO
296	324	22	16	may	VB
297	325	23	16	generate	VB
298	326	24	16	a	OO
299	327	25	16	diversification	NN
300	328	26	16	effect	NN
301	330	1	17	Several	JJ
302	331	2	17	allocation	NN
303	332	3	17	methods	NN
304	333	4	17	in	OO
305	334	5	17	the	OO
306	335	6	17	literature	NN
307	336	7	17	are	VB
308	337	8	17	based	VB
309	338	9	17	on	OO
310	339	10	17	a	OO
311	340	11	17	choice	NN
312	341	12	17	of	OO
313	342	13	17	a	OO
314	343	14	17	univariate	JJ
315	344	15	17	risk	NN
316	345	16	17	measure	NN
317	346	17	17	and	OO
318	347	18	17	an	OO
319	348	19	17	allocation	NN
320	349	20	17	principle	NN
321	351	1	18	Others	NN
322	352	2	18	are	VB
323	353	3	18	based	VB
324	354	4	18	on	OO
325	355	5	18	optimizing	VB
326	356	6	18	a	OO
327	357	7	18	multivariate	JJ
328	358	8	18	ruin	VB
329	359	9	18	probability	NN
330	360	10	18	or	OO
331	361	11	18	some	OO
332	362	12	18	multivariate	JJ
333	363	13	18	risk	NN
334	364	14	18	indicators	NN
335	366	1	19	In	OO
336	367	2	19	this	OO
337	368	3	19	paper	NN
338	370	5	19	we	NN
339	371	6	19	focus	VB
340	372	7	19	on	OO
341	373	8	19	the	OO
342	374	9	19	allocation	NN
343	375	10	19	technique	NN
344	376	11	19	by	OO
345	377	12	19	minimizing	VB
346	378	13	19	some	OO
347	379	14	19	risk	NN
348	380	15	19	indicators	NN
349	382	1	20	The	OO
350	383	2	20	literature	NN
351	384	3	20	on	OO
352	385	4	20	the	OO
353	386	5	20	subject	NN
354	387	6	20	of	OO
355	388	7	20	capital	NN
356	389	8	20	allocation	NN
357	390	9	20	methods	NN
358	391	10	20	is	VB
359	392	11	20	very	RB
360	393	12	20	rich	JJ
361	395	1	21	Several	JJ
362	396	2	21	principles	NN
363	397	3	21	have	VB
364	398	4	21	been	VB
365	399	5	21	proposed	VB
366	400	6	21	over	OO
367	401	7	21	the	OO
368	402	8	21	last	JJ
369	403	9	21	twenty	OO
370	404	10	21	years	NN
371	406	1	22	The	OO
372	407	2	22	most	RB
373	408	3	22	important	JJ
374	409	4	22	and	OO
375	410	5	22	most	RB
376	411	6	22	studied	VB
377	412	7	22	are	VB
378	413	8	22	the	OO
379	414	9	22	Shapley	NN
380	415	10	22	method	NN
381	417	12	22	the	OO
382	418	13	22	AumannShapley	NN
383	419	14	22	method	NN
384	420	15	22	and	OO
385	421	16	22	the	OO
386	422	17	22	Euler	NN
387	423	18	22	s	OO
388	424	19	22	method	NN
389	426	1	23	The	OO
390	427	2	23	Shapley	NN
391	428	3	23	method	NN
392	429	4	23	is	VB
393	430	5	23	based	VB
394	431	6	23	on	OO
395	432	7	23	cooperative	JJ
396	433	8	23	game	NN
397	434	9	23	theory	NN
398	436	1	24	It	NN
399	437	2	24	is	VB
400	438	3	24	described	VB
401	439	4	24	in	OO
402	440	5	24	detail	NN
403	441	6	24	in	OO
404	442	7	24	Denault	NN
405	443	8	24	s	OO
406	444	9	24	paper	NN
407	446	11	24	2001	OO
408	449	14	24	10	OO
409	452	1	25	Denault	NN
410	453	2	25	proved	VB
411	454	3	25	that	OO
412	455	4	25	this	OO
413	456	5	25	method	NN
414	458	7	25	originally	RB
415	459	8	25	used	VB
416	460	9	25	to	OO
417	461	10	25	allocate	VB
418	462	11	25	the	OO
419	463	12	25	total	JJ
420	464	13	25	cost	NN
421	465	14	25	between	OO
422	466	15	25	players	NN
423	467	16	25	in	OO
424	468	17	25	coalitional	JJ
425	469	18	25	games	NN
426	470	19	25	context	NN
427	472	21	25	can	VB
428	473	22	25	be	VB
429	474	23	25	easily	RB
430	475	24	25	adapted	VB
431	476	25	25	to	OO
432	477	26	25	solve	VB
433	478	27	25	the	OO
434	479	28	25	problem	NN
435	480	29	25	of	OO
436	481	30	25	the	OO
437	482	31	25	overall	JJ
438	483	32	25	risk	NN
439	484	33	25	allocation	NN
440	485	34	25	between	OO
441	486	35	25	segments	NN
442	488	1	26	Tasche	NN
443	489	2	26	devoted	JJ
444	490	3	26	two	OO
445	491	4	26	papers	NN
446	493	6	26	21	OO
447	495	8	26	and	OO
448	497	10	26	22	OO
449	499	12	26	to	OO
450	500	13	26	describe	VB
451	501	14	26	Euler	NN
452	502	15	26	s	OO
453	503	16	26	method	NN
454	505	1	27	Euler	NN
455	506	2	27	s	OO
456	507	3	27	method	NN
457	508	4	27	is	VB
458	509	5	27	also	RB
459	510	6	27	found	VB
460	511	7	27	Date	NN
461	513	9	27	June	NN
462	514	10	27	15	OO
463	516	12	27	2015	OO
464	518	1	28	2010	OO
465	519	2	28	Mathematics	NN
466	520	3	28	Subject	NN
467	521	4	28	Classification	NN
468	523	1	29	62H00	NN
469	525	3	29	62P05	NN
470	527	5	29	91B30	NN
471	529	1	30	Key	NN
472	530	2	30	words	NN
473	531	3	30	and	OO
474	532	4	30	phrases	NN
475	534	1	31	Multivariate	JJ
476	535	2	31	risk	NN
477	536	3	31	indicators	NN
478	538	5	31	Solvency	NN
479	539	6	31	2	OO
480	541	8	31	Solvency	NN
481	542	9	31	Capital	NN
482	543	10	31	Requirement	NN
483	544	11	31	SCR	NN
484	546	13	31	Own	NN
485	547	14	31	Risk	NN
486	548	15	31	and	OO
487	549	16	31	Solvency	NN
488	550	17	31	Assessment	NN
489	551	18	31	ORSA	NN
490	553	20	31	dependence	NN
491	554	21	31	modeling	NN
492	556	23	31	coherence	NN
493	557	24	31	properties	NN
494	559	26	31	risk	NN
495	560	27	31	theory	NN
496	562	29	31	optimal	JJ
497	563	30	31	capital	NN
498	564	31	31	allocation	NN
499	566	1	32	1	OO
500	567	2	32	in	OO
501	568	3	32	the	OO
502	569	4	32	literature	NN
503	570	5	32	under	OO
504	571	6	32	the	OO
505	572	7	32	name	NN
506	573	8	32	of	OO
507	574	9	32	gradient	NN
508	575	10	32	method	NN
509	577	1	33	It	NN
510	578	2	33	is	VB
511	579	3	33	based	VB
512	580	4	33	on	OO
513	581	5	33	the	OO
514	582	6	33	idea	NN
515	583	7	33	of	OO
516	584	8	33	allocating	VB
517	585	9	33	capital	NN
518	586	10	33	according	VB
519	587	11	33	to	OO
520	588	12	33	the	OO
521	589	13	33	infinitesimal	JJ
522	590	14	33	marginal	JJ
523	591	15	33	impact	NN
524	592	16	33	of	OO
525	593	17	33	each	OO
526	594	18	33	risk	NN
527	596	1	34	This	OO
528	597	2	34	impact	NN
529	598	3	34	corresponds	VB
530	599	4	34	to	OO
531	600	5	34	the	OO
532	601	6	34	increase	NN
533	602	7	34	obtained	VB
534	603	8	34	on	OO
535	604	9	34	the	OO
536	605	10	34	overall	JJ
537	606	11	34	risk	NN
538	608	13	34	yielding	VB
539	609	14	34	an	OO
540	610	15	34	infinitely	RB
541	611	16	34	small	JJ
542	612	17	34	increment	NN
543	613	18	34	in	OO
544	614	19	34	a	OO
545	615	20	34	marginal	JJ
546	616	21	34	risk	NN
547	618	1	35	Euler	NN
548	619	2	35	s	OO
549	620	3	35	method	NN
550	621	4	35	is	VB
551	622	5	35	very	RB
552	623	6	35	present	JJ
553	624	7	35	in	OO
554	625	8	35	the	OO
555	626	9	35	literature	NN
556	628	1	36	Several	JJ
557	629	2	36	papers	NN
558	630	3	36	analyze	VB
559	631	4	36	its	JJ
560	632	5	36	properties	NN
561	634	7	36	RORAC	NN
562	635	8	36	compatibility	NN
563	637	10	36	6	OO
564	641	14	36	23	OO
565	644	17	36	Coherence	NN
566	646	19	36	5	OO
567	651	24	36	under	OO
568	652	25	36	different	JJ
569	653	26	36	assumptions	NN
570	655	28	36	Tasche	NN
571	657	30	36	2004	OO
572	660	33	36	20	OO
573	663	36	36	Balog	NN
574	665	38	36	2011	OO
575	668	41	36	2	OO
576	672	1	37	Its	JJ
577	673	2	37	fame	NN
578	674	3	37	is	VB
579	675	4	37	due	JJ
580	676	5	37	to	OO
581	677	6	37	the	OO
582	678	7	37	existence	NN
583	679	8	37	of	OO
584	680	9	37	economic	JJ
585	681	10	37	arguments	NN
586	682	11	37	that	OO
587	683	12	37	can	VB
588	684	13	37	justify	VB
589	685	14	37	its	JJ
590	686	15	37	use	NN
591	687	16	37	to	OO
592	688	17	37	develop	VB
593	689	18	37	allocation	NN
594	690	19	37	rules	NN
595	692	1	38	Finally	RB
596	694	3	38	AumannShapley	NN
597	695	4	38	method	NN
598	696	5	38	is	VB
599	697	6	38	a	OO
600	698	7	38	continuous	JJ
601	699	8	38	generalization	NN
602	700	9	38	of	OO
603	701	10	38	Shapley	NN
604	702	11	38	method	NN
605	704	1	39	Its	JJ
606	705	2	39	principle	NN
607	706	3	39	is	VB
608	707	4	39	based	VB
609	708	5	39	on	OO
610	709	6	39	the	OO
611	710	7	39	value	NN
612	711	8	39	introduced	VB
613	712	9	39	by	OO
614	713	10	39	Aumann	NN
615	714	11	39	and	OO
616	715	12	39	Shaplay	NN
617	716	13	39	in	OO
618	717	14	39	game	NN
619	718	15	39	theory	NN
620	720	1	40	Denault	NN
621	722	3	40	10	OO
622	724	5	40	analyzes	VB
623	725	6	40	this	OO
624	726	7	40	method	NN
625	727	8	40	and	OO
626	728	9	40	its	JJ
627	729	10	40	application	NN
628	730	11	40	to	OO
629	731	12	40	capital	NN
630	732	13	40	allocation	NN
631	734	1	41	These	OO
632	735	2	41	three	OO
633	736	3	41	capital	NN
634	737	4	41	allocation	NN
635	738	5	41	principles	NN
636	739	6	41	rely	VB
637	740	7	41	on	OO
638	741	8	41	different	JJ
639	742	9	41	risk	NN
640	743	10	41	measures	NN
641	745	1	42	The	OO
642	746	2	42	coherence	NN
643	747	3	42	of	OO
644	748	4	42	the	OO
645	749	5	42	allocation	NN
646	750	6	42	method	NN
647	751	7	42	depends	VB
648	752	8	42	on	OO
649	753	9	42	the	OO
650	754	10	42	properties	NN
651	755	11	42	of	OO
652	756	12	42	the	OO
653	757	13	42	selected	VB
654	758	14	42	risk	NN
655	759	15	42	measure	NN
656	761	1	43	Several	JJ
657	762	2	43	papers	NN
658	763	3	43	deal	VB
659	764	4	43	with	OO
660	765	5	43	capital	NN
661	766	6	43	allocation	NN
662	767	7	43	coherence	NN
663	768	8	43	based	VB
664	769	9	43	on	OO
665	770	10	43	the	OO
666	771	11	43	properties	NN
667	772	12	43	of	OO
668	773	13	43	the	OO
669	774	14	43	risk	NN
670	775	15	43	measure	NN
671	776	16	43	used	VB
672	778	1	44	We	NN
673	779	2	44	quote	VB
674	780	3	44	as	OO
675	781	4	44	examples	NN
676	783	6	44	Fischer	NN
677	785	8	44	2003	OO
678	788	11	44	12	OO
679	791	14	44	Bush	NN
680	792	15	44	and	OO
681	793	16	44	Dorfleitner	NN
682	795	18	44	2008	OO
683	798	21	44	5	OO
684	801	24	44	and	OO
685	802	25	44	Kalkbrener	NN
686	804	27	44	2009	OO
687	807	30	44	16	OO
688	810	1	45	Other	JJ
689	811	2	45	techniques	NN
690	812	3	45	have	VB
691	813	4	45	been	VB
692	814	5	45	proposed	VB
693	815	6	45	more	RB
694	816	7	45	recently	RB
695	817	8	45	for	OO
696	818	9	45	building	VB
697	819	10	45	optimal	JJ
698	820	11	45	allocation	NN
699	821	12	45	methods	NN
700	823	14	45	by	OO
701	824	15	45	minimizing	VB
702	825	16	45	some	OO
703	826	17	45	multivariate	JJ
704	827	18	45	ruin	VB
705	828	19	45	probabilities	NN
706	830	21	45	especially	RB
707	831	22	45	those	OO
708	832	23	45	defined	VB
709	833	24	45	by	OO
710	834	25	45	Cai	NN
711	835	26	45	and	OO
712	836	27	45	Li	NN
713	838	29	45	2007	OO
714	841	32	45	7	OO
715	844	35	45	or	OO
716	845	36	45	by	OO
717	846	37	45	minimizing	VB
718	847	38	45	some	OO
719	848	39	45	new	JJ
720	849	40	45	multivariate	JJ
721	850	41	45	risk	NN
722	851	42	45	indicators	NN
