indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
358	395	37	12	a	OO
359	396	38	12	former	JJ
360	397	39	12	contractor	NN
361	398	40	12	for	OO
362	399	41	12	the	OO
363	400	42	12	National	NN
364	401	43	12	Security	NN
365	402	44	12	Agency	NN
366	404	1	13	The	OO
367	405	2	13	expiration	NN
368	406	3	13	of	OO
369	407	4	13	three	OO
370	408	5	13	key	JJ
371	409	6	13	provisions	NN
372	410	7	13	of	OO
373	411	8	13	the	OO
374	412	9	13	Patriot	NN
375	413	10	13	Act	NN
376	414	11	13	means	VB
377	415	12	13	that	OO
378	417	14	13	for	OO
379	418	15	13	now	RB
380	420	17	13	the	OO
381	421	18	13	NSA	NN
382	422	19	13	will	VB
383	423	20	13	no	RB
384	424	21	13	longer	RB
385	425	22	13	collect	VB
386	426	23	13	newly	RB
387	427	24	13	created	VB
388	428	25	13	logs	NN
389	429	26	13	of	OO
390	430	27	13	Americans	NN
391	432	29	13	phone	NN
392	433	30	13	calls	NN
393	434	31	13	in	OO
394	435	32	13	bulk	NN
395	437	1	14	It	NN
396	438	2	14	also	RB
397	439	3	14	means	VB
398	440	4	14	that	OO
399	441	5	14	the	OO
400	442	6	14	FBI	NN
401	443	7	14	cannot	VB
402	444	8	14	invoke	VB
403	445	9	14	the	OO
404	446	10	14	Patriot	NN
405	447	11	14	Act	NN
406	448	12	14	to	OO
407	449	13	14	obtain	VB
408	451	15	14	for	OO
409	452	16	14	new	JJ
410	453	17	14	investigations	NN
411	455	19	14	wiretap	NN
412	456	20	14	orders	NN
413	457	21	14	that	OO
414	458	22	14	follow	VB
415	459	23	14	a	OO
416	460	24	14	suspect	NN
417	461	25	14	who	NN
418	462	26	14	changes	VB
419	463	27	14	phones	NN
420	465	29	14	wiretap	NN
421	466	30	14	orders	NN
422	467	31	14	for	OO
423	468	32	14	a	OO
424	469	33	14	lone	NN
425	470	34	14	wolf	NN
426	472	36	14	terrorism	NN
427	473	37	14	suspect	VB
428	474	38	14	not	RB
429	475	39	14	linked	VB
430	476	40	14	to	OO
431	477	41	14	a	OO
432	478	42	14	group	NN
433	480	44	14	or	OO
434	481	45	14	court	NN
435	482	46	14	orders	NN
436	483	47	14	to	OO
437	484	48	14	obtain	VB
438	485	49	14	business	NN
439	486	50	14	records	NN
440	487	51	14	relevant	JJ
441	488	52	14	to	OO
442	489	53	14	an	OO
443	490	54	14	investigation	NN
444	492	1	15	However	RB
445	494	3	15	the	OO
446	495	4	15	Justice	NN
447	496	5	15	Department	NN
448	497	6	15	may	VB
449	498	7	15	invoke	VB
450	499	8	15	a	OO
451	500	9	15	socalled	JJ
452	501	10	15	grandfather	NN
453	502	11	15	clause	NN
454	503	12	15	to	OO
455	504	13	15	keep	VB
456	505	14	15	using	VB
457	506	15	15	those	OO
458	507	16	15	powers	NN
459	508	17	15	for	OO
460	509	18	15	investigations	NN
461	510	19	15	that	OO
462	511	20	15	had	VB
463	512	21	15	started	VB
464	513	22	15	before	OO
465	514	23	15	June	NN
466	515	24	15	1	OO
467	517	26	15	and	OO
468	518	27	15	there	OO
469	519	28	15	are	VB
470	520	29	15	additional	JJ
471	521	30	15	workarounds	NN
472	522	31	15	investigators	NN
473	523	32	15	may	VB
474	524	33	15	use	VB
475	525	34	15	to	OO
476	526	35	15	overcome	VB
477	527	36	15	the	OO
478	528	37	15	lapse	NN
479	529	38	15	in	OO
480	530	39	15	the	OO
481	531	40	15	authorizations	NN
482	533	1	16	Mr	NN
483	534	2	16	McConnell	NN
484	535	3	16	and	OO
485	536	4	16	other	JJ
486	537	5	16	national	JJ
487	538	6	16	security	NN
488	539	7	16	hawks	NN
489	540	8	16	who	NN
490	541	9	16	did	VB
491	542	10	16	not	RB
492	543	11	16	continue	VB
493	544	12	16	the	OO
494	545	13	16	program	NN
495	546	14	16	may	VB
496	547	15	16	have	VB
497	548	16	16	badly	RB
498	549	17	16	underestimated	VB
499	550	18	16	the	OO
500	551	19	16	shift	NN
501	552	20	16	in	OO
502	553	21	16	the	OO
503	554	22	16	national	JJ
504	555	23	16	mood	NN
505	557	25	16	which	OO
506	558	26	16	has	VB
507	559	27	16	found	VB
508	560	28	16	its	JJ
509	561	29	16	voice	NN
510	562	30	16	with	OO
511	563	31	16	Democrats	NN
512	564	32	16	and	OO
513	565	33	16	the	OO
514	566	34	16	libertarian	JJ
515	567	35	16	wing	NN
516	568	36	16	of	OO
517	569	37	16	the	OO
518	570	38	16	Republican	NN
519	571	39	16	Party	NN
520	573	1	17	The	OO
521	574	2	17	moment	NN
522	575	3	17	also	RB
523	576	4	17	put	VB
524	577	5	17	Mr	NN
525	578	6	17	McConnell	NN
526	579	7	17	at	OO
527	580	8	17	odds	NN
528	581	9	17	with	OO
529	582	10	17	Mr	NN
530	583	11	17	Paul	NN
531	585	13	17	whom	NN
532	586	14	17	he	NN
533	587	15	17	has	VB
534	588	16	17	endorsed	VB
535	589	17	17	for	OO
536	590	18	17	president	NN
537	593	2	18	I	NN
538	594	3	18	remain	VB
539	595	4	18	determined	VB
540	596	5	18	to	OO
541	597	6	18	work	VB
542	598	7	18	toward	OO
543	599	8	18	the	OO
544	600	9	18	best	JJ
545	601	10	18	outcome	NN
546	602	11	18	for	OO
547	603	12	18	the	OO
548	604	13	18	American	JJ
549	605	14	18	people	NN
550	606	15	18	possible	JJ
551	607	16	18	under	OO
552	608	17	18	the	OO
553	609	18	18	circumstances	NN
554	612	21	18	Mr	NN
555	613	22	18	McConnell	NN
556	614	23	18	said	VB
557	616	1	19	This	OO
558	617	2	19	is	VB
559	618	3	19	where	RB
560	619	4	19	we	NN
561	620	5	19	are	VB
562	622	7	19	colleagues	NN
563	624	9	19	a	OO
564	625	10	19	Housepassed	JJ
565	626	11	19	bill	NN
566	627	12	19	with	OO
567	628	13	19	some	OO
568	629	14	19	serious	JJ
569	630	15	19	flaws	NN
570	632	17	19	and	OO
571	633	18	19	an	OO
572	634	19	19	inability	NN
573	635	20	19	to	OO
574	636	21	19	get	VB
575	637	22	19	a	OO
576	638	23	19	shortterm	JJ
577	639	24	19	extension	NN
578	640	25	19	to	OO
579	641	26	19	improve	VB
580	642	27	19	the	OO
581	643	28	19	House	NN
582	644	29	19	bill	NN
583	647	1	20	Mr	NN
584	648	2	20	Pauls	NN
585	649	3	20	effort	NN
586	650	4	20	clearly	RB
587	651	5	20	angered	VB
588	652	6	20	many	JJ
589	653	7	20	of	OO
590	654	8	20	his	JJ
591	655	9	20	Republican	JJ
592	656	10	20	colleagues	NN
593	658	12	20	who	NN
594	659	13	20	met	VB
595	660	14	20	without	OO
596	661	15	20	him	NN
597	662	16	20	an	OO
598	663	17	20	hour	NN
599	664	18	20	before	OO
600	665	19	20	the	OO
601	666	20	20	Senate	NN
602	667	21	20	began	VB
603	668	22	20	to	OO
604	669	23	20	vote	VB
605	670	24	20	Sunday	NN
606	671	25	20	night	NN
607	673	1	21	Senator	NN
608	674	2	21	John	NN
609	675	3	21	McCain	NN
610	677	5	21	Republican	NN
611	678	6	21	of	OO
612	679	7	21	Arizona	NN
613	681	9	21	who	NN
614	682	10	21	sparred	VB
615	683	11	21	with	OO
616	684	12	21	Mr	NN
617	685	13	21	Paul	NN
618	686	14	21	on	OO
619	687	15	21	the	OO
620	688	16	21	floor	NN
621	689	17	21	over	OO
622	690	18	21	procedure	NN
623	692	20	21	said	VB
624	693	21	21	later	RB
625	694	22	21	that	OO
626	695	23	21	Mr	NN
627	696	24	21	Paul	NN
628	697	25	21	was	VB
629	698	26	21	not	RB
630	699	27	21	fit	VB
631	700	28	21	for	OO
632	701	29	21	the	OO
633	702	30	21	White	NN
634	703	31	21	House	NN
635	704	32	21	job	NN
636	705	33	21	he	NN
637	706	34	21	seeks	VB
638	708	1	22	Ive	NN
639	709	2	22	said	VB
640	710	3	22	on	OO
641	711	4	22	many	JJ
642	712	5	22	occasions	NN
643	713	6	22	that	OO
644	714	7	22	I	NN
645	715	8	22	believe	VB
646	716	9	22	he	NN
647	717	10	22	would	VB
648	718	11	22	be	VB
649	719	12	22	the	OO
650	720	13	22	worst	JJ
651	721	14	22	candidate	NN
652	722	15	22	we	NN
653	723	16	22	could	VB
654	724	17	22	put	VB
655	725	18	22	forward	RB
656	728	21	22	he	NN
657	729	22	22	said	VB
658	731	1	23	Even	RB
659	732	2	23	as	OO
660	733	3	23	senators	NN
661	734	4	23	were	VB
662	735	5	23	trickling	VB
663	736	6	23	into	OO
664	737	7	23	the	OO
665	738	8	23	Capitol	NN
666	739	9	23	from	OO
667	740	10	23	the	OO
668	741	11	23	airport	NN
669	743	13	23	Mr	NN
670	744	14	23	McConnell	NN
671	745	15	23	attempted	VB
672	746	16	23	to	OO
673	747	17	23	extend	VB
674	748	18	23	some	OO
675	749	19	23	aspects	NN
676	750	20	23	of	OO
677	751	21	23	the	OO
678	752	22	23	law	NN
679	754	1	24	He	NN
680	755	2	24	asked	VB
681	756	3	24	senators	NN
682	757	4	24	to	OO
683	758	5	24	consider	VB
684	759	6	24	a	OO
685	760	7	24	twoweek	JJ
686	761	8	24	continuation	NN
687	762	9	24	of	OO
688	763	10	24	the	OO
689	764	11	24	federal	JJ
690	765	12	24	authority	NN
691	766	13	24	to	OO
692	767	14	24	track	VB
693	768	15	24	a	OO
694	769	16	24	lone	NN
695	770	17	24	wolf	NN
696	772	19	24	terrorism	NN
697	773	20	24	suspect	VB
698	774	21	24	not	RB
699	775	22	24	connected	VB
700	776	23	24	to	OO
701	777	24	24	a	OO
702	778	25	24	state	NN
703	779	26	24	sponsor	NN
704	780	27	24	and	OO
705	781	28	24	to	OO
706	782	29	24	conduct	VB
707	783	30	24	roving	VB
708	785	32	24	surveillance	NN
709	786	33	24	of	OO
710	787	34	24	a	OO
711	788	35	24	suspect	NN
712	790	37	24	rather	RB
713	791	38	24	than	OO
714	792	39	24	of	OO
715	793	40	24	a	OO
716	794	41	24	phone	NN
717	795	42	24	number	NN
718	796	43	24	alone	RB
719	798	45	24	to	OO
720	799	46	24	combat	VB
721	800	47	24	terrorists	NN
722	801	48	24	who	NN
723	802	49	24	frequently	RB
724	803	50	24	discard	NN
725	804	51	24	cellphones	NN
726	806	1	25	But	OO
727	807	2	25	Mr	NN
728	808	3	25	Paul	NN
729	809	4	25	objected	VB
730	811	6	25	and	OO
731	812	7	25	Mr	NN
732	813	8	25	McConnell	NN
733	814	9	25	denounced	VB
734	815	10	25	from	OO
735	816	11	25	the	OO
736	817	12	25	Senate	NN
737	818	13	25	floor	NN
738	819	14	25	what	NN
739	820	15	25	he	NN
740	821	16	25	called	VB
741	822	17	25	a	OO
742	823	18	25	campaign	NN
743	824	19	25	of	OO
744	825	20	25	demagoguery	NN
745	826	21	25	and	OO
746	827	22	25	disinformation	NN
747	829	24	25	about	OO
748	830	25	25	the	OO
749	831	26	25	program	NN
750	833	1	26	Mr	NN
751	834	2	26	McConnell	NN
752	835	3	26	then	RB
753	836	4	26	moved	VB
754	837	5	26	to	OO
755	838	6	26	a	OO
756	839	7	26	second	JJ
757	840	8	26	option	NN
758	842	10	26	a	OO
759	843	11	26	procedural	JJ
760	844	12	26	move	NN
761	845	13	26	to	OO
762	846	14	26	take	VB
763	847	15	26	up	OO
764	848	16	26	the	OO
765	849	17	26	bill	NN
766	850	18	26	passed	VB
767	851	19	26	by	OO
768	852	20	26	the	OO
769	853	21	26	House	NN
770	855	23	26	which	OO
771	856	24	26	he	NN
772	857	25	26	said	VB
773	858	26	26	the	OO
774	859	27	26	Senate	NN
775	860	28	26	would	VB
776	861	29	26	amend	VB
777	862	30	26	this	OO
778	863	31	26	week	NN
779	865	1	27	It	NN
780	866	2	27	was	VB
781	867	3	27	unclear	JJ
782	868	4	27	on	OO
783	869	5	27	Sunday	NN
784	870	6	27	how	RB
785	871	7	27	many	JJ
786	872	8	27	amendments	NN
787	874	10	27	including	VB
788	875	11	27	any	OO
789	876	12	27	from	OO
790	877	13	27	Mr	NN
791	878	14	27	Paul	NN
792	880	16	27	would	VB
793	881	17	27	be	VB
794	882	18	27	considered	VB
795	883	19	27	and	OO
796	884	20	27	whether	OO
797	885	21	27	any	OO
798	886	22	27	could	VB
799	887	23	27	pass	VB
800	888	24	27	the	OO
801	889	25	27	Senate	NN
802	890	26	27	or	OO
803	891	27	27	be	VB
804	892	28	27	adopted	VB
805	893	29	27	by	OO
806	894	30	27	the	OO
807	895	31	27	House	NN
808	897	1	28	The	OO
809	898	2	28	House	NN
810	899	3	28	bill	NN
811	900	4	28	would	VB
812	901	5	28	overhaul	VB
813	902	6	28	the	OO
814	903	7	28	Patriot	NN
815	904	8	28	Act	NN
816	905	9	28	and	OO
817	906	10	28	scale	NN
818	907	11	28	back	RB
819	908	12	28	the	OO
820	909	13	28	bulk	NN
821	910	14	28	collection	NN
822	911	15	28	of	OO
823	912	16	28	phone	NN
824	913	17	28	records	NN
825	914	18	28	revealed	VB
826	915	19	28	by	OO
827	916	20	28	Mr	NN
828	917	21	28	Snowden	NN
829	919	1	29	Under	OO
830	920	2	29	the	OO
831	921	3	29	provisions	NN
832	922	4	29	of	OO
833	923	5	29	the	OO
834	924	6	29	House	NN
835	925	7	29	bill	NN
836	927	9	29	sweeps	NN
837	928	10	29	that	OO
838	929	11	29	had	VB
839	930	12	29	operated	VB
840	931	13	29	under	OO
841	932	14	29	the	OO
842	933	15	29	guise	NN
843	934	16	29	of	OO
844	935	17	29	socalled	JJ
845	936	18	29	national	JJ
846	937	19	29	security	NN
847	938	20	29	letters	NN
848	939	21	29	issued	VB
849	940	22	29	by	OO
850	941	23	29	the	OO
851	942	24	29	FBI	NN
852	943	25	29	would	VB
853	944	26	29	end	VB
854	946	1	30	The	OO
855	947	2	30	data	NN
856	948	3	30	would	VB
857	949	4	30	instead	RB
858	950	5	30	be	VB
859	951	6	30	stored	VB
860	952	7	30	by	OO
861	953	8	30	the	OO
862	954	9	30	phone	NN
863	955	10	30	companies	NN
864	956	11	30	and	OO
865	957	12	30	could	VB
866	958	13	30	be	VB
867	959	14	30	retrieved	VB
868	960	15	30	by	OO
869	961	16	30	intelligence	NN
870	962	17	30	agencies	NN
871	963	18	30	only	RB
872	964	19	30	after	OO
873	965	20	30	approval	NN
874	966	21	30	of	OO
875	967	22	30	the	OO
876	968	23	30	Foreign	NN
877	969	24	30	Intelligence	NN
878	970	25	30	Surveillance	NN
879	971	26	30	Act	NN
880	972	27	30	court	NN
881	974	1	31	President	NN
882	975	2	31	Obama	NN
883	976	3	31	and	OO
884	977	4	31	his	JJ
885	978	5	31	director	NN
886	979	6	31	of	OO
887	980	7	31	national	JJ
888	981	8	31	intelligence	NN
889	983	10	31	James	NN
890	984	11	31	R	NN
891	985	12	31	Clapper	NN
892	986	13	31	Jr	NN
893	988	15	31	have	VB
894	989	16	31	made	VB
895	990	17	31	dire	JJ
896	991	18	31	warnings	NN
897	992	19	31	in	OO
898	993	20	31	recent	JJ
899	994	21	31	days	NN
900	995	22	31	about	OO
901	996	23	31	the	OO
902	997	24	31	perils	NN
903	998	25	31	of	OO
904	999	26	31	letting	VB
905	1000	27	31	the	OO
906	1001	28	31	law	NN
907	1002	29	31	expire	VB
908	1003	30	31	and	OO
909	1004	31	31	called	VB
910	1005	32	31	for	OO
911	1006	33	31	immediate	JJ
912	1007	34	31	approval	NN
913	1008	35	31	of	OO
914	1009	36	31	a	OO
915	1010	37	31	surveillance	NN
916	1011	38	31	bill	NN
917	1012	39	31	passed	VB
918	1013	40	31	by	OO
919	1014	41	31	the	OO
920	1015	42	31	House	NN
921	1017	1	32	The	OO
922	1018	2	32	CIA	NN
923	1019	3	32	director	NN
924	1021	5	32	John	NN
925	1022	6	32	O	NN
926	1023	7	32	Brennan	NN
927	1025	9	32	echoed	VB
928	1026	10	32	the	OO
929	1027	11	32	president	NN
930	1028	12	32	on	OO
931	1029	13	32	Sunday	NN
932	1030	14	32	during	OO
933	1031	15	32	an	OO
934	1032	16	32	interview	NN
935	1033	17	32	on	OO
936	1034	18	32	the	OO
937	1035	19	32	CBS	NN
938	1036	20	32	show	NN
939	1037	21	32	Face	NN
940	1038	22	32	the	OO
941	1039	23	32	Nation	NN
942	1042	26	32	saying	VB
943	1043	27	32	there	RB
944	1044	28	32	had	VB
945	1045	29	32	been	VB
946	1046	30	32	a	OO
947	1047	31	32	little	RB
948	1048	32	32	too	RB
949	1049	33	32	much	JJ
950	1050	34	32	political	JJ
951	1051	35	32	grandstanding	NN
952	1054	1	33	In	OO
953	1055	2	33	a	OO
954	1056	3	33	statement	NN
955	1057	4	33	issued	VB
956	1058	5	33	Sunday	NN
957	1059	6	33	night	NN
958	1061	8	33	the	OO
959	1062	9	33	White	NN
960	1063	10	33	House	NN
961	1064	11	33	said	VB
962	1066	13	33	We	NN
963	1067	14	33	call	NN
964	1068	15	33	on	OO
965	1069	16	33	the	OO
966	1070	17	33	Senate	NN
967	1071	18	33	to	OO
968	1072	19	33	ensure	VB
969	1073	20	33	this	OO
970	1074	21	33	irresponsible	JJ
971	1075	22	33	lapse	NN
972	1076	23	33	in	OO
973	1077	24	33	authorities	NN
974	1078	25	33	is	VB
975	1079	26	33	as	RB
976	1080	27	33	shortlived	JJ
977	1081	28	33	as	OO
978	1082	29	33	possible	JJ
979	1084	1	34	On	OO
980	1085	2	34	a	OO
981	1086	3	34	matter	NN
982	1087	4	34	as	RB
983	1088	5	34	critical	JJ
984	1089	6	34	as	OO
985	1090	7	34	our	JJ
986	1091	8	34	national	JJ
987	1092	9	34	security	NN
988	1094	11	34	individual	JJ
989	1095	12	34	senators	NN
990	1096	13	34	must	VB
991	1097	14	34	put	VB
992	1098	15	34	aside	OO
993	1099	16	34	their	JJ
994	1100	17	34	partisan	JJ
995	1101	18	34	motivations	NN
996	1102	19	34	and	OO
997	1103	20	34	act	VB
998	1104	21	34	swiftly	RB
999	1106	1	35	The	OO
