indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
110	124	39	3	of	OO
111	125	40	3	a	OO
112	126	41	3	mother	NN
113	127	42	3	in	OO
114	128	43	3	affection	NN
115	130	1	4	Sixteen	OO
116	131	2	4	years	NN
117	132	3	4	had	VB
118	133	4	4	Miss	NN
119	134	5	4	Taylor	NN
120	135	6	4	been	VB
121	136	7	4	in	OO
122	137	8	4	Mr	NN
123	138	9	4	Woodhouse	NN
124	139	10	4	s	OO
125	140	11	4	family	NN
126	142	13	4	less	JJ
127	143	14	4	as	OO
128	144	15	4	a	OO
129	145	16	4	governess	NN
130	146	17	4	than	OO
131	147	18	4	a	OO
132	148	19	4	friend	NN
133	150	21	4	very	RB
134	151	22	4	fond	JJ
135	152	23	4	of	OO
136	153	24	4	both	OO
137	154	25	4	daughters	NN
138	156	27	4	but	OO
139	157	28	4	particularly	RB
140	158	29	4	of	OO
141	159	30	4	Emma	NN
142	161	1	5	Between	OO
143	162	2	5	_	OO
144	163	3	5	them	NN
145	164	4	5	_	VB
146	165	5	5	it	NN
147	166	6	5	was	VB
148	167	7	5	more	RB
149	168	8	5	the	OO
150	169	9	5	intimacy	NN
151	170	10	5	of	OO
152	171	11	5	sisters	NN
153	173	1	6	Even	RB
154	174	2	6	before	OO
155	175	3	6	Miss	NN
156	176	4	6	Taylor	NN
157	177	5	6	had	VB
158	178	6	6	ceased	VB
159	179	7	6	to	OO
160	180	8	6	hold	VB
161	181	9	6	the	OO
162	182	10	6	nominal	JJ
163	183	11	6	office	NN
164	184	12	6	of	OO
165	185	13	6	governess	NN
166	187	15	6	the	OO
167	188	16	6	mildness	NN
168	189	17	6	of	OO
169	190	18	6	her	JJ
170	191	19	6	temper	NN
171	192	20	6	had	VB
172	193	21	6	hardly	RB
173	194	22	6	allowed	VB
174	195	23	6	her	JJ
175	196	24	6	to	OO
176	197	25	6	impose	VB
177	198	26	6	any	OO
178	199	27	6	restraint	NN
179	201	29	6	and	OO
180	202	30	6	the	OO
181	203	31	6	shadow	NN
182	204	32	6	of	OO
183	205	33	6	authority	NN
184	206	34	6	being	VB
185	207	35	6	now	RB
186	208	36	6	long	RB
187	209	37	6	passed	VB
188	210	38	6	away	RB
189	212	40	6	they	NN
190	213	41	6	had	VB
191	214	42	6	been	VB
192	215	43	6	living	VB
193	216	44	6	together	RB
194	217	45	6	as	OO
195	218	46	6	friend	NN
196	219	47	6	and	OO
197	220	48	6	friend	NN
198	221	49	6	very	RB
199	222	50	6	mutually	RB
200	223	51	6	attached	VB
201	225	53	6	and	OO
202	226	54	6	Emma	NN
203	227	55	6	doing	VB
204	228	56	6	just	RB
205	229	57	6	what	NN
206	230	58	6	she	NN
207	231	59	6	liked	VB
208	233	61	6	highly	RB
209	234	62	6	esteeming	JJ
210	235	63	6	Miss	NN
211	236	64	6	Taylor	NN
212	237	65	6	s	OO
213	238	66	6	judgment	NN
214	240	68	6	but	OO
215	241	69	6	directed	VB
216	242	70	6	chiefly	RB
217	243	71	6	by	OO
218	244	72	6	her	JJ
219	245	73	6	own	JJ
220	247	1	7	The	OO
221	248	2	7	real	JJ
222	249	3	7	evils	NN
223	251	5	7	indeed	RB
224	253	7	7	of	OO
225	254	8	7	Emma	NN
226	255	9	7	s	OO
227	256	10	7	situation	NN
228	257	11	7	were	VB
229	258	12	7	the	OO
230	259	13	7	power	NN
231	260	14	7	of	OO
232	261	15	7	having	VB
233	262	16	7	rather	RB
234	263	17	7	too	RB
235	264	18	7	much	JJ
236	265	19	7	her	JJ
237	266	20	7	own	JJ
238	267	21	7	way	NN
239	269	23	7	and	OO
240	270	24	7	a	OO
241	271	25	7	disposition	NN
242	272	26	7	to	OO
243	273	27	7	think	VB
244	274	28	7	a	OO
245	275	29	7	little	JJ
246	276	30	7	too	RB
247	277	31	7	well	RB
248	278	32	7	of	OO
249	279	33	7	herself	NN
250	281	35	7	these	OO
251	282	36	7	were	VB
252	283	37	7	the	OO
253	284	38	7	disadvantages	NN
254	285	39	7	which	OO
255	286	40	7	threatened	VB
256	287	41	7	alloy	NN
257	288	42	7	to	OO
258	289	43	7	her	JJ
259	290	44	7	many	JJ
260	291	45	7	enjoyments	NN
261	293	1	8	The	OO
262	294	2	8	danger	NN
263	296	4	8	however	RB
264	298	6	8	was	VB
265	299	7	8	at	OO
266	300	8	8	present	JJ
267	301	9	8	so	RB
268	302	10	8	unperceived	JJ
269	304	12	8	that	OO
270	305	13	8	they	NN
271	306	14	8	did	VB
272	307	15	8	not	RB
273	308	16	8	by	OO
274	309	17	8	any	OO
275	310	18	8	means	NN
276	311	19	8	rank	VB
277	312	20	8	as	OO
278	313	21	8	misfortunes	NN
279	314	22	8	with	OO
280	315	23	8	her	NN
281	317	1	9	Sorrow	NN
282	318	2	9	came	VB
283	320	4	9	a	OO
284	321	5	9	gentle	JJ
285	322	6	9	sorrow	NN
286	324	8	9	but	OO
287	325	9	9	not	RB
288	326	10	9	at	OO
289	327	11	9	all	OO
290	328	12	9	in	OO
291	329	13	9	the	OO
292	330	14	9	shape	NN
293	331	15	9	of	OO
294	332	16	9	any	OO
295	333	17	9	disagreeable	JJ
296	334	18	9	consciousness	NN
297	337	2	10	Miss	NN
298	338	3	10	Taylor	NN
299	339	4	10	married	VB
300	341	1	11	It	NN
301	342	2	11	was	VB
302	343	3	11	Miss	NN
303	344	4	11	Taylor	NN
304	345	5	11	s	OO
305	346	6	11	loss	NN
306	347	7	11	which	OO
307	348	8	11	first	RB
308	349	9	11	brought	VB
309	350	10	11	grief	NN
310	352	1	12	It	NN
311	353	2	12	was	VB
312	354	3	12	on	OO
313	355	4	12	the	OO
314	356	5	12	weddingday	JJ
315	357	6	12	of	OO
316	358	7	12	this	OO
317	359	8	12	beloved	JJ
318	360	9	12	friend	NN
319	361	10	12	that	OO
320	362	11	12	Emma	NN
321	363	12	12	first	RB
322	364	13	12	sat	VB
323	365	14	12	in	OO
324	366	15	12	mournful	JJ
325	367	16	12	thought	NN
326	368	17	12	of	OO
327	369	18	12	any	OO
328	370	19	12	continuance	NN
329	372	1	13	The	OO
330	373	2	13	wedding	NN
331	374	3	13	over	OO
332	376	5	13	and	OO
333	377	6	13	the	OO
334	378	7	13	bridepeople	JJ
335	379	8	13	gone	VB
336	381	10	13	her	JJ
337	382	11	13	father	NN
338	383	12	13	and	OO
339	384	13	13	herself	NN
340	385	14	13	were	VB
341	386	15	13	left	VB
342	387	16	13	to	OO
343	388	17	13	dine	VB
344	389	18	13	together	RB
345	391	20	13	with	OO
346	392	21	13	no	OO
347	393	22	13	prospect	NN
348	394	23	13	of	OO
349	395	24	13	a	OO
350	396	25	13	third	JJ
351	397	26	13	to	OO
352	398	27	13	cheer	VB
353	399	28	13	a	OO
354	400	29	13	long	JJ
355	401	30	13	evening	NN
356	403	1	14	Her	JJ
357	404	2	14	father	NN
358	405	3	14	composed	VB
359	406	4	14	himself	NN
360	407	5	14	to	OO
361	408	6	14	sleep	VB
362	409	7	14	after	OO
363	410	8	14	dinner	NN
364	412	10	14	as	OO
365	413	11	14	usual	JJ
366	415	13	14	and	OO
367	416	14	14	she	NN
368	417	15	14	had	VB
369	418	16	14	then	RB
370	419	17	14	only	RB
371	420	18	14	to	OO
372	421	19	14	sit	VB
373	422	20	14	and	OO
374	423	21	14	think	VB
375	424	22	14	of	OO
376	425	23	14	what	NN
377	426	24	14	she	NN
378	427	25	14	had	VB
379	428	26	14	lost	VB
380	430	1	15	The	OO
381	431	2	15	event	NN
382	432	3	15	had	VB
383	433	4	15	every	OO
384	434	5	15	promise	NN
385	435	6	15	of	OO
386	436	7	15	happiness	NN
387	437	8	15	for	OO
388	438	9	15	her	JJ
389	439	10	15	friend	NN
390	441	1	16	Mr	NN
391	442	2	16	Weston	NN
392	443	3	16	was	VB
393	444	4	16	a	OO
394	445	5	16	man	NN
395	446	6	16	of	OO
396	447	7	16	unexceptionable	JJ
397	448	8	16	character	NN
398	450	10	16	easy	JJ
399	451	11	16	fortune	NN
400	453	13	16	suitable	JJ
401	454	14	16	age	NN
402	456	16	16	and	OO
403	457	17	16	pleasant	JJ
404	458	18	16	manners	NN
405	460	20	16	and	OO
406	461	21	16	there	OO
407	462	22	16	was	VB
408	463	23	16	some	OO
409	464	24	16	satisfaction	NN
410	465	25	16	in	OO
411	466	26	16	considering	VB
412	467	27	16	with	OO
413	468	28	16	what	NN
414	469	29	16	selfdenying	JJ
415	471	31	16	generous	JJ
416	472	32	16	friendship	NN
417	473	33	16	she	NN
418	474	34	16	had	VB
419	475	35	16	always	RB
420	476	36	16	wished	VB
421	477	37	16	and	OO
422	478	38	16	promoted	VB
423	479	39	16	the	OO
424	480	40	16	match	NN
425	482	42	16	but	OO
426	483	43	16	it	NN
427	484	44	16	was	VB
428	485	45	16	a	OO
429	486	46	16	black	JJ
430	487	47	16	morning	NN
431	488	48	16	s	OO
432	489	49	16	work	NN
433	490	50	16	for	OO
434	491	51	16	her	NN
435	493	1	17	The	OO
436	494	2	17	want	VB
437	495	3	17	of	OO
438	496	4	17	Miss	NN
439	497	5	17	Taylor	NN
440	498	6	17	would	VB
441	499	7	17	be	VB
442	500	8	17	felt	VB
443	501	9	17	every	OO
444	502	10	17	hour	NN
445	503	11	17	of	OO
446	504	12	17	every	OO
447	505	13	17	day	NN
448	507	1	18	She	NN
449	508	2	18	recalled	VB
450	509	3	18	her	JJ
451	510	4	18	past	JJ
452	511	5	18	kindness	NN
453	513	7	18	the	OO
454	514	8	18	kindness	NN
455	516	10	18	the	OO
456	517	11	18	affection	NN
457	518	12	18	of	OO
458	519	13	18	sixteen	OO
459	520	14	18	years	NN
460	522	16	18	how	RB
461	523	17	18	she	NN
462	524	18	18	had	VB
463	525	19	18	taught	VB
464	526	20	18	and	OO
465	527	21	18	how	RB
466	528	22	18	she	NN
467	529	23	18	had	VB
468	530	24	18	played	VB
469	531	25	18	with	OO
470	532	26	18	her	JJ
471	533	27	18	from	OO
472	534	28	18	five	OO
473	535	29	18	years	NN
474	536	30	18	old	JJ
475	538	32	18	how	RB
476	539	33	18	she	NN
477	540	34	18	had	VB
478	541	35	18	devoted	VB
479	542	36	18	all	OO
480	543	37	18	her	JJ
481	544	38	18	powers	NN
482	545	39	18	to	OO
483	546	40	18	attach	VB
484	547	41	18	and	OO
485	548	42	18	amuse	VB
486	549	43	18	her	NN
487	550	44	18	in	OO
488	551	45	18	health	NN
489	553	47	18	and	OO
490	554	48	18	how	RB
491	555	49	18	nursed	VB
492	556	50	18	her	JJ
493	557	51	18	through	OO
494	558	52	18	the	OO
495	559	53	18	various	JJ
496	560	54	18	illnesses	NN
497	561	55	18	of	OO
498	562	56	18	childhood	NN
499	564	1	19	A	OO
500	565	2	19	large	JJ
501	566	3	19	debt	NN
502	567	4	19	of	OO
503	568	5	19	gratitude	NN
504	569	6	19	was	VB
505	570	7	19	owing	VB
506	571	8	19	here	RB
507	573	10	19	but	OO
508	574	11	19	the	OO
509	575	12	19	intercourse	NN
510	576	13	19	of	OO
511	577	14	19	the	OO
512	578	15	19	last	JJ
513	579	16	19	seven	OO
514	580	17	19	years	NN
515	582	19	19	the	OO
516	583	20	19	equal	JJ
517	584	21	19	footing	NN
518	585	22	19	and	OO
519	586	23	19	perfect	JJ
520	587	24	19	unreserve	NN
521	588	25	19	which	OO
522	589	26	19	had	VB
523	590	27	19	soon	RB
524	591	28	19	followed	VB
525	592	29	19	Isabella	NN
526	593	30	19	s	OO
527	594	31	19	marriage	NN
528	596	33	19	on	OO
529	597	34	19	their	JJ
530	598	35	19	being	VB
531	599	36	19	left	VB
532	600	37	19	to	OO
533	601	38	19	each	OO
534	602	39	19	other	JJ
535	604	41	19	was	VB
536	605	42	19	yet	RB
537	606	43	19	a	OO
538	607	44	19	dearer	JJ
539	609	46	19	tenderer	NN
540	610	47	19	recollection	NN
541	612	1	20	She	NN
542	613	2	20	had	VB
543	614	3	20	been	VB
544	615	4	20	a	OO
545	616	5	20	friend	NN
546	617	6	20	and	OO
547	618	7	20	companion	NN
548	619	8	20	such	JJ
549	620	9	20	as	OO
550	621	10	20	few	JJ
551	622	11	20	possessed	VB
552	624	13	20	intelligent	JJ
553	626	15	20	wellinformed	JJ
554	628	17	20	useful	JJ
555	630	19	20	gentle	JJ
556	632	21	20	knowing	VB
557	633	22	20	all	OO
558	634	23	20	the	OO
559	635	24	20	ways	NN
560	636	25	20	of	OO
561	637	26	20	the	OO
562	638	27	20	family	NN
563	640	29	20	interested	JJ
564	641	30	20	in	OO
565	642	31	20	all	OO
566	643	32	20	its	JJ
567	644	33	20	concerns	NN
568	646	35	20	and	OO
569	647	36	20	peculiarly	RB
570	648	37	20	interested	JJ
571	649	38	20	in	OO
572	650	39	20	herself	NN
573	652	41	20	in	OO
574	653	42	20	every	OO
575	654	43	20	pleasure	NN
576	656	45	20	every	OO
577	657	46	20	scheme	NN
578	658	47	20	of	OO
579	659	48	20	hers	NN
580	661	50	20	one	OO
581	662	51	20	to	OO
582	663	52	20	whom	NN
583	664	53	20	she	NN
584	665	54	20	could	VB
585	666	55	20	speak	VB
586	667	56	20	every	OO
587	668	57	20	thought	NN
588	669	58	20	as	OO
589	670	59	20	it	NN
590	671	60	20	arose	VB
591	673	62	20	and	OO
592	674	63	20	who	NN
593	675	64	20	had	VB
594	676	65	20	such	JJ
595	677	66	20	an	OO
596	678	67	20	affection	NN
597	679	68	20	for	OO
598	680	69	20	her	JJ
599	681	70	20	as	OO
600	682	71	20	could	VB
601	683	72	20	never	RB
602	684	73	20	find	VB
603	685	74	20	fault	NN
604	687	1	21	How	RB
605	688	2	21	was	VB
606	689	3	21	she	NN
607	690	4	21	to	OO
608	691	5	21	bear	VB
609	692	6	21	the	OO
610	693	7	21	change	NN
611	696	2	22	It	NN
612	697	3	22	was	VB
613	698	4	22	true	JJ
614	699	5	22	that	OO
615	700	6	22	her	JJ
616	701	7	22	friend	NN
617	702	8	22	was	VB
618	703	9	22	going	VB
619	704	10	22	only	RB
620	705	11	22	half	OO
621	706	12	22	a	OO
622	707	13	22	mile	NN
623	708	14	22	from	OO
624	709	15	22	them	NN
625	711	17	22	but	OO
626	712	18	22	Emma	NN
627	713	19	22	was	VB
628	714	20	22	aware	JJ
629	715	21	22	that	OO
630	716	22	22	great	JJ
631	717	23	22	must	VB
632	718	24	22	be	VB
633	719	25	22	the	OO
634	720	26	22	difference	NN
635	721	27	22	between	OO
636	722	28	22	a	OO
637	723	29	22	Mrs	NN
638	724	30	22	Weston	NN
639	726	32	22	only	RB
640	727	33	22	half	OO
641	728	34	22	a	OO
642	729	35	22	mile	NN
643	730	36	22	from	OO
644	731	37	22	them	NN
645	733	39	22	and	OO
646	734	40	22	a	OO
647	735	41	22	Miss	NN
648	736	42	22	Taylor	NN
649	737	43	22	in	OO
650	738	44	22	the	OO
651	739	45	22	house	NN
652	741	47	22	and	OO
653	742	48	22	with	OO
654	743	49	22	all	OO
655	744	50	22	her	JJ
656	745	51	22	advantages	NN
657	747	53	22	natural	JJ
658	748	54	22	and	OO
659	749	55	22	domestic	JJ
660	751	57	22	she	NN
661	752	58	22	was	VB
662	753	59	22	now	RB
663	754	60	22	in	OO
664	755	61	22	great	JJ
665	756	62	22	danger	NN
666	757	63	22	of	OO
667	758	64	22	suffering	VB
668	759	65	22	from	OO
669	760	66	22	intellectual	JJ
670	761	67	22	solitude	NN
671	763	1	23	She	NN
672	764	2	23	dearly	RB
673	765	3	23	loved	VB
674	766	4	23	her	JJ
675	767	5	23	father	NN
676	769	7	23	but	OO
677	770	8	23	he	NN
678	771	9	23	was	VB
679	772	10	23	no	OO
680	773	11	23	companion	NN
681	774	12	23	for	OO
682	775	13	23	her	NN
683	777	1	24	He	NN
684	778	2	24	could	VB
685	779	3	24	not	RB
686	780	4	24	meet	VB
687	781	5	24	her	NN
688	782	6	24	in	OO
689	783	7	24	conversation	NN
690	785	9	24	rational	JJ
691	786	10	24	or	OO
692	787	11	24	playful	JJ
693	789	1	25	The	OO
694	790	2	25	evil	NN
695	791	3	25	of	OO
696	792	4	25	the	OO
697	793	5	25	actual	JJ
698	794	6	25	disparity	NN
699	795	7	25	in	OO
700	796	8	25	their	JJ
701	797	9	25	ages	NN
702	799	11	25	and	OO
703	800	12	25	Mr	NN
704	801	13	25	Woodhouse	NN
705	802	14	25	had	VB
706	803	15	25	not	RB
707	804	16	25	married	VB
708	805	17	25	early	JJ
709	807	19	25	was	VB
710	808	20	25	much	RB
711	809	21	25	increased	VB
712	810	22	25	by	OO
713	811	23	25	his	JJ
714	812	24	25	constitution	NN
715	813	25	25	and	OO
716	814	26	25	habits	NN
717	816	28	25	for	OO
718	817	29	25	having	VB
719	818	30	25	been	VB
720	819	31	25	a	OO
721	820	32	25	valetudinarian	NN
722	821	33	25	all	OO
723	822	34	25	his	JJ
724	823	35	25	life	NN
725	825	37	25	without	OO
726	826	38	25	activity	NN
727	827	39	25	of	OO
728	828	40	25	mind	NN
729	829	41	25	or	OO
730	830	42	25	body	NN
731	832	44	25	he	NN
732	833	45	25	was	VB
733	834	46	25	a	OO
734	835	47	25	much	JJ
735	836	48	25	older	JJ
736	837	49	25	man	NN
737	838	50	25	in	OO
738	839	51	25	ways	NN
739	840	52	25	than	OO
740	841	53	25	in	OO
741	842	54	25	years	NN
742	844	56	25	and	OO
743	845	57	25	though	OO
744	846	58	25	everywhere	RB
745	847	59	25	beloved	JJ
746	848	60	25	for	OO
747	849	61	25	the	OO
748	850	62	25	friendliness	NN
749	851	63	25	of	OO
750	852	64	25	his	JJ
751	853	65	25	heart	NN
752	854	66	25	and	OO
753	855	67	25	his	JJ
754	856	68	25	amiable	JJ
755	857	69	25	temper	NN
756	859	71	25	his	JJ
757	860	72	25	talents	NN
758	861	73	25	could	VB
759	862	74	25	not	RB
760	863	75	25	have	VB
761	864	76	25	recommended	VB
762	865	77	25	him	NN
763	866	78	25	at	OO
764	867	79	25	any	OO
765	868	80	25	time	NN
