indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
483	559	15	31	remained	VB
484	560	16	31	at	OO
485	561	17	31	the	OO
486	562	18	31	house	NN
487	564	1	32	Akelkok	NN
488	565	2	32	turned	VB
489	566	3	32	around	RB
490	568	5	32	got	VB
491	569	6	32	the	OO
492	570	7	32	woman	NN
493	571	8	32	out	OO
494	572	9	32	and	OO
495	573	10	32	escaped	VB
496	574	11	32	down	OO
497	575	12	32	a	OO
498	576	13	32	fourwheeler	JJ
499	577	14	32	trail	NN
500	580	2	33	That	OO
501	581	3	33	was	VB
502	582	4	33	cutting	VB
503	583	5	33	it	NN
504	584	6	33	really	RB
505	585	7	33	close	RB
506	588	10	33	he	NN
507	589	11	33	said	VB
508	591	1	34	The	OO
509	592	2	34	house	NN
510	593	3	34	still	RB
511	594	4	34	stood	VB
512	595	5	34	unscathed	JJ
513	596	6	34	as	OO
514	597	7	34	of	OO
515	598	8	34	Tuesday	NN
516	600	1	35	Chickens	NN
517	601	2	35	clucked	VB
518	602	3	35	and	OO
519	603	4	35	pecked	VB
520	604	5	35	at	OO
521	605	6	35	some	OO
522	606	7	35	weeds	NN
523	608	1	36	One	OO
524	609	2	36	had	VB
525	610	3	36	char	OO
526	611	4	36	marks	NN
527	612	5	36	on	OO
528	613	6	36	its	JJ
529	614	7	36	tail	NN
530	616	1	37	The	OO
531	617	2	37	day	NN
532	618	3	37	the	OO
533	619	4	37	fire	NN
534	620	5	37	started	VB
535	622	7	37	officials	NN
536	623	8	37	say	VB
537	625	10	37	it	NN
538	626	11	37	torched	VB
539	627	12	37	through	OO
540	628	13	37	beetlekilled	JJ
541	629	14	37	black	JJ
542	630	15	37	spruce	VB
543	631	16	37	like	OO
544	632	17	37	a	OO
545	633	18	37	freight	NN
546	634	19	37	train	NN
547	635	20	37	running	VB
548	636	21	37	20	OO
549	637	22	37	to	OO
550	638	23	37	30	OO
551	639	24	37	mph	NN
552	641	1	38	Flames	NN
553	642	2	38	took	VB
554	643	3	38	off	OO
555	644	4	38	again	RB
556	645	5	38	during	OO
557	646	6	38	Monday	NN
558	647	7	38	s	OO
559	648	8	38	wind	NN
560	649	9	38	shift	NN
561	651	1	39	Fire	NN
562	652	2	39	burned	VB
563	653	3	39	so	RB
564	654	4	39	hot	JJ
565	655	5	39	in	OO
566	656	6	39	places	NN
567	657	7	39	that	OO
568	658	8	39	metal	NN
569	659	9	39	turned	VB
570	660	10	39	molten	JJ
571	661	11	39	and	OO
572	662	12	39	houses	NN
573	663	13	39	nearly	RB
574	664	14	39	crumbled	VB
575	665	15	39	into	OO
576	666	16	39	ash	JJ
577	668	1	40	Superheated	JJ
578	669	2	40	rocks	NN
579	670	3	40	stuck	VB
580	671	4	40	to	OO
581	672	5	40	tires	NN
582	673	6	40	on	OO
583	674	7	40	back	JJ
584	675	8	40	roads	NN
585	677	1	41	But	OO
586	678	2	41	other	JJ
587	679	3	41	homes	NN
588	680	4	41	survived	VB
589	681	5	41	unscathed	JJ
590	683	1	42	The	OO
591	684	2	42	lawn	NN
592	685	3	42	looked	VB
593	686	4	42	freshly	RB
594	687	5	42	mowed	VB
595	688	6	42	at	OO
596	689	7	42	one	OO
597	690	8	42	neat	JJ
598	691	9	42	green	JJ
599	692	10	42	home	NN
600	693	11	42	with	OO
601	694	12	42	17	OO
602	695	13	42	gas	NN
603	696	14	42	cans	NN
604	698	16	42	several	JJ
605	699	17	42	propane	NN
606	700	18	42	canisters	NN
607	701	19	42	and	OO
608	702	20	42	a	OO
609	703	21	42	generator	NN
610	704	22	42	left	VB
611	705	23	42	a	OO
612	706	24	42	distance	NN
613	707	25	42	away	RB
614	709	1	43	Municipal	JJ
615	710	2	43	fire	NN
616	711	3	43	crews	NN
617	712	4	43	spent	VB
618	713	5	43	long	JJ
619	714	6	43	hours	NN
620	715	7	43	protecting	VB
621	716	8	43	many	JJ
622	717	9	43	homes	NN
623	719	11	43	officials	NN
624	720	12	43	say	VB
625	723	2	44	It	NN
626	724	3	44	s	VB
627	725	4	44	weird	JJ
628	728	7	44	Akelkok	NN
629	729	8	44	said	VB
630	732	2	45	You	NN
631	733	3	45	ll	VB
632	734	4	45	see	VB
633	735	5	45	a	OO
634	736	6	45	house	NN
635	737	7	45	burned	VB
636	738	8	45	down	RB
637	739	9	45	and	OO
638	740	10	45	right	RB
639	741	11	45	next	JJ
640	742	12	45	to	OO
641	743	13	45	it	NN
642	744	14	45	is	VB
643	745	15	45	one	OO
644	746	16	45	still	RB
645	747	17	45	standing	NN
646	750	1	46	People	NN
647	751	2	46	who	NN
648	752	3	46	did	VB
649	753	4	46	evacuate	VB
650	754	5	46	post	NN
651	755	6	46	desperate	JJ
652	756	7	46	messages	NN
653	757	8	46	on	OO
654	758	9	46	social	JJ
655	759	10	46	media	NN
656	760	11	46	asking	VB
657	761	12	46	if	OO
658	762	13	46	their	JJ
659	763	14	46	houses	NN
660	764	15	46	are	VB
661	765	16	46	still	RB
662	766	17	46	standing	VB
663	768	19	46	or	OO
664	769	20	46	ask	VB
665	770	21	46	neighbors	NN
666	771	22	46	making	VB
667	772	23	46	trips	NN
668	773	24	46	inside	OO
669	774	25	46	the	OO
670	775	26	46	evacuation	NN
671	776	27	46	zone	NN
672	777	28	46	to	OO
673	778	29	46	check	VB
674	779	30	46	for	OO
675	780	31	46	them	NN
676	782	1	47	Akelkok	NN
677	783	2	47	snaps	VB
678	784	3	47	photos	NN
679	785	4	47	for	OO
680	786	5	47	evacuees	NN
681	788	1	48	Sometimes	RB
682	789	2	48	the	OO
683	790	3	48	snapshots	NN
684	791	4	48	show	VB
685	792	5	48	only	RB
686	793	6	48	wreckage	NN
687	795	1	49	Back	RB
688	796	2	49	at	OO
689	797	3	49	West	NN
690	798	4	49	Sheep	NN
691	799	5	49	Creek	NN
692	800	6	49	Drive	NN
693	802	8	49	Elizabeth	NN
694	803	9	49	Walraven	NN
695	804	10	49	and	OO
696	805	11	49	her	JJ
697	806	12	49	grandfather	NN
698	807	13	49	pulled	VB
699	808	14	49	up	OO
700	809	15	49	on	OO
701	810	16	49	fourwheelers	NN
702	812	1	50	Neighbor	NN
703	813	2	50	Robert	NN
704	814	3	50	Byrd	NN
705	815	4	50	followed	VB
706	816	5	50	a	OO
707	817	6	50	few	JJ
708	818	7	50	minutes	NN
709	819	8	50	later	RB
710	821	1	51	All	OO
711	822	2	51	three	OO
712	823	3	51	are	VB
713	824	4	51	waiting	VB
714	825	5	51	out	OO
715	826	6	51	the	OO
716	827	7	51	fire	NN
717	829	9	51	or	OO
718	830	10	51	hope	VB
719	831	11	51	to	OO
720	833	1	52	Byrd	NN
721	834	2	52	built	VB
722	835	3	52	a	OO
723	836	4	52	fire	NN
724	837	5	52	break	NN
725	838	6	52	at	OO
726	839	7	52	his	JJ
727	840	8	52	property	NN
728	841	9	52	years	NN
729	842	10	52	ago	RB
730	844	1	53	Walraven	NN
731	845	2	53	said	VB
732	846	3	53	her	JJ
733	847	4	53	family	NN
734	848	5	53	cleared	VB
735	849	6	53	an	OO
736	850	7	53	escape	NN
737	851	8	53	route	NN
738	852	9	53	toward	OO
739	853	10	53	the	OO
740	854	11	53	north	NN
741	855	12	53	in	OO
742	856	13	53	case	NN
743	857	14	53	they	NN
744	858	15	53	need	VB
745	859	16	53	to	OO
746	860	17	53	get	VB
747	861	18	53	out	OO
748	862	19	53	fast	RB
749	864	1	54	Monday	NN
750	865	2	54	night	NN
751	867	4	54	she	NN
752	868	5	54	said	VB
753	870	7	54	heavy	JJ
754	871	8	54	smoke	NN
755	872	9	54	made	VB
756	873	10	54	it	NN
757	874	11	54	hard	JJ
758	875	12	54	to	OO
759	876	13	54	sleep	VB
760	878	1	55	The	OO
761	879	2	55	truck	NN
762	880	3	55	is	VB
763	881	4	55	loaded	VB
764	883	6	55	she	NN
765	884	7	55	said	VB
766	887	2	56	I	NN
767	888	3	56	m	VB
768	889	4	56	ready	JJ
