indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
125	136	3	8	based	VB
126	137	4	8	on	OO
127	138	5	8	a	OO
128	139	6	8	strengthening	NN
129	140	7	8	of	OO
130	141	8	8	risk	NN
131	142	9	8	control	NN
132	143	10	8	and	OO
133	144	11	8	minimization	NN
134	145	12	8	of	OO
135	146	13	8	a	OO
136	147	14	8	ruin	NN
137	148	15	8	probability	NN
138	150	1	9	The	OO
139	151	2	9	determination	NN
140	152	3	9	of	OO
141	153	4	9	the	OO
142	154	5	9	economic	JJ
143	155	6	9	regulatory	JJ
144	156	7	9	capital	NN
145	157	8	9	will	VB
146	158	9	9	be	VB
147	159	10	9	faced	VB
148	160	11	9	under	OO
149	161	12	9	this	OO
150	162	13	9	prudential	JJ
151	163	14	9	mechanism	NN
152	164	15	9	with	OO
153	165	16	9	a	OO
154	166	17	9	kind	NN
155	167	18	9	of	OO
156	168	19	9	methodological	JJ
157	169	20	9	revolution	NN
158	171	1	10	A	OO
159	172	2	10	choices	NN
160	173	3	10	of	OO
161	174	4	10	a	OO
162	175	5	10	dependence	NN
163	176	6	10	model	NN
164	177	7	10	between	OO
165	178	8	10	different	JJ
166	179	9	10	risks	NN
167	180	10	10	and	OO
168	181	11	10	of	OO
169	182	12	10	an	OO
170	183	13	10	aggregation	NN
171	184	14	10	methodology	NN
172	185	15	10	are	VB
173	186	16	10	both	OO
174	187	17	10	required	VB
175	189	1	11	In	OO
176	190	2	11	the	OO
177	191	3	11	prescribed	VB
178	192	4	11	Standard	NN
179	193	5	11	Formula	NN
180	195	7	11	risks	NN
181	196	8	11	aggregation	NN
182	197	9	11	is	VB
183	198	10	11	done	VB
184	199	11	11	using	VB
185	200	12	11	correlation	NN
186	201	13	11	matrices	NN
187	202	14	11	that	OO
188	203	15	11	connect	VB
189	204	16	11	families	NN
190	205	17	11	and	OO
191	206	18	11	subfamilies	NN
192	207	19	11	of	OO
193	208	20	11	risks	NN
194	210	1	12	Once	RB
195	211	2	12	the	OO
196	212	3	12	Solvency	NN
197	213	4	12	Capital	NN
198	214	5	12	Requirement	NN
199	215	6	12	SCR	NN
200	217	8	12	is	VB
201	218	9	12	calculated	VB
202	220	11	12	its	JJ
203	221	12	12	allocation	NN
204	222	13	12	between	OO
205	223	14	12	the	OO
206	224	15	12	different	JJ
207	225	16	12	risky	JJ
208	226	17	12	activity	NN
209	227	18	12	branches	NN
210	228	19	12	becomes	VB
211	229	20	12	the	OO
212	230	21	12	new	JJ
213	231	22	12	operational	JJ
214	232	23	12	challenge	NN
215	234	1	13	Capital	NN
216	235	2	13	allocation	NN
217	236	3	13	is	VB
218	237	4	13	an	OO
219	238	5	13	internal	JJ
220	239	6	13	exercise	NN
221	241	8	13	certainly	RB
222	242	9	13	not	RB
223	243	10	13	controlled	VB
224	244	11	13	by	OO
225	245	12	13	the	OO
226	246	13	13	first	JJ
227	247	14	13	pillar	NN
228	248	15	13	of	OO
229	249	16	13	Solvency	NN
230	250	17	13	2	OO
231	252	19	13	but	OO
232	253	20	13	it	NN
233	254	21	13	plays	VB
234	255	22	13	a	OO
235	256	23	13	crucial	JJ
236	257	24	13	role	NN
237	258	25	13	in	OO
238	259	26	13	determining	VB
239	260	27	13	performance	NN
240	261	28	13	of	OO
241	262	29	13	all	OO
242	263	30	13	the	OO
243	264	31	13	insurer	NN
244	265	32	13	activity	NN
245	267	1	14	The	OO
246	268	2	14	case	NN
247	269	3	14	of	OO
248	270	4	14	insurance	NN
249	271	5	14	groups	NN
250	272	6	14	requires	VB
251	273	7	14	special	JJ
252	274	8	14	treatment	NN
253	275	9	14	in	OO
254	276	10	14	the	OO
255	277	11	14	context	NN
256	278	12	14	of	OO
257	279	13	14	the	OO
258	280	14	14	Own	JJ
259	281	15	14	Risk	NN
260	282	16	14	and	OO
261	283	17	14	Solvency	NN
262	284	18	14	Assessment	NN
263	286	20	14	ORS	NN
264	287	21	14	A	OO
265	289	23	14	approach	NN
266	291	1	15	In	OO
267	292	2	15	this	OO
268	293	3	15	context	NN
269	295	5	15	a	OO
270	296	6	15	multivariate	JJ
271	297	7	15	analysis	NN
272	298	8	15	of	OO
273	299	9	15	risk	NN
274	300	10	15	seems	VB
275	301	11	15	relevant	JJ
276	303	1	16	The	OO
277	304	2	16	issue	NN
278	305	3	16	of	OO
279	306	4	16	capital	NN
280	307	5	16	allocation	NN
281	308	6	16	in	OO
282	309	7	16	a	OO
283	310	8	16	multivariate	JJ
284	311	9	16	context	NN
285	312	10	16	arises	VB
286	313	11	16	from	OO
287	314	12	16	the	OO
288	315	13	16	presence	NN
289	316	14	16	of	OO
290	317	15	16	dependence	NN
291	318	16	16	between	OO
292	319	17	16	the	OO
293	320	18	16	various	JJ
294	321	19	16	risky	JJ
295	322	20	16	activities	NN
296	323	21	16	which	OO
297	324	22	16	may	VB
298	325	23	16	generate	VB
299	326	24	16	a	OO
300	327	25	16	diversification	NN
301	328	26	16	effect	NN
302	330	1	17	Several	JJ
303	331	2	17	allocation	NN
304	332	3	17	methods	NN
305	333	4	17	in	OO
306	334	5	17	the	OO
307	335	6	17	literature	NN
308	336	7	17	are	VB
309	337	8	17	based	VB
310	338	9	17	on	OO
311	339	10	17	a	OO
312	340	11	17	choice	NN
313	341	12	17	of	OO
314	342	13	17	a	OO
315	343	14	17	univariate	JJ
316	344	15	17	risk	NN
317	345	16	17	measure	NN
318	346	17	17	and	OO
319	347	18	17	an	OO
320	348	19	17	allocation	NN
321	349	20	17	principle	NN
322	351	1	18	Others	NN
323	352	2	18	are	VB
324	353	3	18	based	VB
325	354	4	18	on	OO
326	355	5	18	optimizing	VB
327	356	6	18	a	OO
328	357	7	18	multivariate	JJ
329	358	8	18	ruin	NN
330	359	9	18	probability	NN
331	360	10	18	or	OO
332	361	11	18	some	OO
333	362	12	18	multivariate	JJ
334	363	13	18	risk	NN
335	364	14	18	indicators	NN
336	366	1	19	In	OO
337	367	2	19	this	OO
338	368	3	19	paper	NN
339	370	5	19	we	NN
340	371	6	19	focus	VB
341	372	7	19	on	OO
342	373	8	19	the	OO
343	374	9	19	allocation	NN
344	375	10	19	technique	NN
345	376	11	19	by	OO
346	377	12	19	minimizing	VB
347	378	13	19	some	OO
348	379	14	19	risk	NN
349	380	15	19	indicators	NN
350	382	1	20	The	OO
351	383	2	20	literature	NN
352	384	3	20	on	OO
353	385	4	20	the	OO
354	386	5	20	subject	NN
355	387	6	20	of	OO
356	388	7	20	capital	NN
357	389	8	20	allocation	NN
358	390	9	20	methods	NN
359	391	10	20	is	VB
360	392	11	20	very	RB
361	393	12	20	rich	JJ
362	395	1	21	Several	JJ
363	396	2	21	principles	NN
364	397	3	21	have	VB
365	398	4	21	been	VB
366	399	5	21	proposed	VB
367	400	6	21	over	OO
368	401	7	21	the	OO
369	402	8	21	last	JJ
370	403	9	21	twenty	OO
371	404	10	21	years	NN
372	406	1	22	The	OO
373	407	2	22	most	RB
374	408	3	22	important	JJ
375	409	4	22	and	OO
376	410	5	22	most	RB
377	411	6	22	studied	VB
378	412	7	22	are	VB
379	413	8	22	the	OO
380	414	9	22	Shapley	NN
381	415	10	22	method	NN
382	417	12	22	the	OO
383	418	13	22	AumannShapley	NN
384	419	14	22	method	NN
385	420	15	22	and	OO
386	421	16	22	the	OO
387	422	17	22	Eulers	NN
388	423	18	22	method	NN
389	425	1	23	The	OO
390	426	2	23	Shapley	NN
391	427	3	23	method	NN
392	428	4	23	is	VB
393	429	5	23	based	VB
394	430	6	23	on	OO
395	431	7	23	cooperative	JJ
396	432	8	23	game	NN
397	433	9	23	theory	NN
398	435	1	24	It	NN
399	436	2	24	is	VB
400	437	3	24	described	VB
401	438	4	24	in	OO
402	439	5	24	detail	NN
403	440	6	24	in	OO
404	441	7	24	Denaults	NN
405	442	8	24	paper	NN
406	444	10	24	2001	OO
407	446	12	24	10	NN
408	448	1	25	Denault	NN
409	449	2	25	proved	VB
410	450	3	25	that	OO
411	451	4	25	this	OO
412	452	5	25	method	NN
413	454	7	25	originally	RB
414	455	8	25	used	VB
415	456	9	25	to	OO
416	457	10	25	allocate	VB
417	458	11	25	the	OO
418	459	12	25	total	JJ
419	460	13	25	cost	NN
420	461	14	25	between	OO
421	462	15	25	players	NN
422	463	16	25	in	OO
423	464	17	25	coalitional	JJ
424	465	18	25	games	NN
425	466	19	25	context	NN
426	468	21	25	can	VB
427	469	22	25	be	VB
428	470	23	25	easily	RB
429	471	24	25	adapted	VB
430	472	25	25	to	OO
431	473	26	25	solve	VB
432	474	27	25	the	OO
433	475	28	25	problem	NN
434	476	29	25	of	OO
435	477	30	25	the	OO
436	478	31	25	overall	JJ
437	479	32	25	risk	NN
438	480	33	25	allocation	NN
439	481	34	25	between	OO
440	482	35	25	segments	NN
441	484	1	26	Tasche	NN
442	485	2	26	devoted	VB
443	486	3	26	two	OO
444	487	4	26	papers	NN
445	488	5	26	21	JJ
446	489	6	26	and	OO
447	490	7	26	22	JJ
448	491	8	26	to	OO
449	492	9	26	describe	VB
450	493	10	26	Eulers	NN
451	494	11	26	method	NN
452	496	1	27	Eulers	JJ
453	497	2	27	method	NN
454	498	3	27	is	VB
455	499	4	27	also	RB
456	500	5	27	found	VB
457	501	6	27	Date	NN
458	503	8	27	June	NN
459	504	9	27	15	OO
460	506	11	27	2015	OO
461	508	1	28	2010	OO
462	509	2	28	Mathematics	NN
463	510	3	28	Subject	NN
464	511	4	28	Classification	NN
465	513	1	29	62H00	OO
466	515	3	29	62P05	OO
467	517	5	29	91B30	OO
468	519	1	30	Key	JJ
469	520	2	30	words	NN
470	521	3	30	and	OO
471	522	4	30	phrases	NN
472	524	1	31	Multivariate	VB
473	525	2	31	risk	NN
474	526	3	31	indicators	NN
475	528	5	31	Solvency	NN
476	529	6	31	2	OO
477	531	8	31	Solvency	NN
478	532	9	31	Capital	NN
479	533	10	31	Requirement	NN
480	534	11	31	SCR	NN
481	536	13	31	Own	JJ
482	537	14	31	Risk	NN
483	538	15	31	and	OO
484	539	16	31	Solvency	NN
485	540	17	31	Assessment	NN
486	541	18	31	ORSA	NN
487	543	20	31	dependence	NN
488	544	21	31	modeling	NN
489	546	23	31	coherence	NN
490	547	24	31	properties	NN
491	549	26	31	risk	NN
492	550	27	31	theory	NN
493	552	29	31	optimal	JJ
494	553	30	31	capital	NN
495	554	31	31	allocation	NN
496	556	33	31	1	OO
497	557	34	31	in	OO
498	558	35	31	the	OO
499	559	36	31	literature	NN
500	560	37	31	under	OO
501	561	38	31	the	OO
502	562	39	31	name	NN
503	563	40	31	of	OO
504	564	41	31	gradient	JJ
505	565	42	31	method	NN
506	567	1	32	It	NN
507	568	2	32	is	VB
508	569	3	32	based	VB
509	570	4	32	on	OO
510	571	5	32	the	OO
511	572	6	32	idea	NN
512	573	7	32	of	OO
513	574	8	32	allocating	VB
514	575	9	32	capital	NN
515	576	10	32	according	VB
516	577	11	32	to	OO
517	578	12	32	the	OO
518	579	13	32	infinitesimal	JJ
519	580	14	32	marginal	JJ
520	581	15	32	impact	NN
521	582	16	32	of	OO
522	583	17	32	each	OO
523	584	18	32	risk	NN
524	586	1	33	This	OO
525	587	2	33	impact	NN
526	588	3	33	corresponds	VB
527	589	4	33	to	OO
528	590	5	33	the	OO
529	591	6	33	increase	NN
530	592	7	33	obtained	VB
531	593	8	33	on	OO
532	594	9	33	the	OO
533	595	10	33	overall	JJ
534	596	11	33	risk	NN
535	598	13	33	yielding	VB
536	599	14	33	an	OO
537	600	15	33	infinitely	RB
538	601	16	33	small	JJ
539	602	17	33	increment	NN
540	603	18	33	in	OO
541	604	19	33	a	OO
542	605	20	33	marginal	JJ
543	606	21	33	risk	NN
544	608	1	34	Eulers	JJ
545	609	2	34	method	NN
546	610	3	34	is	VB
547	611	4	34	very	RB
548	612	5	34	present	JJ
549	613	6	34	in	OO
550	614	7	34	the	OO
551	615	8	34	literature	NN
552	617	1	35	Several	JJ
553	618	2	35	papers	NN
554	619	3	35	analyze	VB
555	620	4	35	its	JJ
556	621	5	35	properties	NN
557	623	7	35	RORAC	NN
558	624	8	35	compatibility	NN
559	625	9	35	6	NN
560	627	11	35	23	NN
561	629	13	35	Coherence	NN
562	630	14	35	5	NN
563	634	18	35	under	OO
564	635	19	35	different	JJ
565	636	20	35	assumptions	NN
566	638	22	35	Tasche	NN
567	640	24	35	2004	OO
568	642	26	35	20	OO
569	644	28	35	Balog	NN
570	646	30	35	2011	OO
571	648	32	35	2	NN
572	651	1	36	Its	JJ
573	652	2	36	fame	NN
574	653	3	36	is	VB
575	654	4	36	due	JJ
576	655	5	36	to	OO
577	656	6	36	the	OO
578	657	7	36	existence	NN
579	658	8	36	of	OO
580	659	9	36	economic	JJ
581	660	10	36	arguments	NN
582	661	11	36	that	OO
583	662	12	36	can	VB
584	663	13	36	justify	VB
585	664	14	36	its	JJ
586	665	15	36	use	NN
587	666	16	36	to	OO
588	667	17	36	develop	VB
589	668	18	36	allocation	NN
590	669	19	36	rules	NN
591	671	1	37	Finally	RB
592	673	3	37	AumannShapley	NN
593	674	4	37	method	NN
594	675	5	37	is	VB
595	676	6	37	a	OO
596	677	7	37	continuous	JJ
597	678	8	37	generalization	NN
598	679	9	37	of	OO
599	680	10	37	Shapley	NN
600	681	11	37	method	NN
601	683	1	38	Its	JJ
602	684	2	38	principle	NN
603	685	3	38	is	VB
604	686	4	38	based	VB
605	687	5	38	on	OO
606	688	6	38	the	OO
607	689	7	38	value	NN
608	690	8	38	introduced	VB
609	691	9	38	by	OO
610	692	10	38	Aumann	NN
611	693	11	38	and	OO
612	694	12	38	Shaplay	NN
613	695	13	38	in	OO
614	696	14	38	game	NN
615	697	15	38	theory	NN
616	699	1	39	Denault	NN
617	700	2	39	10	VB
618	701	3	39	analyzes	NN
619	702	4	39	this	OO
620	703	5	39	method	NN
621	704	6	39	and	OO
622	705	7	39	its	JJ
623	706	8	39	application	NN
624	707	9	39	to	OO
625	708	10	39	capital	NN
626	709	11	39	allocation	NN
627	711	1	40	These	OO
628	712	2	40	three	OO
629	713	3	40	capital	NN
630	714	4	40	allocation	NN
631	715	5	40	principles	NN
632	716	6	40	rely	VB
633	717	7	40	on	OO
634	718	8	40	different	JJ
635	719	9	40	risk	NN
636	720	10	40	measures	NN
637	722	1	41	The	OO
638	723	2	41	coherence	NN
639	724	3	41	of	OO
640	725	4	41	the	OO
641	726	5	41	allocation	NN
642	727	6	41	method	NN
643	728	7	41	depends	VB
644	729	8	41	on	OO
645	730	9	41	the	OO
646	731	10	41	properties	NN
647	732	11	41	of	OO
648	733	12	41	the	OO
649	734	13	41	selected	VB
650	735	14	41	risk	NN
651	736	15	41	measure	NN
652	738	1	42	Several	JJ
653	739	2	42	papers	NN
654	740	3	42	deal	VB
655	741	4	42	with	OO
656	742	5	42	capital	NN
657	743	6	42	allocation	NN
658	744	7	42	coherence	NN
659	745	8	42	based	VB
660	746	9	42	on	OO
661	747	10	42	the	OO
662	748	11	42	properties	NN
663	749	12	42	of	OO
664	750	13	42	the	OO
665	751	14	42	risk	NN
666	752	15	42	measure	NN
667	753	16	42	used	VB
668	755	1	43	We	NN
669	756	2	43	quote	VB
670	757	3	43	as	OO
671	758	4	43	examples	NN
672	760	6	43	Fischer	NN
673	762	8	43	2003	OO
674	764	10	43	12	VB
675	766	12	43	Bush	NN
676	767	13	43	and	OO
677	768	14	43	Dorfleitner	NN
678	770	16	43	2008	OO
679	772	18	43	5	OO
680	774	20	43	and	OO
681	775	21	43	Kalkbrener	NN
682	777	23	43	2009	OO
683	779	25	43	16	OO
684	781	1	44	Other	JJ
685	782	2	44	techniques	NN
686	783	3	44	have	VB
687	784	4	44	been	VB
688	785	5	44	proposed	VB
689	786	6	44	more	RB
690	787	7	44	recently	RB
691	788	8	44	for	OO
692	789	9	44	building	NN
693	790	10	44	optimal	NN
694	791	11	44	allocation	NN
695	792	12	44	methods	NN
696	794	14	44	by	OO
697	795	15	44	minimizing	VB
698	796	16	44	some	OO
699	797	17	44	multivariate	JJ
700	798	18	44	ruin	NN
701	799	19	44	probabilities	NN
702	801	21	44	especially	RB
703	802	22	44	those	OO
704	803	23	44	defined	VB
705	804	24	44	by	OO
706	805	25	44	Cai	NN
707	806	26	44	and	OO
708	807	27	44	Li	NN
709	809	29	44	2007	OO
710	811	31	44	7	OO
711	813	33	44	or	OO
712	814	34	44	by	OO
713	815	35	44	minimizing	VB
714	816	36	44	some	OO
715	817	37	44	new	JJ
716	818	38	44	multivariate	JJ
717	819	39	44	risk	NN
718	820	40	44	indicators	NN
