indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
413	451	17	16	protesters	NN
414	453	19	16	many	JJ
415	454	20	16	thought	VB
416	455	21	16	the	OO
417	456	22	16	revolution	NN
418	457	23	16	had	VB
419	458	24	16	achieved	VB
420	459	25	16	its	JJ
421	460	26	16	goal	NN
422	461	27	16	but	OO
423	462	28	16	Mubarak	NN
424	463	29	16	appeared	VB
425	464	30	16	on	OO
426	465	31	16	state	NN
427	466	32	16	television	NN
428	467	33	16	in	OO
429	468	34	16	the	OO
430	469	35	16	early	JJ
431	470	36	16	evening	NN
432	471	37	16	to	OO
433	472	38	16	say	VB
434	473	39	16	he	NN
435	474	40	16	had	VB
436	475	41	16	fired	VB
437	476	42	16	the	OO
438	477	43	16	rest	NN
439	478	44	16	of	OO
440	479	45	16	the	OO
441	480	46	16	government	NN
442	481	47	16	but	OO
443	482	48	16	intended	VB
444	483	49	16	to	OO
445	484	50	16	stay	VB
446	485	51	16	in	OO
447	486	52	16	power	NN
448	488	1	17	Smaller	JJ
449	489	2	17	protests	NN
450	490	3	17	continued	VB
451	491	4	17	on	OO
452	492	5	17	the	OO
453	493	6	17	29th	JJ
454	495	8	17	30th	JJ
455	496	9	17	and	OO
456	497	10	17	31st	JJ
457	499	1	18	On	OO
458	500	2	18	February	NN
459	501	3	18	1st	OO
460	503	5	18	millions	NN
461	504	6	18	took	VB
462	505	7	18	to	OO
463	506	8	18	the	OO
464	507	9	18	streets	NN
465	508	10	18	of	OO
466	509	11	18	Cairo	NN
467	511	13	18	Alexandria	NN
468	512	14	18	and	OO
469	513	15	18	other	JJ
470	514	16	18	Egyptian	JJ
471	515	17	18	cities	NN
472	516	18	18	to	OO
473	517	19	18	demand	VB
474	518	20	18	an	OO
475	519	21	18	end	NN
476	520	22	18	to	OO
477	521	23	18	the	OO
478	522	24	18	Mubarak	NN
479	523	25	18	regime	NN
480	525	1	19	The	OO
481	526	2	19	protests	NN
482	527	3	19	were	VB
483	528	4	19	the	OO
484	529	5	19	largest	JJ
485	530	6	19	ones	NN
486	531	7	19	in	OO
487	532	8	19	Egypt	NN
488	533	9	19	in	OO
489	534	10	19	recorded	JJ
490	535	11	19	history	NN
491	537	1	20	Mubarak	NN
492	538	2	20	responded	VB
493	539	3	20	that	OO
494	540	4	20	he	NN
495	541	5	20	will	VB
496	542	6	20	not	RB
497	543	7	20	run	VB
498	544	8	20	for	OO
499	545	9	20	reelection	NN
500	546	10	20	in	OO
501	547	11	20	September	NN
502	548	12	20	but	OO
503	549	13	20	demonstrators	NN
504	550	14	20	will	VB
505	551	15	20	not	RB
506	552	16	20	let	VB
507	553	17	20	him	NN
508	554	18	20	steal	VB
509	555	19	20	another	OO
510	556	20	20	rigged	VB
511	557	21	20	election	NN
512	558	22	20	for	OO
513	559	23	20	his	JJ
514	560	24	20	military	JJ
515	561	25	20	junta	NN
516	563	27	20	a	OO
517	564	28	20	protest	NN
518	565	29	20	is	VB
519	566	30	20	scheduled	VB
520	567	31	20	for	OO
521	568	32	20	Friday	NN
522	569	33	20	February	NN
523	570	34	20	4th	JJ
524	571	35	20	to	OO
525	572	36	20	march	VB
526	573	37	20	on	OO
527	574	38	20	the	OO
528	575	39	20	Presidential	NN
529	576	40	20	Palace	NN
530	577	41	20	in	OO
531	578	42	20	Heliopolis	NN
532	579	43	20	and	OO
533	580	44	20	force	VB
534	581	45	20	a	OO
535	582	46	20	change	NN
536	583	47	20	in	OO
537	584	48	20	regime	NN
538	586	50	20	although	OO
539	587	51	20	it	NN
540	588	52	20	is	VB
541	589	53	20	rumored	VB
542	590	54	20	that	OO
543	591	55	20	Mubarak	NN
544	592	56	20	is	VB
545	593	57	20	operating	VB
546	594	58	20	out	OO
547	595	59	20	of	OO
548	596	60	20	Sharm	OO
549	597	61	20	elSheikh	OO
550	598	62	20	now	RB
551	601	1	21	On	OO
552	602	2	21	Wednesday	NN
553	604	4	21	January	NN
554	605	5	21	the	OO
555	606	6	21	26th	JJ
556	608	8	21	there	OO
557	609	9	21	was	VB
558	610	10	21	a	OO
559	611	11	21	demonstration	NN
560	612	12	21	of	OO
561	613	13	21	solidarity	NN
562	614	14	21	with	OO
563	615	15	21	the	OO
564	616	16	21	Egyptian	JJ
565	617	17	21	protests	NN
566	618	18	21	at	OO
567	619	19	21	Market	NN
568	620	20	21	and	OO
569	621	21	21	Montgomery	NN
570	622	22	21	in	OO
571	623	23	21	San	NN
572	624	24	21	Francisco	NN
573	626	26	21	starting	VB
574	627	27	21	at	OO
575	628	28	21	5pm	NN
576	630	1	22	On	OO
577	631	2	22	January	NN
578	632	3	22	29th	JJ
579	634	5	22	hundreds	NN
580	635	6	22	again	RB
581	636	7	22	took	VB
582	637	8	22	to	OO
583	638	9	22	the	OO
584	639	10	22	streets	NN
585	640	11	22	in	OO
586	641	12	22	San	NN
587	642	13	22	Francisco	NN
588	643	14	22	to	OO
589	644	15	22	demand	VB
590	645	16	22	an	OO
591	646	17	22	end	NN
592	647	18	22	to	OO
593	648	19	22	the	OO
594	649	20	22	Mubarak	NN
595	650	21	22	regime	NN
596	651	22	22	in	OO
597	652	23	22	Egypt	NN
598	654	1	23	Protesters	NN
599	655	2	23	gathered	VB
600	656	3	23	at	OO
601	657	4	23	noon	NN
602	658	5	23	near	OO
603	659	6	23	the	OO
604	660	7	23	Montgomery	NN
605	661	8	23	St	NN
606	662	9	23	BART	NN
607	663	10	23	station	NN
608	664	11	23	and	OO
609	665	12	23	rallied	VB
610	666	13	23	for	OO
611	667	14	23	an	OO
612	668	15	23	hour	NN
613	669	16	23	before	OO
614	670	17	23	marching	VB
615	671	18	23	to	OO
616	672	19	23	UN	NN
617	673	20	23	Plaza	NN
