indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
481	551	1	31	Akelkok	NN
482	552	2	31	turned	VB
483	553	3	31	around	RB
484	555	5	31	got	VB
485	556	6	31	the	OO
486	557	7	31	woman	NN
487	558	8	31	out	RB
488	559	9	31	and	OO
489	560	10	31	escaped	VB
490	561	11	31	down	OO
491	562	12	31	a	OO
492	563	13	31	fourwheeler	JJ
493	564	14	31	trail	NN
494	566	1	32	That	NN
495	567	2	32	was	VB
496	568	3	32	cutting	VB
497	569	4	32	it	NN
498	570	5	32	really	RB
499	571	6	32	close	RB
500	574	9	32	he	NN
501	575	10	32	said	VB
502	577	1	33	The	OO
503	578	2	33	house	NN
504	579	3	33	still	RB
505	580	4	33	stood	VB
506	581	5	33	unscathed	JJ
507	582	6	33	as	OO
508	583	7	33	of	OO
509	584	8	33	Tuesday	NN
510	586	1	34	Chickens	NN
511	587	2	34	clucked	VB
512	588	3	34	and	OO
513	589	4	34	pecked	VB
514	590	5	34	at	OO
515	591	6	34	some	OO
516	592	7	34	weeds	NN
517	594	1	35	One	OO
518	595	2	35	had	VB
519	596	3	35	char	NN
520	597	4	35	marks	NN
521	598	5	35	on	OO
522	599	6	35	its	JJ
523	600	7	35	tail	NN
524	602	1	36	The	OO
525	603	2	36	day	NN
526	604	3	36	the	OO
527	605	4	36	fire	NN
528	606	5	36	started	VB
529	608	7	36	officials	NN
530	609	8	36	say	VB
531	611	10	36	it	NN
532	612	11	36	torched	VB
533	613	12	36	through	OO
534	614	13	36	beetlekilled	JJ
535	615	14	36	black	JJ
536	616	15	36	spruce	NN
537	617	16	36	like	OO
538	618	17	36	a	OO
539	619	18	36	freight	NN
540	620	19	36	train	NN
541	621	20	36	running	VB
542	622	21	36	20	OO
543	623	22	36	to	OO
544	624	23	36	30	OO
545	625	24	36	mph	NN
546	627	1	37	Flames	NN
547	628	2	37	took	VB
548	629	3	37	off	OO
549	630	4	37	again	RB
550	631	5	37	during	OO
551	632	6	37	Mondays	NN
552	633	7	37	wind	NN
553	634	8	37	shift	NN
554	636	1	38	Fire	NN
555	637	2	38	burned	VB
556	638	3	38	so	RB
557	639	4	38	hot	JJ
558	640	5	38	in	OO
559	641	6	38	places	NN
560	642	7	38	that	OO
561	643	8	38	metal	NN
562	644	9	38	turned	VB
563	645	10	38	molten	VB
564	646	11	38	and	OO
565	647	12	38	houses	NN
566	648	13	38	nearly	RB
567	649	14	38	crumbled	VB
568	650	15	38	into	OO
569	651	16	38	ash	NN
570	653	1	39	Superheated	NN
571	654	2	39	rocks	NN
572	655	3	39	stuck	VB
573	656	4	39	to	OO
574	657	5	39	tires	NN
575	658	6	39	on	OO
576	659	7	39	back	JJ
577	660	8	39	roads	NN
578	662	1	40	But	OO
579	663	2	40	other	JJ
580	664	3	40	homes	NN
581	665	4	40	survived	VB
582	666	5	40	unscathed	JJ
583	668	1	41	The	OO
584	669	2	41	lawn	NN
585	670	3	41	looked	VB
586	671	4	41	freshly	RB
587	672	5	41	mowed	VB
588	673	6	41	at	OO
589	674	7	41	one	OO
590	675	8	41	neat	JJ
591	676	9	41	green	JJ
592	677	10	41	home	NN
593	678	11	41	with	OO
594	679	12	41	17	OO
595	680	13	41	gas	NN
596	681	14	41	cans	NN
597	683	16	41	several	JJ
598	684	17	41	propane	NN
599	685	18	41	canisters	NN
600	686	19	41	and	OO
601	687	20	41	a	OO
602	688	21	41	generator	NN
603	689	22	41	left	VB
604	690	23	41	a	OO
605	691	24	41	distance	NN
606	692	25	41	away	RB
607	694	1	42	Municipal	JJ
608	695	2	42	fire	NN
609	696	3	42	crews	NN
610	697	4	42	spent	VB
611	698	5	42	long	JJ
612	699	6	42	hours	NN
613	700	7	42	protecting	VB
614	701	8	42	many	JJ
615	702	9	42	homes	NN
616	704	11	42	officials	NN
617	705	12	42	say	VB
618	707	1	43	Its	OO
619	708	2	43	weird	JJ
620	711	5	43	Akelkok	NN
621	712	6	43	said	VB
622	714	1	44	Youll	RB
623	715	2	44	see	VB
624	716	3	44	a	OO
625	717	4	44	house	NN
626	718	5	44	burned	VB
627	719	6	44	down	RB
628	720	7	44	and	OO
629	721	8	44	right	RB
630	722	9	44	next	JJ
631	723	10	44	to	OO
632	724	11	44	it	NN
633	725	12	44	is	VB
634	726	13	44	one	OO
635	727	14	44	still	RB
636	728	15	44	standing	VB
637	731	1	45	People	NN
638	732	2	45	who	NN
639	733	3	45	did	VB
640	734	4	45	evacuate	JJ
641	735	5	45	post	NN
642	736	6	45	desperate	JJ
643	737	7	45	messages	NN
644	738	8	45	on	OO
645	739	9	45	social	JJ
646	740	10	45	media	NN
647	741	11	45	asking	VB
648	742	12	45	if	OO
649	743	13	45	their	JJ
650	744	14	45	houses	NN
651	745	15	45	are	VB
652	746	16	45	still	RB
653	747	17	45	standing	VB
654	749	19	45	or	OO
655	750	20	45	ask	VB
656	751	21	45	neighbors	NN
657	752	22	45	making	VB
658	753	23	45	trips	NN
659	754	24	45	inside	OO
660	755	25	45	the	OO
661	756	26	45	evacuation	NN
662	757	27	45	zone	NN
663	758	28	45	to	OO
664	759	29	45	check	VB
665	760	30	45	for	OO
666	761	31	45	them	NN
667	763	1	46	Akelkok	NN
668	764	2	46	snaps	VB
669	765	3	46	photos	NN
670	766	4	46	for	OO
671	767	5	46	evacuees	NN
672	769	1	47	Sometimes	RB
673	770	2	47	the	OO
674	771	3	47	snapshots	NN
675	772	4	47	show	VB
676	773	5	47	only	JJ
677	774	6	47	wreckage	NN
678	776	1	48	Back	RB
679	777	2	48	at	OO
680	778	3	48	West	NN
681	779	4	48	Sheep	NN
682	780	5	48	Creek	NN
683	781	6	48	Drive	NN
684	783	8	48	Elizabeth	NN
685	784	9	48	Walraven	NN
686	785	10	48	and	OO
687	786	11	48	her	JJ
688	787	12	48	grandfather	NN
689	788	13	48	pulled	VB
690	789	14	48	up	OO
691	790	15	48	on	OO
692	791	16	48	fourwheelers	NN
693	793	1	49	Neighbor	NN
694	794	2	49	Robert	NN
695	795	3	49	Byrd	NN
696	796	4	49	followed	VB
697	797	5	49	a	OO
698	798	6	49	few	JJ
699	799	7	49	minutes	NN
700	800	8	49	later	RB
701	802	1	50	All	OO
702	803	2	50	three	OO
703	804	3	50	are	VB
704	805	4	50	waiting	VB
705	806	5	50	out	OO
706	807	6	50	the	OO
707	808	7	50	fire	NN
708	810	9	50	or	OO
709	811	10	50	hope	VB
710	812	11	50	to	OO
711	814	1	51	Byrd	NN
712	815	2	51	built	VB
713	816	3	51	a	OO
714	817	4	51	fire	NN
715	818	5	51	break	NN
716	819	6	51	at	OO
717	820	7	51	his	JJ
718	821	8	51	property	NN
719	822	9	51	years	NN
720	823	10	51	ago	RB
721	825	1	52	Walraven	NN
722	826	2	52	said	VB
723	827	3	52	her	JJ
724	828	4	52	family	NN
725	829	5	52	cleared	VB
726	830	6	52	an	OO
727	831	7	52	escape	NN
728	832	8	52	route	NN
729	833	9	52	toward	OO
730	834	10	52	the	OO
731	835	11	52	north	NN
732	836	12	52	in	OO
733	837	13	52	case	NN
734	838	14	52	they	NN
735	839	15	52	need	VB
736	840	16	52	to	OO
737	841	17	52	get	VB
738	842	18	52	out	OO
739	843	19	52	fast	RB
740	845	1	53	Monday	NN
741	846	2	53	night	NN
742	848	4	53	she	NN
743	849	5	53	said	VB
744	851	7	53	heavy	JJ
745	852	8	53	smoke	NN
746	853	9	53	made	VB
747	854	10	53	it	NN
748	855	11	53	hard	JJ
749	856	12	53	to	OO
750	857	13	53	sleep	VB
751	858	1	54	The	OO
752	859	2	54	truck	NN
753	860	3	54	is	VB
754	861	4	54	loaded	VB
755	863	6	54	she	NN
756	864	7	54	said	VB
757	866	1	55	Im	NN
758	867	2	55	ready	JJ
