indexInText	indexInSentence	sentenceNumber	startingChar	endingChar	token	posTag
178	1	9	1	3	It	NN
179	2	9	4	10	showed	VB
180	3	9	11	12	a	OO
181	4	9	13	17	lady	NN
182	5	9	18	24	fitted	VB
183	6	9	25	28	out	OO
184	7	9	29	33	with	OO
185	8	9	34	35	a	OO
186	9	9	36	39	fur	NN
187	10	9	40	43	hat	NN
188	11	9	44	47	and	OO
189	12	9	48	51	fur	NN
190	13	9	52	55	boa	NN
191	14	9	56	59	who	NN
192	15	9	60	63	sat	VB
193	16	9	64	71	upright	RB
194	17	9	71	72	,	OO
195	18	9	73	80	raising	VB
196	19	9	81	82	a	OO
197	20	9	83	88	heavy	JJ
198	21	9	89	92	fur	NN
199	22	9	93	97	muff	NN
200	23	9	98	102	that	OO
201	24	9	103	110	covered	VB
202	25	9	111	114	the	OO
203	26	9	115	120	whole	NN
204	27	9	121	123	of	OO
205	28	9	124	127	her	JJ
206	29	9	128	133	lower	JJ
207	30	9	134	137	arm	NN
208	31	9	138	145	towards	OO
209	32	9	146	149	the	OO
210	33	9	150	156	viewer	NN
211	34	9	156	157	.	OO
212	1	10	1	7	Gregor	NN
213	2	10	8	12	then	RB
214	3	10	13	19	turned	VB
215	4	10	20	22	to	OO
216	5	10	23	27	look	VB
217	6	10	28	31	out	OO
218	7	10	32	35	the	OO
219	8	10	36	42	window	NN
220	9	10	43	45	at	OO
221	10	10	46	49	the	OO
222	11	10	50	54	dull	JJ
223	12	10	55	62	weather	NN
224	13	10	62	63	.	OO
225	1	11	1	6	Drops	NN
226	2	11	7	9	of	OO
227	3	11	10	14	rain	NN
228	4	11	15	20	could	VB
229	5	11	21	23	be	VB
230	6	11	24	29	heard	VB
231	7	11	30	37	hitting	VB
232	8	11	38	41	the	OO
233	9	11	42	46	pane	NN
234	10	11	46	47	,	OO
235	11	11	48	53	which	OO
236	12	11	54	58	made	VB
237	13	11	59	62	him	NN
238	14	11	63	67	feel	VB
239	15	11	68	73	quite	RB
240	16	11	74	77	sad	JJ
241	17	11	77	78	.	OO
242	1	12	1	2	"	OO
243	2	12	2	5	How	RB
244	3	12	6	11	about	OO
245	4	12	12	14	if	OO
246	5	12	15	16	I	NN
247	6	12	17	22	sleep	VB
248	7	12	23	24	a	OO
249	8	12	25	31	little	JJ
250	9	12	32	35	bit	NN
251	10	12	36	42	longer	RB
252	11	12	43	46	and	OO
253	12	12	47	53	forget	VB
254	13	12	54	57	all	OO
255	14	12	58	62	this	OO
256	15	12	63	72	nonsense"	NN
257	16	12	72	73	,	OO
258	17	12	74	76	he	NN
259	18	12	77	84	thought	VB
260	19	12	84	85	,	OO
261	20	12	86	89	but	OO
262	21	12	90	94	that	OO
263	22	12	95	98	was	VB
264	23	12	99	108	something	NN
265	24	12	109	111	he	NN
266	25	12	112	115	was	VB
267	26	12	116	122	unable	JJ
268	27	12	123	125	to	OO
269	28	12	126	128	do	VB
270	29	12	129	136	because	OO
271	30	12	137	139	he	NN
272	31	12	140	143	was	VB
273	32	12	144	148	used	VB
274	33	12	149	151	to	OO
275	34	12	152	160	sleeping	VB
276	35	12	161	163	on	OO
277	36	12	164	167	his	JJ
278	37	12	168	173	right	NN
279	38	12	173	174	,	OO
280	39	12	175	178	and	OO
281	40	12	179	181	in	OO
282	41	12	182	185	his	JJ
283	42	12	186	193	present	JJ
284	43	12	194	199	state	NN
285	44	12	200	205	could	VB
286	45	12	205	208	n't	RB
287	46	12	209	212	get	VB
288	47	12	213	217	into	OO
289	48	12	218	222	that	OO
290	49	12	223	231	position	NN
291	50	12	231	232	.	OO
292	1	13	1	8	However	RB
293	2	13	9	13	hard	RB
294	3	13	14	16	he	NN
295	4	13	17	22	threw	VB
296	5	13	23	30	himself	NN
297	6	13	31	35	onto	OO
298	7	13	36	39	his	JJ
299	8	13	40	45	right	NN
300	9	13	45	46	,	OO
301	10	13	47	49	he	NN
302	11	13	50	56	always	RB
303	12	13	57	63	rolled	VB
304	13	13	64	68	back	RB
305	14	13	69	71	to	OO
306	15	13	72	77	where	RB
307	16	13	78	80	he	NN
308	17	13	81	84	was	VB
309	18	13	84	85	.	OO
310	1	14	1	3	He	NN
311	2	14	4	8	must	VB
312	3	14	9	13	have	VB
313	4	14	14	19	tried	VB
314	5	14	20	22	it	NN
315	6	14	23	24	a	OO
316	7	14	25	32	hundred	OO
317	8	14	33	38	times	NN
318	9	14	38	39	,	OO
319	10	14	40	44	shut	VB
320	11	14	45	48	his	JJ
321	12	14	49	53	eyes	NN
322	13	14	54	56	so	OO
323	14	14	57	61	that	OO
324	15	14	62	64	he	NN
325	16	14	65	70	would	VB
326	17	14	70	73	n't	RB
327	18	14	74	78	have	VB
328	19	14	79	81	to	OO
329	20	14	82	86	look	VB
330	21	14	87	89	at	OO
331	22	14	90	93	the	OO
332	23	14	94	105	floundering	VB
333	24	14	106	110	legs	NN
334	25	14	110	111	,	OO
335	26	14	112	115	and	OO
336	27	14	116	120	only	RB
337	28	14	121	128	stopped	VB
338	29	14	129	133	when	RB
339	30	14	134	136	he	NN
340	31	14	137	142	began	VB
341	32	14	143	145	to	OO
342	33	14	146	150	feel	VB
343	34	14	151	152	a	OO
344	35	14	153	157	mild	JJ
345	36	14	157	158	,	OO
346	37	14	159	163	dull	JJ
347	38	14	164	168	pain	NN
348	39	14	169	174	there	RB
349	40	14	175	179	that	OO
350	41	14	180	182	he	NN
351	42	14	183	186	had	VB
352	43	14	187	192	never	RB
353	44	14	193	197	felt	VB
354	45	14	198	204	before	RB
355	46	14	204	205	.	OO
356	1	15	1	2	"	OO
357	2	15	2	4	Oh	OO
358	3	15	4	5	,	OO
359	4	15	6	10	God"	NN
360	5	15	10	11	,	OO
361	6	15	12	14	he	NN
362	7	15	15	22	thought	VB
363	8	15	22	23	,	OO
364	9	15	24	29	"what	OO
365	10	15	30	31	a	OO
366	11	15	32	41	strenuous	JJ
367	12	15	42	48	career	NN
368	13	15	49	51	it	NN
369	14	15	52	54	is	VB
370	15	15	55	59	that	OO
371	16	15	60	61	I	NN
372	17	15	61	64	've	VB
373	18	15	65	71	chosen	VB
374	19	15	71	72	!	OO
375	1	16	1	11	Travelling	VB
376	2	16	12	15	day	NN
377	3	16	16	18	in	OO
378	4	16	19	22	and	OO
379	5	16	23	26	day	NN
380	6	16	27	30	out	RB
381	7	16	30	31	.	OO
382	1	17	1	6	Doing	VB
383	2	17	7	15	business	NN
384	3	17	16	20	like	OO
385	4	17	21	25	this	OO
386	5	17	26	31	takes	VB
387	6	17	32	36	much	RB
388	7	17	37	41	more	JJ
389	8	17	42	48	effort	NN
390	9	17	49	53	than	OO
391	10	17	54	59	doing	VB
392	11	17	60	64	your	JJ
393	12	17	65	68	own	JJ
394	13	17	69	77	business	NN
395	14	17	78	80	at	OO
396	15	17	81	85	home	NN
397	16	17	85	86	,	OO
398	17	17	87	90	and	OO
399	18	17	91	93	on	OO
400	19	17	94	97	top	NN
401	20	17	98	100	of	OO
402	21	17	101	105	that	OO
403	22	17	106	111	there	OO
404	23	17	111	113	's	VB
405	24	17	114	117	the	OO
406	25	17	118	123	curse	NN
407	26	17	124	126	of	OO
408	27	17	127	137	travelling	NN
409	28	17	137	138	,	OO
410	29	17	139	146	worries	NN
411	30	17	147	152	about	OO
412	31	17	153	159	making	VB
413	32	17	160	165	train	NN
414	33	17	166	177	connections	NN
415	34	17	177	178	,	OO
416	35	17	179	182	bad	JJ
417	36	17	183	186	and	OO
418	37	17	187	196	irregular	JJ
419	38	17	197	201	food	NN
420	39	17	201	202	,	OO
421	40	17	203	210	contact	NN
422	41	17	211	215	with	OO
423	42	17	216	225	different	JJ
424	43	17	226	232	people	NN
425	44	17	233	236	all	OO
426	45	17	237	240	the	OO
427	46	17	241	245	time	NN
428	47	17	246	248	so	RB
429	48	17	249	253	that	OO
430	49	17	254	257	you	NN
431	50	17	258	261	can	VB
432	51	17	262	267	never	RB
433	52	17	268	271	get	VB
434	53	17	272	274	to	OO
435	54	17	275	279	know	VB
436	55	17	280	286	anyone	NN
437	56	17	287	289	or	OO
438	57	17	290	296	become	VB
439	58	17	297	305	friendly	JJ
440	59	17	306	310	with	OO
441	60	17	311	315	them	NN
442	61	17	315	316	.	OO
443	1	18	1	3	It	NN
444	2	18	4	7	can	VB
445	3	18	8	11	all	OO
446	4	18	12	14	go	VB
447	5	18	15	17	to	OO
448	6	18	18	22	Hell	OO
449	7	18	22	23	!	OO
450	8	18	23	24	"	OO
451	1	19	1	3	He	NN
452	2	19	4	8	felt	VB
453	3	19	9	10	a	OO
454	4	19	11	17	slight	JJ
455	5	19	18	22	itch	NN
456	6	19	23	25	up	RB
457	7	19	26	28	on	OO
458	8	19	29	32	his	JJ
459	9	19	33	38	belly	NN
460	10	19	38	39	;	OO
461	11	19	40	46	pushed	VB
462	12	19	47	54	himself	NN
463	13	19	55	61	slowly	RB
464	14	19	62	64	up	RB
465	15	19	65	67	on	OO
466	16	19	68	71	his	JJ
467	17	19	72	76	back	NN
468	18	19	77	84	towards	OO
469	19	19	85	88	the	OO
470	20	19	89	98	headboard	NN
471	21	19	99	101	so	RB
472	22	19	102	106	that	OO
473	23	19	107	109	he	NN
474	24	19	110	115	could	VB
475	25	19	116	120	lift	VB
476	26	19	121	124	his	JJ
477	27	19	125	129	head	NN
478	28	19	130	136	better	RB
479	29	19	136	137	;	OO
480	30	19	138	143	found	VB
481	31	19	144	149	where	RB
482	32	19	150	153	the	OO
483	33	19	154	158	itch	NN
484	34	19	159	162	was	VB
485	35	19	162	163	,	OO
486	36	19	164	167	and	OO
487	37	19	168	171	saw	VB
488	38	19	172	176	that	OO
489	39	19	177	179	it	NN
490	40	19	180	183	was	VB
491	41	19	184	191	covered	VB
492	42	19	192	196	with	OO
493	43	19	197	201	lots	NN
494	44	19	202	204	of	OO
495	45	19	205	211	little	JJ
496	46	19	212	217	white	JJ
497	47	19	218	223	spots	NN
498	48	19	224	229	which	OO
499	49	19	230	232	he	NN
500	50	19	233	236	did	VB
501	51	19	236	239	n't	RB
502	52	19	240	244	know	VB
503	53	19	245	249	what	NN
504	54	19	250	252	to	OO
505	55	19	253	257	make	VB
506	56	19	258	260	of	OO
507	57	19	260	261	;	OO
508	58	19	262	265	and	OO
509	59	19	266	270	when	RB
510	60	19	271	273	he	NN
511	61	19	274	279	tried	VB
512	62	19	280	282	to	OO
513	63	19	283	287	feel	VB
514	64	19	288	291	the	OO
515	65	19	292	297	place	NN
516	66	19	298	302	with	OO
517	67	19	303	306	one	OO
518	68	19	307	309	of	OO
519	69	19	310	313	his	JJ
520	70	19	314	318	legs	NN
521	71	19	319	321	he	NN
522	72	19	322	326	drew	VB
523	73	19	327	329	it	NN
524	74	19	330	337	quickly	RB
525	75	19	338	342	back	RB
526	76	19	343	350	because	OO
527	77	19	351	353	as	RB
528	78	19	354	358	soon	RB
529	79	19	359	361	as	OO
530	80	19	362	364	he	NN
531	81	19	365	372	touched	VB
532	82	19	373	375	it	NN
533	83	19	376	378	he	NN
534	84	19	379	382	was	VB
535	85	19	383	391	overcome	VB
536	86	19	392	394	by	OO
537	87	19	395	396	a	OO
538	88	19	397	401	cold	JJ
539	89	19	402	409	shudder	VB
540	90	19	409	410	.	OO
541	1	20	1	3	He	NN
542	2	20	4	8	slid	VB
543	3	20	9	13	back	RB
544	4	20	14	18	into	OO
545	5	20	19	22	his	JJ
546	6	20	23	29	former	JJ
547	7	20	30	38	position	NN
548	8	20	38	39	.	OO
549	1	21	1	2	"	OO
550	2	21	2	9	Getting	VB
551	3	21	10	12	up	RB
552	4	21	13	18	early	RB
553	5	21	19	22	all	OO
554	6	21	23	26	the	OO
555	7	21	27	31	time	NN
556	8	21	31	32	"	OO
557	9	21	32	33	,	OO
558	10	21	34	36	he	NN
559	11	21	37	44	thought	VB
560	12	21	44	45	,	OO
561	13	21	46	49	"it	NN
562	14	21	50	55	makes	VB
563	15	21	56	59	you	NN
564	16	21	60	66	stupid	JJ
565	17	21	66	67	.	OO
566	1	22	1	4	You	NN
567	2	22	4	7	've	VB
568	3	22	8	11	got	VB
569	4	22	12	14	to	OO
570	5	22	15	18	get	VB
571	6	22	19	25	enough	RB
572	7	22	26	32	sleep.	OO
573	1	23	1	6	Other	JJ
574	2	23	7	17	travelling	VB
575	3	23	18	26	salesmen	NN
576	4	23	27	31	live	VB
577	5	23	32	33	a	OO
578	6	23	34	38	life	NN
579	7	23	39	41	of	OO
580	8	23	42	48	luxury	NN
581	9	23	48	49	.	OO
582	1	24	1	4	For	OO
583	2	24	5	13	instance	NN
584	3	24	13	14	,	OO
585	4	24	15	23	whenever	RB
586	5	24	24	25	I	NN
587	6	24	26	28	go	VB
588	7	24	29	33	back	RB
589	8	24	34	36	to	OO
590	9	24	37	40	the	OO
591	10	24	41	46	guest	NN
592	11	24	47	52	house	NN
593	12	24	53	59	during	OO
594	13	24	60	63	the	OO
595	14	24	64	71	morning	NN
596	15	24	72	74	to	OO
597	16	24	75	79	copy	VB
598	17	24	80	83	out	OO
599	18	24	84	87	the	OO
600	19	24	88	96	contract	NN
601	20	24	96	97	,	OO
602	21	24	98	103	these	OO
603	22	24	104	113	gentlemen	NN
604	23	24	114	117	are	VB
605	24	24	118	124	always	RB
606	25	24	125	130	still	RB
607	26	24	131	138	sitting	VB
608	27	24	139	144	there	RB
609	28	24	145	151	eating	VB
610	29	24	152	157	their	JJ
611	30	24	158	168	breakfasts	NN
612	31	24	168	169	.	OO
613	1	25	1	2	I	NN
614	2	25	3	8	ought	VB
615	3	25	9	11	to	OO
616	4	25	12	16	just	RB
617	5	25	17	20	try	VB
618	6	25	21	25	that	OO
619	7	25	26	30	with	OO
620	8	25	31	33	my	JJ
621	9	25	34	38	boss	NN
622	10	25	38	39	;	OO
623	11	25	40	41	I	NN
624	12	25	41	43	'd	VB
625	13	25	44	47	get	VB
626	14	25	48	54	kicked	VB
627	15	25	55	58	out	OO
628	16	25	59	61	on	OO
629	17	25	62	65	the	OO
630	18	25	66	70	spot	NN
631	19	25	70	71	.	OO
632	1	26	1	4	But	OO
633	2	26	5	8	who	NN
634	3	26	9	14	knows	VB
635	4	26	14	15	,	OO
636	5	26	16	21	maybe	RB
637	6	26	22	26	that	OO
638	7	26	27	32	would	VB
639	8	26	33	35	be	VB
640	9	26	36	39	the	OO
641	10	26	40	44	best	JJ
642	11	26	45	50	thing	NN
643	12	26	51	54	for	OO
644	13	26	55	57	me	NN
645	14	26	57	58	.	OO
646	1	27	1	3	If	OO
647	2	27	4	5	I	NN
648	3	27	6	9	did	VB
649	4	27	9	12	n't	RB
650	5	27	13	17	have	VB
651	6	27	18	20	my	JJ
652	7	27	21	28	parents	NN
653	8	27	29	31	to	OO
654	9	27	32	37	think	VB
655	10	27	38	43	about	OO
656	11	27	44	45	I	NN
657	12	27	45	47	'd	VB
658	13	27	48	52	have	VB
659	14	27	53	58	given	VB
660	15	27	59	61	in	OO
661	16	27	62	64	my	JJ
662	17	27	65	71	notice	NN
663	18	27	72	73	a	OO
664	19	27	74	78	long	JJ
665	20	27	79	83	time	NN
666	21	27	84	87	ago	RB
667	22	27	87	88	,	OO
668	23	27	89	90	I	NN
669	24	27	90	92	'd	VB
670	25	27	93	97	have	VB
671	26	27	98	102	gone	VB
672	27	27	103	105	up	RB
673	28	27	106	108	to	OO
674	29	27	109	112	the	OO
675	30	27	113	117	boss	NN
676	31	27	118	121	and	OO
677	32	27	122	126	told	VB
678	33	27	127	130	him	NN
679	34	27	131	135	just	RB
680	35	27	136	140	what	NN
681	36	27	141	142	I	NN
682	37	27	143	148	think	VB
683	38	27	148	149	,	OO
684	39	27	150	154	tell	VB
685	40	27	155	158	him	NN
686	41	27	159	169	everything	NN
687	42	27	170	171	I	NN
688	43	27	172	177	would	VB
689	44	27	177	178	,	OO
690	45	27	179	182	let	VB
691	46	27	183	186	him	NN
692	47	27	187	191	know	VB
693	48	27	192	196	just	RB
694	49	27	197	201	what	NN
695	50	27	202	203	I	NN
696	51	27	204	208	feel	VB
697	52	27	208	209	.	OO
698	1	28	1	3	He	NN
699	2	28	3	5	'd	VB
700	3	28	6	10	fall	VB
701	4	28	11	16	right	RB
702	5	28	17	20	off	OO
703	6	28	21	24	his	JJ
704	7	28	25	29	desk	NN
705	8	28	29	30	!	OO
706	1	29	1	4	And	OO
707	2	29	5	7	it	NN
708	3	29	7	9	's	VB
709	4	29	10	11	a	OO
710	5	29	12	17	funny	JJ
711	6	29	18	22	sort	NN
712	7	29	23	25	of	OO
713	8	29	26	34	business	NN
714	9	29	35	37	to	OO
715	10	29	38	40	be	VB
716	11	29	41	48	sitting	VB
717	12	29	49	51	up	OO
718	13	29	52	57	there	RB
719	14	29	58	60	at	OO
720	15	29	61	65	your	JJ
721	16	29	66	70	desk	NN
722	17	29	70	71	,	OO
723	18	29	72	79	talking	VB
724	19	29	80	84	down	OO
725	20	29	85	87	at	OO
726	21	29	88	92	your	JJ
727	22	29	93	105	subordinates	NN
728	23	29	106	110	from	OO
729	24	29	111	113	up	RB
730	25	29	114	119	there	RB
731	26	29	119	120	,	OO
732	27	29	121	131	especially	RB
733	28	29	132	136	when	RB
734	29	29	137	140	you	NN
735	30	29	141	145	have	VB
736	31	29	146	148	to	OO
737	32	29	149	151	go	VB
738	33	29	152	157	right	RB
739	34	29	158	160	up	OO
740	35	29	161	166	close	RB
741	36	29	167	174	because	OO
742	37	29	175	178	the	OO
743	38	29	179	183	boss	NN
744	39	29	184	186	is	VB
745	40	29	187	191	hard	JJ
746	41	29	192	194	of	OO
747	42	29	195	202	hearing	NN
748	43	29	202	203	.	OO
749	1	30	1	5	Well	RB
750	2	30	5	6	,	OO
751	3	30	7	12	there	OO
752	4	30	12	14	's	VB
753	5	30	15	20	still	RB
754	6	30	21	25	some	OO
755	7	30	26	30	hope	NN
756	8	30	30	31	;	OO
757	9	30	32	36	once	RB
758	10	30	37	38	I	NN
759	11	30	38	41	've	VB
760	12	30	42	45	got	VB
761	13	30	46	49	the	OO
762	14	30	50	55	money	NN
763	15	30	56	64	together	RB
764	16	30	65	67	to	OO
765	17	30	68	71	pay	VB
766	18	30	72	75	off	OO
767	19	30	76	78	my	JJ
768	20	30	79	86	parents	NN
769	21	30	86	87	'	OO
770	22	30	88	92	debt	NN
771	23	30	93	95	to	OO
772	24	30	96	99	him	NN
773	25	30	100	101	-	OO
774	26	30	102	109	another	OO
775	27	30	110	114	five	OO
776	28	30	115	117	or	OO
777	29	30	118	121	six	OO
778	30	30	122	127	years	NN
779	31	30	128	129	I	NN
780	32	30	130	137	suppose	VB
781	33	30	138	139	-	OO
782	34	30	140	144	that	OO
783	35	30	144	146	's	VB
784	36	30	147	157	definitely	RB
785	37	30	158	162	what	NN
786	38	30	163	164	I	NN
787	39	30	164	167	'll	VB
788	40	30	168	170	do	VB
789	41	30	170	171	.	OO
790	1	31	1	5	That	OO
791	2	31	5	7	's	VB
792	3	31	8	12	when	RB
793	4	31	13	14	I	NN
794	5	31	14	17	'll	VB
795	6	31	18	22	make	VB
796	7	31	23	26	the	OO
797	8	31	27	30	big	JJ
798	9	31	31	37	change	NN
799	10	31	37	38	.	OO
800	1	32	1	6	First	RB
801	2	32	7	9	of	OO
802	3	32	10	13	all	OO
803	4	32	14	20	though	OO
804	5	32	20	21	,	OO
805	6	32	22	23	I	NN
806	7	32	23	26	've	VB
807	8	32	27	30	got	VB
808	9	32	31	33	to	OO
809	10	32	34	37	get	VB
810	11	32	38	40	up	OO
811	12	32	40	41	,	OO
812	13	32	42	44	my	JJ
813	14	32	45	50	train	NN
814	15	32	51	57	leaves	VB
815	16	32	58	60	at	OO
816	17	32	61	65	five	OO
817	18	32	65	66	.	OO
818	19	32	66	67	"	OO
