indexInText	indexInSentence	sentenceNumber	token	posTag
114	19	4	and	OO
115	20	4	many	JJ
116	21	4	phone	NN
117	22	4	lines	NN
118	23	4	have	VB
119	24	4	had	VB
120	25	4	data	NN
121	26	4	services	NN
122	27	4	disabled	JJ
123	28	4	.	OO
124	1	5	At	OO
125	2	5	least	JJ
126	3	5	six	OO
127	4	5	protesters	NN
128	5	5	were	VB
129	6	5	killed	VB
130	7	5	with	OO
131	8	5	some	OO
132	9	5	reports	NN
133	10	5	that	OO
134	11	5	police	NN
135	12	5	in	OO
136	13	5	some	OO
137	14	5	cities	NN
138	15	5	used	VB
139	16	5	live	JJ
140	17	5	ammunition	NN
141	18	5	on	OO
142	19	5	crowds	NN
143	20	5	.	OO
144	1	6	Over	OO
145	2	6	1000	OO
146	3	6	protesters	NN
147	4	6	have	VB
148	5	6	been	VB
149	6	6	arrested	VB
150	7	6	and	OO
151	8	6	Egyptian	JJ
152	9	6	telecoms	NN
153	10	6	are	VB
154	11	6	attempting	VB
155	12	6	to	OO
156	13	6	block	VB
157	14	6	access	NN
158	15	6	to	OO
159	16	6	sites	NN
160	17	6	where	RB
161	18	6	protesters	NN
162	19	6	can	VB
163	20	6	post	VB
164	21	6	coverage	NN
165	22	6	.	OO
166	1	7	While	OO
167	2	7	few	JJ
168	3	7	people	NN
169	4	7	will	VB
170	5	7	openly	RB
171	6	7	admit	VB
172	7	7	to	OO
173	8	7	liking	VB
174	9	7	the	OO
175	10	7	dictatorship	NN
176	11	7	of	OO
177	12	7	Mubarak	NN
178	13	7	,	OO
179	14	7	he	NN
180	15	7	is	VB
181	16	7	one	OO
182	17	7	of	OO
183	18	7	the	OO
184	19	7	largest	JJ
185	20	7	recipients	NN
186	21	7	of	OO
187	22	7	US	NN
188	23	7	aid	NN
189	24	7	and	OO
190	25	7	maintains	VB
191	26	7	his	JJ
192	27	7	power	NN
193	28	7	largely	RB
194	29	7	because	OO
195	30	7	of	OO
196	31	7	the	OO
197	32	7	US	NN
198	33	7	backing	NN
199	34	7	.	OO
200	1	8	.	OO
201	1	9	In	OO
202	2	9	a	OO
203	3	9	January	NN
204	4	9	27th	JJ
205	5	9	PBS	NN
206	6	9	interview	NN
207	7	9	,	OO
208	8	9	Vice	NN
209	9	9	President	NN
210	10	9	Biden	NN
211	11	9	said	VB
212	12	9	he	NN
213	13	9	would	VB
214	14	9	not	RB
215	15	9	refer	VB
216	16	9	to	OO
217	17	9	Egyptian	JJ
218	18	9	President	NN
219	19	9	Mubarak	NN
220	20	9	as	OO
221	21	9	a	OO
222	22	9	dictator	NN
223	23	9	and	OO
224	24	9	instead	RB
225	25	9	called	VB
226	26	9	him	NN
227	27	9	an	OO
228	28	9	``	OO
229	29	9	ally	NN
230	30	9	''	OO
231	31	9	on	OO
232	32	9	a	OO
233	33	9	number	NN
234	34	9	of	OO
235	35	9	key	JJ
236	36	9	foreign	JJ
237	37	9	policy	NN
238	38	9	issues	NN
239	39	9	.	OO
240	1	10	Comments	NN
241	2	10	by	OO
242	3	10	Hillary	NN
243	4	10	Clinton	NN
244	5	10	on	OO
245	6	10	January	NN
246	7	10	25th	JJ
247	8	10	made	VB
248	9	10	clear	JJ
249	10	10	that	OO
250	11	10	the	OO
251	12	10	Obama	NN
252	13	10	administration	NN
253	14	10	was	VB
254	15	10	reluctant	JJ
255	16	10	to	OO
256	17	10	change	VB
257	18	10	its	JJ
258	19	10	foreign	JJ
259	20	10	policy	NN
260	21	10	stance	NN
261	22	10	.	OO
262	1	11	A	OO
263	2	11	writer	NN
264	3	11	on	OO
265	4	11	Bikyamasr	NN
266	5	11	notes	NN
267	6	11	:	OO
268	7	11	For	OO
269	8	11	almost	RB
270	9	11	all	OO
271	10	11	observers	NN
272	11	11	,	OO
273	12	11	activists	NN
274	13	11	and	OO
275	14	11	on-the-ground	JJ
276	15	11	demonstrators	NN
277	16	11	on	OO
278	17	11	Egypt	NN
279	18	11	's	OO
280	19	11	streets	NN
281	20	11	on	OO
282	21	11	Tuesday	NN
283	22	11	,	OO
284	23	11	American	NN
285	24	11	Secretary	NN
286	25	11	of	OO
287	26	11	State	NN
288	27	11	Hillary	NN
289	28	11	Clinton	NN
290	29	11	's	OO
291	30	11	comments	NN
292	31	11	showed	VB
293	32	11	where	RB
294	33	11	Washington	NN
295	34	11	stands	VB
296	35	11	.	OO
297	1	12	With	OO
298	2	12	the	OO
299	3	12	government	NN
300	4	12	,	OO
301	5	12	not	RB
302	6	12	those	OO
303	7	12	demanding	VB
304	8	12	an	OO
305	9	12	end	NN
306	10	12	to	OO
307	11	12	decades	NN
308	12	12	of	OO
309	13	12	oppression	NN
310	14	12	and	OO
311	15	12	injustice	NN
312	16	12	.	OO
313	1	13	She	NN
314	2	13	said	VB
315	3	13	in	OO
316	4	13	a	OO
317	5	13	statement	NN
318	6	13	issued	VB
319	7	13	by	OO
320	8	13	the	OO
321	9	13	State	NN
322	10	13	Department	NN
323	11	13	early	JJ
324	12	13	Tuesday	NN
325	13	13	afternoon	NN
326	14	13	Washington	NN
327	15	13	time	NN
328	16	13	--	OO
329	17	13	as	OO
330	18	13	police	NN
331	19	13	in	OO
332	20	13	Egypt	NN
333	21	13	were	VB
334	22	13	beginning	VB
335	23	13	a	OO
336	24	13	final	JJ
337	25	13	push	NN
338	26	13	of	OO
339	27	13	tear	VB
340	28	13	bombs	NN
341	29	13	,	OO
342	30	13	water	NN
343	31	13	cannons	NN
344	32	13	and	OO
345	33	13	rubber	NN
346	34	13	bullets	NN
347	35	13	to	OO
348	36	13	disperse	VB
349	37	13	thousands	NN
350	38	13	of	OO
351	39	13	protesters	NN
352	40	13	--	OO
353	41	13	that	OO
354	42	13	``	OO
355	43	13	our	JJ
356	44	13	assessment	NN
357	45	13	is	VB
358	46	13	that	OO
359	47	13	the	OO
360	48	13	Egyptian	JJ
361	49	13	government	NN
362	50	13	is	VB
363	51	13	stable	JJ
364	52	13	and	OO
365	53	13	is	VB
366	54	13	looking	VB
367	55	13	for	OO
368	56	13	ways	NN
369	57	13	to	OO
370	58	13	respond	VB
371	59	13	to	OO
372	60	13	the	OO
373	61	13	legitimate	JJ
374	62	13	needs	NN
375	63	13	and	OO
376	64	13	interests	NN
377	65	13	of	OO
378	66	13	the	OO
379	67	13	Egyptian	JJ
380	68	13	people	NN
381	69	13	.	OO
382	70	13	''	OO
383	1	14	On	OO
384	2	14	January	NN
385	3	14	28th	JJ
386	4	14	hundreds	NN
387	5	14	of	OO
388	6	14	thousands	NN
389	7	14	of	OO
390	8	14	protesters	NN
391	9	14	took	VB
392	10	14	to	OO
393	11	14	the	OO
394	12	14	streets	NN
395	13	14	again	RB
396	14	14	as	OO
397	15	14	the	OO
398	16	14	government	NN
399	17	14	cut	VB
400	18	14	access	NN
401	19	14	to	OO
402	20	14	internet	NN
403	21	14	and	OO
404	22	14	phone	NN
405	23	14	service	NN
406	24	14	for	OO
407	25	14	much	JJ
408	26	14	of	OO
409	27	14	the	OO
410	28	14	country	NN
411	29	14	.	OO
412	1	15	By	OO
413	2	15	the	OO
414	3	15	evening	NN
415	4	15	many	JJ
416	5	15	government	NN
417	6	15	buildings	NN
418	7	15	were	VB
419	8	15	on	OO
420	9	15	fire	NN
421	10	15	with	OO
422	11	15	many	JJ
423	12	15	protesters	NN
424	13	15	dead	JJ
425	14	15	and	OO
426	15	15	wounded	VB
427	16	15	from	OO
428	17	15	tear	VB
429	18	15	gas	NN
430	19	15	canisters	NN
431	20	15	and	OO
432	21	15	live	VB
433	22	15	ammunition	NN
434	23	15	.	OO
435	1	16	As	OO
436	2	16	the	OO
437	3	16	army	NN
438	4	16	took	VB
439	5	16	to	OO
440	6	16	the	OO
441	7	16	street	NN
442	8	16	,	OO
443	9	16	replacing	VB
444	10	16	the	OO
445	11	16	police	NN
446	12	16	,	OO
447	13	16	and	OO
448	14	16	initially	RB
449	15	16	not	RB
450	16	16	attacking	VB
451	17	16	protesters	NN
452	18	16	,	OO
453	19	16	many	JJ
454	20	16	thought	VB
455	21	16	the	OO
456	22	16	revolution	NN
457	23	16	had	VB
458	24	16	achieved	VB
459	25	16	its	JJ
460	26	16	goal	NN
461	27	16	but	OO
462	28	16	Mubarak	NN
463	29	16	appeared	VB
464	30	16	on	OO
465	31	16	state	NN
466	32	16	television	NN
467	33	16	in	OO
468	34	16	the	OO
469	35	16	early	JJ
470	36	16	evening	NN
471	37	16	to	OO
472	38	16	say	VB
473	39	16	he	NN
474	40	16	had	VB
475	41	16	fired	VB
476	42	16	the	OO
477	43	16	rest	NN
478	44	16	of	OO
479	45	16	the	OO
480	46	16	government	NN
481	47	16	but	OO
482	48	16	intended	VB
483	49	16	to	OO
484	50	16	stay	VB
485	51	16	in	OO
486	52	16	power	NN
487	53	16	.	OO
488	1	17	Smaller	JJ
489	2	17	protests	NN
490	3	17	continued	VB
491	4	17	on	OO
492	5	17	the	OO
493	6	17	29th	JJ
494	7	17	,	OO
495	8	17	30th	JJ
496	9	17	and	OO
497	10	17	31st	JJ
498	11	17	.	OO
499	1	18	On	OO
500	2	18	February	NN
501	3	18	1st	OO
502	4	18	,	OO
503	5	18	millions	NN
504	6	18	took	VB
505	7	18	to	OO
506	8	18	the	OO
507	9	18	streets	NN
508	10	18	of	OO
509	11	18	Cairo	NN
510	12	18	,	OO
511	13	18	Alexandria	NN
512	14	18	and	OO
513	15	18	other	JJ
514	16	18	Egyptian	JJ
515	17	18	cities	NN
516	18	18	to	OO
517	19	18	demand	VB
518	20	18	an	OO
519	21	18	end	NN
520	22	18	to	OO
521	23	18	the	OO
522	24	18	Mubarak	NN
523	25	18	regime	NN
524	26	18	.	OO
525	1	19	The	OO
526	2	19	protests	NN
527	3	19	were	VB
528	4	19	the	OO
529	5	19	largest	JJ
530	6	19	ones	NN
531	7	19	in	OO
532	8	19	Egypt	NN
533	9	19	in	OO
534	10	19	recorded	JJ
535	11	19	history	NN
536	12	19	.	OO
537	1	20	Mubarak	NN
538	2	20	responded	VB
539	3	20	that	OO
540	4	20	he	NN
541	5	20	will	VB
542	6	20	not	RB
543	7	20	run	VB
544	8	20	for	OO
545	9	20	re-election	NN
546	10	20	in	OO
547	11	20	September	NN
548	12	20	but	OO
549	13	20	demonstrators	NN
550	14	20	will	VB
551	15	20	not	RB
552	16	20	let	VB
553	17	20	him	NN
554	18	20	steal	VB
555	19	20	another	OO
556	20	20	rigged	VB
557	21	20	election	NN
558	22	20	for	OO
559	23	20	his	JJ
560	24	20	military	JJ
561	25	20	junta	NN
562	26	20	;	OO
563	27	20	a	OO
564	28	20	protest	NN
565	29	20	is	VB
566	30	20	scheduled	VB
567	31	20	for	OO
568	32	20	Friday	NN
569	33	20	February	NN
570	34	20	4th	JJ
571	35	20	to	OO
572	36	20	march	VB
573	37	20	on	OO
574	38	20	the	OO
575	39	20	Presidential	NN
576	40	20	Palace	NN
577	41	20	in	OO
578	42	20	Heliopolis	NN
579	43	20	and	OO
580	44	20	force	VB
581	45	20	a	OO
582	46	20	change	NN
583	47	20	in	OO
584	48	20	regime	NN
585	49	20	(	OO
586	50	20	although	OO
587	51	20	it	NN
588	52	20	is	VB
589	53	20	rumored	VB
590	54	20	that	OO
591	55	20	Mubarak	NN
592	56	20	is	VB
593	57	20	operating	VB
594	58	20	out	OO
595	59	20	of	OO
596	60	20	Sharm	OO
597	61	20	el-Sheikh	OO
598	62	20	now	RB
599	63	20	)	OO
600	64	20	.	OO
601	1	21	On	OO
602	2	21	Wednesday	NN
603	3	21	,	OO
604	4	21	January	NN
605	5	21	the	OO
606	6	21	26th	JJ
607	7	21	,	OO
608	8	21	there	OO
609	9	21	was	VB
610	10	21	a	OO
611	11	21	demonstration	NN
612	12	21	of	OO
613	13	21	solidarity	NN
614	14	21	with	OO
615	15	21	the	OO
616	16	21	Egyptian	JJ
617	17	21	protests	NN
618	18	21	at	OO
619	19	21	Market	NN
620	20	21	and	OO
621	21	21	Montgomery	NN
622	22	21	in	OO
623	23	21	San	NN
624	24	21	Francisco	NN
625	25	21	,	OO
626	26	21	starting	VB
627	27	21	at	OO
628	28	21	5pm	NN
629	29	21	.	OO
630	1	22	On	OO
631	2	22	January	NN
632	3	22	29th	JJ
633	4	22	,	OO
634	5	22	hundreds	NN
635	6	22	again	RB
636	7	22	took	VB
637	8	22	to	OO
638	9	22	the	OO
639	10	22	streets	NN
640	11	22	in	OO
641	12	22	San	NN
642	13	22	Francisco	NN
643	14	22	to	OO
644	15	22	demand	VB
645	16	22	an	OO
646	17	22	end	NN
647	18	22	to	OO
648	19	22	the	OO
649	20	22	Mubarak	NN
650	21	22	regime	NN
651	22	22	in	OO
652	23	22	Egypt	NN
653	24	22	.	OO
654	1	23	Protesters	NN
655	2	23	gathered	VB
656	3	23	at	OO
657	4	23	noon	NN
658	5	23	near	OO
659	6	23	the	OO
660	7	23	Montgomery	NN
661	8	23	St	NN
662	9	23	BART	NN
663	10	23	station	NN
664	11	23	and	OO
665	12	23	rallied	VB
666	13	23	for	OO
667	14	23	an	OO
668	15	23	hour	NN
669	16	23	before	OO
670	17	23	marching	VB
671	18	23	to	OO
672	19	23	UN	NN
673	20	23	Plaza	NN
674	21	23	.	OO
