indexInText	indexInSentence	sentenceNumber	token	posTag
167	22	8	and	OO
168	23	8	toward	OO
169	24	8	the	OO
170	25	8	rural	JJ
171	26	8	West	NN
172	27	8	Sheep	NN
173	28	8	Creek	NN
174	29	8	Drive	NN
175	30	8	neighborhood	NN
176	31	8	where	RB
177	32	8	Walz	NN
178	33	8	lives	VB
179	34	8	,	OO
180	35	8	amid	OO
181	36	8	a	OO
182	37	8	thick	JJ
183	38	8	canopy	NN
184	39	8	of	OO
185	40	8	the	OO
186	41	8	same	JJ
187	42	8	black	JJ
188	43	8	spruce	VB
189	44	8	that	OO
190	45	8	this	OO
191	46	8	fire	NN
192	47	8	blows	NN
193	48	8	through	OO
194	49	8	like	OO
195	50	8	standing	VB
196	51	8	tinder	NN
197	52	8	.	OO
198	1	9	Alaska	NN
199	2	9	State	NN
200	3	9	Troopers	NN
201	4	9	told	VB
202	5	9	the	OO
203	6	9	scattered	VB
204	7	9	residents	NN
205	8	9	along	OO
206	9	9	the	OO
207	10	9	gravel	NN
208	11	9	road	NN
209	12	9	to	OO
210	13	9	evacuate	VB
211	14	9	.	OO
212	1	10	Walz	NN
213	2	10	lost	VB
214	3	10	her	JJ
215	4	10	home	NN
216	5	10	in	OO
217	6	10	the	OO
218	7	10	1996	OO
219	8	10	Miller	NN
220	9	10	's	OO
221	10	10	Reach	NN
222	11	10	fire	NN
223	12	10	that	OO
224	13	10	destroyed	VB
225	14	10	more	JJ
226	15	10	than	OO
227	16	10	400	OO
228	17	10	.	OO
229	1	11	``	OO
230	2	11	I	NN
231	3	11	told	VB
232	4	11	him	NN
233	5	11	I	NN
234	6	11	was	VB
235	7	11	n't	RB
236	8	11	leaving	VB
237	9	11	,	OO
238	10	11	''	OO
239	11	11	she	NN
240	12	11	said	VB
241	13	11	.	OO
242	1	12	``	OO
243	2	12	They	NN
244	3	12	said	VB
245	4	12	it	NN
246	5	12	was	VB
247	6	12	voluntary	JJ
248	7	12	anyway	RB
249	8	12	.	OO
250	9	12	''	OO
251	1	13	This	OO
252	2	13	fire	NN
253	3	13	,	OO
254	4	13	however	RB
255	5	13	,	OO
256	6	13	is	VB
257	7	13	expected	VB
258	8	13	to	OO
259	9	13	turn	VB
260	10	13	ugly	JJ
261	11	13	again	RB
262	12	13	.	OO
263	1	14	Forecasts	NN
264	2	14	called	VB
265	3	14	for	OO
266	4	14	extreme	JJ
267	5	14	behavior	NN
268	6	14	Tuesday	NN
269	7	14	night	NN
270	8	14	due	JJ
271	9	14	to	OO
272	10	14	thunderstorms	NN
273	11	14	and	OO
274	12	14	erratic	JJ
275	13	14	winds	NN
276	14	14	.	OO
277	1	15	The	OO
278	2	15	crews	NN
279	3	15	fighting	VB
280	4	15	the	OO
281	5	15	fire	NN
282	6	15	acknowledge	VB
283	7	15	the	OO
284	8	15	state	NN
285	9	15	's	OO
286	10	15	general	JJ
287	11	15	policy	NN
288	12	15	against	OO
289	13	15	mandatory	JJ
290	14	15	evacuations	NN
291	15	15	.	OO
292	1	16	But	OO
293	2	16	they	NN
294	3	16	do	VB
295	4	16	n't	RB
296	5	16	like	VB
297	6	16	it	NN
298	7	16	,	OO
299	8	16	officials	NN
300	9	16	say	VB
301	10	16	,	OO
302	11	16	because	OO
303	12	16	homeowners	NN
304	13	16	may	VB
305	14	16	misjudge	VB
306	15	16	the	OO
307	16	16	danger	NN
308	17	16	.	OO
309	1	17	``	OO
310	2	17	The	OO
311	3	17	troopers	NN
312	4	17	are	VB
313	5	17	very	RB
314	6	17	cautious	JJ
315	7	17	in	OO
316	8	17	advising	VB
317	9	17	us	NN
318	10	17	that	OO
319	11	17	evacuations	NN
320	12	17	are	VB
321	13	17	voluntary	JJ
322	14	17	,	OO
323	15	17	''	OO
324	16	17	Tom	NN
325	17	17	Kurth	NN
326	18	17	,	OO
327	19	17	incident	NN
328	20	17	commander	NN
329	21	17	on	OO
330	22	17	the	OO
331	23	17	fire	NN
332	24	17	,	OO
333	25	17	said	VB
334	26	17	during	OO
335	27	17	a	OO
336	28	17	press	NN
337	29	17	conference	NN
338	30	17	Tuesday	NN
339	31	17	.	OO
340	1	18	``	OO
341	2	18	Now	RB
342	3	18	,	OO
343	4	18	that	OO
344	5	18	's	VB
345	6	18	not	RB
346	7	18	our	JJ
347	8	18	advice	NN
348	9	18	.	OO
349	10	18	''	OO
350	1	19	Approaching	VB
351	2	19	fires	NN
352	3	19	throw	VB
353	4	19	off	OO
354	5	19	voluminous	JJ
355	6	19	smoke	NN
356	7	19	,	OO
357	8	19	and	OO
358	9	19	then	RB
359	10	19	turbulence	NN
360	11	19	starts	VB
361	12	19	,	OO
362	13	19	Kurth	NN
363	14	19	said	VB
364	15	19	.	OO
365	1	20	That	OO
366	2	20	's	VB
367	3	20	when	RB
368	4	20	some	OO
369	5	20	holdouts	NN
370	6	20	decide	VB
371	7	20	to	OO
372	8	20	leave	VB
373	9	20	home	NN
374	10	20	,	OO
375	11	20	``	OO
376	12	20	Out	OO
377	13	20	they	NN
378	14	20	come	VB
379	15	20	,	OO
380	16	20	''	OO
381	17	20	he	NN
382	18	20	said	VB
383	19	20	.	OO
384	1	21	``	OO
385	2	21	They	NN
386	3	21	're	VB
387	4	21	in	OO
388	5	21	the	OO
389	6	21	smoke	NN
390	7	21	.	OO
391	1	22	We	NN
392	2	22	're	VB
393	3	22	in	OO
394	4	22	the	OO
395	5	22	smoke	NN
396	6	22	.	OO
397	1	23	It	NN
398	2	23	's	VB
399	3	23	a	OO
400	4	23	very	RB
401	5	23	dangerous	JJ
402	6	23	environment	NN
403	7	23	to	OO
404	8	23	operate	VB
405	9	23	in	OO
406	10	23	.	OO
407	11	23	''	OO
408	1	24	Alaska	NN
409	2	24	Wildlife	NN
410	3	24	Trooper	NN
411	4	24	Thomas	NN
412	5	24	Akelkok	NN
413	6	24	spent	VB
414	7	24	Tuesday	NN
415	8	24	guarding	VB
416	9	24	against	OO
417	10	24	looters	NN
418	11	24	and	OO
419	12	24	checking	VB
420	13	24	on	OO
421	14	24	people	NN
422	15	24	who	NN
423	16	24	stayed	VB
424	17	24	behind	OO
425	18	24	despite	OO
426	19	24	an	OO
427	20	24	evacuation	NN
428	21	24	advisory	NN
429	22	24	that	OO
430	23	24	now	RB
431	24	24	covers	VB
432	25	24	a	OO
433	26	24	15-mile	JJ
434	27	24	corridor	NN
435	28	24	along	OO
436	29	24	the	OO
437	30	24	Parks	NN
438	31	24	Highway	NN
439	32	24	.	OO
440	1	25	Akelkok	NN
441	2	25	,	OO
442	3	25	a	OO
443	4	25	Ekwok	NN
444	5	25	native	NN
445	6	25	who	NN
446	7	25	brings	VB
447	8	25	a	OO
448	9	25	good-natured	JJ
449	10	25	personality	NN
450	11	25	to	OO
451	12	25	the	OO
452	13	25	job	NN
453	14	25	,	OO
454	15	25	drove	VB
455	16	25	down	OO
456	17	25	a	OO
457	18	25	long	JJ
458	19	25	driveway	NN
459	20	25	near	OO
460	21	25	Capitol	NN
461	22	25	Speedway	NN
462	23	25	to	OO
463	24	25	check	VB
464	25	25	on	OO
465	26	25	a	OO
466	27	25	home	NN
467	28	25	.	OO
468	1	26	Skeletal	JJ
469	2	26	charred	VB
470	3	26	spruce	VB
471	4	26	trees	NN
472	5	26	stood	VB
473	6	26	like	OO
474	7	26	spikes	NN
475	8	26	in	OO
476	9	26	a	OO
477	10	26	moonscape	NN
478	11	26	of	OO
479	12	26	gray	JJ
480	13	26	.	OO
481	1	27	Occasional	JJ
482	2	27	whiffs	NN
483	3	27	of	OO
484	4	27	smoke	NN
485	5	27	emerged	VB
486	6	27	from	OO
487	7	27	the	OO
488	8	27	incinerated	VB
489	9	27	duff	NN
490	10	27	.	OO
491	1	28	The	OO
492	2	28	trooper	NN
493	3	28	came	VB
494	4	28	to	OO
495	5	28	the	OO
496	6	28	house	NN
497	7	28	Sunday	NN
498	8	28	as	OO
499	9	28	the	OO
500	10	28	fire	NN
501	11	28	bore	VB
502	12	28	down	OO
503	13	28	to	OO
504	14	28	warn	VB
505	15	28	the	OO
506	16	28	family	NN
507	17	28	inside	OO
508	18	28	.	OO
509	1	29	``	OO
510	2	29	Behind	OO
511	3	29	me	NN
512	4	29	,	OO
513	5	29	I	NN
514	6	29	could	VB
515	7	29	see	VB
516	8	29	it	NN
517	9	29	in	OO
518	10	29	the	OO
519	11	29	rearview	NN
520	12	29	mirror	NN
521	13	29	,	OO
522	14	29	''	OO
523	15	29	Akelkok	NN
524	16	29	said	VB
525	17	29	as	OO
526	18	29	his	JJ
527	19	29	pickup	NN
528	20	29	bounced	VB
529	21	29	down	OO
530	22	29	the	OO
531	23	29	driveway	NN
532	24	29	.	OO
533	1	30	``	OO
534	2	30	It	NN
535	3	30	looked	VB
536	4	30	like	OO
537	5	30	the	OO
538	6	30	road	NN
539	7	30	was	VB
540	8	30	catching	VB
541	9	30	on	OO
542	10	30	fire	NN
543	11	30	.	OO
544	12	30	''	OO
545	1	31	He	NN
546	2	31	drove	VB
547	3	31	through	OO
548	4	31	flames	NN
549	5	31	to	OO
550	6	31	get	VB
551	7	31	back	RB
552	8	31	out	OO
553	9	31	,	OO
554	10	31	then	RB
555	11	31	learned	VB
556	12	31	that	OO
557	13	31	a	OO
558	14	31	woman	NN
559	15	31	remained	VB
560	16	31	at	OO
561	17	31	the	OO
562	18	31	house	NN
563	19	31	.	OO
564	1	32	Akelkok	NN
565	2	32	turned	VB
566	3	32	around	RB
567	4	32	,	OO
568	5	32	got	VB
569	6	32	the	OO
570	7	32	woman	NN
571	8	32	out	OO
572	9	32	and	OO
573	10	32	escaped	VB
574	11	32	down	OO
575	12	32	a	OO
576	13	32	four-wheeler	JJ
577	14	32	trail	NN
578	15	32	.	OO
579	1	33	``	OO
580	2	33	That	OO
581	3	33	was	VB
582	4	33	cutting	VB
583	5	33	it	NN
584	6	33	really	RB
585	7	33	close	RB
586	8	33	,	OO
587	9	33	''	OO
588	10	33	he	NN
589	11	33	said	VB
590	12	33	.	OO
591	1	34	The	OO
592	2	34	house	NN
593	3	34	still	RB
594	4	34	stood	VB
595	5	34	unscathed	JJ
596	6	34	as	OO
597	7	34	of	OO
598	8	34	Tuesday	NN
599	9	34	.	OO
600	1	35	Chickens	NN
601	2	35	clucked	VB
602	3	35	and	OO
603	4	35	pecked	VB
604	5	35	at	OO
605	6	35	some	OO
606	7	35	weeds	NN
607	8	35	.	OO
608	1	36	One	OO
609	2	36	had	VB
610	3	36	char	OO
611	4	36	marks	NN
612	5	36	on	OO
613	6	36	its	JJ
614	7	36	tail	NN
615	8	36	.	OO
616	1	37	The	OO
617	2	37	day	NN
618	3	37	the	OO
619	4	37	fire	NN
620	5	37	started	VB
621	6	37	,	OO
622	7	37	officials	NN
623	8	37	say	VB
624	9	37	,	OO
625	10	37	it	NN
626	11	37	torched	VB
627	12	37	through	OO
628	13	37	beetle-killed	JJ
629	14	37	black	JJ
630	15	37	spruce	VB
631	16	37	like	OO
632	17	37	a	OO
633	18	37	freight	NN
634	19	37	train	NN
635	20	37	running	VB
636	21	37	20	OO
637	22	37	to	OO
638	23	37	30	OO
639	24	37	mph	NN
640	25	37	.	OO
641	1	38	Flames	NN
642	2	38	took	VB
643	3	38	off	OO
644	4	38	again	RB
645	5	38	during	OO
646	6	38	Monday	NN
647	7	38	's	OO
648	8	38	wind	NN
649	9	38	shift	NN
650	10	38	.	OO
651	1	39	Fire	NN
652	2	39	burned	VB
653	3	39	so	RB
654	4	39	hot	JJ
655	5	39	in	OO
656	6	39	places	NN
657	7	39	that	OO
658	8	39	metal	NN
659	9	39	turned	VB
660	10	39	molten	JJ
661	11	39	and	OO
662	12	39	houses	NN
663	13	39	nearly	RB
664	14	39	crumbled	VB
665	15	39	into	OO
666	16	39	ash	JJ
667	17	39	.	OO
668	1	40	Super-heated	JJ
669	2	40	rocks	NN
670	3	40	stuck	VB
671	4	40	to	OO
672	5	40	tires	NN
673	6	40	on	OO
674	7	40	back	JJ
675	8	40	roads	NN
676	9	40	.	OO
677	1	41	But	OO
678	2	41	other	JJ
679	3	41	homes	NN
680	4	41	survived	VB
681	5	41	unscathed	JJ
682	6	41	.	OO
683	1	42	The	OO
684	2	42	lawn	NN
685	3	42	looked	VB
686	4	42	freshly	RB
687	5	42	mowed	VB
688	6	42	at	OO
689	7	42	one	OO
690	8	42	neat	JJ
691	9	42	green	JJ
692	10	42	home	NN
693	11	42	with	OO
694	12	42	17	OO
695	13	42	gas	NN
696	14	42	cans	NN
697	15	42	,	OO
698	16	42	several	JJ
699	17	42	propane	NN
700	18	42	canisters	NN
701	19	42	and	OO
702	20	42	a	OO
703	21	42	generator	NN
704	22	42	left	VB
705	23	42	a	OO
706	24	42	distance	NN
707	25	42	away	RB
708	26	42	.	OO
709	1	43	Municipal	JJ
710	2	43	fire	NN
711	3	43	crews	NN
712	4	43	spent	VB
713	5	43	long	JJ
714	6	43	hours	NN
715	7	43	protecting	VB
716	8	43	many	JJ
717	9	43	homes	NN
718	10	43	,	OO
719	11	43	officials	NN
720	12	43	say	VB
721	13	43	.	OO
722	1	44	``	OO
723	2	44	It	NN
724	3	44	's	VB
725	4	44	weird	JJ
726	5	44	,	OO
727	6	44	''	OO
728	7	44	Akelkok	NN
729	8	44	said	VB
730	9	44	.	OO
731	1	45	``	OO
732	2	45	You	NN
733	3	45	'll	VB
734	4	45	see	VB
735	5	45	a	OO
736	6	45	house	NN
737	7	45	burned	VB
738	8	45	down	RB
739	9	45	and	OO
740	10	45	right	RB
741	11	45	next	JJ
742	12	45	to	OO
743	13	45	it	NN
744	14	45	is	VB
745	15	45	one	OO
746	16	45	still	RB
747	17	45	standing	NN
748	18	45	.	OO
749	19	45	''	OO
750	1	46	People	NN
751	2	46	who	NN
752	3	46	did	VB
753	4	46	evacuate	VB
754	5	46	post	NN
755	6	46	desperate	JJ
756	7	46	messages	NN
757	8	46	on	OO
758	9	46	social	JJ
759	10	46	media	NN
760	11	46	asking	VB
761	12	46	if	OO
762	13	46	their	JJ
763	14	46	houses	NN
764	15	46	are	VB
765	16	46	still	RB
766	17	46	standing	VB
767	18	46	,	OO
768	19	46	or	OO
769	20	46	ask	VB
770	21	46	neighbors	NN
771	22	46	making	VB
772	23	46	trips	NN
773	24	46	inside	OO
774	25	46	the	OO
775	26	46	evacuation	NN
776	27	46	zone	NN
777	28	46	to	OO
778	29	46	check	VB
779	30	46	for	OO
780	31	46	them	NN
781	32	46	.	OO
782	1	47	Akelkok	NN
783	2	47	snaps	VB
784	3	47	photos	NN
785	4	47	for	OO
786	5	47	evacuees	NN
787	6	47	.	OO
788	1	48	Sometimes	RB
789	2	48	the	OO
790	3	48	snapshots	NN
791	4	48	show	VB
792	5	48	only	RB
793	6	48	wreckage	NN
794	7	48	.	OO
795	1	49	Back	RB
796	2	49	at	OO
797	3	49	West	NN
798	4	49	Sheep	NN
799	5	49	Creek	NN
800	6	49	Drive	NN
801	7	49	,	OO
802	8	49	Elizabeth	NN
803	9	49	Walraven	NN
804	10	49	and	OO
805	11	49	her	JJ
806	12	49	grandfather	NN
807	13	49	pulled	VB
808	14	49	up	OO
809	15	49	on	OO
810	16	49	four-wheelers	NN
811	17	49	.	OO
812	1	50	Neighbor	NN
813	2	50	Robert	NN
814	3	50	Byrd	NN
815	4	50	followed	VB
816	5	50	a	OO
817	6	50	few	JJ
818	7	50	minutes	NN
819	8	50	later	RB
820	9	50	.	OO
821	1	51	All	OO
822	2	51	three	OO
823	3	51	are	VB
824	4	51	waiting	VB
825	5	51	out	OO
826	6	51	the	OO
827	7	51	fire	NN
828	8	51	--	OO
829	9	51	or	OO
830	10	51	hope	VB
831	11	51	to	OO
832	12	51	.	OO
833	1	52	Byrd	NN
834	2	52	built	VB
835	3	52	a	OO
836	4	52	fire	NN
837	5	52	break	NN
838	6	52	at	OO
839	7	52	his	JJ
840	8	52	property	NN
841	9	52	years	NN
842	10	52	ago	RB
843	11	52	.	OO
844	1	53	Walraven	NN
845	2	53	said	VB
846	3	53	her	JJ
847	4	53	family	NN
848	5	53	cleared	VB
849	6	53	an	OO
850	7	53	escape	NN
851	8	53	route	NN
852	9	53	toward	OO
853	10	53	the	OO
854	11	53	north	NN
855	12	53	in	OO
856	13	53	case	NN
857	14	53	they	NN
858	15	53	need	VB
859	16	53	to	OO
860	17	53	get	VB
861	18	53	out	OO
862	19	53	fast	RB
863	20	53	.	OO
864	1	54	Monday	NN
865	2	54	night	NN
866	3	54	,	OO
867	4	54	she	NN
868	5	54	said	VB
869	6	54	,	OO
870	7	54	heavy	JJ
871	8	54	smoke	NN
872	9	54	made	VB
873	10	54	it	NN
874	11	54	hard	JJ
875	12	54	to	OO
876	13	54	sleep	VB
877	14	54	.	OO
878	1	55	The	OO
879	2	55	truck	NN
880	3	55	is	VB
881	4	55	loaded	VB
882	5	55	,	OO
883	6	55	she	NN
884	7	55	said	VB
885	8	55	.	OO
886	1	56	``	OO
887	2	56	I	NN
888	3	56	'm	VB
889	4	56	ready	JJ
890	5	56	.	OO
891	6	56	''	OO
