indexInText	indexInSentence	sentenceNumber	token	posTag
279	10	11	quarkonium	NN
280	11	11	production	NN
281	12	11	in	OO
282	13	11	NRQCD	NN
283	14	11	color	NN
284	15	11	octet	NN
285	16	11	mechanism	NN
286	17	11	at	OO
287	18	11	all	OO
288	19	11	order	NN
289	20	11	in	OO
290	21	11	coupling	NN
291	22	11	constant	JJ
292	23	11	by	OO
293	24	11	using	VB
294	25	11	path	NN
295	26	11	integral	JJ
296	27	11	method	NN
297	28	11	of	OO
298	29	11	QCD	NN
299	30	11	.	OO
300	1	12	The	OO
301	2	12	typical	JJ
302	3	12	non-perturbative	JJ
303	4	12	NRQCD	NN
304	5	12	matrix	NN
305	6	12	element	NN
306	7	12	in	OO
307	8	12	heavy	JJ
308	9	12	quarkonium	NN
309	10	12	production	NN
310	11	12	is	VB
311	12	12	given	VB
312	13	12	by	OO
313	14	12	[	OO
314	15	12	1	OO
315	16	12	]	OO
316	17	12	<	JJ
317	18	12	On	OO
318	19	12	>	JJ
319	20	12	=	JJ
320	21	12	<	JJ
321	22	12	χ	OO
322	23	12	†	NN
323	24	12	(	OO
324	25	12	0	OO
325	26	12	)	OO
326	27	12	Knξ	NN
327	28	12	(	OO
328	29	12	0	OO
329	30	12	)	OO
330	31	12	(	OO
331	32	12	a	OO
332	33	12	†	NN
333	34	12	HaH	NN
334	35	12	)	OO
335	36	12	ξ	NN
336	37	12	†	NN
337	38	12	(	OO
338	39	12	0	OO
339	40	12	)	OO
340	41	12	K	NN
341	42	12	′	OO
342	43	12	nχ	NN
343	44	12	(	OO
344	45	12	0	OO
345	46	12	)	OO
346	47	12	>	JJ
347	48	12	(	OO
348	49	12	1	OO
349	50	12	)	OO
350	51	12	where	RB
351	52	12	ξ	NN
352	53	12	is	VB
353	54	12	the	OO
354	55	12	two	OO
355	56	12	component	NN
356	57	12	Dirac	NN
357	58	12	spinor	NN
358	59	12	field	NN
359	60	12	that	OO
360	61	12	annihilates	VB
361	62	12	a	OO
362	63	12	heavy	JJ
363	64	12	quark	NN
364	65	12	,	OO
365	66	12	χ	NN
366	67	12	is	VB
367	68	12	the	OO
368	69	12	two	OO
369	70	12	component	NN
370	71	12	Dirac	NN
371	72	12	spinor	NN
372	73	12	field	NN
373	74	12	that	OO
374	75	12	creates	VB
375	76	12	a	OO
376	77	12	heavy	JJ
377	78	12	quark	NN
378	79	12	,	OO
379	80	12	a	OO
380	81	12	†	NN
381	82	12	H	NN
382	83	12	is	VB
383	84	12	the	OO
384	85	12	operator	NN
385	86	12	that	OO
386	87	12	creates	VB
387	88	12	the	OO
388	89	12	heavy	JJ
389	90	12	quarkonium	NN
390	91	12	H	NN
391	92	12	in	OO
392	93	12	the	OO
393	94	12	out	JJ
394	95	12	state	NN
395	96	12	.	OO
396	1	13	The	OO
397	2	13	factors	NN
398	3	13	Kn	NN
399	4	13	and	OO
400	5	13	K	NN
401	6	13	′	OO
402	7	13	n	NN
403	8	13	are	VB
404	9	13	products	NN
405	10	13	of	OO
406	11	13	a	OO
407	12	13	color	NN
408	13	13	matrix	NN
409	14	13	(	OO
410	15	13	either	OO
411	16	13	a	OO
412	17	13	unit	NN
413	18	13	matrix	NN
414	19	13	or	OO
415	20	13	T	NN
416	21	13	a	OO
417	22	13	)	OO
418	23	13	,	OO
419	24	13	a	OO
420	25	13	spin	NN
421	26	13	matrix	NN
422	27	13	(	OO
423	28	13	either	OO
424	29	13	a	OO
425	30	13	unit	NN
426	31	13	matrix	NN
427	32	13	or	OO
428	33	13	σ	NN
429	34	13	i	OO
430	35	13	)	OO
431	36	13	and	OO
432	37	13	a	OO
433	38	13	polynomial	NN
434	39	13	of	OO
435	40	13	covariant	JJ
436	41	13	derivative	NN
437	42	13	D	NN
438	43	13	.	OO
439	1	14	The	OO
440	2	14	color	NN
441	3	14	and	OO
442	4	14	spin	VB
443	5	14	indices	NN
444	6	14	on	OO
445	7	14	the	OO
446	8	14	fields	NN
447	9	14	χ	NN
448	10	14	and	OO
449	11	14	ξ	NN
450	12	14	have	VB
451	13	14	been	VB
452	14	14	suppressed	VB
453	15	14	.	OO
454	1	15	The	OO
455	2	15	production	NN
456	3	15	cross	NN
457	4	15	section	NN
458	5	15	for	OO
459	6	15	heavy	JJ
460	7	15	quarkonium	NN
461	8	15	H	NN
462	9	15	at	OO
463	10	15	transverse	JJ
464	11	15	momentum	NN
465	12	15	PT	NN
466	13	15	in	OO
467	14	15	NRQCD	NN
468	15	15	factorizes	VB
469	16	15	into	OO
470	17	15	a	OO
471	18	15	sum	NN
472	19	15	of	OO
473	20	15	perturbative	JJ
474	21	15	functions	NN
475	22	15	times	NN
476	23	15	universal	JJ
477	24	15	matrix	NN
478	25	15	elements	NN
479	26	15	,	OO
480	27	15	dσA	NN
481	28	15	+	OO
482	29	15	B	NN
483	30	15	→	OO
484	31	15	H+X	NN
485	32	15	(	OO
486	33	15	PT	NN
487	34	15	)	OO
488	35	15	=	JJ
489	36	15	X	NN
490	37	15	n	NN
491	38	15	dσˆA	NN
492	39	15	+	OO
493	40	15	B	NN
494	41	15	→	OO
495	42	15	QQ	NN
496	43	15	¯	NN
497	44	15	[	OO
498	45	15	n	NN
499	46	15	]	OO
500	47	15	+	OO
501	48	15	X	NN
502	49	15	(	OO
503	50	15	PT	NN
504	51	15	)	OO
505	52	15	<	JJ
506	53	15	On	OO
507	54	15	>	JJ
508	55	15	(	OO
509	56	15	2	OO
510	57	15	)	OO
511	58	15	where	RB
512	59	15	each	OO
513	60	15	NRQCD	NN
514	61	15	non-perturbative	JJ
515	62	15	matrix	NN
516	63	15	element	NN
517	64	15	<	JJ
518	65	15	On	OO
519	66	15	>	JJ
520	67	15	represents	VB
521	68	15	the	OO
522	69	15	probability	NN
523	70	15	of	OO
524	71	15	a	OO
525	72	15	heavy	JJ
526	73	15	quark-antiquark	NN
527	74	15	pair	NN
528	75	15	in	OO
529	76	15	state	NN
530	77	15	[	OO
531	78	15	n	NN
532	79	15	]	OO
533	80	15	,	OO
534	81	15	such	JJ
535	82	15	as	OO
536	83	15	color	NN
537	84	15	singlet	NN
538	85	15	or	OO
539	86	15	color	NN
540	87	15	octet	NN
541	88	15	etc.	NN
542	89	15	,	OO
543	90	15	to	OO
544	91	15	produce	VB
545	92	15	heavy	JJ
546	93	15	quarkonium	NN
547	94	15	state	NN
548	95	15	H.	NN
549	96	15	2	OO
550	97	15	The	OO
551	98	15	fragmentation	NN
552	99	15	function	NN
553	100	15	for	OO
554	101	15	parton	NN
555	102	15	i	OO
556	103	15	to	OO
557	104	15	evolve	VB
558	105	15	into	OO
559	106	15	a	OO
560	107	15	heavy	JJ
561	108	15	quarkonium	NN
562	109	15	at	OO
563	110	15	large	JJ
564	111	15	PT	NN
565	112	15	is	VB
566	113	15	factorized	VB
567	114	15	according	VB
568	115	15	to	OO
569	116	15	[	OO
570	117	15	5	OO
571	118	15	]	OO
572	119	15	DH/i	NN
573	120	15	(	OO
574	121	15	z	OO
575	122	15	,	OO
576	123	15	mc	NN
577	124	15	,	OO
578	125	15	µ	NN
579	126	15	)	OO
580	127	15	=	JJ
581	128	15	X	NN
582	129	15	n	NN
583	130	15	di	OO
584	131	15	→	OO
585	132	15	QQ	OO
586	133	15	¯	OO
587	134	15	[	OO
588	135	15	n	NN
589	136	15	]	OO
590	137	15	(	OO
591	138	15	z	OO
592	139	15	,	OO
593	140	15	mc	NN
594	141	15	,	OO
595	142	15	µ	NN
596	143	15	)	OO
597	144	15	<	JJ
598	145	15	On	OO
599	146	15	>	JJ
600	147	15	(	OO
601	148	15	3	OO
602	149	15	)	OO
603	150	15	in	OO
604	151	15	terms	NN
605	152	15	of	OO
606	153	15	same	JJ
607	154	15	NRQCD	NN
608	155	15	non-perturbative	JJ
609	156	15	matrix	NN
610	157	15	elements	NN
611	158	15	,	OO
612	159	15	along	OO
613	160	15	with	OO
614	161	15	perturbative	JJ
615	162	15	functions	NN
616	163	15	di	OO
617	164	15	→	OO
618	165	15	QQ	OO
619	166	15	¯	OO
620	167	15	[	OO
621	168	15	n	NN
622	169	15	]	OO
623	170	15	(	OO
624	171	15	z	OO
625	172	15	,	OO
626	173	15	mc	NN
627	174	15	,	OO
628	175	15	µ	NN
629	176	15	)	OO
630	177	15	that	OO
631	178	15	describe	VB
632	179	15	the	OO
633	180	15	evolution	NN
634	181	15	of	OO
635	182	15	an	OO
636	183	15	off-shell	JJ
637	184	15	parton	NN
638	185	15	into	OO
639	186	15	a	OO
640	187	15	heavy	JJ
641	188	15	quarkantiquark	NN
642	189	15	pair	NN
643	190	15	in	OO
644	191	15	state	NN
645	192	15	[	OO
646	193	15	n	NN
647	194	15	]	OO
648	195	15	,	OO
649	196	15	such	JJ
650	197	15	as	OO
651	198	15	color	NN
652	199	15	singlet	NN
653	200	15	or	OO
654	201	15	color	NN
655	202	15	octet	NN
656	203	15	etc.	NN
657	204	15	.	OO
658	1	16	At	OO
659	2	16	a	OO
660	3	16	first	JJ
661	4	16	glance	NN
662	5	16	it	NN
663	6	16	can	VB
664	7	16	be	VB
665	8	16	easily	RB
666	9	16	seen	VB
667	10	16	that	OO
668	11	16	the	OO
669	12	16	non-perturbative	JJ
670	13	16	NRQCD	NN
671	14	16	matrix	NN
672	15	16	element	NN
673	16	16	in	OO
674	17	16	eq	NN
675	18	16	.	OO
676	1	17	(	OO
677	2	17	1	OO
678	3	17	)	OO
679	4	17	is	VB
680	5	17	not	RB
681	6	17	gauge	VB
682	7	17	invariant	JJ
683	8	17	unless	OO
684	9	17	it	NN
685	10	17	is	VB
686	11	17	a	OO
687	12	17	color	NN
688	13	17	singlet	NN
689	14	17	S-wave	NN
690	15	17	non-perturbative	JJ
691	16	17	matrix	NN
692	17	17	element	NN
693	18	17	.	OO
694	1	18	Hence	RB
695	2	18	one	OO
696	3	18	expects	VB
697	4	18	that	OO
698	5	18	any	OO
699	6	18	non-canceling	JJ
700	7	18	infrared	JJ
701	8	18	divergences	NN
702	9	18	in	OO
703	10	18	the	OO
704	11	18	perturbative	JJ
705	12	18	Feynman	NN
706	13	18	diagrams	NN
707	14	18	of	OO
708	15	18	heavy	JJ
709	16	18	quark-antiquark	NN
710	17	18	production	NN
711	18	18	short-distance	NN
712	19	18	coefficient	NN
713	20	18	can	VB
714	21	18	not	RB
715	22	18	be	VB
716	23	18	factorized	VB
717	24	18	in	OO
718	25	18	to	OO
719	26	18	the	OO
720	27	18	definition	NN
721	28	18	of	OO
722	29	18	the	OO
723	30	18	non-perturbative	JJ
724	31	18	NRQCD	NN
725	32	18	matrix	NN
726	33	18	element	NN
727	34	18	in	OO
728	35	18	eq	NN
729	36	18	.	OO
730	1	19	(	OO
731	2	19	1	OO
732	3	19	)	OO
733	4	19	to	OO
734	5	19	study	VB
735	6	19	heavy	JJ
736	7	19	quarkonium	NN
737	8	19	production	NN
738	9	19	at	OO
739	10	19	high	JJ
740	11	19	energy	NN
741	12	19	colliders	NN
742	13	19	in	OO
743	14	19	the	OO
744	15	19	NRQCD	NN
745	16	19	color	NN
746	17	19	octet	NN
747	18	19	mechanism	NN
748	19	19	.	OO
749	1	20	This	OO
750	2	20	is	VB
751	3	20	explicitly	RB
752	4	20	shown	VB
753	5	20	in	OO
754	6	20	[	OO
755	7	20	4	OO
756	8	20	]	OO
757	9	20	where	RB
758	10	20	the	OO
759	11	20	NNLO	NN
760	12	20	coupling	NN
761	13	20	constant	JJ
762	14	20	calculation	NN
763	15	20	shows	VB
764	16	20	that	OO
765	17	20	the	OO
766	18	20	above	JJ
767	19	20	non-perturbative	JJ
768	20	20	NRQCD	NN
769	21	20	matrix	NN
770	22	20	element	NN
771	23	20	in	OO
772	24	20	eq	NN
773	25	20	.	OO
774	1	21	(	OO
775	2	21	1	OO
776	3	21	)	OO
777	4	21	is	VB
778	5	21	not	RB
779	6	21	consistent	JJ
780	7	21	with	OO
781	8	21	factorization	NN
782	9	21	of	OO
783	10	21	infrared	JJ
784	11	21	divergences	NN
785	12	21	unless	OO
786	13	21	it	NN
787	14	21	is	VB
788	15	21	a	OO
789	16	21	color	NN
790	17	21	singlet	NN
791	18	21	S-wave	NN
792	19	21	non-perturbative	JJ
793	20	21	matrix	NN
794	21	21	element	NN
795	22	21	.	OO
796	1	22	By	OO
797	2	22	using	VB
798	3	22	the	OO
799	4	22	calculation	NN
800	5	22	at	OO
801	6	22	NNLO	NN
802	7	22	in	OO
803	8	22	coupling	NN
804	9	22	constant	JJ
805	10	22	and	OO
806	11	22	to	OO
807	12	22	all	OO
808	13	22	powers	NN
809	14	22	in	OO
810	15	22	the	OO
811	16	22	heavy	JJ
812	17	22	quark	NN
813	18	22	relative	JJ
814	19	22	velocity	NN
815	20	22	it	NN
816	21	22	was	VB
817	22	22	shown	VB
818	23	22	in	OO
819	24	22	[	OO
820	25	22	4	OO
821	26	22	]	OO
822	27	22	that	OO
823	28	22	the	OO
824	29	22	octet	NN
825	30	22	S-wave	NN
826	31	22	non-perturbative	JJ
827	32	22	NRQCD	NN
828	33	22	matrix	NN
829	34	22	element	NN
830	35	22	which	OO
831	36	22	is	VB
832	37	22	gauge	NN
833	38	22	invariant	JJ
834	39	22	and	OO
835	40	22	is	VB
836	41	22	consistent	JJ
837	42	22	with	OO
838	43	22	the	OO
839	44	22	factorization	NN
840	45	22	of	OO
841	46	22	infrared	JJ
842	47	22	divergences	NN
843	48	22	is	VB
844	49	22	given	VB
845	50	22	by	OO
