indexInText	indexInSentence	sentenceNumber	startingChar	endingChar	token	posTag
69	22	2	123	130	session	NN
70	23	2	131	133	of	OO
71	24	2	134	137	the	OO
72	25	2	138	144	Senate	NN
73	26	2	144	145	.	OO
74	1	3	1	10	Hamstrung	NN
75	2	3	11	13	by	OO
76	3	3	14	24	procedural	JJ
77	4	3	25	30	rules	NN
78	5	3	31	35	that	OO
79	6	3	36	43	require	VB
80	7	3	44	47	the	OO
81	8	3	48	55	consent	NN
82	9	3	56	58	of	OO
83	10	3	59	62	all	OO
84	11	3	63	72	lawmakers	NN
85	12	3	72	73	,	OO
86	13	3	74	77	the	OO
87	14	3	78	84	Senate	NN
88	15	3	85	87	is	VB
89	16	3	88	94	unable	JJ
90	17	3	95	97	to	OO
91	18	3	98	105	restore	VB
92	19	3	106	109	the	OO
93	20	3	110	116	lapsed	JJ
94	21	3	117	128	authorities	NN
95	22	3	129	134	until	OO
96	23	3	135	137	at	OO
97	24	3	138	143	least	JJ
98	25	3	144	151	Tuesday	NN
99	26	3	151	152	.	OO
100	1	4	1	4	The	OO
101	2	4	5	11	Senate	NN
102	3	4	12	15	was	VB
103	4	4	16	18	on	OO
104	5	4	19	25	recess	NN
105	6	4	26	30	last	JJ
106	7	4	31	35	week	NN
107	8	4	35	36	.	OO
108	1	5	1	6	After	OO
109	2	5	7	15	senators	NN
110	3	5	16	20	pass	VB
111	4	5	21	22	a	OO
112	5	5	23	33	procedural	JJ
113	6	5	34	41	measure	NN
114	7	5	42	44	on	OO
115	8	5	45	51	Monday	NN
116	9	5	52	54	to	OO
117	10	5	55	63	consider	VB
118	11	5	64	67	the	OO
119	12	5	68	73	House	NN
120	13	5	74	78	bill	NN
121	14	5	78	79	,	OO
122	15	5	80	84	they	NN
123	16	5	85	89	will	VB
124	17	5	90	95	begin	VB
125	18	5	96	104	amending	VB
126	19	5	105	107	it	NN
127	20	5	107	108	,	OO
128	21	5	109	110	a	OO
129	22	5	111	118	process	NN
130	23	5	119	123	that	OO
131	24	5	124	129	could	VB
132	25	5	130	134	take	VB
133	26	5	135	138	one	OO
134	27	5	139	141	to	OO
135	28	5	142	147	three	OO
136	29	5	148	152	days	NN
137	30	5	152	153	.	OO
138	1	6	1	4	Mr.	NN
139	2	6	5	11	Paul’s	NN
140	3	6	12	17	stand	VB
141	4	6	18	21	may	VB
142	5	6	22	26	have	VB
143	6	6	27	33	forced	VB
144	7	6	34	37	the	OO
145	8	6	38	47	temporary	JJ
146	9	6	48	58	expiration	NN
147	10	6	59	61	of	OO
148	11	6	62	67	parts	NN
149	12	6	68	70	of	OO
150	13	6	71	74	the	OO
151	14	6	75	81	U.S.A.	NN
152	15	6	82	89	Patriot	NN
153	16	6	90	93	Act	NN
154	17	6	94	98	used	VB
155	18	6	99	101	by	OO
156	19	6	102	105	the	OO
157	20	6	106	114	National	NN
158	21	6	115	123	Security	NN
159	22	6	124	130	Agency	NN
160	23	6	131	133	to	OO
161	24	6	134	141	collect	VB
162	25	6	142	147	phone	NN
163	26	6	148	155	records	NN
164	27	6	155	156	,	OO
165	28	6	157	160	but	OO
166	29	6	161	163	he	NN
167	30	6	164	167	was	VB
168	31	6	168	174	helped	VB
169	32	6	175	177	by	OO
170	33	6	178	181	the	OO
171	34	6	182	196	miscalculation	NN
172	35	6	197	199	of	OO
173	36	6	200	207	Senator	NN
174	37	6	208	213	Mitch	NN
175	38	6	214	223	McConnell	NN
176	39	6	223	224	,	OO
177	40	6	225	228	the	OO
178	41	6	229	237	majority	NN
179	42	6	238	244	leader	NN
180	43	6	244	245	,	OO
181	44	6	246	249	who	NN
182	45	6	250	254	sent	VB
183	46	6	255	258	the	OO
184	47	6	259	265	Senate	NN
185	48	6	266	268	on	OO
186	49	6	269	270	a	OO
187	50	6	271	279	weeklong	JJ
188	51	6	280	288	vacation	NN
189	52	6	289	294	after	OO
190	53	6	295	303	blocking	VB
191	54	6	304	307	the	OO
192	55	6	308	313	House	NN
193	56	6	314	318	bill	NN
194	57	6	319	325	before	OO
195	58	6	326	334	Memorial	NN
196	59	6	335	338	Day	NN
197	60	6	338	339	.	OO
198	1	7	1	4	Mr.	NN
199	2	7	5	14	McConnell	NN
200	3	7	14	15	,	OO
201	4	7	16	20	also	RB
202	5	7	21	23	of	OO
203	6	7	24	32	Kentucky	NN
204	7	7	32	33	,	OO
205	8	7	34	42	relented	VB
206	9	7	43	45	on	OO
207	10	7	46	52	Sunday	NN
208	11	7	52	53	,	OO
209	12	7	54	61	setting	VB
210	13	7	62	64	up	OO
211	14	7	65	66	a	OO
212	15	7	67	72	final	JJ
213	16	7	73	78	round	NN
214	17	7	79	81	of	OO
215	18	7	82	87	votes	NN
216	19	7	88	90	on	OO
217	20	7	91	98	Tuesday	NN
218	21	7	99	101	or	OO
219	22	7	102	111	Wednesday	NN
220	23	7	112	116	that	OO
221	24	7	117	121	will	VB
222	25	7	122	126	most	RB
223	26	7	127	133	likely	JJ
224	27	7	134	138	send	VB
225	28	7	139	140	a	OO
226	29	7	141	152	compromised	JJ
227	30	7	153	160	version	NN
228	31	7	161	163	of	OO
229	32	7	164	167	the	OO
230	33	7	168	173	House	NN
231	34	7	174	178	bill	NN
232	35	7	179	181	to	OO
233	36	7	182	191	President	NN
234	37	7	192	197	Obama	NN
235	38	7	198	201	for	OO
236	39	7	202	205	his	JJ
237	40	7	206	215	signature	NN
238	41	7	215	216	.	OO
239	1	8	1	5	Even	RB
240	2	8	6	9	Mr.	NN
241	3	8	10	14	Paul	NN
242	4	8	14	15	,	OO
243	5	8	16	21	using	VB
244	6	8	22	25	the	OO
245	7	8	26	36	procedural	JJ
246	8	8	37	43	weapon	NN
247	9	8	44	46	of	OO
248	10	8	47	49	an	OO
249	11	8	50	59	objection	NN
250	12	8	59	60	,	OO
251	13	8	61	69	conceded	VB
252	14	8	70	72	he	NN
253	15	8	73	78	could	VB
254	16	8	79	82	not	RB
255	17	8	83	87	stop	VB
256	18	8	88	92	that	OO
257	19	8	92	93	.	OO
258	1	9	1	2	“	NN
259	2	9	2	8	Little	NN
260	3	9	9	11	by	OO
261	4	9	12	18	little	JJ
262	5	9	18	19	,	OO
263	6	9	20	25	we’ve	NN
264	7	9	26	33	allowed	VB
265	8	9	34	37	our	JJ
266	9	9	38	45	freedom	NN
267	10	9	46	48	to	OO
268	11	9	49	53	slip	VB
269	12	9	54	58	away	RB
270	13	9	58	59	,	OO
271	14	9	59	60	”	OO
272	15	9	61	64	Mr.	NN
273	16	9	65	69	Paul	NN
274	17	9	70	74	said	VB
275	18	9	75	81	during	OO
276	19	9	82	83	a	OO
277	20	9	84	91	lengthy	JJ
278	21	9	92	97	floor	NN
279	22	9	98	107	soliloquy	NN
280	23	9	107	108	.	OO
281	1	10	1	4	The	OO
282	2	10	5	15	expiration	NN
283	3	10	16	18	of	OO
284	4	10	19	31	surveillance	NN
285	5	10	32	41	authority	NN
286	6	10	42	54	demonstrates	VB
287	7	10	55	56	a	OO
288	8	10	57	65	profound	JJ
289	9	10	66	71	shift	NN
290	10	10	72	74	in	OO
291	11	10	75	83	American	JJ
292	12	10	84	93	attitudes	NN
293	13	10	94	99	since	OO
294	14	10	100	103	the	OO
295	15	10	104	108	days	NN
296	16	10	109	114	after	OO
297	17	10	115	118	the	OO
298	18	10	119	124	Sept.	NN
299	19	10	125	127	11	OO
300	20	10	127	128	,	OO
301	21	10	129	133	2001	OO
302	22	10	133	134	,	OO
303	23	10	135	144	terrorist	JJ
304	24	10	145	152	attacks	NN
305	25	10	152	153	,	OO
306	26	10	154	158	when	RB
307	27	10	159	167	national	JJ
308	28	10	168	176	security	NN
309	29	10	177	180	was	VB
310	30	10	181	192	pre-eminent	JJ
311	31	10	193	195	in	OO
312	32	10	196	200	both	OO
313	33	10	201	208	parties	NN
314	34	10	208	209	.	OO
315	1	11	1	9	Fourteen	OO
316	2	11	10	15	years	NN
317	3	11	16	21	after	OO
318	4	11	22	26	that	OO
319	5	11	27	33	attack	NN
320	6	11	33	34	,	OO
321	7	11	35	39	even	RB
322	8	11	40	42	as	OO
323	9	11	43	51	American	JJ
324	10	11	52	61	conflicts	NN
325	11	11	62	70	continue	VB
326	12	11	71	77	abroad	RB
327	13	11	77	78	,	OO
328	14	11	79	80	a	OO
329	15	11	81	86	swell	NN
330	16	11	87	89	of	OO
331	17	11	90	97	privacy	NN
332	18	11	98	106	concerns	NN
333	19	11	107	115	stemming	VB
334	20	11	116	120	from	OO
335	21	11	121	125	both	OO
336	22	11	126	129	the	OO
337	23	11	130	134	vast	JJ
338	24	11	135	144	expansion	NN
339	25	11	145	147	of	OO
340	26	11	148	161	communication	NN
341	27	11	162	169	systems	NN
342	28	11	170	173	and	OO
343	29	11	174	176	an	OO
344	30	11	177	187	increasing	VB
345	31	11	188	196	distrust	NN
346	32	11	197	199	of	OO
347	33	11	200	212	government’s	NN
348	34	11	213	216	use	NN
349	35	11	217	219	of	OO
350	36	11	220	224	data	NN
351	37	11	225	228	has	VB
352	38	11	229	235	turned	VB
353	39	11	236	241	those	OO
354	40	11	242	250	concerns	NN
355	41	11	251	253	on	OO
356	42	11	254	259	their	JJ
357	43	11	260	264	head	NN
358	44	11	264	265	.	OO
359	1	12	1	6	While	OO
360	2	12	7	9	it	NN
361	3	12	10	15	would	VB
362	4	12	16	25	represent	VB
363	5	12	26	27	a	OO
364	6	12	28	40	retrenchment	NN
365	7	12	41	43	on	OO
366	8	12	44	47	the	OO
367	9	12	48	52	part	NN
368	10	12	53	55	of	OO
369	11	12	56	59	the	OO
370	12	12	60	70	government	NN
371	13	12	70	71	,	OO
372	14	12	72	74	it	NN
373	15	12	75	79	does	VB
374	16	12	80	83	not	RB
375	17	12	84	87	end	VB
376	18	12	88	91	the	OO
377	19	12	92	100	argument	NN
378	20	12	101	105	over	OO
379	21	12	106	109	the	OO
380	22	12	110	114	dual	JJ
381	23	12	115	126	imperatives	NN
382	24	12	127	129	of	OO
383	25	12	130	138	security	NN
384	26	12	139	142	and	OO
385	27	12	143	153	individual	JJ
386	28	12	154	161	liberty	NN
387	29	12	162	169	brought	VB
388	30	12	170	172	to	OO
389	31	12	173	178	light	NN
390	32	12	179	181	by	OO
391	33	12	182	188	Edward	NN
392	34	12	189	191	J.	NN
393	35	12	192	199	Snowden	NN
394	36	12	199	200	,	OO
395	37	12	201	202	a	OO
396	38	12	203	209	former	JJ
397	39	12	210	220	contractor	NN
398	40	12	221	224	for	OO
399	41	12	225	228	the	OO
400	42	12	229	237	National	NN
401	43	12	238	246	Security	NN
402	44	12	247	253	Agency	NN
403	45	12	253	254	.	OO
404	1	13	1	4	The	OO
405	2	13	5	15	expiration	NN
406	3	13	16	18	of	OO
407	4	13	19	24	three	OO
408	5	13	25	28	key	JJ
409	6	13	29	39	provisions	NN
410	7	13	40	42	of	OO
411	8	13	43	46	the	OO
412	9	13	47	54	Patriot	NN
413	10	13	55	58	Act	NN
414	11	13	59	64	means	VB
415	12	13	65	69	that	OO
416	13	13	69	70	,	OO
417	14	13	71	74	for	OO
418	15	13	75	78	now	RB
419	16	13	78	79	,	OO
420	17	13	80	83	the	OO
421	18	13	84	90	N.S.A.	NN
422	19	13	91	95	will	VB
423	20	13	96	98	no	RB
424	21	13	99	105	longer	RB
425	22	13	106	113	collect	VB
426	23	13	114	119	newly	RB
427	24	13	120	127	created	VB
428	25	13	128	132	logs	NN
429	26	13	133	135	of	OO
430	27	13	136	145	Americans	NN
431	28	13	145	146	’	VB
432	29	13	147	152	phone	NN
433	30	13	153	158	calls	NN
434	31	13	159	161	in	OO
435	32	13	162	166	bulk	NN
436	33	13	166	167	.	OO
437	1	14	1	3	It	NN
438	2	14	4	8	also	RB
439	3	14	9	14	means	VB
440	4	14	15	19	that	OO
441	5	14	20	23	the	OO
442	6	14	24	30	F.B.I.	NN
443	7	14	31	37	cannot	VB
444	8	14	38	44	invoke	VB
445	9	14	45	48	the	OO
446	10	14	49	56	Patriot	NN
447	11	14	57	60	Act	NN
448	12	14	61	63	to	OO
449	13	14	64	70	obtain	VB
450	14	14	70	71	,	OO
451	15	14	72	75	for	OO
452	16	14	76	79	new	JJ
453	17	14	80	94	investigations	NN
454	18	14	94	95	,	OO
455	19	14	96	103	wiretap	NN
456	20	14	104	110	orders	NN
457	21	14	111	115	that	OO
458	22	14	116	122	follow	VB
459	23	14	123	124	a	OO
460	24	14	125	132	suspect	NN
461	25	14	133	136	who	NN
462	26	14	137	144	changes	VB
463	27	14	145	151	phones	NN
464	28	14	151	152	,	OO
465	29	14	153	160	wiretap	NN
466	30	14	161	167	orders	NN
467	31	14	168	171	for	OO
468	32	14	172	173	a	OO
469	33	14	174	179	“lone	NN
470	34	14	180	184	wolf	NN
471	35	14	184	185	”	VB
472	36	14	186	195	terrorism	NN
473	37	14	196	203	suspect	VB
474	38	14	204	207	not	RB
475	39	14	208	214	linked	VB
476	40	14	215	217	to	OO
477	41	14	218	219	a	OO
478	42	14	220	225	group	NN
479	43	14	225	226	,	OO
480	44	14	227	229	or	OO
481	45	14	230	235	court	NN
482	46	14	236	242	orders	NN
483	47	14	243	245	to	OO
484	48	14	246	252	obtain	VB
485	49	14	253	261	business	NN
486	50	14	262	269	records	NN
487	51	14	270	278	relevant	JJ
488	52	14	279	281	to	OO
489	53	14	282	284	an	OO
490	54	14	285	298	investigation	NN
491	55	14	298	299	.	OO
492	1	15	1	8	However	RB
493	2	15	8	9	,	OO
494	3	15	10	13	the	OO
495	4	15	14	21	Justice	NN
496	5	15	22	32	Department	NN
497	6	15	33	36	may	VB
498	7	15	37	43	invoke	VB
499	8	15	44	45	a	OO
500	9	15	46	55	so-called	JJ
501	10	15	56	67	grandfather	NN
502	11	15	68	74	clause	NN
503	12	15	75	77	to	OO
504	13	15	78	82	keep	VB
505	14	15	83	88	using	VB
506	15	15	89	94	those	OO
507	16	15	95	101	powers	NN
508	17	15	102	105	for	OO
509	18	15	106	120	investigations	NN
510	19	15	121	125	that	OO
511	20	15	126	129	had	VB
512	21	15	130	137	started	VB
513	22	15	138	144	before	OO
514	23	15	145	149	June	NN
515	24	15	150	151	1	OO
516	25	15	151	152	,	OO
517	26	15	153	156	and	OO
518	27	15	157	162	there	OO
519	28	15	163	166	are	VB
520	29	15	167	177	additional	JJ
521	30	15	178	189	workarounds	NN
522	31	15	190	203	investigators	NN
523	32	15	204	207	may	VB
524	33	15	208	211	use	VB
525	34	15	212	214	to	OO
526	35	15	215	223	overcome	VB
527	36	15	224	227	the	OO
528	37	15	228	233	lapse	NN
529	38	15	234	236	in	OO
530	39	15	237	240	the	OO
531	40	15	241	255	authorizations	NN
532	41	15	255	256	.	OO
533	1	16	1	4	Mr.	NN
534	2	16	5	14	McConnell	NN
535	3	16	15	18	and	OO
536	4	16	19	24	other	JJ
537	5	16	25	33	national	JJ
538	6	16	34	42	security	NN
539	7	16	43	48	hawks	NN
540	8	16	49	52	who	NN
541	9	16	53	56	did	VB
542	10	16	57	60	not	RB
543	11	16	61	69	continue	VB
544	12	16	70	73	the	OO
545	13	16	74	81	program	NN
546	14	16	82	85	may	VB
547	15	16	86	90	have	VB
548	16	16	91	96	badly	RB
549	17	16	97	111	underestimated	VB
550	18	16	112	115	the	OO
551	19	16	116	121	shift	NN
552	20	16	122	124	in	OO
553	21	16	125	128	the	OO
554	22	16	129	137	national	JJ
555	23	16	138	142	mood	NN
556	24	16	142	143	,	OO
557	25	16	144	149	which	OO
558	26	16	150	153	has	VB
559	27	16	154	159	found	VB
560	28	16	160	163	its	JJ
561	29	16	164	169	voice	NN
562	30	16	170	174	with	OO
563	31	16	175	184	Democrats	NN
564	32	16	185	188	and	OO
565	33	16	189	192	the	OO
566	34	16	193	204	libertarian	JJ
567	35	16	205	209	wing	NN
568	36	16	210	212	of	OO
569	37	16	213	216	the	OO
570	38	16	217	227	Republican	NN
571	39	16	228	233	Party	NN
572	40	16	233	234	.	OO
573	1	17	1	4	The	OO
574	2	17	5	11	moment	NN
575	3	17	12	16	also	RB
576	4	17	17	20	put	VB
577	5	17	21	24	Mr.	NN
578	6	17	25	34	McConnell	NN
579	7	17	35	37	at	OO
580	8	17	38	42	odds	NN
581	9	17	43	47	with	OO
582	10	17	48	51	Mr.	NN
583	11	17	52	56	Paul	NN
584	12	17	56	57	,	OO
585	13	17	58	62	whom	NN
586	14	17	63	65	he	NN
587	15	17	66	69	has	VB
588	16	17	70	78	endorsed	VB
589	17	17	79	82	for	OO
590	18	17	83	92	president	NN
591	19	17	92	93	.	OO
592	1	18	1	2	“	NN
593	2	18	2	3	I	NN
594	3	18	4	10	remain	VB
595	4	18	11	21	determined	VB
596	5	18	22	24	to	OO
597	6	18	25	29	work	VB
598	7	18	30	36	toward	OO
599	8	18	37	40	the	OO
600	9	18	41	45	best	JJ
601	10	18	46	53	outcome	NN
602	11	18	54	57	for	OO
603	12	18	58	61	the	OO
604	13	18	62	70	American	JJ
605	14	18	71	77	people	NN
606	15	18	78	86	possible	JJ
607	16	18	87	92	under	OO
608	17	18	93	96	the	OO
609	18	18	97	110	circumstances	NN
610	19	18	110	111	,	OO
611	20	18	111	112	”	RB
612	21	18	113	116	Mr.	NN
613	22	18	117	126	McConnell	NN
614	23	18	127	131	said	VB
615	24	18	131	132	.	OO
616	1	19	1	6	“This	OO
617	2	19	7	9	is	VB
618	3	19	10	15	where	RB
619	4	19	16	18	we	NN
620	5	19	19	22	are	VB
621	6	19	22	23	,	OO
622	7	19	24	34	colleagues	NN
623	8	19	35	36	—	VB
624	9	19	37	38	a	OO
625	10	19	39	51	House-passed	JJ
626	11	19	52	56	bill	NN
627	12	19	57	61	with	OO
628	13	19	62	66	some	OO
629	14	19	67	74	serious	JJ
630	15	19	75	80	flaws	NN
631	16	19	80	81	,	OO
632	17	19	82	85	and	OO
633	18	19	86	88	an	OO
634	19	19	89	98	inability	NN
635	20	19	99	101	to	OO
636	21	19	102	105	get	VB
637	22	19	106	107	a	OO
638	23	19	108	118	short-term	JJ
639	24	19	119	128	extension	NN
640	25	19	129	131	to	OO
641	26	19	132	139	improve	VB
642	27	19	140	143	the	OO
643	28	19	144	149	House	NN
644	29	19	150	154	bill	NN
645	30	19	154	155	.	OO
646	31	19	155	156	”	OO
647	1	20	1	4	Mr.	NN
648	2	20	5	11	Paul’s	NN
649	3	20	12	18	effort	NN
650	4	20	19	26	clearly	RB
651	5	20	27	34	angered	VB
652	6	20	35	39	many	JJ
653	7	20	40	42	of	OO
654	8	20	43	46	his	JJ
655	9	20	47	57	Republican	JJ
656	10	20	58	68	colleagues	NN
657	11	20	68	69	,	OO
658	12	20	70	73	who	NN
659	13	20	74	77	met	VB
660	14	20	78	85	without	OO
661	15	20	86	89	him	NN
662	16	20	90	92	an	OO
663	17	20	93	97	hour	NN
664	18	20	98	104	before	OO
665	19	20	105	108	the	OO
666	20	20	109	115	Senate	NN
667	21	20	116	121	began	VB
668	22	20	122	124	to	OO
669	23	20	125	129	vote	VB
670	24	20	130	136	Sunday	NN
671	25	20	137	142	night	NN
672	26	20	142	143	.	OO
673	1	21	1	8	Senator	NN
674	2	21	9	13	John	NN
675	3	21	14	20	McCain	NN
676	4	21	20	21	,	OO
677	5	21	22	32	Republican	NN
678	6	21	33	35	of	OO
679	7	21	36	43	Arizona	NN
680	8	21	43	44	,	OO
681	9	21	45	48	who	NN
682	10	21	49	56	sparred	VB
683	11	21	57	61	with	OO
684	12	21	62	65	Mr.	NN
685	13	21	66	70	Paul	NN
686	14	21	71	73	on	OO
687	15	21	74	77	the	OO
688	16	21	78	83	floor	NN
689	17	21	84	88	over	OO
690	18	21	89	98	procedure	NN
691	19	21	98	99	,	OO
692	20	21	100	104	said	VB
693	21	21	105	110	later	RB
694	22	21	111	115	that	OO
695	23	21	116	119	Mr.	NN
696	24	21	120	124	Paul	NN
697	25	21	125	128	was	VB
698	26	21	129	132	not	RB
699	27	21	133	136	fit	VB
700	28	21	137	140	for	OO
701	29	21	141	144	the	OO
702	30	21	145	150	White	NN
703	31	21	151	156	House	NN
704	32	21	157	160	job	NN
705	33	21	161	163	he	NN
706	34	21	164	169	seeks	VB
707	35	21	169	170	.	OO
708	1	22	1	6	“I’ve	NN
709	2	22	7	11	said	VB
710	3	22	12	14	on	OO
711	4	22	15	19	many	JJ
712	5	22	20	29	occasions	NN
713	6	22	30	34	that	OO
714	7	22	35	36	I	NN
715	8	22	37	44	believe	VB
716	9	22	45	47	he	NN
717	10	22	48	53	would	VB
718	11	22	54	56	be	VB
719	12	22	57	60	the	OO
720	13	22	61	66	worst	JJ
721	14	22	67	76	candidate	NN
722	15	22	77	79	we	NN
723	16	22	80	85	could	VB
724	17	22	86	89	put	VB
725	18	22	90	97	forward	RB
726	19	22	97	98	,	OO
727	20	22	98	99	”	OO
728	21	22	100	102	he	NN
729	22	22	103	107	said	VB
730	23	22	107	108	.	OO
731	1	23	1	5	Even	RB
732	2	23	6	8	as	OO
733	3	23	9	17	senators	NN
734	4	23	18	22	were	VB
735	5	23	23	32	trickling	VB
736	6	23	33	37	into	OO
737	7	23	38	41	the	OO
738	8	23	42	49	Capitol	NN
739	9	23	50	54	from	OO
740	10	23	55	58	the	OO
741	11	23	59	66	airport	NN
742	12	23	66	67	,	OO
743	13	23	68	71	Mr.	NN
744	14	23	72	81	McConnell	NN
745	15	23	82	91	attempted	VB
746	16	23	92	94	to	OO
747	17	23	95	101	extend	VB
748	18	23	102	106	some	OO
749	19	23	107	114	aspects	NN
750	20	23	115	117	of	OO
751	21	23	118	121	the	OO
752	22	23	122	125	law	NN
753	23	23	125	126	.	OO
754	1	24	1	3	He	NN
755	2	24	4	9	asked	VB
756	3	24	10	18	senators	NN
757	4	24	19	21	to	OO
758	5	24	22	30	consider	VB
759	6	24	31	32	a	OO
760	7	24	33	41	two-week	JJ
761	8	24	42	54	continuation	NN
762	9	24	55	57	of	OO
763	10	24	58	61	the	OO
764	11	24	62	69	federal	JJ
765	12	24	70	79	authority	NN
766	13	24	80	82	to	OO
767	14	24	83	88	track	VB
768	15	24	89	90	a	OO
769	16	24	91	96	“lone	NN
770	17	24	97	101	wolf	NN
771	18	24	101	102	”	VB
772	19	24	103	112	terrorism	NN
773	20	24	113	120	suspect	VB
774	21	24	121	124	not	RB
775	22	24	125	134	connected	VB
776	23	24	135	137	to	OO
777	24	24	138	139	a	OO
778	25	24	140	145	state	NN
779	26	24	146	153	sponsor	NN
780	27	24	154	157	and	OO
781	28	24	158	160	to	OO
782	29	24	161	168	conduct	VB
783	30	24	169	176	“roving	VB
784	31	24	176	177	”	NN
785	32	24	178	190	surveillance	NN
786	33	24	191	193	of	OO
787	34	24	194	195	a	OO
788	35	24	196	203	suspect	NN
789	36	24	203	204	,	OO
790	37	24	205	211	rather	RB
791	38	24	212	216	than	OO
792	39	24	217	219	of	OO
793	40	24	220	221	a	OO
794	41	24	222	227	phone	NN
795	42	24	228	234	number	NN
796	43	24	235	240	alone	RB
797	44	24	240	241	,	OO
798	45	24	242	244	to	OO
799	46	24	245	251	combat	VB
800	47	24	252	262	terrorists	NN
801	48	24	263	266	who	NN
802	49	24	267	277	frequently	RB
803	50	24	278	285	discard	NN
804	51	24	286	296	cellphones	NN
805	52	24	296	297	.	OO
806	1	25	1	4	But	OO
807	2	25	5	8	Mr.	NN
808	3	25	9	13	Paul	NN
809	4	25	14	22	objected	VB
810	5	25	22	23	,	OO
811	6	25	24	27	and	OO
812	7	25	28	31	Mr.	NN
813	8	25	32	41	McConnell	NN
814	9	25	42	51	denounced	VB
815	10	25	52	56	from	OO
816	11	25	57	60	the	OO
817	12	25	61	67	Senate	NN
818	13	25	68	73	floor	NN
819	14	25	74	78	what	NN
820	15	25	79	81	he	NN
821	16	25	82	88	called	VB
822	17	25	89	91	“a	OO
823	18	25	92	100	campaign	NN
824	19	25	101	103	of	OO
825	20	25	104	115	demagoguery	NN
826	21	25	116	119	and	OO
827	22	25	120	134	disinformation	NN
828	23	25	134	135	”	NN
829	24	25	136	141	about	OO
830	25	25	142	145	the	OO
831	26	25	146	153	program	NN
832	27	25	153	154	.	OO
833	1	26	1	4	Mr.	NN
834	2	26	5	14	McConnell	NN
835	3	26	15	19	then	RB
836	4	26	20	25	moved	VB
837	5	26	26	28	to	OO
838	6	26	29	30	a	OO
839	7	26	31	37	second	JJ
840	8	26	38	44	option	NN
841	9	26	44	45	,	OO
842	10	26	46	47	a	OO
843	11	26	48	58	procedural	JJ
844	12	26	59	63	move	NN
845	13	26	64	66	to	OO
846	14	26	67	71	take	VB
847	15	26	72	74	up	OO
848	16	26	75	78	the	OO
849	17	26	79	83	bill	NN
850	18	26	84	90	passed	VB
851	19	26	91	93	by	OO
852	20	26	94	97	the	OO
853	21	26	98	103	House	NN
854	22	26	103	104	,	OO
855	23	26	105	110	which	OO
856	24	26	111	113	he	NN
857	25	26	114	118	said	VB
858	26	26	119	122	the	OO
859	27	26	123	129	Senate	NN
860	28	26	130	135	would	VB
861	29	26	136	141	amend	VB
862	30	26	142	146	this	OO
863	31	26	147	151	week	NN
864	32	26	151	152	.	OO
865	1	27	1	3	It	NN
866	2	27	4	7	was	VB
867	3	27	8	15	unclear	JJ
868	4	27	16	18	on	OO
869	5	27	19	25	Sunday	NN
870	6	27	26	29	how	RB
871	7	27	30	34	many	JJ
872	8	27	35	45	amendments	NN
873	9	27	45	46	,	OO
874	10	27	47	56	including	VB
875	11	27	57	60	any	OO
876	12	27	61	65	from	OO
877	13	27	66	69	Mr.	NN
878	14	27	70	74	Paul	NN
879	15	27	74	75	,	OO
