indexInText	indexInSentence	sentenceNumber	token	posTag
318	16	16	between	OO
319	17	16	the	OO
320	18	16	various	JJ
321	19	16	risky	JJ
322	20	16	activities	NN
323	21	16	which	OO
324	22	16	may	VB
325	23	16	generate	VB
326	24	16	a	OO
327	25	16	diversification	NN
328	26	16	effect	NN
329	27	16	.	OO
330	1	17	Several	JJ
331	2	17	allocation	NN
332	3	17	methods	NN
333	4	17	in	OO
334	5	17	the	OO
335	6	17	literature	NN
336	7	17	are	VB
337	8	17	based	VB
338	9	17	on	OO
339	10	17	a	OO
340	11	17	choice	NN
341	12	17	of	OO
342	13	17	a	OO
343	14	17	univariate	JJ
344	15	17	risk	NN
345	16	17	measure	NN
346	17	17	and	OO
347	18	17	an	OO
348	19	17	allocation	NN
349	20	17	principle	NN
350	21	17	.	OO
351	1	18	Others	NN
352	2	18	are	VB
353	3	18	based	VB
354	4	18	on	OO
355	5	18	optimizing	VB
356	6	18	a	OO
357	7	18	multivariate	JJ
358	8	18	ruin	VB
359	9	18	probability	NN
360	10	18	or	OO
361	11	18	some	OO
362	12	18	multivariate	JJ
363	13	18	risk	NN
364	14	18	indicators	NN
365	15	18	.	OO
366	1	19	In	OO
367	2	19	this	OO
368	3	19	paper	NN
369	4	19	,	OO
370	5	19	we	NN
371	6	19	focus	VB
372	7	19	on	OO
373	8	19	the	OO
374	9	19	allocation	NN
375	10	19	technique	NN
376	11	19	by	OO
377	12	19	minimizing	VB
378	13	19	some	OO
379	14	19	risk	NN
380	15	19	indicators	NN
381	16	19	.	OO
382	1	20	The	OO
383	2	20	literature	NN
384	3	20	on	OO
385	4	20	the	OO
386	5	20	subject	NN
387	6	20	of	OO
388	7	20	capital	NN
389	8	20	allocation	NN
390	9	20	methods	NN
391	10	20	is	VB
392	11	20	very	RB
393	12	20	rich	JJ
394	13	20	.	OO
395	1	21	Several	JJ
396	2	21	principles	NN
397	3	21	have	VB
398	4	21	been	VB
399	5	21	proposed	VB
400	6	21	over	OO
401	7	21	the	OO
402	8	21	last	JJ
403	9	21	twenty	OO
404	10	21	years	NN
405	11	21	.	OO
406	1	22	The	OO
407	2	22	most	RB
408	3	22	important	JJ
409	4	22	and	OO
410	5	22	most	RB
411	6	22	studied	VB
412	7	22	are	VB
413	8	22	the	OO
414	9	22	Shapley	NN
415	10	22	method	NN
416	11	22	,	OO
417	12	22	the	OO
418	13	22	Aumann-Shapley	NN
419	14	22	method	NN
420	15	22	and	OO
421	16	22	the	OO
422	17	22	Euler	NN
423	18	22	's	OO
424	19	22	method	NN
425	20	22	.	OO
426	1	23	The	OO
427	2	23	Shapley	NN
428	3	23	method	NN
429	4	23	is	VB
430	5	23	based	VB
431	6	23	on	OO
432	7	23	cooperative	JJ
433	8	23	game	NN
434	9	23	theory	NN
435	10	23	.	OO
436	1	24	It	NN
437	2	24	is	VB
438	3	24	described	VB
439	4	24	in	OO
440	5	24	detail	NN
441	6	24	in	OO
442	7	24	Denault	NN
443	8	24	's	OO
444	9	24	paper	NN
445	10	24	(	OO
446	11	24	2001	OO
447	12	24	)	OO
448	13	24	[	OO
449	14	24	10	OO
450	15	24	]	OO
451	16	24	.	OO
452	1	25	Denault	NN
453	2	25	proved	VB
454	3	25	that	OO
455	4	25	this	OO
456	5	25	method	NN
457	6	25	,	OO
458	7	25	originally	RB
459	8	25	used	VB
460	9	25	to	OO
461	10	25	allocate	VB
462	11	25	the	OO
463	12	25	total	JJ
464	13	25	cost	NN
465	14	25	between	OO
466	15	25	players	NN
467	16	25	in	OO
468	17	25	coalitional	JJ
469	18	25	games	NN
470	19	25	context	NN
471	20	25	,	OO
472	21	25	can	VB
473	22	25	be	VB
474	23	25	easily	RB
475	24	25	adapted	VB
476	25	25	to	OO
477	26	25	solve	VB
478	27	25	the	OO
479	28	25	problem	NN
480	29	25	of	OO
481	30	25	the	OO
482	31	25	overall	JJ
483	32	25	risk	NN
484	33	25	allocation	NN
485	34	25	between	OO
486	35	25	segments	NN
487	36	25	.	OO
488	1	26	Tasche	NN
489	2	26	devoted	JJ
490	3	26	two	OO
491	4	26	papers	NN
492	5	26	[	OO
493	6	26	21	OO
494	7	26	]	OO
495	8	26	and	OO
496	9	26	[	OO
497	10	26	22	OO
498	11	26	]	OO
499	12	26	to	OO
500	13	26	describe	VB
501	14	26	Euler	NN
502	15	26	's	OO
503	16	26	method	NN
504	17	26	.	OO
505	1	27	Euler	NN
506	2	27	's	OO
507	3	27	method	NN
508	4	27	is	VB
509	5	27	also	RB
510	6	27	found	VB
511	7	27	Date	NN
512	8	27	:	OO
513	9	27	June	NN
514	10	27	15	OO
515	11	27	,	OO
516	12	27	2015	OO
517	13	27	.	OO
518	1	28	2010	OO
519	2	28	Mathematics	NN
520	3	28	Subject	NN
521	4	28	Classification	NN
522	5	28	.	OO
523	1	29	62H00	NN
524	2	29	,	OO
525	3	29	62P05	NN
526	4	29	,	OO
527	5	29	91B30	NN
528	6	29	.	OO
529	1	30	Key	NN
530	2	30	words	NN
531	3	30	and	OO
532	4	30	phrases	NN
533	5	30	.	OO
534	1	31	Multivariate	JJ
535	2	31	risk	NN
536	3	31	indicators	NN
537	4	31	,	OO
538	5	31	Solvency	NN
539	6	31	2	OO
540	7	31	,	OO
541	8	31	Solvency	NN
542	9	31	Capital	NN
543	10	31	Requirement	NN
544	11	31	SCR	NN
545	12	31	,	OO
546	13	31	Own	NN
547	14	31	Risk	NN
548	15	31	and	OO
549	16	31	Solvency	NN
550	17	31	Assessment	NN
551	18	31	ORSA	NN
552	19	31	,	OO
553	20	31	dependence	NN
554	21	31	modeling	NN
555	22	31	,	OO
556	23	31	coherence	NN
557	24	31	properties	NN
558	25	31	,	OO
559	26	31	risk	NN
560	27	31	theory	NN
561	28	31	,	OO
562	29	31	optimal	JJ
563	30	31	capital	NN
564	31	31	allocation	NN
565	32	31	.	OO
566	1	32	1	OO
567	2	32	in	OO
568	3	32	the	OO
569	4	32	literature	NN
570	5	32	under	OO
571	6	32	the	OO
572	7	32	name	NN
573	8	32	of	OO
574	9	32	gradient	NN
575	10	32	method	NN
576	11	32	.	OO
577	1	33	It	NN
578	2	33	is	VB
579	3	33	based	VB
580	4	33	on	OO
581	5	33	the	OO
582	6	33	idea	NN
583	7	33	of	OO
584	8	33	allocating	VB
585	9	33	capital	NN
586	10	33	according	VB
587	11	33	to	OO
588	12	33	the	OO
589	13	33	infinitesimal	JJ
590	14	33	marginal	JJ
591	15	33	impact	NN
592	16	33	of	OO
593	17	33	each	OO
594	18	33	risk	NN
595	19	33	.	OO
596	1	34	This	OO
597	2	34	impact	NN
598	3	34	corresponds	VB
599	4	34	to	OO
600	5	34	the	OO
601	6	34	increase	NN
602	7	34	obtained	VB
603	8	34	on	OO
604	9	34	the	OO
605	10	34	overall	JJ
606	11	34	risk	NN
607	12	34	,	OO
608	13	34	yielding	VB
609	14	34	an	OO
610	15	34	infinitely	RB
611	16	34	small	JJ
612	17	34	increment	NN
613	18	34	in	OO
614	19	34	a	OO
615	20	34	marginal	JJ
616	21	34	risk	NN
617	22	34	.	OO
618	1	35	Euler	NN
619	2	35	's	OO
620	3	35	method	NN
621	4	35	is	VB
622	5	35	very	RB
623	6	35	present	JJ
624	7	35	in	OO
625	8	35	the	OO
626	9	35	literature	NN
627	10	35	.	OO
628	1	36	Several	JJ
629	2	36	papers	NN
630	3	36	analyze	VB
631	4	36	its	JJ
632	5	36	properties	NN
633	6	36	(	OO
634	7	36	RORAC	NN
635	8	36	compatibility	NN
636	9	36	[	OO
637	10	36	6	OO
638	11	36	]	OO
639	12	36	,	OO
640	13	36	[	OO
641	14	36	23	OO
642	15	36	]	OO
643	16	36	,	OO
644	17	36	Coherence	NN
645	18	36	[	OO
646	19	36	5	OO
647	20	36	]	OO
648	21	36	,	OO
649	22	36	...	OO
650	23	36	)	OO
651	24	36	under	OO
652	25	36	different	JJ
653	26	36	assumptions	NN
654	27	36	(	OO
655	28	36	Tasche	NN
656	29	36	(	OO
657	30	36	2004	OO
658	31	36	)	OO
659	32	36	[	OO
660	33	36	20	OO
661	34	36	]	OO
662	35	36	,	OO
663	36	36	Balog	NN
664	37	36	(	OO
665	38	36	2011	OO
666	39	36	)	OO
667	40	36	[	OO
668	41	36	2	OO
669	42	36	]	OO
670	43	36	)	OO
671	44	36	.	OO
672	1	37	Its	JJ
673	2	37	fame	NN
674	3	37	is	VB
675	4	37	due	JJ
676	5	37	to	OO
677	6	37	the	OO
678	7	37	existence	NN
679	8	37	of	OO
680	9	37	economic	JJ
681	10	37	arguments	NN
682	11	37	that	OO
683	12	37	can	VB
684	13	37	justify	VB
685	14	37	its	JJ
686	15	37	use	NN
687	16	37	to	OO
688	17	37	develop	VB
689	18	37	allocation	NN
690	19	37	rules	NN
691	20	37	.	OO
692	1	38	Finally	RB
693	2	38	,	OO
694	3	38	Aumann-Shapley	NN
695	4	38	method	NN
696	5	38	is	VB
697	6	38	a	OO
698	7	38	continuous	JJ
699	8	38	generalization	NN
700	9	38	of	OO
701	10	38	Shapley	NN
702	11	38	method	NN
703	12	38	.	OO
704	1	39	Its	JJ
705	2	39	principle	NN
706	3	39	is	VB
707	4	39	based	VB
708	5	39	on	OO
709	6	39	the	OO
710	7	39	value	NN
711	8	39	introduced	VB
712	9	39	by	OO
713	10	39	Aumann	NN
714	11	39	and	OO
715	12	39	Shaplay	NN
716	13	39	in	OO
717	14	39	game	NN
718	15	39	theory	NN
719	16	39	.	OO
720	1	40	Denault	NN
721	2	40	[	OO
722	3	40	10	OO
723	4	40	]	OO
724	5	40	analyzes	VB
725	6	40	this	OO
726	7	40	method	NN
727	8	40	and	OO
728	9	40	its	JJ
729	10	40	application	NN
730	11	40	to	OO
731	12	40	capital	NN
732	13	40	allocation	NN
733	14	40	.	OO
734	1	41	These	OO
735	2	41	three	OO
736	3	41	capital	NN
737	4	41	allocation	NN
738	5	41	principles	NN
739	6	41	rely	VB
740	7	41	on	OO
741	8	41	different	JJ
742	9	41	risk	NN
743	10	41	measures	NN
744	11	41	.	OO
745	1	42	The	OO
746	2	42	coherence	NN
747	3	42	of	OO
748	4	42	the	OO
749	5	42	allocation	NN
750	6	42	method	NN
751	7	42	depends	VB
752	8	42	on	OO
753	9	42	the	OO
754	10	42	properties	NN
755	11	42	of	OO
756	12	42	the	OO
757	13	42	selected	VB
758	14	42	risk	NN
759	15	42	measure	NN
760	16	42	.	OO
761	1	43	Several	JJ
762	2	43	papers	NN
763	3	43	deal	VB
764	4	43	with	OO
765	5	43	capital	NN
766	6	43	allocation	NN
767	7	43	coherence	NN
768	8	43	based	VB
769	9	43	on	OO
770	10	43	the	OO
771	11	43	properties	NN
772	12	43	of	OO
773	13	43	the	OO
774	14	43	risk	NN
775	15	43	measure	NN
776	16	43	used	VB
777	17	43	.	OO
778	1	44	We	NN
779	2	44	quote	VB
780	3	44	as	OO
781	4	44	examples	NN
782	5	44	,	OO
783	6	44	Fischer	NN
784	7	44	(	OO
785	8	44	2003	OO
786	9	44	)	OO
787	10	44	[	OO
788	11	44	12	OO
789	12	44	]	OO
790	13	44	,	OO
791	14	44	Bush	NN
792	15	44	and	OO
793	16	44	Dorfleitner	NN
794	17	44	(	OO
795	18	44	2008	OO
796	19	44	)	OO
797	20	44	[	OO
798	21	44	5	OO
799	22	44	]	OO
800	23	44	,	OO
801	24	44	and	OO
802	25	44	Kalkbrener	NN
803	26	44	(	OO
804	27	44	2009	OO
805	28	44	)	OO
806	29	44	[	OO
807	30	44	16	OO
808	31	44	]	OO
809	32	44	.	OO
810	1	45	Other	JJ
811	2	45	techniques	NN
812	3	45	have	VB
813	4	45	been	VB
814	5	45	proposed	VB
815	6	45	more	RB
816	7	45	recently	RB
817	8	45	for	OO
818	9	45	building	VB
819	10	45	optimal	JJ
820	11	45	allocation	NN
821	12	45	methods	NN
822	13	45	,	OO
823	14	45	by	OO
824	15	45	minimizing	VB
825	16	45	some	OO
826	17	45	multivariate	JJ
827	18	45	ruin	VB
828	19	45	probabilities	NN
829	20	45	,	OO
830	21	45	especially	RB
831	22	45	those	OO
832	23	45	defined	VB
833	24	45	by	OO
834	25	45	Cai	NN
835	26	45	and	OO
836	27	45	Li	NN
837	28	45	(	OO
838	29	45	2007	OO
839	30	45	)	OO
840	31	45	[	OO
841	32	45	7	OO
842	33	45	]	OO
843	34	45	,	OO
844	35	45	or	OO
845	36	45	by	OO
846	37	45	minimizing	VB
847	38	45	some	OO
848	39	45	new	JJ
849	40	45	multivariate	JJ
850	41	45	risk	NN
851	42	45	indicators	NN
852	43	45	.	OO
